training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.started,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,points_trial,points_cumul,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,Y,146,hexagon,0.001171751000583754,,,,,,,,,1,0,,2,,,258.59883773600086,,,,,,,,,254.99483931199939,254.99483931199939,254.99483931199939,254.99483931199939,256.4964696040006,256.4964696040006,256.4964696040006,256.4964696040006,256.4964696040006,256.4964696040006,256.4964696040006,256.4964696040006,repeat,letter,lettRpt,f,0.5776461380010005,vtsPrac,0,0,257.0972955390007,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,H,139,hexagon,0.001876811000329326,,,,,,,,,1,0,,2,,,263.0872204749994,,,,,,,,,259.5836702310007,259.5836702310007,259.5836702310007,259.5836702310007,261.0849535849993,261.0849535849993,261.0849535849993,261.0849535849993,261.0849535849993,261.0849535849993,261.0849535849993,261.0849535849993,repeat,letter,lettRpt,d,0.4694193150007777,vtsPrac,0,0,261.5855136320006,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,B,160,hexagon,0.0013101170006848406,,,,,,,,,1,0,,2,,,267.74239058199964,,,,,,,,,264.0715726720009,264.0715726720009,264.0715726720009,264.0715726720009,265.57341804099997,265.57341804099997,265.57341804099997,265.57341804099997,265.57341804099997,265.57341804099997,265.57341804099997,265.57341804099997,repeat,letter,lettRpt,d,0.6372607880002761,vtsPrac,0,0,266.24077398199915,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,D,174,hexagon,0.0011896220003109192,,,,,,,,,1,0,,2,,,272.2141507970009,,,,,,,,,268.7267514970008,268.7267514970008,268.7267514970008,268.7267514970008,270.2287088920002,270.2287088920002,270.2287088920002,270.2287088920002,270.2287088920002,270.2287088920002,270.2287088920002,270.2287088920002,repeat,letter,lettRpt,d,0.45335644199985836,vtsPrac,0,0,270.7124779400001,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,B,146,star,0.0010982050007442012,,,,,,,,,1,0,,2,,,276.8024751110006,,,,,,,,,273.1983451849992,273.1983451849992,273.1983451849992,273.1983451849992,274.6999038289996,274.6999038289996,274.6999038289996,274.6999038289996,274.6999038289996,274.6999038289996,274.6999038289996,274.6999038289996,repeat,letter,lettRpt,d,0.5682719350006664,vtsPrac,0,0,275.30084882399933,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,W,125,hexagon,0.0011638100004347507,,,,,,,,,1,0,,2,,,281.290808791,,,,,,,,,277.78681626099933,277.78681626099933,277.78681626099933,277.78681626099933,279.2883172189995,279.2883172189995,279.2883172189995,279.2883172189995,279.2883172189995,279.2883172189995,279.2883172189995,279.2883172189995,repeat,letter,lettRpt,f,0.4749000920000981,vtsPrac,0,0,279.7891153750006,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,H,160,hexagon,0.0011499619995447574,,,,,,,,,1,0,,2,,,285.8289814109994,,,,,,,,,282.2750213550007,282.2750213550007,282.2750213550007,282.2750213550007,283.77685690100043,283.77685690100043,283.77685690100043,283.77685690100043,283.77685690100043,283.77685690100043,283.77685690100043,283.77685690100043,repeat,letter,lettRpt,d,0.529462123000485,vtsPrac,0,0,284.3272750420001,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,S,139,star,0.0020332250005594688,,,,,,,,,1,0,,3,,,307.13568453399967,,,,,,,,,303.5655756060005,303.5655756060005,303.5655756060005,303.5655756060005,305.06670855099946,305.06670855099946,305.06670855099946,305.06670855099946,305.06670855099946,305.06670855099946,305.06670855099946,305.06670855099946,repeat,letter,lettRpt,f,0.5434723770013079,vtsPrac,0,0,305.6341058960006,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,U,125,star,0.0010994770000252174,,,,,,,,,1,0,,3,,,312.1581478219996,,,,,,,,,308.12031321200084,308.12031321200084,308.12031321200084,308.12031321200084,309.62175461100014,309.62175461100014,309.62175461100014,309.62175461100014,309.62175461100014,309.62175461100014,309.62175461100014,309.62175461100014,switch,number,numSwt,j,1.004777403000844,vtsPrac,0,0,310.6564645260005,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,B,181,hexagon,0.0012771129986504093,,,,,,,,,1,0,,3,,,316.6462083740007,,,,,,,,,313.14254814000014,313.14254814000014,313.14254814000014,313.14254814000014,314.6440186840009,314.6440186840009,314.6440186840009,314.6440186840009,314.6440186840009,314.6440186840009,314.6440186840009,314.6440186840009,switch,letter,lettSwt,d,0.4712639230001514,vtsPrac,0,0,315.1446443490004,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,D,174,hexagon,0.0012567559988383437,,,,,,,,,1,0,,3,,,321.23471349099964,,,,,,,,,317.63078439499986,317.63078439499986,317.63078439499986,317.63078439499986,319.13243388699993,319.13243388699993,319.13243388699993,319.13243388699993,319.13243388699993,319.13243388699993,319.13243388699993,319.13243388699993,switch,number,numSwt,k,0.5678206770007819,vtsPrac,0,0,319.73332664400004,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,S,139,star,0.0013856899986421922,,,,,,,,,1,0,,3,,,325.7395397250002,,,,,,,,,322.21908700099993,322.21908700099993,322.21908700099993,322.21908700099993,323.7207495870007,323.7207495870007,323.7207495870007,323.7207495870007,323.7207495870007,323.7207495870007,323.7207495870007,323.7207495870007,switch,letter,lettSwt,f,0.4902483250007208,vtsPrac,0,0,324.2379441150006,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,U,125,star,0.0013595510008599376,,,,,,,,,0,0,,3,,,330.42798728900016,,,,,,,,,326.7241209090007,326.7241209090007,326.7241209090007,326.7241209090007,328.225712337,328.225712337,328.225712337,328.225712337,328.225712337,328.225712337,328.225712337,328.225712337,switch,number,NA,k,0.6735130910001317,vtsPrac,0,0,328.92642648999936,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,B,181,star,0.0014199540000845445,,,,,,,,,1,1,,3,,,335.35038057699967,,,,,,,,,331.4126245789994,331.4126245789994,331.4126245789994,331.4126245789994,332.91418336400056,332.91418336400056,332.91418336400056,332.91418336400056,332.91418336400056,332.91418336400056,332.91418336400056,332.91418336400056,repeat,number,numRpt,k,0.91288551100115,vtsPrac,0,0,333.8488032660007,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,D,174,hexagon,0.00122358899898245,,,,,,,,,0,0,,3,,,340.38919487400017,,,,,,,,,336.3347951760006,336.3347951760006,336.3347951760006,336.3347951760006,337.83639321100054,337.83639321100054,337.83639321100054,337.83639321100054,337.83639321100054,337.83639321100054,337.83639321100054,337.83639321100054,switch,letter,NA,f,1.023203872000522,vtsPrac,0,0,338.8875994259997,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,U,167,hexagon,0.0013655490001838189,,,,,,,,,1,1,,3,,,345.4448282840003,,,,,,,,,341.37355897400084,341.37355897400084,341.37355897400084,341.37355897400084,342.8753303909998,342.8753303909998,342.8753303909998,342.8753303909998,342.8753303909998,342.8753303909998,342.8753303909998,342.8753303909998,repeat,letter,lettRpt,f,1.0401607759995386,vtsPrac,0,0,343.9429269550001,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,F,132,hexagon,0.0011961729996983195,,,,,,,,,1,0,,3,,,350.1999964049992,,,,,,,,,346.4290274499999,346.4290274499999,346.4290274499999,346.4290274499999,347.93076059899977,347.93076059899977,347.93076059899977,347.93076059899977,347.93076059899977,347.93076059899977,347.93076059899977,347.93076059899977,switch,number,numSwt,j,0.7354545920006785,vtsPrac,0,0,348.6984106609998,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,B,139,hexagon,0.001162099999419297,,,,,,,,,1,0,,3,,,355.07204165999974,,,,,,,,,351.1844501209998,351.1844501209998,351.1844501209998,351.1844501209998,352.76958882100007,352.76958882100007,352.76958882100007,352.76958882100007,352.76958882100007,352.76958882100007,352.76958882100007,352.76958882100007,switch,letter,lettSwt,d,0.7687726420008403,vtsPrac,0,0,353.57033890000093,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,H,174,star,0.0012338870001258329,,,,,,,,,1,0,,3,,,359.82742950099964,,,,,,,,,356.05661331400006,356.05661331400006,356.05661331400006,356.05661331400006,357.55821986999945,357.55821986999945,357.55821986999945,357.55821986999945,357.55821986999945,357.55821986999945,357.55821986999945,357.55821986999945,switch,number,numSwt,k,0.7401622460020008,vtsPrac,0,0,358.32569034600056,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,B,132,hexagon,0.0011400499988667434,,,,,,,,,1,0,,3,,,364.99964561100023,,,,,,,,,360.81184668400056,360.81184668400056,360.81184668400056,360.81184668400056,362.3133601289992,362.3133601289992,362.3133601289992,362.3133601289992,362.3133601289992,362.3133601289992,362.3133601289992,362.3133601289992,switch,letter,lettSwt,d,1.1616339680003875,vtsPrac,0,0,363.4979105399998,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,Y,167,hexagon,0.001417383000443806,,,,,,,,,1,0,,3,,,369.6214924420001,,,,,,,,,365.98392016099933,365.98392016099933,365.98392016099933,365.98392016099933,367.48578253599953,367.48578253599953,367.48578253599953,367.48578253599953,367.48578253599953,367.48578253599953,367.48578253599953,367.48578253599953,switch,number,numSwt,k,0.6131011810011842,vtsPrac,0,0,368.1197613160002,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,W,174,star,0.0012850329985667486,,,,,,,,,1,0,,3,,,374.5100591160008,,,,,,,,,370.6058757459996,370.6058757459996,370.6058757459996,370.6058757459996,372.10759938199953,372.10759938199953,372.10759938199953,372.10759938199953,372.10759938199953,372.10759938199953,372.10759938199953,372.10759938199953,switch,letter,lettSwt,f,0.8711880350001593,vtsPrac,0,0,373.00854893699943,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,S,125,star,0.0014992619999247836,,,,,,,,,1,0,,3,,,378.98147133900056,,,,,,,,,375.494783524,375.494783524,375.494783524,375.494783524,376.9960464190008,376.9960464190008,376.9960464190008,376.9960464190008,376.9960464190008,376.9960464190008,376.9960464190008,376.9960464190008,switch,number,numSwt,j,0.4625974270002189,vtsPrac,0,0,377.4799901210008,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,F,167,hexagon,0.0020388380016811425,,,,,,,,,1,0,,4,,,414.50416009500077,,,,,,,,,410.80027107500064,410.80027107500064,410.80027107500064,410.80027107500064,412.30192672200064,412.30192672200064,412.30192672200064,412.30192672200064,412.30192672200064,412.30192672200064,412.30192672200064,412.30192672200064,switch,letter,lettSwt,d,0.6683507460020337,vtsPrac,0,0,413.0025490219996,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,D,160,star,0.001178780999907758,,,,,,,,,1,0,,4,,,419.77699025999937,,,,,,,,,415.4885213760008,415.4885213760008,415.4885213760008,415.4885213760008,416.99038640099934,416.99038640099934,416.99038640099934,416.99038640099934,416.99038640099934,416.99038640099934,416.99038640099934,416.99038640099934,repeat,letter,lettRpt,d,1.2524011559999053,vtsPrac,0,0,418.27492406700003,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,W,139,star,0.0015682129997003358,,,,,,,,,1,0,,4,,,424.23172861400053,,,,,,,,,420.76122532000045,420.76122532000045,420.76122532000045,420.76122532000045,422.2628124599996,422.2628124599996,422.2628124599996,422.2628124599996,422.2628124599996,422.2628124599996,422.2628124599996,422.2628124599996,repeat,letter,lettRpt,f,0.43599371500022244,vtsPrac,0,0,422.73011841100015,424.23172861400053,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,U,146,star,0.0009725620002427604,,,,,,,,,1,0,,4,,,429.17038882499946,,,,,,,,,425.2164475739992,425.2164475739992,425.2164475739992,425.2164475739992,426.71750473999964,426.71750473999964,426.71750473999964,426.71750473999964,426.71750473999964,426.71750473999964,426.71750473999964,426.71750473999964,switch,number,numSwt,j,0.9188608980002755,vtsPrac,0,0,427.66858619699997,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,F,167,star,0.0012241799995535985,,,,,,,,,1,0,,4,,,433.67536110999936,,,,,,,,,430.1550171359995,430.1550171359995,430.1550171359995,430.1550171359995,431.65655895599957,431.65655895599957,431.65655895599957,431.65655895599957,431.65655895599957,431.65655895599957,431.65655895599957,431.65655895599957,repeat,number,numRpt,k,0.49031386400019983,vtsPrac,0,0,432.1738246719997,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,D,160,hexagon,0.0014521249995596008,,,,,,,,,1,0,,4,,,438.2472964869994,,,,,,,,,434.65984748700066,434.65984748700066,434.65984748700066,434.65984748700066,436.16158614400047,436.16158614400047,436.16158614400047,436.16158614400047,436.16158614400047,436.16158614400047,436.16158614400047,436.16158614400047,repeat,number,numRpt,k,0.5611861899997166,vtsPrac,0,0,436.7454169970006,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,W,139,star,0.0012422820000210777,,,,,,,,,1,0,,4,,,443.9700223809996,444.47073343400007,,,,,,,,439.2317203319999,439.2317203319999,439.2317203319999,439.2317203319999,440.7331833389999,440.7331833389999,440.7331833389999,440.7331833389999,440.7331833389999,440.7331833389999,440.7331833389999,440.7331833389999,switch,letter,lettSwt,f,1.7188910090007994,vtsPrac,0,0,442.4685785389993,443.9700223809996,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,U,146,hexagon,0.0007364140001300257,,,,,,,,,0,0,,4,,,448.8755895409995,,,,,,,,,444.9546082119996,444.9546082119996,444.9546082119996,444.9546082119996,446.45598008100023,446.45598008100023,446.45598008100023,446.45598008100023,446.45598008100023,446.45598008100023,446.45598008100023,446.45598008100023,repeat,letter,NA,d,0.8908216550007637,vtsPrac,0,0,447.3738287420001,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,U,167,star,0.0014303509997262154,,,,,,,,,1,1,,4,,,453.8309754290003,,,,,,,,,449.85997438100094,449.85997438100094,449.85997438100094,449.85997438100094,451.3616418950005,451.3616418950005,451.3616418950005,451.3616418950005,451.3616418950005,451.3616418950005,451.3616418950005,451.3616418950005,repeat,letter,lettRpt,f,0.9452958319998288,vtsPrac,0,0,452.329581729,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,S,125,hexagon,0.001404127000569133,,,,,,,,,1,0,,4,,,458.60306382400086,,,,,,,,,454.8155244690006,454.8155244690006,454.8155244690006,454.8155244690006,456.3170990710005,456.3170990710005,456.3170990710005,456.3170990710005,456.3170990710005,456.3170990710005,456.3170990710005,456.3170990710005,switch,number,numSwt,j,0.7578616209993925,vtsPrac,0,0,457.10126143399975,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,D,146,star,0.001246444999196683,,,,,,,,,1,0,,4,,,463.40838896400055,,,,,,,,,459.58730728000046,459.58730728000046,459.58730728000046,459.58730728000046,461.08911009700023,461.08911009700023,461.08911009700023,461.08911009700023,461.08911009700023,461.08911009700023,461.08911009700023,461.08911009700023,repeat,number,numRpt,j,0.785394892001932,vtsPrac,0,0,461.906569797,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,Y,139,hexagon,0.001547365000078571,,,,,,,,,1,0,,4,,,468.28021425599945,,,,,,,,,464.3926306449994,464.3926306449994,464.3926306449994,464.3926306449994,465.89441395200083,465.89441395200083,465.89441395200083,465.89441395200083,465.89441395200083,465.89441395200083,465.89441395200083,465.89441395200083,repeat,number,numRpt,j,0.8520547869993607,vtsPrac,0,0,466.77881069199975,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,12,0,12,0,,,,,,,,,,,,,,,,D,146,hexagon,0.0010560450009506894,,,,,,,,,1,0,,4,,,473.70281769599933,,,,,,,,,469.26461980100066,469.26461980100066,469.26461980100066,469.26461980100066,470.7662519400001,470.7662519400001,470.7662519400001,470.7662519400001,470.7662519400001,470.7662519400001,470.7662519400001,470.7662519400001,switch,letter,lettSwt,d,1.4126728070004901,vtsPrac,0,0,472.2011867860001,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,F,160,star,0.0012663150009757373,,,,,,,,,1,0,,4,,,478.39156854000066,,,,,,,,,474.6874644870004,474.6874644870004,474.6874644870004,474.6874644870004,476.18908584199926,476.18908584199926,476.18908584199926,476.18908584199926,476.18908584199926,476.18908584199926,476.18908584199926,476.18908584199926,repeat,letter,lettRpt,d,0.6776972719999321,vtsPrac,0,0,476.8898003289996,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,14,0,14,0,,,,,,,,,,,,,,,,W,181,hexagon,0.0010719139991124393,,,,,,,,,1,0,,4,,,483.5972108170008,,,,,,,,,479.3757743240003,479.3757743240003,479.3757743240003,479.3757743240003,480.8775818390004,480.8775818390004,480.8775818390004,480.8775818390004,480.8775818390004,480.8775818390004,480.8775818390004,480.8775818390004,repeat,letter,lettRpt,f,1.1902358120005374,vtsPrac,0,0,482.09547337500044,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,0,15,0,,,,,,,,,,,,,,,,H,174,star,0.0013834380006301217,,,,,,,,,1,0,,4,,,488.3526425639993,,,,,,,,,484.5815852550004,484.5815852550004,484.5815852550004,484.5815852550004,486.08329253100055,486.08329253100055,486.08329253100055,486.08329253100055,486.08329253100055,486.08329253100055,486.08329253100055,486.08329253100055,switch,number,numSwt,k,0.735387171000184,vtsPrac,0,0,486.85076209699946,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,S,174,star,0.0024364439996134024,,,,,,,,,1,0,,,,,562.8847158009994,,,,,,,,,558.7633435869993,558.7633435869993,558.7633435869993,558.7633435869993,560.2649358939998,560.2649358939998,560.2649358939998,560.2649358939998,560.2649358939998,560.2649358939998,560.2649358939998,560.2649358939998,switch,letter,lettSwt,f,1.0910840900014591,noRew,0,0,,,0,561.382951996,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
