LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,top_target_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,target_resp_prac2.keys,target_resp_prac2.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.1680199841503,544.668191940058,F,167,star,0.00032640411518514156,540.3938680991996,541.8838685650844,541.8838685650844,541.8838685650844,1,0,d,0.7660599099472165,0,542.6680222121067,544.1680199841503,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.8714366671629,549.3717567832209,D,174,hexagon,0.0004858989268541336,545.1648234510794,546.6541265400592,546.6541265400592,546.6541265400592,1,0,d,0.6979568868409842,0,547.3714421410114,548.8714366671629,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.6585621661507,554.1587341472041,H,146,triangle,0.00044948910363018513,549.867790490156,551.3575327701401,551.3575327701401,551.3575327701401,1,0,d,0.776480441680178,0,552.1580727100372,553.6585621661507,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.928840595996,559.4291025940329,S,132,hexagon,0.000585935078561306,554.6543014491908,556.1443902971223,556.1443902971223,556.1443902971223,1,0,f,1.2541657567489892,0,557.4286341711413,558.928840595996,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.7158207830507,564.2262175411452,W,139,star,0.0004574339836835861,559.9247192970943,561.4148338062223,561.4148338062223,561.4148338062223,1,0,f,0.7760875609237701,0,562.2153581120074,563.7158207830507,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,598.1909388210624,,H,146,star,0.00266171689145267,,,,,0,0,,,1,596.6903971862048,,592.1827086191624,593.6708212541416,593.6708212541416,593.6708212541416,596.6738499021158,596.6738499021158,596.6738499021158,None,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,603.3279627561569,,D,174,hexagon,0.006582354893907905,,,,,1,1,,,1,601.8132242010906,,599.1865919590928,600.6753012880217,600.6753012880217,600.6753012880217,,,,k,1.1069600977934897,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,608.015001477208,,W,125,circle,0.01698076189495623,,,,,1,0,,,1,606.5147553361021,608.015001477208,604.3238371692132,605.7975447732024,605.7975447732024,605.7975447732024,,,,j,0.698762449901551,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,612.6517411731184,613.1517889460083,U,181,triangle,0.00043187011033296585,,,,,1,0,,,1,611.1516602691263,612.6517411731184,609.010984556051,610.4992465660907,610.4992465660907,610.4992465660907,,,,k,0.6208148547448218,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,617.2553356310818,,F,132,star,0.0005558829288929701,,,,,1,0,,,1,615.7497553771827,,613.6474277081434,615.1358348331414,615.1358348331414,615.1358348331414,,,,j,0.5980655178427696,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,621.8418223550543,,Y,139,hexagon,0.0038318538572639227,,,,,1,0,,,1,620.3400566012133,,618.2509736141656,619.7395436291117,619.7395436291117,619.7395436291117,,,,j,0.5720946888905019,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,626.69550674106,,S,160,triangle,0.0022479610051959753,,,,,0,0,,,1,625.1930870090146,,622.8372471991461,624.3264560990501,624.3264560990501,624.3264560990501,,,,j,0.8345289127901196,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,631.4323400671128,,B,167,circle,0.0013609149027615786,,,,,1,1,,,1,629.9455897591542,,627.691168025136,629.1796746691689,629.1796746691689,629.1796746691689,,,,k,0.7286107128020376,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,636.4528227350675,,H,146,hexagon,0.0018166799563914537,,,,,1,0,,,1,634.9509671060368,,632.4272878190968,633.9166602871846,633.9166602871846,633.9166602871846,,,,j,1.0095048069488257,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,641.1395816020668,,D,174,circle,0.00182447605766356,,,,,1,0,,,1,639.6379678871017,,637.4479692990426,638.9369509280659,638.9369509280659,638.9369509280659,,,,k,0.6813388238660991,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
