participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,target_resp_prac2.rt,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5,Q5_text,xRes,yRes
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1030,,,,,,,,,,,,,,,,,167,F,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,1.2332,Hi,,,,,,4,,,,,,,,low,25,0,25,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,1040,,,,,,,,,,,,,,,,,132,W,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.8823,Lo,,,,,,4,,,,,,,,low,26,0,26,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1040,,,,,,,,,,,,,,,,,174,Y,circle,0,0,,,,,,,,,,,,,,,,repeat,letter,NA,j,0.6888,Lo,,,,,,4,,,,,,,,low,27,0,27,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1040,,,,,,,,,,,,,,,,,181,S,circle,0,1,,,,,,,,,,,,,,,,switch,number,NA,d,1.0471,Lo,,,,,,4,,,,,,,,low,28,0,28,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,1050,,,,,,,,,,,,,,,,,125,H,triangle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.7143,Lo,,,,,,4,,,,,,,,low,29,0,29,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,1060,,,,,,,,,,,,,,,,,160,U,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.8467,Lo,,,,,,4,,,,,,,,low,30,0,30,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,1070,,,,,,,,,,,,,,,,,146,B,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.6538,Hi,,,,,,4,,,,,,,,low,31,0,31,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1070,,,,,,,,,,,,,,,,,146,W,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.9327,Hi,,,,,,5,,,,,,space,2.9156,high,0,0,0,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,1080,,,,,,,,,,,,,,,,,174,Y,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.5712,Lo,,,,,,5,,,,,,,,high,1,0,1,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,1090,,,,,,,,,,,,,,,,,181,S,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.4854,Hi,,,,,,5,,,,,,,,high,2,0,2,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,1091,,,,,,,,,,,,,,,,,167,B,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.332,Lo,,,,,,5,,,,,,,,high,3,0,3,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,1101,,,,,,,,,,,,,,,,,139,H,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.5144,Hi,,,,,,5,,,,,,,,high,4,0,4,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1101,,,,,,,,,,,,,,,,,125,U,hexagon,0,0,,,,,,,,,,,,,,,,repeat,number,NA,f,1.064,Hi,,,,,,5,,,,,,,,high,5,0,5,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1101,,,,,,,,,,,,,,,,,132,F,star,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.7974,Hi,,,,,,5,,,,,,,,high,6,0,6,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,1102,,,,,,,,,,,,,,,,,160,D,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.5808,Lo,,,,,,5,,,,,,,,high,7,0,7,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,1103,,,,,,,,,,,,,,,,,146,W,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.666,Lo,,,,,,5,,,,,,,,high,8,0,8,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1103,,,,,,,,,,,,,,,,,174,Y,star,0,0,,,,,,,,,,,,,,,,switch,letter,NA,j,0.8027,Lo,,,,,,5,,,,,,,,high,9,0,9,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1103,,,,,,,,,,,,,,,,,181,S,star,1,1,,,,,,,,,,,,,,,,switch,number,numSwt,f,1.2759,Hi,,,,,,5,,,,,,,,high,10,0,10,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,1104,,,,,,,,,,,,,,,,,167,B,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.8309,Lo,,,,,,5,,,,,,,,high,11,0,11,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1104,,,,,,,,,,,,,,,,,139,H,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.6696,Hi,,,,,,5,,,,,,,,high,12,0,12,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,1105,,,,,,,,,,,,,,,,,125,U,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.6222,Lo,,,,,,5,,,,,,,,high,13,0,13,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,1106,,,,,,,,,,,,,,,,,132,F,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.8484,Lo,,,,,,5,,,,,,,,high,14,0,14,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,1107,,,,,,,,,,,,,,,,,160,D,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.8216,Hi,,,,,,5,,,,,,,,high,15,0,15,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1107,,,,,,,,,,,,,,,,,125,H,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.9763,Hi,,,,,,5,,,,,,,,high,16,0,16,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,1108,,,,,,,,,,,,,,,,,167,Y,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.9639,Lo,,,,,,5,,,,,,,,high,17,0,17,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1108,,,,,,,,,,,,,,,,,181,U,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.7484,Hi,,,,,,5,,,,,,,,high,18,0,18,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,1109,,,,,,,,,,,,,,,,,132,B,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,1.3406,Lo,,,,,,5,,,,,,,,high,19,0,19,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,1110,,,,,,,,,,,,,,,,,146,W,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.6332,Lo,,,,,,5,,,,,,,,high,20,0,20,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1110,,,,,,,,,,,,,,,,,139,S,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,1.3131,Hi,,,,,,5,,,,,,,,high,21,0,21,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1110,,,,,,,,,,,,,,,,,160,F,hexagon,0,0,,,,,,,,,,,,,,,,switch,letter,NA,k,0.7422,Hi,,,,,,5,,,,,,,,high,22,0,22,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,1120,,,,,,,,,,,,,,,,,174,D,star,1,1,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.7344,Hi,,,,,,5,,,,,,,,high,23,0,23,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1120,,,,,,,,,,,,,,,,,125,S,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,1.085,Hi,,,,,,5,,,,,,,,high,24,0,24,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,1121,,,,,,,,,,,,,,,,,167,D,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.7687,Lo,,,,,,5,,,,,,,,high,25,0,25,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,1131,,,,,,,,,,,,,,,,,139,Y,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.7045,Lo,,,,,,5,,,,,,,,high,26,0,26,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1131,,,,,,,,,,,,,,,,,181,F,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.9406,Hi,,,,,,5,,,,,,,,high,27,0,27,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,1132,,,,,,,,,,,,,,,,,160,W,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.9312,Lo,,,,,,5,,,,,,,,high,28,0,28,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1132,,,,,,,,,,,,,,,,,132,B,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,1.1987,Hi,,,,,,5,,,,,,,,high,29,0,29,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,1142,,,,,,,,,,,,,,,,,146,U,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.6196,Hi,,,,,,5,,,,,,,,high,30,0,30,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,1152,,,,,,,,,,,,,,,,,174,H,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.8409,Lo,,,,,,5,,,,,,,,high,31,0,31,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,"Choose between shapes, numbers and letters",1,,4,2,1,the time out thing isn't the same for each question,1280,720
