LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,10,1048,,,1648.0122347208671,,1648.5124363540672,125,W,circle,0.01675997907295823,,,,,1,0,,,,,,,,,,,,1644.3547912989743,1644.3547912989743,1644.3547912989743,1644.3547912989743,1645.8263769312762,1645.8263769312762,1645.8263769312762,1645.8263769312762,1645.8595022899099,1645.8595022899099,1645.8595022899099,1645.8595022899099,switch,number,numSwt,d,0.6513130646198988,Hi,,,,,,,1,,,,,low,1646.5129071720876,1648.0122347208671,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,1,1049,,,1652.6156312189996,,,160,B,star,0.014803103171288967,,,,,1,0,,,,,,,,,,,,1649.024737464264,1649.024737464264,1649.024737464264,1649.024737464264,1650.5132995052263,1650.5132995052263,1650.5132995052263,1650.5132995052263,1650.5299580199644,1650.5299580199644,1650.5299580199644,1650.5299580199644,repeat,number,numRpt,f,0.5769298169761896,Lo,,,,,,,1,,,,,low,1651.1165164411068,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,1,1050,,,1657.202461073175,,,146,D,triangle,0.0022614789195358753,,,,,1,0,,,,,,,,,,,,1653.6112826243043,1653.6112826243043,1653.6112826243043,1653.6112826243043,1655.099539144896,1655.099539144896,1655.099539144896,1655.099539144896,1655.1165518132038,1655.1165518132038,1655.1165518132038,1655.1165518132038,switch,letter,lettSwt,j,0.569780021905899,Lo,,,,,,,1,,,,,low,1655.7033698242158,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,1,1051,,,1661.8894212362356,,,125,H,star,0.0017182608135044575,,,,,1,0,,,,,,,,,,,,1658.1979656349868,1658.1979656349868,1658.1979656349868,1658.1979656349868,1659.6867822739296,1659.6867822739296,1659.6867822739296,1659.6867822739296,1659.7033147448674,1659.7033147448674,1659.7033147448674,1659.7033147448674,repeat,letter,lettRpt,j,0.6744452845305204,Lo,,,,,,,1,,,,,low,1660.390379281249,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,1,1052,,,1666.4910901430994,,,181,B,circle,0.0018837489187717438,,,,,1,0,,,,,,,,,,,,1662.8849802841432,1662.8849802841432,1662.8849802841432,1662.8849802841432,1664.3736412539147,1664.3736412539147,1664.3736412539147,1664.3736412539147,1664.3904222440906,1664.3904222440906,1664.3904222440906,1664.3904222440906,switch,number,numSwt,f,0.577234884724021,Hi,,,,,,,1,,,,,low,1664.9772687400691,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,10,1062,,,1671.1446285601705,,,146,U,triangle,0.0017872601747512817,,,,,1,0,,,,,,,,,,,,1667.4718364798464,1667.4718364798464,1667.4718364798464,1667.4718364798464,1668.9605982941575,1668.9605982941575,1668.9605982941575,1668.9605982941575,1668.9772093058564,1668.9772093058564,1668.9772093058564,1668.9772093058564,repeat,number,numRpt,d,0.6369911911897361,Lo,,,,,,,1,,,,,low,1669.6306332279928,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,1,1063,,,1675.7814345979132,,,132,F,hexagon,0.00039621908217668533,,,,,1,0,,,,,,,,,,,,1672.124048104044,1672.124048104044,1672.124048104044,1672.124048104044,1673.6140977940522,1673.6140977940522,1673.6140977940522,1673.6140977940522,1673.6307633719407,1673.6307633719407,1673.6307633719407,1673.6307633719407,repeat,number,numRpt,d,0.6297643817961216,Hi,,,,,,,1,,,,,low,1674.2675319989212,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,10,1073,,,1680.4182519642636,,,174,W,triangle,0.016832173336297274,,,,,1,0,,,,,,,,,,,,1676.7779409689829,1676.7779409689829,1676.7779409689829,1676.7779409689829,1678.2506233081222,1678.2506233081222,1678.2506233081222,1678.2506233081222,1678.2840184569359,1678.2840184569359,1678.2840184569359,1678.2840184569359,repeat,number,numRpt,f,0.6184044247493148,Lo,,,,,,,1,,,,,low,1678.903998972848,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,10,1083,,,1684.938417587895,,,160,S,star,0.013565218076109886,,,,,1,0,,,,,,,,,,,,1681.4144510249607,1681.4144510249607,1681.4144510249607,1681.4144510249607,1682.9044046611525,1682.9044046611525,1682.9044046611525,1682.9044046611525,1682.920837815851,1682.920837815851,1682.920837815851,1682.920837815851,repeat,number,numRpt,f,0.4987205476500094,Lo,,,,,,,1,,,,,low,1683.4247379088774,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,0,1083,,,1689.608312828932,,,139,D,hexagon,0.016797160264104605,,,,,1,0,,,,,,,,,,,,1685.9343573418446,1685.9343573418446,1685.9343573418446,1685.9343573418446,1687.4077149312943,1687.4077149312943,1687.4077149312943,1687.4077149312943,1687.4409177382477,1687.4409177382477,1687.4409177382477,1687.4409177382477,repeat,number,numRpt,d,0.6643672920763493,Hi,,,,,,,1,,,,,low,1688.0953336362727,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,0,1083,,,1694.4285329100676,,,167,Y,circle,0.016671996098011732,,,,,1,0,,,,,,,,,,,,1690.6045373631641,1690.6045373631641,1690.6045373631641,1690.6045373631641,1692.0777715211734,1692.0777715211734,1692.0777715211734,1692.0777715211734,1692.1113501372747,1692.1113501372747,1692.1113501372747,1692.1113501372747,repeat,number,numRpt,f,0.8096393095329404,Hi,,,,,,,1,,,,,low,1692.9151129489765,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,10,1093,,,1706.4032101961784,,,160,H,star,0.0019244779832661152,,,,,1,0,,,,,,,,,,,,1702.8138277758844,1702.8138277758844,1702.8138277758844,1702.8138277758844,1704.3027423112653,1704.3027423112653,1704.3027423112653,1704.3027423112653,1704.3195959310979,1704.3195959310979,1704.3195959310979,1704.3195959310979,repeat,number,numRpt,f,0.5540041038766503,Lo,,,,,,,2,,,space,1.9870222969911993,low,1704.8900588368997,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,0,1093,,,1710.9236100562848,,,146,D,hexagon,0.0017938651144504547,,,,,0,0,,,,,,,,,,,,1707.3841525041498,1707.3841525041498,1707.3841525041498,1707.3841525041498,1708.872811649926,1708.872811649926,1708.872811649926,1708.872811649926,1708.8895246898755,1708.8895246898755,1708.8895246898755,1708.8895246898755,repeat,number,NA,f,0.5069013386964798,Lo,,,,,,,2,,,,,low,1709.4101403690875,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,10,1103,,,1715.4604049162008,,,125,W,circle,0.01687839813530445,,,,,1,1,,,,,,,,,,,,1711.9199327761307,1711.9199327761307,1711.9199327761307,1711.9199327761307,1713.3930105720647,1713.3930105720647,1713.3930105720647,1713.3930105720647,1713.4263617629185,1713.4263617629185,1713.4263617629185,1713.4263617629185,repeat,number,numRpt,d,0.5324102090671659,Hi,,,,,,,2,,,,,low,1713.9466285132803,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,1,1104,,,1720.0139796100557,,,132,U,triangle,0.016900049056857824,,,,,1,0,,,,,,,,,,,,1716.4566219788976,1716.4566219788976,1716.4566219788976,1716.4566219788976,1717.9299415182322,1717.9299415182322,1717.9299415182322,1717.9299415182322,1717.963273521047,1717.963273521047,1717.963273521047,1717.963273521047,repeat,number,numRpt,d,0.541198548860848,Lo,,,,,,,2,,,,,low,1718.5000076591969,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,0,1104,,,1724.5838663359173,,,139,B,circle,0.016946361865848303,,,,,0,0,,,,,,,,,,,,1721.0099421190098,1721.0099421190098,1721.0099421190098,1721.0099421190098,1722.483278511092,1722.483278511092,1722.483278511092,1722.483278511092,1722.516661379952,1722.516661379952,1722.516661379952,1722.516661379952,repeat,number,NA,f,0.5667058196850121,Lo,,,,,,,2,,,,,low,1723.0709177800454,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,1,1105,,,1729.1542063392699,,,181,S,star,0.016589388251304626,,,,,1,1,,,,,,,,,,,,1725.579800593201,1725.579800593201,1725.579800593201,1725.579800593201,1727.0532661522739,1727.0532661522739,1727.0532661522739,1727.0532661522739,1727.0865205931477,1727.0865205931477,1727.0865205931477,1727.0865205931477,repeat,number,numRpt,f,0.5528992689214647,Lo,,,,,,,2,,,,,low,1727.6406962219626,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,10,1115,,,1733.5908392830752,,,174,Y,hexagon,0.016808679793030024,,,,,1,0,,,,,,,,,,,,1730.1503553870134,1730.1503553870134,1730.1503553870134,1730.1503553870134,1731.6217633020133,1731.6217633020133,1731.6217633020133,1731.6217633020133,1731.6552081350237,1731.6552081350237,1731.6552081350237,1731.6552081350237,repeat,number,numRpt,f,0.42760962061583996,Hi,,,,,,,2,,,,,low,1732.0773991672322,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,1,1116,,,1737.9944242448546,,1738.4944305191748,167,F,triangle,0.01678820513188839,,,,,1,0,,,,,,,,,,,,1734.5867261891253,1734.5867261891253,1734.5867261891253,1734.5867261891253,1736.0584269738756,1736.0584269738756,1736.0584269738756,1736.0584269738756,1736.09180896217,1736.09180896217,1736.09180896217,1736.09180896217,repeat,number,numRpt,f,0.4016237398609519,Lo,,,,,,,2,,,,,low,1736.4949989588931,1737.9944242448546,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,1,1117,,,1742.5477986922488,,,160,H,star,0.014848019927740097,,,,,1,0,,,,,,,,,,,,1739.0065526538529,1739.0065526538529,1739.0065526538529,1739.0065526538529,1740.4952612472698,1740.4952612472698,1740.4952612472698,1740.4952612472698,1740.5118389460258,1740.5118389460258,1740.5118389460258,1740.5118389460258,repeat,number,numRpt,f,0.5220630057156086,Lo,,,,,,,2,,,,,low,1741.0487169702537,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,0,1117,,,1746.9179041041061,,,146,D,triangle,0.0019346671178936958,,,,,0,0,,,,,,,,,,,,1743.5436631059274,1743.5436631059274,1743.5436631059274,1743.5436631059274,1745.0317422812805,1745.0317422812805,1745.0317422812805,1745.0317422812805,1745.048546656035,1745.048546656035,1745.048546656035,1745.048546656035,repeat,number,NA,f,0.3620370044372976,Lo,,,,,,,2,,,,,low,1745.4194826032035,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,0,1117,,,1751.536246178206,,,125,W,hexagon,0.0019462630152702332,,,,,1,1,,,,,,,,,,,,1747.9129622220062,1747.9129622220062,1747.9129622220062,1747.9129622220062,1749.402276597917,1749.402276597917,1749.402276597917,1749.402276597917,1749.4187604519539,1749.4187604519539,1749.4187604519539,1749.4187604519539,repeat,number,numRpt,d,0.5922140358015895,Hi,,,,,,,2,,,,,low,1750.0231445231475,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,0,1117,,,1756.1728637819178,,,132,U,circle,0.0020310496911406517,,,,,1,0,,,,,,,,,,,,1752.516901470255,1752.516901470255,1752.516901470255,1752.516901470255,1754.0055236970074,1754.0055236970074,1754.0055236970074,1754.0055236970074,1754.022385545075,1754.022385545075,1754.022385545075,1754.022385545075,repeat,number,numRpt,d,0.6244165669195354,Hi,,,,,,,2,,,,,low,1754.6593156619929,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,12,0,12,0,,,,,,,,,,,,,,,,10,1127,,,1760.676418599207,,,139,B,circle,0.0005414499901235104,,,,,1,0,,,,,,,,,,,,1757.1525323218666,1757.1525323218666,1757.1525323218666,1757.1525323218666,1758.642419425305,1758.642419425305,1758.642419425305,1758.642419425305,1758.6590677630156,1758.6590677630156,1758.6590677630156,1758.6590677630156,repeat,number,numRpt,d,0.49900700245052576,Hi,,,,,,,2,,,,,low,1759.1627490539104,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,1,1128,,,1765.1967147500254,,,181,S,triangle,0.01676068129017949,,,,,1,0,,,,,,,,,,,,1761.672412538901,1761.672412538901,1761.672412538901,1761.672412538901,1763.1458446099423,1763.1458446099423,1763.1458446099423,1763.1458446099423,1763.1789962542243,1763.1789962542243,1763.1789962542243,1763.1789962542243,repeat,number,numRpt,f,0.5064248088747263,Lo,,,,,,,2,,,,,low,1763.683059696108,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,14,0,14,0,,,,,,,,,,,,,,,,1,1129,,,1769.6667941240594,,,174,Y,hexagon,0.0166799440048635,,,,,1,0,,,,,,,,,,,,1766.192511784844,1766.192511784844,1766.192511784844,1766.192511784844,1767.6660726540722,1767.6660726540722,1767.6660726540722,1767.6660726540722,1767.6990412711166,1767.6990412711166,1767.6990412711166,1767.6990412711166,repeat,number,numRpt,f,0.46438594069331884,Hi,,,,,,,2,,,,,low,1768.1529760919511,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,0,15,0,,,,,,,,,,,,,,,,10,1139,,,1774.153595448006,,,167,F,star,0.016874935943633318,,,,,1,0,,,,,,,,,,,,1770.6625971272588,1770.6625971272588,1770.6625971272588,1770.6625971272588,1772.1360172950663,1772.1360172950663,1772.1360172950663,1772.1360172950663,1772.169347457122,1772.169347457122,1772.169347457122,1772.169347457122,repeat,number,numRpt,f,0.4720672876574099,Lo,,,,,,,2,,,,,low,1772.6396978790872,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,16,0,16,0,,,,,,,,,,,,,,,,10,1149,,,1778.6739034852944,,,125,D,circle,0.0004541301168501377,,,,,1,0,,,,,,,,,,,,1775.1329458369873,1775.1329458369873,1775.1329458369873,1775.1329458369873,1776.6210237680934,1776.6210237680934,1776.6210237680934,1776.6210237680934,1776.6377473729663,1776.6377473729663,1776.6377473729663,1776.6377473729663,repeat,number,numRpt,d,0.511086090002209,Hi,,,,,,,2,,,,,low,1777.1593528972007,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,17,0,17,0,,,,,,,,,,,,,,,,10,1159,,,1783.2938922559842,,,174,Y,star,0.016720979940146208,,,,,1,0,,,,,,,,,,,,1779.669726013206,1779.669726013206,1779.669726013206,1779.669726013206,1781.1413183729164,1781.1413183729164,1781.1413183729164,1781.1413183729164,1781.1747128590941,1781.1747128590941,1781.1747128590941,1781.1747128590941,repeat,number,numRpt,f,0.6258407616987824,Lo,,,,,,,2,,,,,low,1781.7950649601407,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,18,0,18,0,,,,,,,,,,,,,,,,10,1169,,,1787.7138773701154,,,181,S,triangle,0.0016909092664718628,,,,,1,0,,,,,,,,,,,,1784.2898984062485,1784.2898984062485,1784.2898984062485,1784.2898984062485,1785.7781708892435,1785.7781708892435,1785.7781708892435,1785.7781708892435,1785.7946308101527,1785.7946308101527,1785.7946308101527,1785.7946308101527,repeat,number,numRpt,f,0.4090602369979024,Lo,,,,,,,2,,,,,low,1786.2147309132852,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,19,0,19,0,,,,,,,,,,,,,,,,10,1179,,,1792.1173111898825,,,160,W,hexagon,0.0018516979180276394,,,,,1,0,,,,,,,,,,,,1788.7094015041366,1788.7094015041366,1788.7094015041366,1788.7094015041366,1790.1980654401705,1790.1980654401705,1790.1980654401705,1790.1980654401705,1790.2146754311398,1790.2146754311398,1790.2146754311398,1790.2146754311398,repeat,number,numRpt,f,0.3888221080414951,Hi,,,,,,,2,,,,,low,1790.6183498441242,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,20,0,20,0,,,,,,,,,,,,,,,,10,1189,,,1796.65236138599,,,132,F,hexagon,0.001751729752868414,,,,,1,0,,,,,,,,,,,,1793.1125472681597,1793.1125472681597,1793.1125472681597,1793.1125472681597,1794.6015482232906,1794.6015482232906,1794.6015482232906,1794.6015482232906,1794.6180076412857,1794.6180076412857,1794.6180076412857,1794.6180076412857,repeat,number,numRpt,d,0.5079978997819126,Hi,,,,,,,2,,,,,low,1795.1385654718615,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,21,0,21,0,,,,,,,,,,,,,,,,1,1190,,,1801.2056910381652,,,139,H,star,0.0022458997555077076,,,,,1,0,,,,,,,,,,,,1797.6330475141294,1797.6330475141294,1797.6330475141294,1797.6330475141294,1799.1218088641763,1799.1218088641763,1799.1218088641763,1799.1218088641763,1799.1384209892713,1799.1384209892713,1799.1384209892713,1799.1384209892713,repeat,number,numRpt,d,0.5436295596882701,Lo,,,,,,,2,,,,,low,1799.6920533790253,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,22,0,22,0,,,,,,,,,,,,,,,,1,1191,,,1805.6758829639293,,,146,U,circle,0.016986479051411152,,,,,1,0,,,,,,,,,,,,1802.2023864048533,1802.2023864048533,1802.2023864048533,1802.2023864048533,1803.6752394358627,1803.6752394358627,1803.6752394358627,1803.6752394358627,1803.7085470668972,1803.7085470668972,1803.7085470668972,1803.7085470668972,repeat,number,numRpt,d,0.4565497408621013,Hi,,,,,,,2,,,,,low,1804.1617959439754,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,23,0,23,0,,,,,,,,,,,,,,,,1,1192,,,1810.2459951541387,,,167,B,triangle,0.016796281095594168,,,,,1,0,,,,,,,,,,,,1806.6721832999028,1806.6721832999028,1806.6721832999028,1806.6721832999028,1808.1453013978899,1808.1453013978899,1808.1453013978899,1808.1453013978899,1808.1785030690953,1808.1785030690953,1808.1785030690953,1808.1785030690953,repeat,number,numRpt,f,0.5541636496782303,Lo,,,,,,,2,,,,,low,1808.7319537340663,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,24,0,24,0,,,,,,,,,,,,,,,,1,1193,,,1814.79931201227,,,125,U,triangle,0.01706885639578104,,,,,1,0,,,,,,,,,,,,1811.2424949132837,1811.2424949132837,1811.2424949132837,1811.2424949132837,1812.7153789512813,1812.7153789512813,1812.7153789512813,1812.7153789512813,1812.7487310408615,1812.7487310408615,1812.7487310408615,1812.7487310408615,repeat,number,numRpt,d,0.5414066496305168,Lo,,,,,,,2,,,,,low,1813.2857925319113,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
