LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,fix.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,1,926,,,,1729.0863971549552,U,160,star,0.0011301408521831036,,,,,1,0,,,,,,,,,,,,1725.3658427759074,1725.3658427759074,1725.3658427759074,1725.3658427759074,1726.8674310939386,1726.8674310939386,1726.8674310939386,1726.8674310939386,1726.8674310939386,1726.8674310939386,1726.8674310939386,1726.8674310939386,repeat,number,numRpt,k,0.676617173012346,Lo,,,0,,,,,,,,,,low,1727.5848006040324,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,1,927,,,,1733.8249477159698,D,125,hexagon,0.0009702190291136503,,,,,1,0,,,,,,,,,,,,1730.0542039750144,1730.0542039750144,1730.0542039750144,1730.0542039750144,1731.5561487670057,1731.5561487670057,1731.5561487670057,1731.5561487670057,1731.5561487670057,1731.5561487670057,1731.5561487670057,1731.5561487670057,switch,letter,lettSwt,d,0.7349516991525888,Hi,,,0,,,,,,,,,,low,1732.32345179189,1733.8249477159698,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,1,928,,,,1749.6759000020102,D,146,star,0.0020724660716950893,,,,,1,0,,,,,,,,,,,,1746.0551903399173,1746.0551903399173,1746.0551903399173,1746.0551903399173,1747.5567879560404,1747.5567879560404,1747.5567879560404,1747.5567879560404,1747.5567879560404,1747.5567879560404,1747.5567879560404,1747.5567879560404,repeat,letter,lettRpt,d,0.5994993590284139,Lo,,,1,,,,,,,,space,1.323953399900347,low,1748.1907786589582,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,10,938,,,,1754.180752883898,B,139,hexagon,0.0014163120649755,,,,,1,0,,,,,,,,,,,,1750.6600511639845,1750.6600511639845,1750.6600511639845,1750.6600511639845,1752.1620237219613,1752.1620237219613,1752.1620237219613,1752.1620237219613,1752.1620237219613,1752.1620237219613,1752.1620237219613,1752.1620237219613,repeat,letter,lettRpt,d,0.4933095290325582,Hi,,,1,,,,,,,,,,low,1752.6959509248845,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,1,939,,,,1758.7692497770768,U,181,triangle,0.0014198040589690208,,,,,1,0,,,,,,,,,,,,1755.165211840067,1755.165211840067,1755.165211840067,1755.165211840067,1756.666958450107,1756.666958450107,1756.666958450107,1756.666958450107,1756.666958450107,1756.666958450107,1756.666958450107,1756.666958450107,repeat,letter,lettRpt,f,0.5682744539808482,Lo,,,1,,,,,,,,,,low,1757.2676696958952,1758.7692497770768,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,0,939,,,,1763.6414267760701,S,167,circle,0.0007340030279010534,,,,,1,0,,,,,,,,,,,,1759.7537386750337,1759.7537386750337,1759.7537386750337,1759.7537386750337,1761.255329102045,1761.255329102045,1761.255329102045,1761.255329102045,1761.255329102045,1761.255329102045,1761.255329102045,1761.255329102045,switch,number,numSwt,k,0.8620721320621669,Hi,,,1,,,,,,,,,,low,1762.1564294518903,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,10,949,,,,1768.3797740500886,F,174,star,0.0012910051736980677,,,,,1,0,,,,,,,,,,,,1764.6257376510184,1764.6257376510184,1764.6257376510184,1764.6257376510184,1766.127457151888,1766.127457151888,1766.127457151888,1766.127457151888,1766.127457151888,1766.127457151888,1766.127457151888,1766.127457151888,repeat,number,numRpt,k,0.7035938538610935,Lo,,,1,,,,,,,,,,low,1766.878043873934,1768.3797740500886,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,0,949,,,,1773.0182752399705,W,125,triangle,0.0007991897873580456,,,,,0,0,,,,,,,,,,,,1769.3642355899792,1769.3642355899792,1769.3642355899792,1769.3642355899792,1770.8658231790178,1770.8658231790178,1770.8658231790178,1770.8658231790178,1770.8658231790178,1770.8658231790178,1770.8658231790178,1770.8658231790178,repeat,number,NA,k,0.6237657899037004,Lo,,,1,,,,,,,,,,low,1771.5333082189318,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,10,959,,,,1777.5734864620026,Y,132,circle,0.001246022991836071,,,,,1,1,,,,,,,,,,,,1774.0027825920843,1774.0027825920843,1774.0027825920843,1774.0027825920843,1775.5045187498908,1775.5045187498908,1775.5045187498908,1775.5045187498908,1775.5045187498908,1775.5045187498908,1775.5045187498908,1775.5045187498908,switch,letter,lettSwt,f,0.541072656866163,Hi,,,1,,,,,,,,,,low,1776.0884081900585,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,10,969,,,,1782.228509095963,H,160,hexagon,0.0012405500747263432,,,,,1,0,,,,,,,,,,,,1778.5577396890149,1778.5577396890149,1778.5577396890149,1778.5577396890149,1780.0594056369737,1780.0594056369737,1780.0594056369737,1780.0594056369737,1780.0594056369737,1780.0594056369737,1780.0594056369737,1780.0594056369737,switch,number,numSwt,k,0.6445867691654712,Hi,,,1,,,,,,,,,,low,1780.7279200500343,1782.228509095963,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,10,979,,,,1786.8501277619507,D,146,circle,0.0009040641598403454,,,,,1,0,,,,,,,,,,,,1783.2127842549235,1783.2127842549235,1783.2127842549235,1783.2127842549235,1784.71444272995,1784.71444272995,1784.71444272995,1784.71444272995,1784.71444272995,1784.71444272995,1784.71444272995,1784.71444272995,switch,letter,lettSwt,d,0.613651140127331,Hi,,,1,,,,,,,,,,low,1785.3500775310677,1786.8501277619507,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,10,989,,,,1791.6889199009165,B,139,triangle,0.0012448900379240513,,,,,1,0,,,,,,,,,,,,1787.8345288599376,1787.8345288599376,1787.8345288599376,1787.8345288599376,1789.336110976059,1789.336110976059,1789.336110976059,1789.336110976059,1789.336110976059,1789.336110976059,1789.336110976059,1789.336110976059,switch,number,numSwt,j,0.8295999658294022,Lo,,,1,,,,,,,,,,low,1790.1880543308798,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,1,990,,,,1796.3771780759562,U,181,star,0.0012054750695824623,,,,,1,0,,,,,,,,,,,,1792.6734925289638,1792.6734925289638,1792.6734925289638,1792.6734925289638,1794.1747599109076,1794.1747599109076,1794.1747599109076,1794.1747599109076,1794.1747599109076,1794.1747599109076,1794.1747599109076,1794.1747599109076,repeat,number,numRpt,k,0.6709018470719457,Lo,,,1,,,,,,,,,,low,1794.8927293950692,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,0,990,,,,1801.0491177309304,S,167,hexagon,0.0012420339044183493,,,,,0,0,,,,,,,,,,,,1797.3617861189414,1797.3617861189414,1797.3617861189414,1797.3617861189414,1798.8632991269697,1798.8632991269697,1798.8632991269697,1798.8632991269697,1798.8632991269697,1798.8632991269697,1798.8632991269697,1798.8632991269697,repeat,number,NA,j,0.6404115378390998,Lo,,,1,,,,,,,,,,low,1799.5474979418796,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,10,1000,,,,1805.8210710200947,F,174,star,0.0012753948103636503,,,,,1,1,,,,,,,,,,,,1802.0167479969095,1802.0167479969095,1802.0167479969095,1802.0167479969095,1803.5186885369476,1803.5186885369476,1803.5186885369476,1803.5186885369476,1803.5186885369476,1803.5186885369476,1803.5186885369476,1803.5186885369476,repeat,number,numRpt,k,0.7678065148647875,Lo,,,1,,,,,,,,,,low,1804.3192762990948,1805.8210710200947,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,0,1000,,,,1810.8600081859622,W,125,circle,0.0006058928556740284,,,,,1,0,,,,,,,,,,,,1806.805527199991,1806.805527199991,1806.805527199991,1806.805527199991,1808.3072319889907,1808.3072319889907,1808.3072319889907,1808.3072319889907,1808.3072319889907,1808.3072319889907,1808.3072319889907,1808.3072319889907,repeat,number,numRpt,j,1.0184401629958302,Hi,,,1,,,,,,,1811.3605861740652,,,low,1809.358320584055,1810.8600081859622,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,10,1010,,,,1815.6818437241018,Y,132,triangle,0.0006561130285263062,,,,,1,0,,,,,,,,,,,,1811.8445117441006,1811.8445117441006,1811.8445117441006,1811.8445117441006,1813.3459735850338,1813.3459735850338,1813.3459735850338,1813.3459735850338,1813.3459735850338,1813.3459735850338,1813.3459735850338,1813.3459735850338,switch,letter,lettSwt,f,0.7956273439340293,Lo,,,1,,,,,,,,,,low,1814.1802664019633,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,0,1010,,,,1820.353756726021,H,160,hexagon,0.0011080270633101463,,,,,1,0,,,,,,,,,,,,1816.6497258739546,1816.6497258739546,1816.6497258739546,1816.6497258739546,1818.1513412210625,1818.1513412210625,1818.1513412210625,1818.1513412210625,1818.1513412210625,1818.1513412210625,1818.1513412210625,1818.1513412210625,repeat,letter,lettRpt,d,0.6696456340141594,Hi,,,1,,,,,,,1820.8545165190008,,,low,1818.8520791260526,1820.353756726021,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,10,1020,,,,1824.9755495290738,Y,146,star,0.0005127410404384136,,,,,1,0,,,,,,,,,,,,1821.3381942019332,1821.3381942019332,1821.3381942019332,1821.3381942019332,1822.8399256090634,1822.8399256090634,1822.8399256090634,1822.8399256090634,1822.8399256090634,1822.8399256090634,1822.8399256090634,1822.8399256090634,repeat,letter,lettRpt,f,0.6065241841133684,Lo,,,1,,,,,,,,,,low,1823.4907396910712,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,0,1020,,,,1829.6806086860597,W,160,hexagon,0.0013715950772166252,,,,,1,0,,,,,,,,,,,,1825.9599802659359,1825.9599802659359,1825.9599802659359,1825.9599802659359,1827.4617100639734,1827.4617100639734,1827.4617100639734,1827.4617100639734,1827.4617100639734,1827.4617100639734,1827.4617100639734,1827.4617100639734,switch,number,numSwt,k,0.6995062679052353,Hi,,,1,,,,,,,,,,low,1828.195746403886,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,10,1030,,,,1834.202316738898,S,132,triangle,0.0011015539057552814,,,,,1,0,,,,,,,,,,,,1830.6651325800922,1830.6651325800922,1830.6651325800922,1830.6651325800922,1832.1667615140323,1832.1667615140323,1832.1667615140323,1832.1667615140323,1832.1667615140323,1832.1667615140323,1832.1667615140323,1832.1667615140323,repeat,number,numRpt,j,0.5039144649636,Lo,,,1,,,,,,,,,,low,1832.717561333906,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,10,1040,,,,1838.8075242810883,D,167,circle,0.0011957189999520779,,,,,1,0,,,,,,,,,,,,1835.1868440709077,1835.1868440709077,1835.1868440709077,1835.1868440709077,1836.6883287450764,1836.6883287450764,1836.6883287450764,1836.6883287450764,1836.6883287450764,1836.6883287450764,1836.6883287450764,1836.6883287450764,switch,letter,lettSwt,d,0.5961145639885217,Hi,,,1,,,,,,,,,,low,1837.3068938408978,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,10,1050,,,,1843.2790353700984,U,174,star,0.0012923511676490307,,,,,1,0,,,,,,,,,,,,1839.7919282789808,1839.7919282789808,1839.7919282789808,1839.7919282789808,1841.293711123988,1841.293711123988,1841.293711123988,1841.293711123988,1841.293711123988,1841.293711123988,1841.293711123988,1841.293711123988,repeat,letter,lettRpt,f,0.4574488189537078,Lo,,,1,,,,,,,,,,low,1841.7789652000647,1843.2790353700984,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,1,1051,,,,1847.784130099928,H,181,hexagon,0.0010165590792894363,,,,,1,0,,,,,,,,,,,,1844.2634772791062,1844.2634772791062,1844.2634772791062,1844.2634772791062,1845.7653043789323,1845.7653043789323,1845.7653043789323,1845.7653043789323,1845.7653043789323,1845.7653043789323,1845.7653043789323,1845.7653043789323,switch,number,numSwt,k,0.4857633290812373,Hi,,,1,,,,,,,1848.284652449889,,,low,1846.282358594006,1847.784130099928,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,1,1052,,,,1852.4393231770955,B,125,circle,0.0004710620269179344,,,,,1,0,,,,,,,,,,,,1848.7684312139172,1848.7684312139172,1848.7684312139172,1848.7684312139172,1850.270287977066,1850.270287977066,1850.270287977066,1850.270287977066,1850.270287977066,1850.270287977066,1850.270287977066,1850.270287977066,repeat,number,numRpt,j,0.6394721230026335,Hi,,,1,,,,,,,,,,low,1850.9387121240143,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,10,1062,,,,1857.0443020290695,F,139,triangle,0.0011923029087483883,,,,,1,0,,,,,,,,,,,,1853.4236305539962,1853.4236305539962,1853.4236305539962,1853.4236305539962,1854.9253663849086,1854.9253663849086,1854.9253663849086,1854.9253663849086,1854.9253663849086,1854.9253663849086,1854.9253663849086,1854.9253663849086,switch,letter,lettSwt,d,0.5957125017885119,Lo,,,1,,,,,,,,,,low,1855.5593681700993,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,0,1062,,,,1861.9832364169415,U,160,hexagon,0.001160945976153016,,,,,1,0,,,,,,,,,,,,1858.0286375340074,1858.0286375340074,1858.0286375340074,1858.0286375340074,1859.5302855789196,1859.5302855789196,1859.5302855789196,1859.5302855789196,1859.5302855789196,1859.5302855789196,1859.5302855789196,1859.5302855789196,switch,number,numSwt,k,0.9076054380275309,Hi,,,1,,,,,,,,,,low,1860.4814649710897,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,10,1072,,,,1866.671730791917,S,125,star,0.0010147099383175373,,,,,1,0,,,,,,,,,,,,1862.9506834889762,1862.9506834889762,1862.9506834889762,1862.9506834889762,1864.4523822590709,1864.4523822590709,1864.4523822590709,1864.4523822590709,1864.4523822590709,1864.4523822590709,1864.4523822590709,1864.4523822590709,repeat,number,numRpt,j,0.6777779317926615,Lo,,,1,,,,,,,,,,low,1865.1699344660155,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,10,1082,,,,1871.3099906519055,D,167,circle,0.0008809720166027546,,,,,1,0,,,,,,,,,,,,1867.6393607810605,1867.6393607810605,1867.6393607810605,1867.6393607810605,1869.1409252050798,1869.1409252050798,1869.1409252050798,1869.1409252050798,1869.1409252050798,1869.1409252050798,1869.1409252050798,1869.1409252050798,repeat,number,numRpt,k,0.6469194400124252,Hi,,,1,,,,,,,,,,low,1869.80969412392,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,10,1092,,,,1876.4324565990828,F,139,triangle,0.0012875220272690058,,,,,1,0,,,,,,,,,,,,1872.2945644410793,1872.2945644410793,1872.2945644410793,1872.2945644410793,1873.7960976860486,1873.7960976860486,1873.7960976860486,1873.7960976860486,1873.7960976860486,1873.7960976860486,1873.7960976860486,1873.7960976860486,switch,letter,lettSwt,d,1.1020372030325234,Lo,,,1,,,,,,,1876.9329157499596,,,low,1874.9305968689732,1876.4324565990828,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,1,1093,,,,1881.137530077016,W,174,triangle,0.00025605689734220505,,,,,1,0,,,,,,,,,,,,1877.4167613140307,1877.4167613140307,1877.4167613140307,1877.4167613140307,1878.918189290911,1878.918189290911,1878.918189290911,1878.918189290911,1878.918189290911,1878.918189290911,1878.918189290911,1878.918189290911,switch,number,numSwt,k,0.6914737389888614,Lo,,,1,,,,,,,,,,low,1879.6525160239544,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,0,1093,,,,1885.9761973270215,Y,181,hexagon,0.0011559098493307829,,,,,1,0,,,,,,,,,,,,1882.122849645093,1882.122849645093,1882.122849645093,1882.122849645093,1883.6231337550562,1883.6231337550562,1883.6231337550562,1883.6231337550562,1883.6231337550562,1883.6231337550562,1883.6231337550562,1883.6231337550562,switch,letter,lettSwt,f,0.8023342550732195,Hi,,,1,,,,,,,,,,low,1884.474469274981,1885.9761973270215,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,1,1094,,,,1890.6979303748813,H,146,star,0.0015613110736012459,,,,,1,0,,,,,,,,,,,,1886.9606497408822,1886.9606497408822,1886.9606497408822,1886.9606497408822,1888.4623397460673,1888.4623397460673,1888.4623397460673,1888.4623397460673,1888.4623397460673,1888.4623397460673,1888.4623397460673,1888.4623397460673,repeat,letter,lettRpt,d,0.7103626050520688,Lo,,,1,,,,,,,,,,low,1889.2132191250566,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,0,1094,,,,1895.3365336819552,B,132,circle,0.0013333549723029137,,,,,1,0,,,,,,,,,,,,1891.6823254548945,1891.6823254548945,1891.6823254548945,1891.6823254548945,1893.1842974200845,1893.1842974200845,1893.1842974200845,1893.1842974200845,1893.1842974200845,1893.1842974200845,1893.1842974200845,1893.1842974200845,repeat,letter,lettRpt,d,0.6236005080863833,Hi,,,1,,,,,,,,,,low,1893.8517213859595,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,0,1094,,,,1926.9713058019988,S,174,hexagon,0.0017200559377670288,,,,,1,0,,,,,,,,,,,,1923.1337500049267,1923.1337500049267,1923.1337500049267,1923.1337500049267,1924.6353608060163,1924.6353608060163,1924.6353608060163,1924.6353608060163,1924.6353608060163,1924.6353608060163,1924.6353608060163,1924.6353608060163,repeat,letter,lettRpt,f,0.8002239118795842,Hi,,,2,,,,,,,,space,3.3913633399643004,low,1925.4698307809886,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
