LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,0,36,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.5755587840104,692.5755587840104,692.5755587840104,692.5755587840104,692.5755587840104,692.5755587840104,692.5755587840104,692.5755587840104,692.5755587840104,692.5755587840104,l,5.170701855997322,1,244,0,697.7646504830045,699.2664362720097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,1,37,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.7671205539955,699.7671205539955,699.7671205539955,699.7671205539955,699.7671205539955,699.7671205539955,699.7671205539955,699.7671205539955,699.7671205539955,699.7671205539955,a,1.2625656879972667,10,254,0,701.0515523450158,702.5532124250021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,2,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.0538902890112,703.0538902890112,703.0538902890112,703.0538902890112,703.0538902890112,703.0538902890112,703.0538902890112,703.0538902890112,703.0538902890112,703.0538902890112,l,1.5203898399777245,10,264,0,704.6055048569979,706.1072370379989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,3,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.6078234789893,706.6078234789893,706.6078234789893,706.6078234789893,706.6078234789893,706.6078234789893,706.6078234789893,706.6078234789893,706.6078234789893,706.6078234789893,l,1.9595090679940768,10,274,0,708.5933413819876,710.0950510690163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,4,40,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5955656509905,710.5955656509905,710.5955656509905,710.5955656509905,710.5955656509905,710.5955656509905,710.5955656509905,710.5955656509905,710.5955656509905,710.5955656509905,a,1.7075545570114627,10,284,0,712.3307890610013,713.8325289890054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,5,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.3331159829977,714.3331159829977,714.3331159829977,714.3331159829977,714.3331159829977,714.3331159829977,714.3331159829977,714.3331159829977,714.3331159829977,714.3331159829977,a,1.9416484140092507,10,294,0,716.3018725290021,717.803579622996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,6,42,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.3040872570127,718.3040872570127,718.3040872570127,718.3040872570127,718.3040872570127,718.3040872570127,718.3040872570127,718.3040872570127,718.3040872570127,718.3040872570127,a,1.2333343299978878,10,304,0,719.555320888001,721.0571499789949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,7,43,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.5575363110111,721.5575363110111,721.5575363110111,721.5575363110111,721.5575363110111,721.5575363110111,721.5575363110111,721.5575363110111,721.5575363110111,721.5575363110111,l,1.444009772996651,10,314,0,723.0257763749978,724.5278038120014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,8,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.028238118015,725.028238118015,725.028238118015,725.028238118015,725.028238118015,725.028238118015,725.028238118015,725.028238118015,725.028238118015,725.028238118015,l,1.349453575006919,1,315,0,726.3961980509921,727.8978443770029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,9,45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.3984976490028,728.3984976490028,728.3984976490028,728.3984976490028,728.3984976490028,728.3984976490028,728.3984976490028,728.3984976490028,728.3984976490028,728.3984976490028,a,2.2201463530072942,1,316,0,730.6509455949999,732.1525380960084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,10,46,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.6529869959923,732.6529869959923,732.6529869959923,732.6529869959923,732.6529869959923,732.6529869959923,732.6529869959923,732.6529869959923,732.6529869959923,732.6529869959923,a,1.532459337002365,1,317,0,734.2048348649987,735.7066482510127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,11,47,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.2071132379933,736.2071132379933,736.2071132379933,736.2071132379933,736.2071132379933,736.2071132379933,736.2071132379933,736.2071132379933,736.2071132379933,736.2071132379933,l,5.607462003012188,10,327,0,741.8468391459901,743.3484158850042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.9515069920162,755.9515069920162,755.9515069920162,755.9515069920162,755.9515069920162,755.9515069920162,755.9515069920162,755.9515069920162,755.9515069920162,755.9515069920162,a,1.0275115070107859,1,328,1,756.9968422329985,758.498418550007,758.498418550007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.9991057009902,758.9991057009902,758.9991057009902,758.9991057009902,758.9991057009902,758.9991057009902,758.9991057009902,758.9991057009902,758.9991057009902,758.9991057009902,a,0.9498046149965376,10,338,1,759.966575753002,761.4683894590125,761.4683894590125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.9688161830127,761.9688161830127,761.9688161830127,761.9688161830127,761.9688161830127,761.9688161830127,761.9688161830127,761.9688161830127,761.9688161830127,761.9688161830127,a,1.0862780149909668,10,348,1,763.0868038379995,764.5883015290019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.0889804240142,765.0889804240142,765.0889804240142,765.0889804240142,765.0889804240142,765.0889804240142,765.0889804240142,765.0889804240142,765.0889804240142,765.0889804240142,a,1.9135361940134317,1,349,1,767.0243822970078,768.5268927979923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.0266010900086,769.0266010900086,769.0266010900086,769.0266010900086,769.0266010900086,769.0266010900086,769.0266010900086,769.0266010900086,769.0266010900086,769.0266010900086,a,0.6523312880017329,1,350,1,769.7107618279988,771.2125110840134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.7132312589965,771.7132312589965,771.7132312589965,771.7132312589965,771.7132312589965,771.7132312589965,771.7132312589965,771.7132312589965,771.7132312589965,771.7132312589965,l,1.1517235119827092,10,360,1,772.897479575011,774.3992604230007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.9000548520125,774.9000548520125,774.9000548520125,774.9000548520125,774.9000548520125,774.9000548520125,774.9000548520125,774.9000548520125,774.9000548520125,774.9000548520125,l,1.002518349996535,10,370,1,775.9344829499896,777.4358553200145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.9364275959961,777.9364275959961,777.9364275959961,777.9364275959961,777.9364275959961,777.9364275959961,777.9364275959961,777.9364275959961,777.9364275959961,777.9364275959961,l,1.3748452849977184,10,380,1,779.3380113859894,780.8396738900046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.3403031640046,781.3403031640046,781.3403031640046,781.3403031640046,781.3403031640046,781.3403031640046,781.3403031640046,781.3403031640046,781.3403031640046,781.3403031640046,a,1.254630134004401,10,390,1,782.6250077410077,784.1266173770127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.6271801159892,784.6271801159892,784.6271801159892,784.6271801159892,784.6271801159892,784.6271801159892,784.6271801159892,784.6271801159892,784.6271801159892,784.6271801159892,l,1.3195991000102367,1,391,1,785.9785962589958,787.4802804049978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,10,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.980952109996,787.980952109996,787.980952109996,787.980952109996,787.980952109996,787.980952109996,787.980952109996,787.980952109996,787.980952109996,787.980952109996,l,2.771399722987553,1,392,1,790.7839993259986,792.2856590950105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,11,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.786260021996,792.786260021996,792.786260021996,792.786260021996,792.786260021996,792.786260021996,792.786260021996,792.786260021996,792.786260021996,792.786260021996,a,2.521128201013198,10,402,1,795.3389383619942,796.8407077600132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,0,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.3412564180035,797.3412564180035,797.3412564180035,797.3412564180035,797.3412564180035,797.3412564180035,797.3412564180035,797.3412564180035,797.3412564180035,797.3412564180035,a,0.8463093170139473,1,403,1,798.2089051459916,799.7104481389979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.210907486995,800.210907486995,800.210907486995,800.210907486995,800.210907486995,800.210907486995,800.210907486995,800.210907486995,800.210907486995,800.210907486995,l,1.83677505000378,1,404,1,802.0797230080061,803.5814520540007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,2,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.0818496760039,804.0818496760039,804.0818496760039,804.0818496760039,804.0818496760039,804.0818496760039,804.0818496760039,804.0818496760039,804.0818496760039,804.0818496760039,l,1.1364940599887632,10,414,1,805.2499513270159,806.7515115319984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,3,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.2520355379966,807.2520355379966,807.2520355379966,807.2520355379966,807.2520355379966,807.2520355379966,807.2520355379966,807.2520355379966,807.2520355379966,807.2520355379966,a,3.538026579975849,10,424,1,810.8229244929971,812.3246320869948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,4,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.8249492850155,812.8249492850155,812.8249492850155,812.8249492850155,812.8249492850155,812.8249492850155,812.8249492850155,812.8249492850155,812.8249492850155,812.8249492850155,l,1.4527495350048412,1,425,1,814.3101764789899,815.8115078120027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,5,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.3121681819903,816.3121681819903,816.3121681819903,816.3121681819903,816.3121681819903,816.3121681819903,816.3121681819903,816.3121681819903,816.3121681819903,816.3121681819903,a,3.2518838199903257,1,426,1,819.5823459890089,821.0840133019956,821.0840133019956,821.5846249430033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,6,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.5846249430033,821.5846249430033,821.5846249430033,821.5846249430033,821.5846249430033,821.5846249430033,821.5846249430033,821.5846249430033,821.5846249430033,821.5846249430033,a,1.2636905160034075,10,436,1,822.8692707180162,824.3709667850053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,7,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.8714350289956,824.8714350289956,824.8714350289956,824.8714350289956,824.8714350289956,824.8714350289956,824.8714350289956,824.8714350289956,824.8714350289956,824.8714350289956,a,6.225128273013979,10,446,1,831.1286409749882,832.6300790800015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,8,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.1306605089922,833.1306605089922,833.1306605089922,833.1306605089922,833.1306605089922,833.1306605089922,833.1306605089922,833.1306605089922,833.1306605089922,833.1306605089922,a,1.6330562460061628,1,447,1,834.7828165969986,836.2841514419997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,9,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.7846605649975,836.7846605649975,836.7846605649975,836.7846605649975,836.7846605649975,836.7846605649975,836.7846605649975,836.7846605649975,836.7846605649975,836.7846605649975,a,3.075277430994902,10,457,1,839.8882356199902,841.3899420550151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,10,22,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.8902142370061,841.8902142370061,841.8902142370061,841.8902142370061,841.8902142370061,841.8902142370061,841.8902142370061,841.8902142370061,841.8902142370061,841.8902142370061,a,1.242370091000339,10,467,1,843.158340347989,844.6599072130048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,11,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.1606036320154,845.1606036320154,845.1606036320154,845.1606036320154,845.1606036320154,845.1606036320154,845.1606036320154,845.1606036320154,845.1606036320154,845.1606036320154,a,1.0559969749883749,10,477,1,846.2452220729901,847.74688594701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,2,0,24,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.2474070200115,848.2474070200115,848.2474070200115,848.2474070200115,848.2474070200115,848.2474070200115,848.2474070200115,848.2474070200115,848.2474070200115,848.2474070200115,l,2.6484606160083786,1,478,1,850.9169529950013,852.4185872570088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,2,1,25,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.9195625669963,852.9195625669963,852.9195625669963,852.9195625669963,852.9195625669963,852.9195625669963,852.9195625669963,852.9195625669963,852.9195625669963,852.9195625669963,a,2.2535318700247444,1,479,1,855.2048748150119,856.7066226770112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,2,2,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.2074989860121,857.2074989860121,857.2074989860121,857.2074989860121,857.2074989860121,857.2074989860121,857.2074989860121,857.2074989860121,857.2074989860121,857.2074989860121,l,3.2618083319975995,1,480,1,860.4943107689905,861.9957628909906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,2,3,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.4964074770105,862.4964074770105,862.4964074770105,862.4964074770105,862.4964074770105,862.4964074770105,862.4964074770105,862.4964074770105,862.4964074770105,862.4964074770105,l,1.1118711270100903,10,490,1,863.6311888060009,865.1326868940087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
