LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,11,35,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.0652503770107,1048.0652503770107,1048.0652503770107,1048.0652503770107,1048.0652503770107,1048.0652503770107,1048.0652503770107,1048.0652503770107,1048.0652503770107,1048.0652503770107,l,1.7482156239857432,1,816,2,1049.8336212930008,1051.3353466929984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,0,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.8358022169996,1051.8358022169996,1051.8358022169996,1051.8358022169996,1051.8358022169996,1051.8358022169996,1051.8358022169996,1051.8358022169996,1051.8358022169996,1051.8358022169996,a,1.2971608599909814,1,817,2,1053.154010776998,1054.6557258810062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,1,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.1563625359995,1055.1563625359995,1055.1563625359995,1055.1563625359995,1055.1563625359995,1055.1563625359995,1055.1563625359995,1055.1563625359995,1055.1563625359995,1055.1563625359995,l,2.488789907976752,1,818,2,1057.6757537329977,1059.177401273002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,2,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.6781914010062,1059.6781914010062,1059.6781914010062,1059.6781914010062,1059.6781914010062,1059.6781914010062,1059.6781914010062,1059.6781914010062,1059.6781914010062,1059.6781914010062,l,2.1526257209916366,10,828,2,1061.8470526360034,1063.348493166006,1063.348493166006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,3,39,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.8494813870057,1063.8494813870057,1063.8494813870057,1063.8494813870057,1063.8494813870057,1063.8494813870057,1063.8494813870057,1063.8494813870057,1063.8494813870057,1063.8494813870057,l,1.5719729669945082,10,838,2,1065.4510514690046,1066.952655194007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,4,40,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.4536930390022,1067.4536930390022,1067.4536930390022,1067.4536930390022,1067.4536930390022,1067.4536930390022,1067.4536930390022,1067.4536930390022,1067.4536930390022,1067.4536930390022,l,0.8961784139974043,10,848,2,1068.3711519780045,1069.8725595020078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,3,5,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.3731192959967,1070.3731192959967,1070.3731192959967,1070.3731192959967,1070.3731192959967,1070.3731192959967,1070.3731192959967,1070.3731192959967,1070.3731192959967,1070.3731192959967,l,1.969518578989664,1,849,2,1072.3751494340104,1073.8770851470035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,6,42,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.3773572439968,1074.3773572439968,1074.3773572439968,1074.3773572439968,1074.3773572439968,1074.3773572439968,1074.3773572439968,1074.3773572439968,1074.3773572439968,1074.3773572439968,a,1.0118741679907544,10,859,2,1075.4118061769987,1076.913502142008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,3,7,43,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.414203237,1077.414203237,1077.414203237,1077.414203237,1077.414203237,1077.414203237,1077.414203237,1077.414203237,1077.414203237,1077.414203237,l,2.3749639429879608,1,860,2,1079.8168069759995,1081.3186033600068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,8,44,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.8189590880065,1081.8189590880065,1081.8189590880065,1081.8189590880065,1081.8189590880065,1081.8189590880065,1081.8189590880065,1081.8189590880065,1081.8189590880065,1081.8189590880065,a,0.8424077629897511,10,870,2,1082.686432418006,1084.1882894700102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,9,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.6892630840011,1084.6892630840011,1084.6892630840011,1084.6892630840011,1084.6892630840011,1084.6892630840011,1084.6892630840011,1084.6892630840011,1084.6892630840011,1084.6892630840011,l,2.212516819985467,1,871,2,1086.9245545739977,1088.4263213710074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,10,46,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.926829325006,1088.926829325006,1088.926829325006,1088.926829325006,1088.926829325006,1088.926829325006,1088.926829325006,1088.926829325006,1088.926829325006,1088.926829325006,l,1.943142167001497,1,872,2,1090.8965597409988,1092.3973367430008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,11,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.8983350790077,1092.8983350790077,1092.8983350790077,1092.8983350790077,1092.8983350790077,1092.8983350790077,1092.8983350790077,1092.8983350790077,1092.8983350790077,1092.8983350790077,l,1.1004283879883587,10,882,2,1094.0157453870052,1095.5174321910017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.351452325005,,146,S,triangle,0.0024327559949597344,1121.6583039670077,1123.164582537007,1123.164582537007,1123.164582537007,1,0,d,1.6651478999847313,0,1124.8499949940015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.3902428750007,,125,F,circle,0.0016865609941305593,1127.3305207230005,1128.8374550820008,1128.8374550820008,1128.8374550820008,1,0,d,1.0324055019882508,0,1129.8887249600084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.2124863659992,,174,H,star,0.0011558280093595386,1132.369949658998,1133.8765356910008,1133.8765356910008,1133.8765356910008,1,0,f,0.8019917049969081,0,1134.710621256003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.2344211330055,,181,U,hexagon,0.0014923630078556016,1137.1914271590067,1138.6984980280104,1138.6984980280104,1138.6984980280104,1,0,f,1.0113956189888995,0,1139.732983873997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.2401731360005,,160,D,circle,0.0016582979878876358,1142.2127655119984,1143.7205722500075,1143.7205722500075,1143.7205722500075,1,0,f,0.9895457379898289,0,1144.7383606420044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151.3289928879967,,139,W,hexagon,0.001072138999006711,1147.2196761829982,1148.7262460830098,1148.7262460830098,1148.7262460830098,1,0,d,1.0791986319964053,0,1149.8275550420076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156.199615245001,,132,B,triangle,0.0016332819941453636,1152.3064091240085,1153.8150679320097,1153.8150679320097,1153.8150679320097,1,0,d,0.8621811829798389,0,1154.6995410590025,1156.199615245001,1156.700437779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.972989521004,,167,Y,star,0.0013511720026144758,1157.1782911920018,1158.686998368008,1158.686998368008,1158.686998368008,1,0,f,0.7680112489906605,0,1159.4712667010026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.6781351340032,,146,S,hexagon,0.0008578050037613139,1161.949770072999,1163.4590810320078,1163.4590810320078,1163.4590810320078,1,0,d,0.6903699999966193,0,1164.176501553011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.3332382200024,,125,F,triangle,0.00206093599263113,1166.6558604330057,1168.1643208239984,1168.1643208239984,1168.1643208239984,1,0,d,0.6407036039890954,0,1168.831573648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.3785987390002,,181,U,triangle,0.002157323993742466,,,,,1,0,,,1,1194.877127328,,,1190.800350206002,1192.307532263003,1192.307532263003,1192.307532263003,k,2.546421275998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.3844509230112,,167,S,star,0.001367154996842146,,,,,1,0,,,1,1199.882655406007,,,1197.3565360290086,1198.8651059859985,1198.8651059859985,1198.8651059859985,k,0.9895493469957728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.1393828419968,,132,Y,hexagon,0.0013329859939403832,,,,,1,0,,,1,1204.637896676999,,,1202.362326101007,1203.8703848190053,1203.8703848190053,1203.8703848190053,k,0.7351468719862169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.0280683570018,,125,D,circle,0.0017501429974799976,,,,,1,0,,,1,1209.5267565060058,,,1207.1169209619984,1208.6256230400031,1208.6256230400031,1208.6256230400031,j,0.8752627639914863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.033730547002,,146,W,triangle,0.0016876040026545525,,,,,1,0,,,1,1214.5320060420054,,,1212.0059757550043,1213.514373501006,1213.514373501006,1213.514373501006,k,0.994753918988863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.7224044660106,,139,B,hexagon,0.0015456090040970594,,,,,1,0,,,1,1219.2205451030022,,,1217.010802830002,1218.5198388510034,1218.5198388510034,1218.5198388510034,j,0.6697451749932952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.8444885909994,,160,F,star,0.0019065839878749102,,,,,1,0,,,1,1224.3432030060067,,,1221.7009777380008,1223.2086070369987,1223.2086070369987,1223.2086070369987,j,1.1019791279832134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230.8167101730069,,174,H,circle,0.0018452040094416589,,,,,1,0,,,1,1229.3150366769987,,,1226.8221557130018,1228.3354150119994,1228.3354150119994,1228.3354150119994,j,0.9508292449900182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.6888136750058,,181,U,circle,0.0012544060009531677,,,,,1,0,,,1,1234.187058599011,,,1231.7939745449985,1233.302713298006,1233.302713298006,1233.302713298006,k,0.8625315979879815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.5608075530035,,167,S,triangle,0.0018369039898971096,,,,,1,0,,,1,1239.0590433070029,,,1236.666083876,1238.174827327006,1238.174827327006,1238.174827327006,k,0.8555273120000493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,1279.853990418007,,167,W,triangle,0.002370604997850023,,,,,1,0,,,2,,,,,,,,,,1274.8619388549996,1274.8619388549996,1274.8619388549996,1274.8619388549996,1276.3668207770097,1276.3668207770097,1276.3668207770097,1276.3668207770097,1276.3668207770097,1276.3668207770097,1276.3668207770097,1276.3668207770097,-1,number,NA,f,1.9579963430005591,vtsPrac,1278.3523839539994,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,1284.4924824190093,,132,Y,circle,0.0016056960012065247,,,,,1,0,,,2,,,,,,,,,,1280.8332474240015,1280.8332474240015,1280.8332474240015,1280.8332474240015,1282.3402181270067,1282.3402181270067,1282.3402181270067,1282.3402181270067,1282.3402181270067,1282.3402181270067,1282.3402181270067,1282.3402181270067,repeat,number,numRpt,d,0.6257245359884109,vtsPrac,1282.9909774600092,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,1290.2821309370047,,146,B,hexagon,0.0015287380083464086,,,,,1,0,,,2,,,,,,,,,,1285.4723799290077,1285.4723799290077,1285.4723799290077,1285.4723799290077,1286.978954478007,1286.978954478007,1286.978954478007,1286.978954478007,1286.978954478007,1286.978954478007,1286.978954478007,1286.978954478007,switch,letter,lettSwt,j,1.7706652999768266,vtsPrac,1288.7809167259984,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,1295.3213079080015,,125,U,star,0.0017894229968078434,,,,,1,0,,,2,,,,,,,,,,1291.2619780539972,1291.2619780539972,1291.2619780539972,1291.2619780539972,1292.7685168180033,1292.7685168180033,1292.7685168180033,1292.7685168180033,1292.7685168180033,1292.7685168180033,1292.7685168180033,1292.7685168180033,switch,number,numSwt,d,1.0208751619938994,vtsPrac,1293.819447433998,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,1300.1597441400081,,167,W,hexagon,0.0017263609915971756,,,,,1,0,,,2,,,,,,,,,,1296.2987676129997,1296.2987676129997,1296.2987676129997,1296.2987676129997,1297.8072318210034,1297.8072318210034,1297.8072318210034,1297.8072318210034,1297.8072318210034,1297.8072318210034,1297.8072318210034,1297.8072318210034,switch,letter,lettSwt,k,0.8230228149914183,vtsPrac,1298.6582072949968,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,1304.981822280999,,132,Y,triangle,0.0017345939995720983,,,,,1,0,,,2,,,,,,,,,,1301.136415854009,1301.136415854009,1301.136415854009,1301.136415854009,1302.6459476040036,1302.6459476040036,1302.6459476040036,1302.6459476040036,1302.6459476040036,1302.6459476040036,1302.6459476040036,1302.6459476040036,repeat,letter,lettRpt,k,0.8072866649890784,vtsPrac,1303.4802412330027,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,1309.837184368007,,146,B,circle,0.002073936993838288,,,,,1,0,,,2,,,,,,,,,,1305.9603197789984,1305.9603197789984,1305.9603197789984,1305.9603197789984,1307.4679692820064,1307.4679692820064,1307.4679692820064,1307.4679692820064,1307.4679692820064,1307.4679692820064,1307.4679692820064,1307.4679692820064,switch,number,numSwt,d,0.8415752069995506,vtsPrac,1308.3356523060065,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,1316.1261229380034,,125,U,star,0.0017188310011988506,,,,,1,0,,,2,,,,,,,,,,1310.8150284270087,1310.8150284270087,1310.8150284270087,1310.8150284270087,1312.32330602601,1312.32330602601,1312.32330602601,1312.32330602601,1312.32330602601,1312.32330602601,1312.32330602601,1312.32330602601,switch,letter,lettSwt,k,2.274082482981612,vtsPrac,1314.6259137910092,1316.1261229380034,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
