LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,0,1517,,,4218.01095355209,,,146,W,triangle,0.03328983671963215,,,,,,,,0,1,,,,,,,,,,,,4214.970384516288,4214.970384516288,4214.970384516288,4214.970384516288,4216.445200669114,4216.445200669114,4216.445200669114,4216.445200669114,4216.475336431991,4216.475336431991,4216.475336431991,4216.475336431991,repeat,number,NA,f,0.04449660982936621,Lo,,,5,,,,,,,,,high,4216.528045743238,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,10,1527,,,4222.59791195998,,,160,Y,star,0.0017887442372739315,,,,,,,,1,1,,,,,,,,,,,,4219.006285333075,4219.006285333075,4219.006285333075,4219.006285333075,4220.495222795289,4220.495222795289,4220.495222795289,4220.495222795289,4220.512243517209,4220.512243517209,4220.512243517209,4220.512243517209,switch,letter,lettSwt,k,0.5732883671298623,Hi,,,5,,,,,,,,,high,4221.119610494003,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,0,1527,,,4227.0160495862365,,,181,B,triangle,0.0020176107063889503,,,,,,,,0,0,,,,,,,,,,,,4223.593142145313,4223.593142145313,4223.593142145313,4223.593142145313,4225.082000829279,4225.082000829279,4225.082000829279,4225.082000829279,4225.098761235364,4225.098761235364,4225.098761235364,4225.098761235364,repeat,letter,NA,k,0.3860331466421485,Hi,,,5,,,,,,,,,high,4225.5202586050145,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,10,1537,,,4231.569606286008,,,139,H,circle,0.0029563549906015396,,,,,,,,1,1,,,,,,,,,,,,4227.996479736175,4227.996479736175,4227.996479736175,4227.996479736175,4229.485524194315,4229.485524194315,4229.485524194315,4229.485524194315,4229.502348379232,4229.502348379232,4229.502348379232,4229.502348379232,repeat,letter,lettRpt,j,0.5504147899337113,Hi,,,5,,,,,,,,,high,4230.073713244405,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,10,1547,,,4236.03970779106,,,125,D,hexagon,0.016354772727936506,,,,,,,,1,0,,,,,,,,,,,,4232.565664207097,4232.565664207097,4232.565664207097,4232.565664207097,4234.038882151246,4234.038882151246,4234.038882151246,4234.038882151246,4234.072444261983,4234.072444261983,4234.072444261983,4234.072444261983,repeat,letter,lettRpt,j,0.4630722417496145,Lo,,,5,,,,,,,,,high,4234.541498651262,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,0,1547,,,4244.5298156980425,,,181,Y,circle,0.01710393698886037,,,,,,,,0,0,,,,,,,,,,,,4241.0220822324045,4241.0220822324045,4241.0220822324045,4241.0220822324045,4242.497540068347,4242.497540068347,4242.497540068347,4242.497540068347,4242.528989658225,4242.528989658225,4242.528989658225,4242.528989658225,repeat,letter,NA,j,0.4874073448590934,Lo,,,6,,,,,,,space,0.5731318006291986,high,4243.0348314479925,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,0,1547,,,4249.066635217983,,,132,F,star,0.016644190065562725,,,,,,,,0,1,,,,,,,,,,,,4245.525501715019,4245.525501715019,4245.525501715019,4245.525501715019,4246.9974185163155,4246.9974185163155,4246.9974185163155,4246.9974185163155,4247.030627556145,4247.030627556145,4247.030627556145,4247.030627556145,repeat,letter,NA,k,0.5223329849541187,Lo,,,6,,,,,,,,,high,4247.56911958335,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,1,1548,,,4253.653520459309,,,139,U,hexagon,0.016832615714520216,,,,,,,,1,1,,,,,,,,,,,,4250.062108960003,4250.062108960003,4250.062108960003,4250.062108960003,4251.5342871313915,4251.5342871313915,4251.5342871313915,4251.5342871313915,4251.567381069064,4251.567381069064,4251.567381069064,4251.567381069064,repeat,letter,lettRpt,k,0.586091935634613,Lo,,,6,,,,,,,,,high,4252.172957058065,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,0,1548,,,4260.057373356074,,,167,S,triangle,0.0020809820853173733,,,,,,,,0,0,,,,,,,,,,,,4254.648875861429,4254.648875861429,4254.648875861429,4254.648875861429,4256.137552889995,4256.137552889995,4256.137552889995,4256.137552889995,4256.154332172126,4256.154332172126,4256.154332172126,4256.154332172126,repeat,letter,NA,j,2.372921961825341,Lo,,,6,,,,,,,,,high,4258.5625696093775,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,0,1548,,,4264.827696715016,,,174,B,circle,0.01689519127830863,,,,,,,,1,1,,,,,,,,,,,,4261.053389103152,4261.053389103152,4261.053389103152,4261.053389103152,4262.527166344225,4262.527166344225,4262.527166344225,4262.527166344225,4262.560311544221,4262.560311544221,4262.560311544221,4262.560311544221,repeat,letter,lettRpt,j,0.7535892366431653,Hi,,,6,,,,,,,,,high,4263.332876742352,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,1,1549,,,4269.5647166413255,,,125,D,triangle,0.01689288904890418,,,,,,,,1,0,,,,,,,,,,,,4265.8233848852105,4265.8233848852105,4265.8233848852105,4265.8233848852105,4267.295194628183,4267.295194628183,4267.295194628183,4267.295194628183,4267.328730567358,4267.328730567358,4267.328730567358,4267.328730567358,repeat,letter,lettRpt,j,0.7343050898052752,Lo,,,6,,,,,,,,,high,4268.068669258151,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,1,1550,,,4274.26829358004,,,146,W,hexagon,0.016966981813311577,,,,,,,,1,0,,,,,,,,,,,,4270.560278974008,4270.560278974008,4270.560278974008,4270.560278974008,4272.0319972992875,4272.0319972992875,4272.0319972992875,4272.0319972992875,4272.065541618969,4272.065541618969,4272.065541618969,4272.065541618969,repeat,letter,lettRpt,k,0.687889585737139,Lo,,,6,,,,,,,,,high,4272.770341922995,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,0,1550,,,4278.838193741161,,,160,H,star,0.016867388039827347,,,,,,,,1,0,,,,,,,,,,,,4275.263659934048,4275.263659934048,4275.263659934048,4275.263659934048,4276.735560461413,4276.735560461413,4276.735560461413,4276.735560461413,4276.769075096119,4276.769075096119,4276.769075096119,4276.769075096119,repeat,letter,lettRpt,j,0.5752967251464725,Hi,,,6,,,,,,,,,high,4277.358301538043,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,0,1550,,,4283.474961892236,,,181,Y,circle,0.001852808054536581,,,,,,,,1,0,,,,,,,,,,,,4279.833811582066,4279.833811582066,4279.833811582066,4279.833811582066,4281.32261857111,4281.32261857111,4281.32261857111,4281.32261857111,4281.339232483413,4281.339232483413,4281.339232483413,4281.339232483413,repeat,letter,lettRpt,k,0.6230219840072095,Hi,,,6,,,,,,,,,high,4281.992564897053,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,0,1550,,,4288.111898146104,,,132,F,star,0.0023178639821708202,,,,,,,,1,0,,,,,,,,,,,,4284.470653534401,4284.470653534401,4284.470653534401,4284.470653534401,4285.95923419809,4285.95923419809,4285.95923419809,4285.95923419809,4285.975959612988,4285.975959612988,4285.975959612988,4285.975959612988,repeat,letter,lettRpt,j,0.6220472576096654,Hi,,,6,,,,,,,,,high,4286.629023803398,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,10,1560,,,4292.56520439405,,,139,U,hexagon,0.0016992809250950813,,,,,,,,1,0,,,,,,,,,,,,4289.107015790418,4289.107015790418,4289.107015790418,4289.107015790418,4290.596255865414,4290.596255865414,4290.596255865414,4290.596255865414,4290.612719268072,4290.612719268072,4290.612719268072,4290.612719268072,repeat,letter,lettRpt,k,0.4402655283920467,Lo,,,6,,,,,,,,,high,4291.084962840192,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,1,1561,,,4297.250371191185,,,167,S,triangle,0.0017731948755681515,,,,,,,,1,0,,,,,,,,,,,,4293.560834804084,4293.560834804084,4293.560834804084,4293.560834804084,4295.049738546368,4295.049738546368,4295.049738546368,4295.049738546368,4295.066172154155,4295.066172154155,4295.066172154155,4295.066172154155,repeat,letter,lettRpt,k,0.655329804867506,Lo,,,6,,,,,,,,,high,4295.754244689364,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,12,0,,,,,,,,,,,,,,,,0,1561,,,4302.037336768117,,,174,B,star,0.0020456071943044662,,,,,,,,1,0,,,,,,,,,,,,4298.23073484702,4298.23073484702,4298.23073484702,4298.23073484702,4299.719708813354,4299.719708813354,4299.719708813354,4299.719708813354,4299.7364489510655,4299.7364489510655,4299.7364489510655,4299.7364489510655,repeat,letter,lettRpt,j,0.7779708015732467,Hi,,,6,,,,,,,,,high,4300.542416273151,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,13,0,,,,,,,,,,,,,,,,10,1571,,,4307.307701305021,,,125,D,triangle,0.00951389828696847,,,,,,,,1,0,,,,,,,,,,,,4303.019687743392,4303.019687743392,4303.019687743392,4303.019687743392,4304.506774170324,4304.506774170324,4304.506774170324,4304.506774170324,4304.523508680053,4304.523508680053,4304.523508680053,4304.523508680053,repeat,letter,lettRpt,j,1.2343672076240182,Lo,,,6,,,,,,,,,high,4305.7936019850895,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,0,14,0,,,,,,,,,,,,,,,,0,1571,,,4311.7776415180415,,,146,W,circle,0.01593869598582387,,,,,,,,1,0,,,,,,,,,,,,4308.3047048561275,4308.3047048561275,4308.3047048561275,4308.3047048561275,4309.77720654197,4309.77720654197,4309.77720654197,4309.77720654197,4309.81045034714,4309.81045034714,4309.81045034714,4309.81045034714,repeat,letter,lettRpt,k,0.4643655186519027,Hi,,,6,,,,,,,,,high,4310.28273317311,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,0,15,0,,,,,,,,,,,,,,,,10,1581,,,4316.614746551029,,,160,H,hexagon,0.017085202038288116,,,,,,,,1,0,,,,,,,,,,,,4312.7740212492645,4312.7740212492645,4312.7740212492645,4312.7740212492645,4314.247179502156,4314.247179502156,4314.247179502156,4314.247179502156,4314.280564897228,4314.280564897228,4314.280564897228,4314.280564897228,repeat,letter,lettRpt,j,0.8324138387106359,Lo,,,6,,,,,,,,,high,4315.119615774136,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,0,16,0,,,,,,,,,,,,,,,,1,1582,,,4321.201726120431,,,139,S,hexagon,0.016621528193354607,,,,,,,,1,0,,,,,,,,,,,,4317.6106991311535,4317.6106991311535,4317.6106991311535,4317.6106991311535,4319.084229610395,4319.084229610395,4319.084229610395,4319.084229610395,4319.117320317309,4319.117320317309,4319.117320317309,4319.117320317309,repeat,letter,lettRpt,k,0.5732300886884332,Lo,,,6,,,,,,,,,high,4319.706055421382,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,0,17,0,,,,,,,,,,,,,,,,0,1582,,,4325.488528572023,,,160,Y,star,0.0004103919491171837,,,,,,,,0,0,,,,,,,,,,,,4322.180862140376,4322.180862140376,4322.180862140376,4322.180862140376,4323.6709255492315,4323.6709255492315,4323.6709255492315,4323.6709255492315,4323.687711966224,4323.687711966224,4323.687711966224,4323.687711966224,repeat,letter,NA,j,0.27370508201420307,Lo,,,6,,,,,,,,,high,4323.993378848303,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,18,0,18,0,,,,,,,,,,,,,,,,0,1582,,,4330.008499251213,,,167,D,circle,0.01656197290867567,,,,,,,,1,1,,,,,,,,,,,,4326.483893792145,4326.483893792145,4326.483893792145,4326.483893792145,4327.957587070297,4327.957587070297,4327.957587070297,4327.957587070297,4327.991063576192,4327.991063576192,4327.991063576192,4327.991063576192,repeat,letter,lettRpt,j,0.5088548939675093,Hi,,,6,,,,,,,,,high,4328.513583029155,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,19,0,19,0,,,,,,,,,,,,,,,,1,1583,,,4334.578569344245,,,125,U,triangle,0.016732168849557638,,,,,,,,1,0,,,,,,,,,,,,4331.0040473090485,4331.0040473090485,4331.0040473090485,4331.0040473090485,4332.475949728396,4332.475949728396,4332.475949728396,4332.475949728396,4332.509261993226,4332.509261993226,4332.509261993226,4332.509261993226,repeat,letter,lettRpt,k,0.5365217197686434,Lo,,,6,,,,,,,,,high,4333.064580351114,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,20,0,20,0,,,,,,,,,,,,,,,,0,1583,,,4339.1153317443095,,,174,H,star,0.013789471238851547,,,,,,,,1,0,,,,,,,,,,,,4335.5736356950365,4335.5736356950365,4335.5736356950365,4335.5736356950365,4337.0624647522345,4337.0624647522345,4337.0624647522345,4337.0624647522345,4337.079395547975,4337.079395547975,4337.079395547975,4337.079395547975,repeat,letter,lettRpt,j,0.5056572258472443,Hi,,,6,,,,,,,,,high,4337.620839727111,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,21,0,21,0,,,,,,,,,,,,,,,,0,1583,,,4343.785311219282,,,181,B,circle,0.016528633888810873,,,,,,,,0,0,,,,,,,,,,,,4340.110914393328,4340.110914393328,4340.110914393328,4340.110914393328,4341.582621799316,4341.582621799316,4341.582621799316,4341.582621799316,4341.616190573201,4341.616190573201,4341.616190573201,4341.616190573201,repeat,letter,NA,k,0.6776860691606998,Hi,,,6,,,,,,,,,high,4342.305864068214,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,22,0,22,0,,,,,,,,,,,,,,,,0,1583,,,4348.288803234231,,,132,W,triangle,0.0016614077612757683,,,,,,,,0,1,,,,,,,,,,,,4344.78100860538,4344.78100860538,4344.78100860538,4344.78100860538,4346.269755710382,4346.269755710382,4346.269755710382,4346.269755710382,4346.286576548126,4346.286576548126,4346.286576548126,4346.286576548126,repeat,letter,NA,j,0.49018086260184646,Hi,,,6,,,,,,,,,high,4346.806537428405,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,23,0,23,0,,,,,,,,,,,,,,,,1,1584,,,4352.8757063811645,,,146,F,hexagon,0.001849115826189518,,,,,,,,1,1,,,,,,,,,,,,4349.284364785999,4349.284364785999,4349.284364785999,4349.284364785999,4350.773053276353,4350.773053276353,4350.773053276353,4350.773053276353,4350.789665208198,4350.789665208198,4350.789665208198,4350.789665208198,repeat,letter,lettRpt,j,0.5774495797231793,Lo,,,6,,,,,,,,,high,4351.394585940056,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,24,0,24,0,,,,,,,,,,,,,,,,0,1584,,,4357.460897231009,,,181,S,star,0.0018385453149676323,,,,,,,,1,0,,,,,,,,,,,,4353.870755019132,4353.870755019132,4353.870755019132,4353.870755019132,4355.360033034347,4355.360033034347,4355.360033034347,4355.360033034347,4355.376652415376,4355.376652415376,4355.376652415376,4355.376652415376,repeat,letter,lettRpt,k,0.5579292657785118,Hi,,,6,,,,,,,,,high,4355.965707179159,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,25,0,25,0,,,,,,,,,,,,,,,,1,1585,,,4362.031085893977,,,132,U,triangle,0.0019037770107388496,,,,,,,,1,0,,,,,,,,,,,,4358.440982546192,4358.440982546192,4358.440982546192,4358.440982546192,4359.930147583131,4359.930147583131,4359.930147583131,4359.930147583131,4359.9469864992425,4359.9469864992425,4359.9469864992425,4359.9469864992425,repeat,letter,lettRpt,k,0.5555854039266706,Lo,,,6,,,,,,,,,high,4360.53581846226,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,26,0,26,0,,,,,,,,,,,,,,,,0,1585,,,4366.734504593071,,,146,F,hexagon,0.01684047281742096,,,,,,,,0,0,,,,,,,,,,,,4363.0266101663,4363.0266101663,4363.0266101663,4363.0266101663,4364.500319361221,4364.500319361221,4364.500319361221,4364.500319361221,4364.5338377431035,4364.5338377431035,4364.5338377431035,4364.5338377431035,repeat,letter,NA,k,0.6882493635639548,Lo,,,6,,,,,,,,,high,4365.239729620982,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,27,0,27,0,,,,,,,,,,,,,,,,0,1585,,,4371.287846150342,,,139,B,circle,0.017046255990862846,,,,,,,,1,1,,,,,,,,,,,,4367.730461303145,4367.730461303145,4367.730461303145,4367.730461303145,4369.203746850137,4369.203746850137,4369.203746850137,4369.203746850137,4369.2371389851905,4369.2371389851905,4369.2371389851905,4369.2371389851905,repeat,letter,lettRpt,j,0.5412164949811995,Hi,,,6,,,,,,,,,high,4369.793166622054,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,28,0,28,0,,,,,,,,,,,,,,,,0,1585,,,4376.074859393295,,,174,D,star,0.016791618894785643,,,,,,,,1,0,,,,,,,,,,,,4372.283782940358,4372.283782940358,4372.283782940358,4372.283782940358,4373.757400927134,4373.757400927134,4373.757400927134,4373.757400927134,4373.790703280363,4373.790703280363,4373.790703280363,4373.790703280363,repeat,letter,lettRpt,j,0.7691926346160471,Hi,,,6,,,,,,,,,high,4374.577754455153,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,29,0,29,0,,,,,,,,,,,,,,,,0,1585,,,4380.594762161374,,,160,H,circle,0.01679067499935627,,,,,,,,1,0,,,,,,,,,,,,4377.070562173147,4377.070562173147,4377.070562173147,4377.070562173147,4378.544219956268,4378.544219956268,4378.544219956268,4378.544219956268,4378.577520155348,4378.577520155348,4378.577520155348,4378.577520155348,repeat,letter,lettRpt,j,0.5170046645216644,Hi,,,6,,,,,,,,,high,4379.097846276127,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
