LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,top_target_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,8,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.6212080060504,1320.6212080060504,1320.6212080060504,1320.6212080060504,1320.6212080060504,1320.6212080060504,1320.6212080060504,1320.6212080060504,1320.6212080060504,1320.6212080060504,a,0.24167158198542893,10,195,0,1320.8886966600548,1322.3893996729748,1322.3893996729748,1322.8894793000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,9,33,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.8894793000072,1322.8894793000072,1322.8894793000072,1322.8894793000072,1322.8894793000072,1322.8894793000072,1322.8894793000072,1322.8894793000072,1322.8894793000072,1322.8894793000072,a,5.308631693013012,10,205,0,1328.2266632730607,,1329.7274696769891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,10,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330.2285069790669,1330.2285069790669,1330.2285069790669,1330.2285069790669,1330.2285069790669,1330.2285069790669,1330.2285069790669,1330.2285069790669,1330.2285069790669,1330.2285069790669,l,0.805259529966861,10,215,0,1331.0622867500642,1332.5628642779775,1332.5628642779775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,11,35,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.0634530700045,1333.0634530700045,1333.0634530700045,1333.0634530700045,1333.0634530700045,1333.0634530700045,1333.0634530700045,1333.0634530700045,1333.0634530700045,1333.0634530700045,l,2.347005581948906,1,216,0,1335.4333048050757,,1336.9334944940638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,0,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337.433696085005,1337.433696085005,1337.433696085005,1337.433696085005,1337.433696085005,1337.433696085005,1337.433696085005,1337.433696085005,1337.433696085005,1337.433696085005,l,1.8243667280767113,1,217,0,1339.2844125290867,,1340.785772926989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,1,37,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.2861723230453,1341.2861723230453,1341.2861723230453,1341.2861723230453,1341.2861723230453,1341.2861723230453,1341.2861723230453,1341.2861723230453,1341.2861723230453,1341.2861723230453,a,0.6263811679091305,1,218,0,1341.9365010589827,1343.436879839981,1343.436879839981,1343.9369318999816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,2,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343.9369318999816,1343.9369318999816,1343.9369318999816,1343.9369318999816,1343.9369318999816,1343.9369318999816,1343.9369318999816,1343.9369318999816,1343.9369318999816,1343.9369318999816,l,0.9231034190161154,10,228,0,1344.8882459340384,,1346.3908074310748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,3,39,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346.8908500530524,1346.8908500530524,1346.8908500530524,1346.8908500530524,1346.8908500530524,1346.8908500530524,1346.8908500530524,1346.8908500530524,1346.8908500530524,1346.8908500530524,a,1.0070256820181385,1,229,0,1347.9242515370715,1349.424289394985,1349.424289394985,1349.924581362051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,4,40,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.924581362051,1349.924581362051,1349.924581362051,1349.924581362051,1349.924581362051,1349.924581362051,1349.924581362051,1349.924581362051,1349.924581362051,1349.924581362051,a,1.79861588194035,10,239,0,1351.7442592950538,1353.2441939180717,1353.2441939180717,1353.7441535120597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,5,41,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1353.7441535120597,1353.7441535120597,1353.7441535120597,1353.7441535120597,1353.7441535120597,1353.7441535120597,1353.7441535120597,1353.7441535120597,1353.7441535120597,1353.7441535120597,l,1.1632014650385827,1,240,0,1354.928972646012,,1356.4306709610391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,6,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356.9308829740621,1356.9308829740621,1356.9308829740621,1356.9308829740621,1356.9308829740621,1356.9308829740621,1356.9308829740621,1356.9308829740621,1356.9308829740621,1356.9308829740621,a,0.7432139250449836,10,250,0,1357.6988114240812,1359.1987433179747,1359.1987433179747,1359.6989334400278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,7,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359.6989334400278,1359.6989334400278,1359.6989334400278,1359.6989334400278,1359.6989334400278,1359.6989334400278,1359.6989334400278,1359.6989334400278,1359.6989334400278,1359.6989334400278,a,0.6984310059342533,10,260,0,1360.4176027950598,1361.9185017839773,1361.9185017839773,1362.4185697580688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,8,44,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362.4185697580688,1362.4185697580688,1362.4185697580688,1362.4185697580688,1362.4185697580688,1362.4185697580688,1362.4185697580688,1362.4185697580688,1362.4185697580688,1362.4185697580688,l,0.6118065540213138,10,270,0,1363.0511324420804,1364.5518347850302,1364.5518347850302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,9,45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.0497838740703,1365.0497838740703,1365.0497838740703,1365.0497838740703,1365.0497838740703,1365.0497838740703,1365.0497838740703,1365.0497838740703,1365.0497838740703,1365.0497838740703,a,0.9048946059774607,1,271,0,1365.9720512439962,1367.4714008260053,1367.4714008260053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,10,46,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367.9713749199873,1367.9713749199873,1367.9713749199873,1367.9713749199873,1367.9713749199873,1367.9713749199873,1367.9713749199873,1367.9713749199873,1367.9713749199873,1367.9713749199873,l,0.6606015249853954,1,272,0,1368.655873441021,,1370.1573377330787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,11,47,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.6574885289883,1370.6574885289883,1370.6574885289883,1370.6574885289883,1370.6574885289883,1370.6574885289883,1370.6574885289883,1370.6574885289883,1370.6574885289883,1370.6574885289883,a,0.3823751809541136,10,282,0,1371.0586098320782,1372.5584232660476,1372.5584232660476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379.3072011970216,1379.3072011970216,1379.3072011970216,1379.3072011970216,1379.3072011970216,1379.3072011970216,1379.3072011970216,1379.3072011970216,1379.3072011970216,1379.3072011970216,l,1.5874763939063996,1,283,1,1380.916077242,1382.4158755980898,1382.4158755980898,1382.915499352035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382.915499352035,1382.915499352035,1382.915499352035,1382.915499352035,1382.915499352035,1382.915499352035,1382.915499352035,1382.915499352035,1382.915499352035,1382.915499352035,a,0.365705486969091,10,293,1,1383.3007002150407,1384.8000322050648,1384.8000322050648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,2,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385.3022069550352,1385.3022069550352,1385.3022069550352,1385.3022069550352,1385.3022069550352,1385.3022069550352,1385.3022069550352,1385.3022069550352,1385.3022069550352,1385.3022069550352,a,0.3297575779724866,1,294,1,1385.6524525530403,1387.1528456950327,1387.1528456950327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.652873346,1387.652873346,1387.652873346,1387.652873346,1387.652873346,1387.652873346,1387.652873346,1387.652873346,1387.652873346,1387.652873346,a,0.296034189988859,1,295,1,1387.9701363720233,,1389.4708542079898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.9708618259756,1389.9708618259756,1389.9708618259756,1389.9708618259756,1389.9708618259756,1389.9708618259756,1389.9708618259756,1389.9708618259756,1389.9708618259756,1389.9708618259756,l,0.22891899093519896,10,305,1,1390.2230220070342,1391.7224602530478,1391.7224602530478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.2228003160562,1392.2228003160562,1392.2228003160562,1392.2228003160562,1392.2228003160562,1392.2228003160562,1392.2228003160562,1392.2228003160562,1392.2228003160562,1392.2228003160562,l,0.24969282397069037,1,306,1,1392.4910095970845,1393.9906337700086,1393.9906337700086,1394.490942456061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.490942456061,1394.490942456061,1394.490942456061,1394.490942456061,1394.490942456061,1394.490942456061,1394.490942456061,1394.490942456061,1394.490942456061,1394.490942456061,a,0.25301015796139836,10,316,1,1394.775060591055,,1396.2769352460746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.7769525720505,1396.7769525720505,1396.7769525720505,1396.7769525720505,1396.7769525720505,1396.7769525720505,1396.7769525720505,1396.7769525720505,1396.7769525720505,1396.7769525720505,a,0.28558480204083025,10,326,1,1397.0929621370742,1398.5932585489936,1398.5932585489936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399.093622558983,1399.093622558983,1399.093622558983,1399.093622558983,1399.093622558983,1399.093622558983,1399.093622558983,1399.093622558983,1399.093622558983,1399.093622558983,a,0.2855609719408676,10,336,1,1399.4108563790796,,1400.9132048509782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401.4133722550469,1401.4133722550469,1401.4133722550469,1401.4133722550469,1401.4133722550469,1401.4133722550469,1401.4133722550469,1401.4133722550469,1401.4133722550469,1401.4133722550469,l,0.3071949720615521,1,337,1,1401.7480291150277,1403.247846699087,1403.247846699087,1403.747864488978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,10,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.747864488978,1403.747864488978,1403.747864488978,1403.747864488978,1403.747864488978,1403.747864488978,1403.747864488978,1403.747864488978,1403.747864488978,1403.747864488978,a,0.3691792649915442,1,338,1,1404.1478121540276,,1405.6496241500136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,11,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.1497339010239,1406.1497339010239,1406.1497339010239,1406.1497339010239,1406.1497339010239,1406.1497339010239,1406.1497339010239,1406.1497339010239,1406.1497339010239,1406.1497339010239,l,0.22846943605691195,1,339,1,1406.3999855329748,1407.9006298100576,1407.9006298100576,1408.400735893054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,0,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.400735893054,1408.400735893054,1408.400735893054,1408.400735893054,1408.400735893054,1408.400735893054,1408.400735893054,1408.400735893054,1408.400735893054,1408.400735893054,a,0.0915448690066114,1,340,1,1408.5173471920425,1410.017836406012,1410.017836406012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,1,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.5202681340743,1410.5202681340743,1410.5202681340743,1410.5202681340743,1410.5202681340743,1410.5202681340743,1410.5202681340743,1410.5202681340743,1410.5202681340743,1410.5202681340743,l,0.5376542720478028,1,341,1,1411.0869756760076,,1412.5878511520568,1413.087504129042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,2,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.087504129042,1413.087504129042,1413.087504129042,1413.087504129042,1413.087504129042,1413.087504129042,1413.087504129042,1413.087504129042,1413.087504129042,1413.087504129042,a,0.3332163110608235,1,342,1,1413.4378266310086,1414.9382039380725,1414.9382039380725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,3,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.440929181059,1415.440929181059,1415.440929181059,1415.440929181059,1415.440929181059,1415.440929181059,1415.440929181059,1415.440929181059,1415.440929181059,1415.440929181059,l,0.2741514389635995,1,343,1,1415.741173090064,1417.24193672603,1417.24193672603,1417.741952833021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,4,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417.741952833021,1417.741952833021,1417.741952833021,1417.741952833021,1417.741952833021,1417.741952833021,1417.741952833021,1417.741952833021,1417.741952833021,1417.741952833021,l,0.20109454600606114,10,353,1,1417.9748713059817,1419.4751744189998,1419.4751744189998,1419.9752838000422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,5,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419.9752838000422,1419.9752838000422,1419.9752838000422,1419.9752838000422,1419.9752838000422,1419.9752838000422,1419.9752838000422,1419.9752838000422,1419.9752838000422,1419.9752838000422,a,0.3084939520340413,1,354,1,1420.3120037220651,1421.8118574300315,1421.8118574300315,1422.3119595469907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,6,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422.3119595469907,1422.3119595469907,1422.3119595469907,1422.3119595469907,1422.3119595469907,1422.3119595469907,1422.3119595469907,1422.3119595469907,1422.3119595469907,1422.3119595469907,l,0.33332542900461704,10,364,1,1422.6785059469985,1424.178968019085,1424.178968019085,1424.6792747409781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,7,19,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.6792747409781,1424.6792747409781,1424.6792747409781,1424.6792747409781,1424.6792747409781,1424.6792747409781,1424.6792747409781,1424.6792747409781,1424.6792747409781,1424.6792747409781,l,0.2616809920873493,10,374,1,1424.9631450270535,,1426.4646070430754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,8,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.9648101060884,1426.9648101060884,1426.9648101060884,1426.9648101060884,1426.9648101060884,1426.9648101060884,1426.9648101060884,1426.9648101060884,1426.9648101060884,1426.9648101060884,l,0.36077071202453226,10,384,1,1427.3489403770072,1428.8494837650796,1428.8494837650796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
