LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,1,1288,,,,2486.354477,,174,D,triangle,0.002010527,,,,,1,0,,,,,,,,,,,,2482.747984,2482.747984,2482.747984,2482.747984,2484.237096,2484.237096,2484.237096,2484.237096,2484.253795,2484.253795,2484.253795,2484.253795,,,,,switch,letter,lettSwt,j,Hi,,0.571946679,,5,,,,,high,2484.843584,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,1,1289,,,,2490.924467,,139,B,star,0.01679028,,,,,1,0,,,,,,,,,,,,2487.350709,2487.350709,2487.350709,2487.350709,2488.823884,2488.823884,2488.823884,2488.823884,2488.857298,2488.857298,2488.857298,2488.857298,,,,,repeat,letter,lettRpt,j,Lo,,0.552903645,,5,,,,,high,2489.411381,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,10,1299,,,,2495.477988,,146,U,hexagon,0.016997376,,,,,1,0,,,,,,,,,,,,2491.920821,2491.920821,2491.920821,2491.920821,2493.39412,2493.39412,2493.39412,2493.39412,2493.427339,2493.427339,2493.427339,2493.427339,,,,,switch,number,numSwt,d,Lo,,0.540199952,,5,,,,,high,2493.967019,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,0,1299,,,,2505.268715,,160,W,triangle,0.000665117,,,,,0,0,,,,,,,,,,,,2500.994532,2500.994532,2500.994532,2500.994532,2502.484071,2502.484071,2502.484071,2502.484071,2502.500819,2502.500819,2502.500819,2502.500819,,,,,repeat,number,NA,d,Lo,,1.237138528,,6,,,space,0.693682396,high,2503.758445,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,1,1300,,,,2510.372144,,181,B,hexagon,0.016716474,,,,,1,1,,,,,,,,,,,,2506.264687,2506.264687,2506.264687,2506.264687,2507.737959,2507.737959,2507.737959,2507.737959,2507.771353,2507.771353,2507.771353,2507.771353,,,,,repeat,number,numRpt,f,Lo,,1.091478019,,6,,,,,high,2508.861586,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,0,1300,,,,2515.459393,,146,Y,circle,0.016757879,,,,,1,0,,,,,,,,,,,,2511.368615,2511.368615,2511.368615,2511.368615,2512.841732,2512.841732,2512.841732,2512.841732,2512.875019,2512.875019,2512.875019,2512.875019,,,,,repeat,number,numRpt,d,Hi,,1.073384864,,6,,,,,high,2513.949534,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,0,1300,,,,2520.929797,,167,H,star,0.016831533,,,,,0,0,,,,,,,,,,,,2516.455215,2516.455215,2516.455215,2516.455215,2517.928706,2517.928706,2517.928706,2517.928706,2517.962078,2517.962078,2517.962078,2517.962078,,,,,repeat,number,NA,d,Hi,,1.453387857,,6,,,,,high,2519.41942,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,10,1310,,,,2526.050159,,139,U,hexagon,0.016693609,,,,,1,1,,,,,,,,,,,,2521.925966,2521.925966,2521.925966,2521.925966,2523.399134,2523.399134,2523.399134,2523.399134,2523.432356,2523.432356,2523.432356,2523.432356,,,,,repeat,number,numRpt,d,Lo,,1.113633476,,6,,,,,high,2524.53971,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,0,1310,,,,2530.920456,,174,F,star,0.016626442,,,,,0,0,,,,,,,,,,,,2527.046269,2527.046269,2527.046269,2527.046269,2528.519712,2528.519712,2528.519712,2528.519712,2528.552677,2528.552677,2528.552677,2528.552677,,,,,repeat,number,NA,d,Lo,,0.853097818,,6,,,,,high,2529.409995,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,0,1310,,,,2535.573912,,132,S,circle,0.016829141,,,,,1,1,,,,,,,,,,,,2531.916499,2531.916499,2531.916499,2531.916499,2533.389788,2533.389788,2533.389788,2533.389788,2533.423099,2533.423099,2533.423099,2533.423099,,,,,switch,letter,lettSwt,k,Hi,,0.640722484,,6,,,,,high,2534.063913,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,10,1320,,,,2540.27733,,125,D,triangle,0.016985062,,,,,1,0,,,,,,,,,,,,2536.569957,2536.569957,2536.569957,2536.569957,2538.043318,2538.043318,2538.043318,2538.043318,2538.076484,2538.076484,2538.076484,2538.076484,,,,,repeat,letter,lettRpt,j,Hi,,0.70014783,,6,,,,,high,2538.766925,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,1,1321,,,,2544.764221,,160,W,hexagon,0.016522552,,,,,1,0,,,,,,,,,,,,2541.272744,2541.272744,2541.272744,2541.272744,2542.746781,2542.746781,2542.746781,2542.746781,2542.779982,2542.779982,2542.779982,2542.779982,,,,,repeat,letter,lettRpt,k,Lo,,0.474930731,,6,,,,,high,2543.253445,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,10,1331,,,,2549.234443,,181,B,circle,0.01677682,,,,,1,0,,,,,,,,,,,,2545.759824,2545.759824,2545.759824,2545.759824,2547.233613,2547.233613,2547.233613,2547.233613,2547.267083,2547.267083,2547.267083,2547.267083,,,,,repeat,letter,lettRpt,j,Hi,,0.465328895,,6,,,,,high,2547.723614,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,1,1332,,,,2553.871191,,146,Y,star,0.016873805,,,,,1,0,,,,,,,,,,,,2550.23026,2550.23026,2550.23026,2550.23026,2551.701948,2551.701948,2551.701948,2551.701948,2551.735261,2551.735261,2551.735261,2551.735261,,,,,repeat,letter,lettRpt,k,Lo,,0.632548168,,6,,,,,high,2552.360473,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,10,1342,,,,2558.458216,,167,H,triangle,0.016670203,,,,,1,0,,,,,,,,,,,,2554.866454,2554.866454,2554.866454,2554.866454,2556.338617,2556.338617,2556.338617,2556.338617,2556.371969,2556.371969,2556.371969,2556.371969,,,,,repeat,letter,lettRpt,j,Hi,,0.586293765,,6,,,,,high,2556.96159,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,12,0,,,,,,,,,,,,,,,,10,1352,,,,2563.044775,,139,U,circle,0.002167042,,,,,1,0,,,,,,,,,,,,2559.453737,2559.453737,2559.453737,2559.453737,2560.942276,2560.942276,2560.942276,2560.942276,2560.958996,2560.958996,2560.958996,2560.958996,,,,,repeat,letter,lettRpt,k,Hi,,0.573293843,,6,,,,,high,2561.546522,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,13,0,,,,,,,,,,,,,,,,10,1362,,,,2567.74836,,174,F,hexagon,0.002370574,,,,,1,0,,,,,,,,,,,,2564.040566,2564.040566,2564.040566,2564.040566,2565.528962,2565.528962,2565.528962,2565.528962,2565.545687,2565.545687,2565.545687,2565.545687,,,,,repeat,letter,lettRpt,j,Lo,,0.700567049,,6,,,,,high,2566.250962,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,0,14,0,,,,,,,,,,,,,,,,0,1362,,,,2574.735865,2575.23608,132,S,triangle,0.001451417,,,,,-1,0,,,,,,,,,,,,2568.743943,2568.743943,2568.743943,2568.743943,2570.232636,2570.232636,2570.232636,2570.232636,2570.249089,2570.249089,2570.249089,2570.249089,2573.235485,2573.235485,2573.235485,2573.235485,switch,no_choice,NA,None,Lo,,,,6,,,,,high,2573.235485,2574.735865,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,0,15,0,,,,,,,,,,,,,,,,1,1363,,,,2579.272937,,125,D,star,0.005255016,,,,,1,0,,,,,,,,,,,,2575.747719,2575.747719,2575.747719,2575.747719,2577.23856,2577.23856,2577.23856,2577.23856,2577.255167,2577.255167,2577.255167,2577.255167,,,,,switch,letter,lettSwt,j,Lo,,0.499103421,,6,,,,,high,2577.762201,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,0,16,0,,,,,,,,,,,,,,,,0,1363,,,,2584.126362,,167,S,hexagon,0.016829776,,,,,0,0,,,,,,,,,,,,2580.268751,2580.268751,2580.268751,2580.268751,2581.74028,2581.74028,2581.74028,2581.74028,2581.773679,2581.773679,2581.773679,2581.773679,,,,,switch,number,NA,d,Lo,,0.84693051,,6,,,,,high,2582.615722,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,0,17,0,,,,,,,,,,,,,,,,10,1373,,,,2588.663144,,160,Y,triangle,0.000398765,,,,,1,1,,,,,,,,,,,,2585.105609,2585.105609,2585.105609,2585.105609,2586.593946,2586.593946,2586.593946,2586.593946,2586.610784,2586.610784,2586.610784,2586.610784,,,,,repeat,number,numRpt,f,Hi,,0.528052864,,6,,,,,high,2587.152387,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,18,0,18,0,,,,,,,,,,,,,,,,0,1373,,,,2593.850179,,139,D,circle,0.017018591,,,,,1,0,,,,,,,,,,,,2589.659093,2589.659093,2589.659093,2589.659093,2591.130815,2591.130815,2591.130815,2591.130815,2591.164101,2591.164101,2591.164101,2591.164101,,,,,repeat,number,numRpt,d,Hi,,1.176170999,,6,,,,,high,2592.340208,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,19,0,19,0,,,,,,,,,,,,,,,,1,1374,,,,2598.303585,,181,F,star,0.016698718,,,,,1,0,,,,,,,,,,,,2594.845466,2594.845466,2594.845466,2594.845466,2596.317562,2596.317562,2596.317562,2596.317562,2596.350873,2596.350873,2596.350873,2596.350873,,,,,switch,letter,lettSwt,j,Lo,,0.455589156,,6,,,,,high,2596.80751,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,20,0,20,0,,,,,,,,,,,,,,,,1,1375,,,,2602.873894,,132,H,star,0.002133562,,,,,1,0,,,,,,,,,,,,2599.29945,2599.29945,2599.29945,2599.29945,2600.787974,2600.787974,2600.787974,2600.787974,2600.804663,2600.804663,2600.804663,2600.804663,,,,,repeat,letter,lettRpt,j,Lo,,0.552858655,,6,,,,,high,2601.375545,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,21,0,21,0,,,,,,,,,,,,,,,,1,1376,,,,2607.443852,2607.943969,125,U,triangle,0.002328684,,,,,1,0,,,,,,,,,,,,2603.868985,2603.868985,2603.868985,2603.868985,2605.358024,2605.358024,2605.358024,2605.358024,2605.374458,2605.374458,2605.374458,2605.374458,,,,,switch,number,numSwt,d,Hi,,0.55146614,,6,,,,,high,2605.942765,2607.443852,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,22,0,22,0,,,,,,,,,,,,,,,,10,1386,,,,2612.083772,,146,W,circle,0.014001955,,,,,1,0,,,,,,,,,,,,2608.456011,2608.456011,2608.456011,2608.456011,2609.944936,2609.944936,2609.944936,2609.944936,2609.961814,2609.961814,2609.961814,2609.961814,,,,,repeat,number,numRpt,d,Hi,,0.610672894,,6,,,,,high,2610.585073,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,23,0,23,0,,,,,,,,,,,,,,,,0,1386,,,,2616.8825,,174,B,hexagon,0.001915358,,,,,0,0,,,,,,,,,,,,2613.076186,2613.076186,2613.076186,2613.076186,2614.56474,2614.56474,2614.56474,2614.56474,2614.581576,2614.581576,2614.581576,2614.581576,,,,,repeat,number,NA,d,Hi,,0.783701637,,6,,,,,high,2615.372955,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,24,0,24,0,,,,,,,,,,,,,,,,0,1386,,,,2621.452809,,160,Y,star,0.001772225,,,,,0,1,,,,,,,,,,,,2617.863189,2617.863189,2617.863189,2617.863189,2619.351972,2619.351972,2619.351972,2619.351972,2619.368618,2619.368618,2619.368618,2619.368618,,,,,repeat,number,NA,d,Hi,,0.564022477,,6,,,,,high,2619.940098,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,25,0,25,0,,,,,,,,,,,,,,,,10,1396,,,,2626.27298,,181,F,circle,0.01691209,,,,,1,1,,,,,,,,,,,,2622.448478,2622.448478,2622.448478,2622.448478,2623.922092,2623.922092,2623.922092,2623.922092,2623.955409,2623.955409,2623.955409,2623.955409,,,,,repeat,number,numRpt,f,Hi,,0.809605296,,6,,,,,high,2624.762335,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,26,0,26,0,,,,,,,,,,,,,,,,1,1397,,,,2630.993156,,125,W,triangle,0.016810005,,,,,1,0,,,,,,,,,,,,2627.26914,2627.26914,2627.26914,2627.26914,2628.742398,2628.742398,2628.742398,2628.742398,2628.775674,2628.775674,2628.775674,2628.775674,,,,,repeat,number,numRpt,d,Hi,,0.713961991,,6,,,,,high,2629.481973,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,27,0,27,0,,,,,,,,,,,,,,,,0,1397,,,,2635.413199,,139,H,hexagon,0.016838848,,,,,0,0,,,,,,,,,,,,2631.989121,2631.989121,2631.989121,2631.989121,2633.462574,2633.462574,2633.462574,2633.462574,2633.495864,2633.495864,2633.495864,2633.495864,,,,,switch,letter,NA,k,Hi,,0.415331505,,6,,,,,high,2633.903036,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,28,0,28,0,,,,,,,,,,,,,,,,0,1397,,,,2639.516656,,174,S,circle,0.01667783,,,,,0,1,,,,,,,,,,,,2636.408957,2636.408957,2636.408957,2636.408957,2637.882348,2637.882348,2637.882348,2637.882348,2637.915915,2637.915915,2637.915915,2637.915915,,,,,repeat,letter,NA,j,Hi,,0.089924737,,6,,,,,high,2638.004148,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,29,0,29,0,,,,,,,,,,,,,,,,0,1397,,,,2644.370331,,132,D,star,0.016753573,,,,,0,1,,,,,,,,,,,,2640.512281,2640.512281,2640.512281,2640.512281,2641.983976,2641.983976,2641.983976,2641.983976,2642.017085,2642.017085,2642.017085,2642.017085,,,,,repeat,letter,NA,k,Hi,,0.848344772,,6,,,,,high,2642.858053,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,30,0,30,0,,,,,,,,,,,,,,,,1,1398,,,,2648.890317,,146,B,hexagon,0.016589012,,,,,1,1,,,,,,,,,,,,2645.365802,2645.365802,2645.365802,2645.365802,2646.837688,2646.837688,2646.837688,2646.837688,2646.871082,2646.871082,2646.871082,2646.871082,,,,,repeat,letter,lettRpt,j,Lo,,0.517290213,,6,,,,,high,2647.379615,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,31,0,31,0,,,,,,,,,,,,,,,,0,1398,,,,2653.443719,,167,U,triangle,0.017071833,,,,,0,0,,,,,,,,,,,,2649.886116,2649.886116,2649.886116,2649.886116,2651.357811,2651.357811,2651.357811,2651.357811,2651.391178,2651.391178,2651.391178,2651.391178,,,,,repeat,letter,NA,j,Lo,,0.565938861,,6,,,,,high,2651.948488,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,1,1399,,,,2662.300517,,125,W,hexagon,0.002120222,,,,,1,1,,,,,,,,,,,,2658.659571,2658.659571,2658.659571,2658.659571,2660.147869,2660.147869,2660.147869,2660.147869,2660.164585,2660.164585,2660.164585,2660.164585,,,,,switch,number,numSwt,d,Lo,,0.629889336,,7,,,space,0.731961102,high,2660.805172,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,0,1399,,,,2666.752266,,139,D,star,0.001830172,,,,,0,0,,,,,,,,,,,,2663.29612,2663.29612,2663.29612,2663.29612,2664.784807,2664.784807,2664.784807,2664.784807,2664.801356,2664.801356,2664.801356,2664.801356,,,,,switch,letter,NA,k,Lo,,0.424773428,,7,,,,,high,2665.242064,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,10,1409,,,,2671.272318,,146,H,circle,0.002132695,,,,,1,1,,,,,,,,,,,,2667.732727,2667.732727,2667.732727,2667.732727,2669.221669,2669.221669,2669.221669,2669.221669,2669.238366,2669.238366,2669.238366,2669.238366,,,,,switch,number,numSwt,d,Hi,,0.510656086,,7,,,,,high,2669.76165,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,0,1409,,,,2676.025856,,160,B,triangle,0.016776361,,,,,1,0,,,,,,,,,,,,2672.268432,2672.268432,2672.268432,2672.268432,2673.741607,2673.741607,2673.741607,2673.741607,2673.774986,2673.774986,2673.774986,2673.774986,,,,,switch,letter,lettSwt,j,Hi,,0.749486586,,7,,,,,high,2674.516188,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,1,1410,,,,2680.579283,,167,F,hexagon,0.016631502,,,,,1,0,,,,,,,,,,,,2677.021969,2677.021969,2677.021969,2677.021969,2678.495232,2678.495232,2678.495232,2678.495232,2678.528441,2678.528441,2678.528441,2678.528441,,,,,switch,number,numSwt,f,Lo,,0.541014805,,7,,,,,high,2679.068776,,,,,,,,,,,,,,,,,69140,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473103
