LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1810.618112549986,,H,181,triangle,0.0017305700021097437,,,,,1,0,,,2,,,,,,,,1807.0583613529889,1807.0583613529889,1807.0583613529889,1807.0583613529889,1808.5658968849893,1808.5658968849893,1808.5658968849893,1808.5658968849893,1808.5658968849893,1808.5658968849893,1808.5658968849893,1808.5658968849893,,,,,switch,number,numSwt,k,vtsPrac,1809.1166156749969,,,0.5283168979949551,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1863.3432610549935,,H,174,hexagon,0.0024418379907729104,,,,,1,0,,,,,,,,,,,1859.430937246987,1859.430937246987,1859.430937246987,1859.430937246987,1860.940498570999,1860.940498570999,1860.940498570999,1860.940498570999,1860.940498570999,1860.940498570999,1860.940498570999,1860.940498570999,,,,,switch,letter,lettSwt,d,noRew,,,,0.8726815810077824,0,1861.8413909869996,1863.3432610549935,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1868.0649229859991,,U,181,triangle,0.0014508380118058994,,,,,1,0,,,,,,,,,,,1864.3204621919867,1864.3204621919867,1864.3204621919867,1864.3204621919867,1865.8292363899964,1865.8292363899964,1865.8292363899964,1865.8292363899964,1865.8292363899964,1865.8292363899964,1865.8292363899964,1865.8292363899964,,,,,switch,number,numSwt,k,noRew,,,,0.7085637979907915,0,1866.5633301389898,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1872.8533913759893,,D,160,star,0.001624023003387265,,,,,1,0,,,,,,,,,,,1869.042491522996,1869.042491522996,1869.042491522996,1869.042491522996,1870.5508207459934,1870.5508207459934,1870.5508207459934,1870.5508207459934,1870.5508207459934,1870.5508207459934,1870.5508207459934,1870.5508207459934,,,,,switch,letter,lettSwt,d,noRew,,,,0.7790983930026414,0,1871.3516986609902,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1877.3582354869868,,F,132,circle,0.001044933989760466,,,,,1,0,,,,,,,,,,,1873.8313238579867,1873.8313238579867,1873.8313238579867,1873.8313238579867,1875.3394469649938,1875.3394469649938,1875.3394469649938,1875.3394469649938,1875.3394469649938,1875.3394469649938,1875.3394469649938,1875.3394469649938,,,,,switch,number,numSwt,j,noRew,,,,0.49163621799380053,0,1875.8567102769885,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1881.9468209719926,,H,174,hexagon,0.0017607969930395484,,,,,1,0,,,,,,,,,,,1878.336394441998,1878.336394441998,1878.336394441998,1878.336394441998,1879.844688535988,1879.844688535988,1879.844688535988,1879.844688535988,1879.844688535988,1879.844688535988,1879.844688535988,1879.844688535988,,,,,switch,letter,lettSwt,d,noRew,,,,0.5756221170013305,0,1880.445314985991,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1886.7356027969945,,U,181,star,0.0016004649951355532,,,,,1,0,,,,,,,,,,,1882.923754088988,1882.923754088988,1882.923754088988,1882.923754088988,1884.4329571489943,1884.4329571489943,1884.4329571489943,1884.4329571489943,1884.4329571489943,1884.4329571489943,1884.4329571489943,1884.4329571489943,,,,,repeat,letter,lettRpt,f,noRew,,,,0.7804884549987037,0,1885.2339258909924,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1891.2737926499976,,D,160,hexagon,0.0016541530058020726,,,,,1,0,,,,,,,,,,,1887.7132951019885,1887.7132951019885,1887.7132951019885,1887.7132951019885,1889.2215928549995,1889.2215928549995,1889.2215928549995,1889.2215928549995,1889.2215928549995,1889.2215928549995,1889.2215928549995,1889.2215928549995,,,,,repeat,letter,lettRpt,d,noRew,,,,0.5250778280023951,0,1889.7721019349992,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1896.0957677879924,,F,132,circle,0.0015679009957239032,,,,,1,0,,,,,,,,,,,1892.251773868993,1892.251773868993,1892.251773868993,1892.251773868993,1893.7598921409954,1893.7598921409954,1893.7598921409954,1893.7598921409954,1893.7598921409954,1893.7598921409954,1893.7598921409954,1893.7598921409954,,,,,switch,number,numSwt,j,noRew,,,,0.8029182649916038,0,1894.5941277359962,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1900.884358091993,,F,181,hexagon,0.0012601290072780102,,,,,1,0,,,,,,,,,,,1897.0719575559924,1897.0719575559924,1897.0719575559924,1897.0719575559924,1898.5817973429948,1898.5817973429948,1898.5817973429948,1898.5817973429948,1898.5817973429948,1898.5817973429948,1898.5817973429948,1898.5817973429948,,,,,switch,letter,lettSwt,d,noRew,,,,0.7731192409992218,0,1899.3827741089917,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1905.3227170319878,,U,125,circle,0.0016757410048739985,,,,,1,0,,,,,,,,,,,1901.861931017993,1901.861931017993,1901.861931017993,1901.861931017993,1903.370553596993,1903.370553596993,1903.370553596993,1903.370553596993,1903.370553596993,1903.370553596993,1903.370553596993,1903.370553596993,,,,,switch,number,numSwt,j,noRew,,,,0.4178151640080614,0,1903.8209775419964,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1910.0113437969994,,Y,160,circle,0.0015473630046471953,,,,,1,0,,,,,,,,,,,1906.3000356949924,1906.3000356949924,1906.3000356949924,1906.3000356949924,1907.808619065996,1907.808619065996,1907.808619065996,1907.808619065996,1907.808619065996,1907.808619065996,1907.808619065996,1907.808619065996,,,,,repeat,number,numRpt,k,noRew,,,,0.681589026004076,0,1908.5095888579963,1910.0113437969994,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1914.6995602769894,,B,167,hexagon,0.0010667099995771423,,,,,1,0,,,,,,,,,,,1910.9888089089945,1910.9888089089945,1910.9888089089945,1910.9888089089945,1912.4972484929895,1912.4972484929895,1912.4972484929895,1912.4972484929895,1912.4972484929895,1912.4972484929895,1912.4972484929895,1912.4972484929895,,,,,switch,letter,lettSwt,d,noRew,,,,0.6726725210028235,0,1913.1981673349947,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1919.454854504991,,D,125,triangle,0.0016906890086829662,,,,,1,0,,,,,,,,,,,1915.6769133130001,1915.6769133130001,1915.6769133130001,1915.6769133130001,1917.185796122998,1917.185796122998,1917.185796122998,1917.185796122998,1917.185796122998,1917.185796122998,1917.185796122998,1917.185796122998,,,,,switch,number,numSwt,j,noRew,,,,0.7440737059951061,0,1917.953166123989,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1923.9934680489969,,Y,132,hexagon,0.001378244996885769,,,,,1,0,,,,,,,,,,,1920.432038918996,1920.432038918996,1920.432038918996,1920.432038918996,1921.9407849119889,1921.9407849119889,1921.9407849119889,1921.9407849119889,1921.9407849119889,1921.9407849119889,1921.9407849119889,1921.9407849119889,,,,,switch,letter,lettSwt,f,noRew,,,,0.5346854450035607,0,1922.491350029988,1923.9934680489969,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1928.6150257759873,,W,174,hexagon,0.0006289510056376457,,,,,1,0,,,,,,,,,,,1924.9707065139955,1924.9707065139955,1924.9707065139955,1924.9707065139955,1926.4795172649901,1926.4795172649901,1926.4795172649901,1926.4795172649901,1926.4795172649901,1926.4795172649901,1926.4795172649901,1926.4795172649901,,,,,repeat,letter,lettRpt,f,noRew,,,,0.6072217110049678,0,1927.1132761789922,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1933.5038341979962,,F,139,triangle,0.0016055180021794513,,,,,1,0,,,,,,,,,,,1929.5930089439935,1929.5930089439935,1929.5930089439935,1929.5930089439935,1931.10102202899,1931.10102202899,1931.10102202899,1931.10102202899,1931.10102202899,1931.10102202899,1931.10102202899,1931.10102202899,,,,,switch,number,numSwt,j,noRew,,,,0.8688570230006007,0,1932.0019848299999,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1938.292375471996,,D,132,circle,0.0016622599941911176,,,,,1,0,,,,,,,,,,,1934.4811877259926,1934.4811877259926,1934.4811877259926,1934.4811877259926,1935.9897298919968,1935.9897298919968,1935.9897298919968,1935.9897298919968,1935.9897298919968,1935.9897298919968,1935.9897298919968,1935.9897298919968,,,,,repeat,number,numRpt,j,noRew,,,,0.7728552009939449,0,1936.790745580991,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1942.96413518599,,B,139,triangle,0.001584368001203984,,,,,1,0,,,,,,,,,,,1939.2699298509979,1939.2699298509979,1939.2699298509979,1939.2699298509979,1940.778631587993,1940.778631587993,1940.778631587993,1940.778631587993,1940.778631587993,1940.778631587993,1940.778631587993,1940.778631587993,,,,,repeat,number,numRpt,j,noRew,,,,0.6644037640071474,0,1941.46263787699,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1948.0029311639955,,F,146,star,0.0013502559886546806,,,,,1,0,,,,,,,,,,,1943.942482486993,1943.942482486993,1943.942482486993,1943.942482486993,1945.450268154993,1945.450268154993,1945.450268154993,1945.450268154993,1945.450268154993,1945.450268154993,1945.450268154993,1945.450268154993,,,,,switch,letter,lettSwt,d,noRew,,,,1.032099026007927,0,1946.5012186369859,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1952.6080424599932,,Y,174,circle,0.0010810819949256256,,,,,1,0,,,,,,,,,,,1948.9803987909982,1948.9803987909982,1948.9803987909982,1948.9803987909982,1950.489011586993,1950.489011586993,1950.489011586993,1950.489011586993,1950.489011586993,1950.489011586993,1950.489011586993,1950.489011586993,,,,,switch,number,numSwt,k,noRew,,,,0.5950477070000488,0,1951.1064146129938,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1957.2801514169987,,S,160,hexagon,0.0017428800056222826,,,,,1,0,,,,,,,,,,,1953.5857538689888,1953.5857538689888,1953.5857538689888,1953.5857538689888,1955.0944332579966,1955.0944332579966,1955.0944332579966,1955.0944332579966,1955.0944332579966,1955.0944332579966,1955.0944332579966,1955.0944332579966,,,,,switch,letter,lettSwt,f,noRew,,,,0.6590215460018953,0,1955.7782194729953,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1961.9851929069991,,Y,181,circle,0.0015319429949158803,,,,,1,0,,,,,,,,,,,1958.2575058429939,1958.2575058429939,1958.2575058429939,1958.2575058429939,1959.7660633479973,1959.7660633479973,1959.7660633479973,1959.7660633479973,1959.7660633479973,1959.7660633479973,1959.7660633479973,1959.7660633479973,,,,,switch,number,numSwt,k,noRew,,,,0.6891823929909151,0,1960.4835007859947,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1966.5902112139884,,U,139,star,0.0016363899921998382,,,,,1,0,,,,,,,,,,,1962.9626937379944,1962.9626937379944,1962.9626937379944,1962.9626937379944,1964.4711497639946,1964.4711497639946,1964.4711497639946,1964.4711497639946,1964.4711497639946,1964.4711497639946,1964.4711497639946,1964.4711497639946,,,,,switch,letter,lettSwt,f,noRew,,,,0.5975918449985329,0,1965.0886177409993,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1971.0952995199914,,B,125,hexagon,0.0015391929919132963,,,,,1,0,,,,,,,,,,,1967.5678916209872,1967.5678916209872,1967.5678916209872,1967.5678916209872,1969.0764070549922,1969.0764070549922,1969.0764070549922,1969.0764070549922,1969.0764070549922,1969.0764070549922,1969.0764070549922,1969.0764070549922,,,,,repeat,letter,lettRpt,d,noRew,,,,0.4914874860114651,0,1969.5935593670001,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1975.834047944998,,F,181,circle,0.00191872900177259,,,,,1,0,,,,,,,,,,,1972.0730509619898,1972.0730509619898,1972.0730509619898,1972.0730509619898,1973.5813055369945,1973.5813055369945,1973.5813055369945,1973.5813055369945,1973.5813055369945,1973.5813055369945,1973.5813055369945,1973.5813055369945,,,,,switch,number,numSwt,k,noRew,,,,0.7237884610076435,0,1974.3322671019996,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1980.3722840679984,,Y,125,triangle,0.0015635640011169016,,,,,1,0,,,,,,,,,,,1976.812105701989,1976.812105701989,1976.812105701989,1976.812105701989,1978.319978471991,1978.319978471991,1978.319978471991,1978.319978471991,1978.319978471991,1978.319978471991,1978.319978471991,1978.319978471991,,,,,repeat,number,numRpt,j,noRew,,,,0.5182397970056627,0,1978.8704973199929,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1985.2774168369942,,B,139,hexagon,0.0014253000117605552,,,,,1,0,,,,,,,,,,,1981.3496661939862,1981.3496661939862,1981.3496661939862,1981.3496661939862,1982.8580963509885,1982.8580963509885,1982.8580963509885,1982.8580963509885,1982.8580963509885,1982.8580963509885,1982.8580963509885,1982.8580963509885,,,,,switch,letter,lettSwt,d,noRew,,,,0.8852887310058577,0,1983.7759087319864,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1989.8659206309967,,U,146,star,0.0015235570026561618,,,,,1,0,,,,,,,,,,,1986.2549505929928,1986.2549505929928,1986.2549505929928,1986.2549505929928,1987.7634085369937,1987.7634085369937,1987.7634085369937,1987.7634085369937,1987.7634085369937,1987.7634085369937,1987.7634085369937,1987.7634085369937,,,,,repeat,letter,lettRpt,f,noRew,,,,0.5696305070014205,0,1988.3641749999952,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1994.5542024049937,,H,181,hexagon,0.0018746029963949695,,,,,1,0,,,,,,,,,,,1990.8428317829967,1990.8428317829967,1990.8428317829967,1990.8428317829967,1992.352026921988,1992.352026921988,1992.352026921988,1992.352026921988,1992.352026921988,1992.352026921988,1992.352026921988,1992.352026921988,,,,,repeat,letter,lettRpt,d,noRew,,,,0.6728681140084518,0,1993.0528601729893,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,1999.2593332679971,,F,146,star,0.0014455709897447377,,,,,1,0,,,,,,,,,,,1995.5318326589913,1995.5318326589913,1995.5318326589913,1995.5318326589913,1997.0404067419877,1997.0404067419877,1997.0404067419877,1997.0404067419877,1997.0404067419877,1997.0404067419877,1997.0404067419877,1997.0404067419877,,,,,repeat,letter,lettRpt,d,noRew,,,,0.6874513510119868,0,1997.7579384449928,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,2003.8313216519891,,W,139,circle,0.0014603410090785474,,,,,1,0,,,,,,,,,,,2000.2368470709916,2000.2368470709916,2000.2368470709916,2000.2368470709916,2001.74549135899,2001.74549135899,2001.74549135899,2001.74549135899,2001.74549135899,2001.74549135899,2001.74549135899,2001.74549135899,,,,,switch,number,numSwt,j,noRew,,,,0.551521828994737,0,2002.3296311189915,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,2008.4697310459887,,B,167,star,0.0016028609970817342,,,,,1,0,,,,,,,,,,,2004.8090656319982,2004.8090656319982,2004.8090656319982,2004.8090656319982,2006.3177391089994,2006.3177391089994,2006.3177391089994,2006.3177391089994,2006.3177391089994,2006.3177391089994,2006.3177391089994,2006.3177391089994,,,,,switch,letter,lettSwt,d,noRew,,,,0.6234127060015453,0,2006.968418487988,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,2013.1081847679889,,W,167,hexagon,0.001955487998202443,,,,,1,0,,,,,,,,,,,2009.4476764739957,2009.4476764739957,2009.4476764739957,2009.4476764739957,2010.956030766989,2010.956030766989,2010.956030766989,2010.956030766989,2010.956030766989,2010.956030766989,2010.956030766989,2010.956030766989,,,,,repeat,letter,lettRpt,f,noRew,,,,0.6338405340065947,0,2011.6065999239945,2013.1081847679889,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,2018.1137185439875,,F,160,star,0.0011569430062081665,,,,,1,0,,,,,,,,,,,2014.0862107189896,2014.0862107189896,2014.0862107189896,2014.0862107189896,2015.5942725059867,2015.5942725059867,2015.5942725059867,2015.5942725059867,2015.5942725059867,2015.5942725059867,2015.5942725059867,2015.5942725059867,,,,,repeat,letter,lettRpt,d,noRew,,,,0.9894632539944723,0,2016.6119877129968,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,2022.7855270539876,,D,181,circle,0.0017419240029994398,,,,,1,0,,,,,,,,,,,2019.0903109109931,2019.0903109109931,2019.0903109109931,2019.0903109109931,2020.5997417799954,2020.5997417799954,2020.5997417799954,2020.5997417799954,2020.5997417799954,2020.5997417799954,2020.5997417799954,2020.5997417799954,,,,,switch,number,numSwt,k,noRew,,,,0.664773394993972,0,2021.2838138739899,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
