LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,6,30,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0761160560651,289.0761160560651,289.0761160560651,289.0761160560651,289.0761160560651,289.0761160560651,289.0761160560651,289.0761160560651,289.0761160560651,289.0761160560651,a,4.3890254240250215,1,193,0,293.4974739761092,294.99927003111225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,7,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.4997319300892,295.4997319300892,295.4997319300892,295.4997319300892,295.4997319300892,295.4997319300892,295.4997319300892,295.4997319300892,295.4997319300892,295.4997319300892,l,10.22922592901159,10,203,0,305.76099538605195,307.2629176090704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,8,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.763502348098,307.763502348098,307.763502348098,307.763502348098,307.763502348098,307.763502348098,307.763502348098,307.763502348098,307.763502348098,307.763502348098,a,5.706984711927362,10,213,0,313.5029467190616,315.0045983811142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,9,33,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.505129825091,315.505129825091,315.505129825091,315.505129825091,315.505129825091,315.505129825091,315.505129825091,315.505129825091,315.505129825091,315.505129825091,a,4.331943836994469,10,223,0,319.8598482130328,321.36166184500325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,10,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.8621695940383,321.8621695940383,321.8621695940383,321.8621695940383,321.8621695940383,321.8621695940383,321.8621695940383,321.8621695940383,321.8621695940383,321.8621695940383,l,3.7023808020167053,10,233,0,325.5828367990907,327.0845401730621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,11,35,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.58533201005775,327.58533201005775,327.58533201005775,327.58533201005775,327.58533201005775,327.58533201005775,327.58533201005775,327.58533201005775,327.58533201005775,327.58533201005775,a,7.203758114017546,1,234,0,334.809849518002,336.31160521507263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,0,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.81186149909627,336.81186149909627,336.81186149909627,336.81186149909627,336.81186149909627,336.81186149909627,336.81186149909627,336.81186149909627,336.81186149909627,336.81186149909627,l,6.473673959029838,10,244,0,343.30267111503053,344.8041478630621,344.8041478630621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,1,37,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.3045324200066,345.3045324200066,345.3045324200066,345.3045324200066,345.3045324200066,345.3045324200066,345.3045324200066,345.3045324200066,345.3045324200066,345.3045324200066,l,7.396549705998041,10,254,0,352.729472919018,354.2312117490219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,2,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.7315907240845,354.7315907240845,354.7315907240845,354.7315907240845,354.7315907240845,354.7315907240845,354.7315907240845,354.7315907240845,354.7315907240845,354.7315907240845,a,6.936676780926064,10,264,0,361.6896006700117,363.19101525109727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,3,39,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.6914804740809,363.6914804740809,363.6914804740809,363.6914804740809,363.6914804740809,363.6914804740809,363.6914804740809,363.6914804740809,363.6914804740809,363.6914804740809,l,7.617543120984919,10,274,0,371.33331875607837,372.83524947601836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,4,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.33578415808734,373.33578415808734,373.33578415808734,373.33578415808734,373.33578415808734,373.33578415808734,373.33578415808734,373.33578415808734,373.33578415808734,373.33578415808734,l,3.305975985014811,10,284,0,376.6726932080928,378.1743795541115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,5,41,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.67476546403486,378.67476546403486,378.67476546403486,378.67476546403486,378.67476546403486,378.67476546403486,378.67476546403486,378.67476546403486,378.67476546403486,378.67476546403486,a,7.586873958003707,1,285,0,386.28324521903414,387.7850930891,387.7850930891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,6,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.28547189803794,388.28547189803794,388.28547189803794,388.28547189803794,388.28547189803794,388.28547189803794,388.28547189803794,388.28547189803794,388.28547189803794,388.28547189803794,a,6.493487099069171,10,295,0,394.80936280905735,396.31106197903864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,7,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.8115652530687,396.8115652530687,396.8115652530687,396.8115652530687,396.8115652530687,396.8115652530687,396.8115652530687,396.8115652530687,396.8115652530687,396.8115652530687,a,5.583925376064144,1,296,0,402.41769968904555,403.9192520690849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,8,44,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.4198034181027,404.4198034181027,404.4198034181027,404.4198034181027,404.4198034181027,404.4198034181027,404.4198034181027,404.4198034181027,404.4198034181027,404.4198034181027,l,5.998045240994543,10,306,0,410.44314101408236,411.9448949380312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,9,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.44538964808453,412.44538964808453,412.44538964808453,412.44538964808453,412.44538964808453,412.44538964808453,412.44538964808453,412.44538964808453,412.44538964808453,412.44538964808453,l,11.811823064927012,10,316,0,424.2751103530172,425.77674459305126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,10,46,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.2774267550558,426.2774267550558,426.2774267550558,426.2774267550558,426.2774267550558,426.2774267550558,426.2774267550558,426.2774267550558,426.2774267550558,426.2774267550558,a,2.153415675042197,1,317,0,428.4630359651055,429.96466581104323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,11,47,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.4652030210709,430.4652030210709,430.4652030210709,430.4652030210709,430.4652030210709,430.4652030210709,430.4652030210709,430.4652030210709,430.4652030210709,430.4652030210709,a,3.4668589249486104,1,318,0,433.9524375241017,435.4541213910561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.04049946099985,438.04049946099985,438.04049946099985,438.04049946099985,438.04049946099985,438.04049946099985,438.04049946099985,438.04049946099985,438.04049946099985,438.04049946099985,a,6.781765927909873,1,319,1,444.84797455300577,446.34938308410347,446.34938308410347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.8498308310518,446.8498308310518,446.8498308310518,446.8498308310518,446.8498308310518,446.8498308310518,446.8498308310518,446.8498308310518,446.8498308310518,446.8498308310518,a,5.490345495054498,1,320,1,452.3728144300403,453.8744596550241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.37495366309304,454.37495366309304,454.37495366309304,454.37495366309304,454.37495366309304,454.37495366309304,454.37495366309304,454.37495366309304,454.37495366309304,454.37495366309304,l,1.834379478939809,10,330,1,456.2271368401125,457.72875369305257,457.72875369305257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.2293241460575,458.2293241460575,458.2293241460575,458.2293241460575,458.2293241460575,458.2293241460575,458.2293241460575,458.2293241460575,458.2293241460575,458.2293241460575,l,0.19479192094877362,10,340,1,458.4460376300849,459.94787152006757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.4482724800473,460.4482724800473,460.4482724800473,460.4482724800473,460.4482724800473,460.4482724800473,460.4482724800473,460.4482724800473,460.4482724800473,460.4482724800473,l,0.14896864700131118,10,350,1,460.6151347811101,462.1169013690669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.61737275100313,462.61737275100313,462.61737275100313,462.61737275100313,462.61737275100313,462.61737275100313,462.61737275100313,462.61737275100313,462.61737275100313,462.61737275100313,l,1.5897452280623838,10,360,1,464.23575564904604,465.73755459301174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.23818106600083,466.23818106600083,466.23818106600083,466.23818106600083,466.23818106600083,466.23818106600083,466.23818106600083,466.23818106600083,466.23818106600083,466.23818106600083,l,0.005942605086602271,10,370,1,466.27128403109964,467.77313020604197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.2737344580237,468.2737344580237,468.2737344580237,468.2737344580237,468.2737344580237,468.2737344580237,468.2737344580237,468.2737344580237,468.2737344580237,468.2737344580237,l,0.06267279700841755,10,380,1,468.35702775104437,469.85866333311424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,8,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.3593263560906,470.3593263560906,470.3593263560906,470.3593263560906,470.3593263560906,470.3593263560906,470.3593263560906,470.3593263560906,470.3593263560906,470.3593263560906,l,0.03595700208097696,1,381,1,470.4259434910491,471.9278204590082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,9,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.42833564500324,472.42833564500324,472.42833564500324,472.42833564500324,472.42833564500324,472.42833564500324,472.42833564500324,472.42833564500324,472.42833564500324,472.42833564500324,l,1.7473880220204592,1,382,1,474.19821227306966,475.69856329006143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.199086139095,476.199086139095,476.199086139095,476.199086139095,476.199086139095,476.199086139095,476.199086139095,476.199086139095,476.199086139095,476.199086139095,l,0.463494380004704,1,383,1,476.6831270980183,478.18460311507806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,11,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.68524689006153,478.68524689006153,478.68524689006153,478.68524689006153,478.68524689006153,478.68524689006153,478.68524689006153,478.68524689006153,478.68524689006153,478.68524689006153,l,0.2508565980242565,1,384,1,478.96874170401134,480.4705001390539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,0,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.97109890508,480.97109890508,480.97109890508,480.97109890508,480.97109890508,480.97109890508,480.97109890508,480.97109890508,480.97109890508,480.97109890508,l,0.17961336497683078,1,385,1,481.1725615489995,482.67293574509677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,1,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.17369023303036,483.17369023303036,483.17369023303036,483.17369023303036,483.17369023303036,483.17369023303036,483.17369023303036,483.17369023303036,483.17369023303036,483.17369023303036,l,0.15985410893335938,1,386,1,483.3571285980288,484.8587194751017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,2,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.35930515406653,485.35930515406653,485.35930515406653,485.35930515406653,485.35930515406653,485.35930515406653,485.35930515406653,485.35930515406653,485.35930515406653,485.35930515406653,l,0.5517273820005357,1,387,1,485.943328618072,487.4447868440766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,3,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.9453101210529,487.9453101210529,487.9453101210529,487.9453101210529,487.9453101210529,487.9453101210529,487.9453101210529,487.9453101210529,487.9453101210529,487.9453101210529,l,0.012481585028581321,10,397,1,487.9789849300869,489.4804153960431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,4,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.98091012006626,489.98091012006626,489.98091012006626,489.98091012006626,489.98091012006626,489.98091012006626,489.98091012006626,489.98091012006626,489.98091012006626,489.98091012006626,l,1.8138796819839627,10,407,1,491.8162134010345,493.317884641001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,5,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.8183644990204,493.8183644990204,493.8183644990204,493.8183644990204,493.8183644990204,493.8183644990204,493.8183644990204,493.8183644990204,493.8183644990204,493.8183644990204,l,0.5185947709251195,1,408,1,494.3691355960909,495.87067014409695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,6,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.371103720041,496.371103720041,496.371103720041,496.371103720041,496.371103720041,496.371103720041,496.371103720041,496.371103720041,496.371103720041,496.371103720041,l,0.42967484099790454,10,418,1,496.8221714460524,498.3234102081042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,7,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.82452407910023,498.82452407910023,498.82452407910023,498.82452407910023,498.82452407910023,498.82452407910023,498.82452407910023,498.82452407910023,498.82452407910023,498.82452407910023,l,0.06936092209070921,10,428,1,498.9240941440221,500.4257072410546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,8,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.92615262407344,500.92615262407344,500.92615262407344,500.92615262407344,500.92615262407344,500.92615262407344,500.92615262407344,500.92615262407344,500.92615262407344,500.92615262407344,l,0.19511123502161354,1,429,1,501.1434647690039,502.64505242404994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,9,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.1454975550296,503.1454975550296,503.1454975550296,503.1454975550296,503.1454975550296,503.1454975550296,503.1454975550296,503.1454975550296,503.1454975550296,503.1454975550296,l,0.125357600976713,10,439,1,503.29626990808174,504.79716870805714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
