LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,1,11,23,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.84466546215117,464.84466546215117,464.84466546215117,464.84466546215117,464.84466546215117,464.84466546215117,464.84466546215117,464.84466546215117,464.84466546215117,464.84466546215117,a,1.9558892929926515,1,804,2,466.82892652601004,468.3311669752002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,0,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.83114466583356,468.83114466583356,468.83114466583356,468.83114466583356,468.83114466583356,468.83114466583356,468.83114466583356,468.83114466583356,468.83114466583356,468.83114466583356,a,0.8387468559667468,10,814,2,469.7006565160118,471.2151791132055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,1,25,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.7215153821744,471.7215153821744,471.7215153821744,471.7215153821744,471.7215153821744,471.7215153821744,471.7215153821744,471.7215153821744,471.7215153821744,471.7215153821744,l,1.0202792277559638,1,815,2,472.76862038997933,474.26842206623405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,2,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.76863041799515,474.76863041799515,474.76863041799515,474.76863041799515,474.76863041799515,474.76863041799515,474.76863041799515,474.76863041799515,474.76863041799515,474.76863041799515,l,2.4844758859835565,1,816,2,477.2861138940789,478.7883915612474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,3,27,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.28861587215215,479.28861587215215,479.28861587215215,479.28861587215215,479.28861587215215,479.28861587215215,479.28861587215215,479.28861587215215,479.28861587215215,479.28861587215215,l,0.7762612379156053,10,826,2,480.0915083279833,481.60606833407655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,4,28,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.1064414642751,482.1064414642751,482.1064414642751,482.1064414642751,482.1064414642751,482.1064414642751,482.1064414642751,482.1064414642751,482.1064414642751,482.1064414642751,a,0.8388694147579372,10,836,2,482.9735508491285,484.4757147622295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,5,29,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.9757577991113,484.9757577991113,484.9757577991113,484.9757577991113,484.9757577991113,484.9757577991113,484.9757577991113,484.9757577991113,484.9757577991113,484.9757577991113,a,1.142785673495382,1,837,2,486.14548447029665,487.6599602261558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,6,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.1456134971231,488.1456134971231,488.1456134971231,488.1456134971231,488.1456134971231,488.1456134971231,488.1456134971231,488.1456134971231,488.1456134971231,488.1456134971231,l,1.6736732795834541,10,847,2,489.84840380912647,491.3634254722856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,7,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.8637053761631,491.8637053761631,491.8637053761631,491.8637053761631,491.8637053761631,491.8637053761631,491.8637053761631,491.8637053761631,491.8637053761631,491.8637053761631,a,0.9592192936688662,1,848,2,492.84991938527673,494.3497095471248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,8,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.84968512225896,494.84968512225896,494.84968512225896,494.84968512225896,494.84968512225896,494.84968512225896,494.84968512225896,494.84968512225896,494.84968512225896,494.84968512225896,a,0.628671616781503,10,858,2,495.50228292727843,497.0171339530498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,9,33,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.5174601711333,497.5174601711333,497.5174601711333,497.5174601711333,497.5174601711333,497.5174601711333,497.5174601711333,497.5174601711333,497.5174601711333,497.5174601711333,a,0.8416844578459859,1,859,2,498.38854684727266,499.90310538513586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,10,34,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.4035117160529,500.4035117160529,500.4035117160529,500.4035117160529,500.4035117160529,500.4035117160529,500.4035117160529,500.4035117160529,500.4035117160529,500.4035117160529,a,1.4875318510457873,10,869,2,501.92330829426646,503.4229817260057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,11,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.92329771304503,503.92329771304503,503.92329771304503,503.92329771304503,503.92329771304503,503.92329771304503,503.92329771304503,503.92329771304503,503.92329771304503,503.92329771304503,a,0.5452186199836433,10,879,2,504.49046358605847,505.9907305398956,505.9907305398956,506.49104009987786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,3,0,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.49104009987786,506.49104009987786,506.49104009987786,506.49104009987786,506.49104009987786,506.49104009987786,506.49104009987786,506.49104009987786,506.49104009987786,506.49104009987786,l,1.0933936955407262,10,889,2,507.60869997926056,509.11024375492707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,1,37,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.6106322472915,509.6106322472915,509.6106322472915,509.6106322472915,509.6106322472915,509.6106322472915,509.6106322472915,509.6106322472915,509.6106322472915,509.6106322472915,a,0.7645986257120967,10,899,2,510.39472262514755,511.8945055892691,511.8945055892691,512.3946160110645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,2,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.3946160110645,512.3946160110645,512.3946160110645,512.3946160110645,512.3946160110645,512.3946160110645,512.3946160110645,512.3946160110645,512.3946160110645,512.3946160110645,a,0.9947970919311047,1,900,2,513.428609373048,514.9309344240464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,3,39,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.4313791249879,515.4313791249879,515.4313791249879,515.4313791249879,515.4313791249879,515.4313791249879,515.4313791249879,515.4313791249879,515.4313791249879,515.4313791249879,l,1.4003838449716568,10,910,2,516.8511599232443,518.35072983196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,4,40,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.8508278620429,518.8508278620429,518.8508278620429,518.8508278620429,518.8508278620429,518.8508278620429,518.8508278620429,518.8508278620429,518.8508278620429,518.8508278620429,a,1.1995014217682183,10,920,2,520.0687316399999,521.5684108911082,521.5684108911082,522.0686600552872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,5,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.0686600552872,522.0686600552872,522.0686600552872,522.0686600552872,522.0686600552872,522.0686600552872,522.0686600552872,522.0686600552872,522.0686600552872,522.0686600552872,l,2.3464117501862347,10,930,2,524.4386951602064,525.938400072977,525.938400072977,526.4389586662874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,6,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.4389586662874,526.4389586662874,526.4389586662874,526.4389586662874,526.4389586662874,526.4389586662874,526.4389586662874,526.4389586662874,526.4389586662874,526.4389586662874,a,0.5641577485948801,1,931,2,527.0245694988407,528.5247180168517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,3,7,43,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.0245866379701,529.0245866379701,529.0245866379701,529.0245866379701,529.0245866379701,529.0245866379701,529.0245866379701,529.0245866379701,529.0245866379701,529.0245866379701,l,0.9255678826011717,10,941,2,529.9781730012037,531.4925478268415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,8,44,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.9926755870692,531.9926755870692,531.9926755870692,531.9926755870692,531.9926755870692,531.9926755870692,531.9926755870692,531.9926755870692,531.9926755870692,531.9926755870692,l,2.108931301627308,1,942,2,534.1309355199337,535.6458100602031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,9,45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.1459242240526,536.1459242240526,536.1459242240526,536.1459242240526,536.1459242240526,536.1459242240526,536.1459242240526,536.1459242240526,536.1459242240526,536.1459242240526,a,0.5546041438356042,10,952,2,536.7444178201258,538.2318748869002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,10,46,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.7320724241436,538.7320724241436,538.7320724241436,538.7320724241436,538.7320724241436,538.7320724241436,538.7320724241436,538.7320724241436,538.7320724241436,538.7320724241436,l,1.0966013227589428,1,953,2,539.8517020051368,541.3663579402491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,11,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.8665727949701,541.8665727949701,541.8665727949701,541.8665727949701,541.8665727949701,541.8665727949701,541.8665727949701,541.8665727949701,541.8665727949701,541.8665727949701,a,0.8089485457167029,10,963,2,542.7149954480119,544.2025686651468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.0947360899299,,,S,167,hexagon,0.0024368977174162865,574.6538775772788,576.1417306610383,576.1417306610383,576.1417306610383,1,0,f,1.4322418295778334,0,577.5975984488614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.7480666008778,,,H,160,star,0.001682973001152277,580.0906019541435,581.5788122140802,581.5788122140802,581.5788122140802,1,0,d,0.641581391915679,0,582.2465316480957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.4516907692887,,,W,132,triangle,0.001972437836229801,584.744062777143,586.2323186141439,586.2323186141439,586.2323186141439,1,0,f,0.6913919537328184,0,586.9499758770689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.9701071791351,,,F,146,circle,0.002117082942277193,589.4477086681873,590.9359281728975,590.9359281728975,590.9359281728975,1,0,d,0.510220130905509,0,591.469985970296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.5899748890661,,598.0879438119009,D,181,hexagon,0.002314366865903139,593.9679111721925,595.4561065230519,595.4561065230519,595.4561065230519,1,0,d,0.6030331803485751,0,596.0906055890955,597.5899748890661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.160306903068,,602.6604744191281,Y,174,circle,0.0005169762298464775,598.5982749531977,600.0759931830689,600.0759931830689,600.0759931830689,1,0,f,0.5619629616849124,0,600.6606793161482,602.160306903068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.7472169082612,,607.2472489131615,U,125,star,0.0004425938241183758,603.1571103092283,604.6466165380552,604.6466165380552,604.6466165380552,1,0,f,0.5822549317963421,0,605.2474390822463,606.7472169082612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.4006129959598,,611.9007238461636,B,139,triangle,0.00037361402064561844,607.7436137818731,609.2331170290709,609.2331170290709,609.2331170290709,1,0,d,0.6426500296220183,0,609.9009950030595,611.4006129959598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.2040579379536,,616.7044657482766,S,167,hexagon,0.0005632196553051472,612.3964981189929,613.8867422528565,613.8867422528565,613.8867422528565,1,0,f,0.7916203164495528,0,614.7046970101073,616.2040579379536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.7745489929803,,621.2845676220022,H,160,star,0.0004126499406993389,617.200213606935,618.6900908942334,618.6900908942334,618.6900908942334,1,0,d,0.5672631417401135,0,619.2749940762296,620.7745489929803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.3916120319627,,,Y,174,triangle,0.0025866860523819923,,,,,1,0,,,1,641.8906116252765,,638.9670918178745,640.4556151931174,640.4556151931174,640.4556151931174,k,1.4156709155067801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.1242682188749,,,S,181,hexagon,0.0016642468981444836,,,,,1,0,,,1,646.6271490450017,648.1242682188749,644.3872229252011,645.87596247904,645.87596247904,645.87596247904,k,0.7324003716930747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.6801160462201,,,F,125,star,0.001848624087870121,,,,,1,0,,,1,651.1806964259595,652.6801160462201,649.123996107839,650.6129522440024,650.6129522440024,650.6129522440024,j,0.539816184900701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.4004570869729,,,W,167,circle,0.0019721337594091892,,,,,1,0,,,1,655.9005791540258,657.4004570869729,653.6772222789004,655.1663347999565,655.1663347999565,655.1663347999565,k,0.7116087656468153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.6542726019397,,,B,139,circle,0.0003488571383059025,,,,,1,0,,,1,661.1534635932185,662.6542726019397,658.3966239891015,659.8864824380726,659.8864824380726,659.8864824380726,j,1.2348990524187684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.5909914658405,,668.0912703862414,D,160,star,0.007743468042463064,,,,,1,0,,,1,666.0912933549844,667.5909914658405,663.6536540812813,665.1401917552575,665.1401917552575,665.1401917552575,k,0.9310540547594428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
