LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,1,989,,,,1777.8765702260134,,F,132,star,0.0014766259992029518,,,,,,,,,1,0,,,,,,,,,,,,1774.322663946019,1774.322663946019,1774.322663946019,1774.322663946019,1775.8241619050095,1775.8241619050095,1775.8241619050095,1775.8241619050095,1775.8241619050095,1775.8241619050095,1775.8241619050095,1775.8241619050095,repeat,letter,lettRpt,d,0.5184572689759079,Hi,,,0,,,,,low,1776.374846755003,1777.8765702260134,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,989,,,,1793.5773398400052,,F,139,circle,0.0016179470112547278,,,,,,,,,1,0,,,,,,,,,,,,1790.0067093860125,1790.0067093860125,1790.0067093860125,1790.0067093860125,1791.5080790750217,1791.5080790750217,1791.5080790750217,1791.5080790750217,1791.5080790750217,1791.5080790750217,1791.5080790750217,1791.5080790750217,repeat,letter,lettRpt,d,0.5413105019833893,Hi,,,1,,,space,3.4766657509899233,low,1792.092211389012,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,0,989,,,,1798.1989291759965,,H,181,star,0.0013000050093978643,,,,,,,,,1,0,,,,,,,,,,,,1794.5615556400153,1794.5615556400153,1794.5615556400153,1794.5615556400153,1796.0634620150086,1796.0634620150086,1796.0634620150086,1796.0634620150086,1796.0634620150086,1796.0634620150086,1796.0634620150086,1796.0634620150086,repeat,letter,lettRpt,d,0.6092108779994305,Hi,,,1,,,,,low,1796.698171170021,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,10,999,,,,1802.8540561429982,,Y,132,triangle,0.0013227470044512302,,,,,,,,,1,0,,,,,,,,,,,,1799.1833962110104,1799.1833962110104,1799.1833962110104,1799.1833962110104,1800.6848434050044,1800.6848434050044,1800.6848434050044,1800.6848434050044,1800.6848434050044,1800.6848434050044,1800.6848434050044,1800.6848434050044,switch,number,numSwt,j,0.6348032800015062,Lo,,,1,,,,,low,1801.3525998849946,1802.8540561429982,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,10,1009,,,,1807.2090708489995,,B,146,hexagon,0.0007472879951819777,,,,,,,,,1,0,,,,,,,,,,,,1803.8385336280044,1803.8385336280044,1803.8385336280044,1803.8385336280044,1805.3401856880228,1805.3401856880228,1805.3401856880228,1805.3401856880228,1805.3401856880228,1805.3401856880228,1805.3401856880228,1805.3401856880228,switch,letter,lettSwt,d,0.3446751059673261,Lo,,,1,,,,,low,1805.708162621013,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,1,1010,,,,1811.6971959780203,,W,160,triangle,0.0014030910097062588,,,,,,,,,1,0,,,,,,,,,,,,1808.1931799199956,1808.1931799199956,1808.1931799199956,1808.1931799199956,1809.694912965002,1809.694912965002,1809.694912965002,1809.694912965002,1809.694912965002,1809.694912965002,1809.694912965002,1809.694912965002,repeat,letter,lettRpt,f,0.4788221089693252,Lo,,,1,,,,,low,1810.212280074018,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,10,1020,,,,1816.1188178680022,1816.619236508006,U,167,star,0.0011317299795337021,,,,,,,,,1,0,,,,,,,,,,,,1812.6814806979964,1812.6814806979964,1812.6814806979964,1812.6814806979964,1814.183100633003,1814.183100633003,1814.183100633003,1814.183100633003,1814.183100633003,1814.183100633003,1814.183100633003,1814.183100633003,switch,number,numSwt,k,0.40129443298792467,Hi,,,1,,,,,low,1814.6170876240067,1816.1188178680022,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,1,1021,,,,1820.5404040700232,1821.0409255539998,S,125,circle,0.0009484999754931778,,,,,,,,,1,0,,,,,,,,,,,,1817.103234498005,1817.103234498005,1817.103234498005,1817.103234498005,1818.6047411400068,1818.6047411400068,1818.6047411400068,1818.6047411400068,1818.6047411400068,1818.6047411400068,1818.6047411400068,1818.6047411400068,repeat,number,numRpt,j,0.40137239996693097,Hi,,,1,,,,,low,1819.0388237400039,1820.5404040700232,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,10,1031,,,,1824.9952911980217,,D,174,hexagon,0.000485492026200518,,,,,,,,,1,0,,,,,,,,,,,,1821.5249052080035,1821.5249052080035,1821.5249052080035,1821.5249052080035,1823.0262076590152,1823.0262076590152,1823.0262076590152,1823.0262076590152,1823.0262076590152,1823.0262076590152,1823.0262076590152,1823.0262076590152,repeat,number,numRpt,k,0.43489626998780295,Lo,,,1,,,,,low,1823.4934237330162,1824.9952911980217,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,0,1031,,,,1829.600150340004,,F,139,circle,0.0009800260013435036,,,,,,,,,1,0,,,,,,,,,,,,1825.9795282749983,1825.9795282749983,1825.9795282749983,1825.9795282749983,1827.4812048510066,1827.4812048510066,1827.4812048510066,1827.4812048510066,1827.4812048510066,1827.4812048510066,1827.4812048510066,1827.4812048510066,switch,letter,lettSwt,d,0.5918607549683657,Hi,,,1,,,,,low,1828.1153718830028,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,0,1031,,,,1834.1052209330082,,H,181,star,0.0012841560237575322,,,,,,,,,1,0,,,,,,,,,,,,1830.5845999890007,1830.5845999890007,1830.5845999890007,1830.5845999890007,1832.0862889200216,1832.0862889200216,1832.0862889200216,1832.0862889200216,1832.0862889200216,1832.0862889200216,1832.0862889200216,1832.0862889200216,switch,number,numSwt,k,0.4873097519739531,Hi,,,1,,,,,low,1832.6049323740008,1834.1052209330082,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,10,1041,,,,1838.576900651009,,Y,132,hexagon,0.0011182060115970671,,,,,,,,,1,0,,,,,,,,,,,,1835.089617774007,1835.089617774007,1835.089617774007,1835.089617774007,1836.5913828290068,1836.5913828290068,1836.5913828290068,1836.5913828290068,1836.5913828290068,1836.5913828290068,1836.5913828290068,1836.5913828290068,switch,letter,lettSwt,f,0.4604912719805725,Lo,,,1,,,,,low,1837.0918767300027,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,10,1051,,,,1842.9317773200164,,B,146,triangle,0.0012758969969581813,,,,,,,,,1,0,,,,,,,,,,,,1839.561159246019,1839.561159246019,1839.561159246019,1839.561159246019,1841.0628780730185,1841.0628780730185,1841.0628780730185,1841.0628780730185,1841.0628780730185,1841.0628780730185,1841.0628780730185,1841.0628780730185,repeat,letter,lettRpt,d,0.3428460109862499,Lo,,,1,,,,,low,1841.4310513850069,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,1,1052,,,,1847.2530234000005,,W,160,triangle,0.0012224589881952852,,,,,,,,,1,0,,,,,,,,,,,,1843.9159350779955,1843.9159350779955,1843.9159350779955,1843.9159350779955,1845.4176093980204,1845.4176093980204,1845.4176093980204,1845.4176093980204,1845.4176093980204,1845.4176093980204,1845.4176093980204,1845.4176093980204,repeat,letter,lettRpt,f,0.3087056189542636,Lo,,,1,,,,,low,1845.76817763102,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,10,1062,,,,1851.657859664003,1852.1585188730096,U,167,hexagon,0.0011995949898846447,,,,,,,,,1,0,,,,,,,,,,,,1848.2375883250206,1848.2375883250206,1848.2375883250206,1848.2375883250206,1849.739116080018,1849.739116080018,1849.739116080018,1849.739116080018,1849.739116080018,1849.739116080018,1849.739116080018,1849.739116080018,switch,number,numSwt,k,0.3854403899749741,Lo,,,1,,,,,low,1850.1564293130068,1851.657859664003,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,0,1062,,,,1856.062909995002,,S,125,circle,0.000923934014281258,,,,,,,,,0,0,,,,,,,,,,,,1852.642294093006,1852.642294093006,1852.642294093006,1852.642294093006,1854.1442606199998,1854.1442606199998,1854.1442606199998,1854.1442606199998,1854.1442606199998,1854.1442606199998,1854.1442606199998,1854.1442606199998,repeat,number,NA,k,0.39082874899031594,Lo,,,1,,,,,low,1854.5777143940213,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,0,1062,,,,1860.617785556009,,D,174,star,0.0012588689860422164,,,,,,,,,1,1,,,,,,,,,,,,1857.047156900022,1857.047156900022,1857.047156900022,1857.047156900022,1858.5490247840062,1858.5490247840062,1858.5490247840062,1858.5490247840062,1858.5490247840062,1858.5490247840062,1858.5490247840062,1858.5490247840062,repeat,number,numRpt,k,0.5338059639616404,Hi,,,1,,,,,low,1859.1161880330183,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,0,1062,,,,1865.1063270840095,,S,146,hexagon,0.0008948589966166764,,,,,,,,,0,0,,,,,,,,,,,,1861.5855656430067,1861.5855656430067,1861.5855656430067,1861.5855656430067,1863.0872941130074,1863.0872941130074,1863.0872941130074,1863.0872941130074,1863.0872941130074,1863.0872941130074,1863.0872941130074,1863.0872941130074,repeat,number,NA,k,0.4840248129912652,Hi,,,1,,,,,low,1863.6047600400052,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,1,1063,,,,1869.4942085250223,,U,160,circle,0.0005720949848182499,,,,,,,,,1,1,,,,,,,,,,,,1866.073868994019,1866.073868994019,1866.073868994019,1866.073868994019,1867.57563970302,1867.57563970302,1867.57563970302,1867.57563970302,1867.57563970302,1867.57563970302,1867.57563970302,1867.57563970302,repeat,number,numRpt,k,0.39365427097072825,Hi,,,1,,,,,low,1868.0092257130018,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,1,1064,,,,1873.9492011600232,,F,174,triangle,0.0015181019844021648,,,,,,,,,1,0,,,,,,,,,,,,1870.4788213180145,1870.4788213180145,1870.4788213180145,1870.4788213180145,1871.9802177550155,1871.9802177550155,1871.9802177550155,1871.9802177550155,1871.9802177550155,1871.9802177550155,1871.9802177550155,1871.9802177550155,switch,letter,lettSwt,d,0.4441066729777958,Lo,,,1,,,,,low,1872.449098178011,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,10,1074,,,,1878.4375670709996,,B,125,star,0.001261597004486248,,,,,,,,,1,0,,,,,,,,,,,,1874.9337952939968,1874.9337952939968,1874.9337952939968,1874.9337952939968,1876.4354991560103,1876.4354991560103,1876.4354991560103,1876.4354991560103,1876.4354991560103,1876.4354991560103,1876.4354991560103,1876.4354991560103,repeat,letter,lettRpt,d,0.4569657910033129,Hi,,,1,,,,,low,1876.9359415080107,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,1,1075,,,,1883.1426176740206,,W,181,triangle,0.0009660520008765161,,,,,,,,,1,0,,,,,,,,,,,,1879.4050881199946,1879.4050881199946,1879.4050881199946,1879.4050881199946,1880.9068993990077,1880.9068993990077,1880.9068993990077,1880.9068993990077,1880.9068993990077,1880.9068993990077,1880.9068993990077,1880.9068993990077,switch,number,numSwt,k,0.7092902239819523,Lo,,,1,,,,,low,1881.6575751780183,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,10,1085,,,,1887.4974172490183,,H,132,circle,0.0011766700190491974,,,,,,,,,1,0,,,,,,,,,,,,1884.1270941779949,1884.1270941779949,1884.1270941779949,1884.1270941779949,1885.628899733012,1885.628899733012,1885.628899733012,1885.628899733012,1885.628899733012,1885.628899733012,1885.628899733012,1885.628899733012,switch,letter,lettSwt,d,0.3412212759722024,Hi,,,1,,,,,low,1886.0124901240051,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,10,1095,,,,1892.0525451200083,,Y,139,hexagon,0.0012068389914929867,,,,,,,,,1,0,,,,,,,,,,,,1888.481763120013,1888.481763120013,1888.481763120013,1888.481763120013,1889.983605270012,1889.983605270012,1889.983605270012,1889.983605270012,1889.983605270012,1889.983605270012,1889.983605270012,1889.983605270012,switch,number,numSwt,j,0.543253191979602,Lo,,,1,,,,,low,1890.5522912279994,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,10,1105,,,,1896.4740346840117,,D,167,star,0.0011963240103796124,,,,,,,,,1,0,,,,,,,,,,,,1893.0367603439954,1893.0367603439954,1893.0367603439954,1893.0367603439954,1894.5384832290001,1894.5384832290001,1894.5384832290001,1894.5384832290001,1894.5384832290001,1894.5384832290001,1894.5384832290001,1894.5384832290001,repeat,number,numRpt,k,0.4099830539780669,Hi,,,1,,,,,low,1894.973852975003,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,10,1115,,,,1900.7953478250129,,B,160,star,0.00129665297572501,,,,,,,,,1,0,,,,,,,,,,,,1897.4582925249997,1897.4582925249997,1897.4582925249997,1897.4582925249997,1898.960069794004,1898.960069794004,1898.960069794004,1898.960069794004,1898.960069794004,1898.960069794004,1898.960069794004,1898.960069794004,switch,letter,lettSwt,d,0.3081414729822427,Hi,,,1,,,,,low,1899.2951754039968,1900.7953478250129,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,10,1125,,,,1905.300467631023,,H,139,circle,0.0011411150044295937,,,,,,,,,1,0,,,,,,,,,,,,1901.7801140590163,1901.7801140590163,1901.7801140590163,1901.7801140590163,1903.2816594890028,1903.2816594890028,1903.2816594890028,1903.2816594890028,1903.2816594890028,1903.2816594890028,1903.2816594890028,1903.2816594890028,repeat,letter,lettRpt,d,0.48711034198640846,Hi,,,1,,,,,low,1903.8004067600123,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,10,1135,,,,1909.8053521010152,1910.3061376550177,U,167,hexagon,0.0012724399857688695,,,,,,,,,1,0,,,,,,,,,,,,1906.285088731005,1906.285088731005,1906.285088731005,1906.285088731005,1907.7865538230108,1907.7865538230108,1907.7865538230108,1907.7865538230108,1907.7865538230108,1907.7865538230108,1907.7865538230108,1907.7865538230108,repeat,letter,lettRpt,f,0.4845604479778558,Lo,,,1,,,,,low,1908.3039496650163,1909.8053521010152,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,1,1136,,,,1914.2937868559966,1914.7943259510212,S,181,triangle,0.0006343810237012804,,,,,,,,,1,0,,,,,,,,,,,,1910.7901090390224,1910.7901090390224,1910.7901090390224,1910.7901090390224,1912.2917226380087,1912.2917226380087,1912.2917226380087,1912.2917226380087,1912.2917226380087,1912.2917226380087,1912.2917226380087,1912.2917226380087,switch,number,numSwt,k,0.46780392198706977,Lo,,,1,,,,,low,1912.79216159301,1914.2937868559966,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,1,1137,,,,1918.681862722995,,Y,125,triangle,-7.188000017777085e-05,,,,,,,,,1,0,,,,,,,,,,,,1915.2780755360145,1915.2780755360145,1915.2780755360145,1915.2780755360145,1916.7795632000198,1916.7795632000198,1916.7795632000198,1916.7795632000198,1916.7795632000198,1916.7795632000198,1916.7795632000198,1916.7795632000198,repeat,number,numRpt,j,0.36759058097959496,Lo,,,1,,,,,low,1917.1801931880182,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,10,1147,,,,1923.1534803350223,,D,132,circle,0.0007189500029198825,,,,,,,,,1,0,,,,,,,,,,,,1919.6495652650192,1919.6495652650192,1919.6495652650192,1919.6495652650192,1921.1515102550038,1921.1515102550038,1921.1515102550038,1921.1515102550038,1921.1515102550038,1921.1515102550038,1921.1515102550038,1921.1515102550038,repeat,number,numRpt,j,0.47368964896304533,Hi,,,1,,,,,low,1921.668507090013,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,10,1157,,,,1927.775230019004,,F,146,hexagon,0.0012661069922614843,,,,,,,,,1,0,,,,,,,,,,,,1924.1377948440204,1924.1377948440204,1924.1377948440204,1924.1377948440204,1925.6396873810154,1925.6396873810154,1925.6396873810154,1925.6396873810154,1925.6396873810154,1925.6396873810154,1925.6396873810154,1925.6396873810154,repeat,number,numRpt,j,0.6078729689761531,Lo,,,1,,,,,low,1926.275599599001,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,0,1157,,,,1932.3302117460116,,W,174,star,0.0013424300123006105,,,,,,,,,1,0,,,,,,,,,,,,1928.7598884900217,1928.7598884900217,1928.7598884900217,1928.7598884900217,1930.2613235850004,1930.2613235850004,1930.2613235850004,1930.2613235850004,1930.2613235850004,1930.2613235850004,1930.2613235850004,1930.2613235850004,switch,letter,lettSwt,f,0.5438054629776161,Hi,,,1,,,,,low,1930.8455616440042,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,1,1158,,,,1947.5638440780167,,S,160,triangle,0.00201581500004977,,,,,,,,,1,0,,,,,,,,,,,,1943.876307938015,1943.876307938015,1943.876307938015,1943.876307938015,1945.3779709230002,1945.3779709230002,1945.3779709230002,1945.3779709230002,1945.3779709230002,1945.3779709230002,1945.3779709230002,1945.3779709230002,repeat,letter,lettRpt,f,0.650845860975096,Lo,,,2,,,space,1.5295212829951197,low,1946.0620200260018,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,10,1168,,,,1952.0521186650149,,F,174,hexagon,0.0008108930196613073,,,,,,,,,1,0,,,,,,,,,,,,1948.5314880740189,1948.5314880740189,1948.5314880740189,1948.5314880740189,1950.0333245240035,1950.0333245240035,1950.0333245240035,1950.0333245240035,1950.0333245240035,1950.0333245240035,1950.0333245240035,1950.0333245240035,switch,number,numSwt,k,0.47262793098343536,Lo,,,2,,,,,low,1950.5503118729976,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
