LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,5,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.12684658699436,157.12684658699436,157.12684658699436,157.12684658699436,157.12684658699436,157.12684658699436,157.12684658699436,157.12684658699436,157.12684658699436,157.12684658699436,l,0.6179140480235219,1,120,0,157.77759585500462,159.27922974998364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,6,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.77980677699088,159.77980677699088,159.77980677699088,159.77980677699088,159.77980677699088,159.77980677699088,159.77980677699088,159.77980677699088,159.77980677699088,159.77980677699088,l,0.8103009460028261,10,130,0,160.61400890300865,162.11567894098698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,7,31,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.61621025798377,162.61621025798377,162.61621025798377,162.61621025798377,162.61621025798377,162.61621025798377,162.61621025798377,162.61621025798377,162.61621025798377,162.61621025798377,a,0.664004099991871,10,140,0,163.29961228001048,164.8021098540048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,8,32,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.30265506598516,165.30265506598516,165.30265506598516,165.30265506598516,165.30265506598516,165.30265506598516,165.30265506598516,165.30265506598516,165.30265506598516,165.30265506598516,a,0.801152901025489,1,141,0,166.13688239600742,167.63849178800592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,9,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.1391187029949,168.1391187029949,168.1391187029949,168.1391187029949,168.1391187029949,168.1391187029949,168.1391187029949,168.1391187029949,168.1391187029949,168.1391187029949,a,0.7542467729945201,10,151,0,168.92318346200045,170.42495086599956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,10,34,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.92541022298974,170.92541022298974,170.92541022298974,170.92541022298974,170.92541022298974,170.92541022298974,170.92541022298974,170.92541022298974,170.92541022298974,170.92541022298974,l,0.6121817980019841,10,161,0,171.55953471100656,173.06120597099653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,11,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.56186305900337,173.56186305900337,173.56186305900337,173.56186305900337,173.56186305900337,173.56186305900337,173.56186305900337,173.56186305900337,173.56186305900337,173.56186305900337,l,0.5737799190101214,1,162,0,174.16252127700136,175.6639372690115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,0,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.1646637179947,176.1646637179947,176.1646637179947,176.1646637179947,176.1646637179947,176.1646637179947,176.1646637179947,176.1646637179947,176.1646637179947,176.1646637179947,l,0.8741953159915283,1,163,0,177.06577108398778,178.5671966439986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,1,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.06789677598863,179.06789677598863,179.06789677598863,179.06789677598863,179.06789677598863,179.06789677598863,179.06789677598863,179.06789677598863,179.06789677598863,179.06789677598863,l,0.5127058240177575,1,164,0,179.60174876300152,181.10328974100412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,2,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.60396141398815,181.60396141398815,181.60396141398815,181.60396141398815,181.60396141398815,181.60396141398815,181.60396141398815,181.60396141398815,181.60396141398815,181.60396141398815,a,0.6096204030036461,10,174,0,182.23799533498823,183.73951435901108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,3,39,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.24018957500812,184.24018957500812,184.24018957500812,184.24018957500812,184.24018957500812,184.24018957500812,184.24018957500812,184.24018957500812,184.24018957500812,184.24018957500812,a,0.6291778120212257,10,184,0,184.89085365401115,186.39252153100097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,4,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.8931349469931,186.8931349469931,186.8931349469931,186.8931349469931,186.8931349469931,186.8931349469931,186.8931349469931,186.8931349469931,186.8931349469931,186.8931349469931,l,0.5852072809939273,10,194,0,187.5104115110007,189.01206813400495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,5,41,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.51258891500765,189.51258891500765,189.51258891500765,189.51258891500765,189.51258891500765,189.51258891500765,189.51258891500765,189.51258891500765,189.51258891500765,189.51258891500765,a,0.8131359060353134,1,195,0,190.34687754898914,191.84853470200323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,6,42,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.34924298000988,192.34924298000988,192.34924298000988,192.34924298000988,192.34924298000988,192.34924298000988,192.34924298000988,192.34924298000988,192.34924298000988,192.34924298000988,l,0.5304475970333442,10,205,0,192.89965262799524,194.40139753901167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,7,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.90189705998637,194.90189705998637,194.90189705998637,194.90189705998637,194.90189705998637,194.90189705998637,194.90189705998637,194.90189705998637,194.90189705998637,194.90189705998637,a,0.8239495960297063,1,206,0,195.75280517101055,197.25462824699935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,8,44,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.75517386800493,197.75517386800493,197.75517386800493,197.75517386800493,197.75517386800493,197.75517386800493,197.75517386800493,197.75517386800493,197.75517386800493,197.75517386800493,a,0.9854657590331044,1,207,0,198.77271224500146,200.2743907609838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,9,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.7749922699877,200.7749922699877,200.7749922699877,200.7749922699877,200.7749922699877,200.7749922699877,200.7749922699877,200.7749922699877,200.7749922699877,200.7749922699877,a,0.7445864680048544,10,217,0,201.54255401200498,203.04416846198728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,10,46,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.54482956699212,203.54482956699212,203.54482956699212,203.54482956699212,203.54482956699212,203.54482956699212,203.54482956699212,203.54482956699212,203.54482956699212,203.54482956699212,a,1.3507812049938366,10,227,0,204.91284758000984,206.4146132739843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,11,47,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.9152030319965,206.9152030319965,206.9152030319965,206.9152030319965,206.9152030319965,206.9152030319965,206.9152030319965,206.9152030319965,206.9152030319965,206.9152030319965,a,1.6124493890092708,1,228,0,208.550271849992,210.052064471005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.06840690600802,219.06840690600802,219.06840690600802,219.06840690600802,219.06840690600802,219.06840690600802,219.06840690600802,219.06840690600802,219.06840690600802,219.06840690600802,l,1.1370578670175746,10,238,1,220.2297953320085,221.7315724049986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.23216114699608,222.23216114699608,222.23216114699608,222.23216114699608,222.23216114699608,222.23216114699608,222.23216114699608,222.23216114699608,222.23216114699608,222.23216114699608,a,0.6961418180144392,10,248,1,222.9494799739914,224.45115290698595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.9515113630041,224.9515113630041,224.9515113630041,224.9515113630041,224.9515113630041,224.9515113630041,224.9515113630041,224.9515113630041,224.9515113630041,224.9515113630041,l,0.7118487040279433,1,249,1,225.68586009199498,227.1875473179971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.6880840320082,227.6880840320082,227.6880840320082,227.6880840320082,227.6880840320082,227.6880840320082,227.6880840320082,227.6880840320082,227.6880840320082,227.6880840320082,a,0.8437210450065322,10,259,1,228.55569388199365,230.05732153900317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.55792336398736,230.55792336398736,230.55792336398736,230.55792336398736,230.55792336398736,230.55792336398736,230.55792336398736,230.55792336398736,230.55792336398736,230.55792336398736,a,0.875448729027994,10,269,1,231.45891780100646,232.9606621020066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.46116253800574,233.46116253800574,233.46116253800574,233.46116253800574,233.46116253800574,233.46116253800574,233.46116253800574,233.46116253800574,233.46116253800574,233.46116253800574,a,1.3589030739967711,1,270,1,234.84593105199747,236.3475256919919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.84802311001113,236.84802311001113,236.84802311001113,236.84802311001113,236.84802311001113,236.84802311001113,236.84802311001113,236.84802311001113,236.84802311001113,236.84802311001113,l,0.8743056640087161,1,271,1,237.74911107099615,239.25073582699406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,7,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.7514165219909,239.7514165219909,239.7514165219909,239.7514165219909,239.7514165219909,239.7514165219909,239.7514165219909,239.7514165219909,239.7514165219909,239.7514165219909,l,0.9517489539866801,1,272,1,240.7358947090106,242.23737735900795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.73785441898508,242.73785441898508,242.73785441898508,242.73785441898508,242.73785441898508,242.73785441898508,242.73785441898508,242.73785441898508,242.73785441898508,242.73785441898508,a,0.5878014240006451,10,282,1,243.35517075299867,244.8569851559878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.3574919689854,245.3574919689854,245.3574919689854,245.3574919689854,245.3574919689854,245.3574919689854,245.3574919689854,245.3574919689854,245.3574919689854,245.3574919689854,l,2.5815611840225756,1,283,1,247.96032504999312,249.46218287400552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,10,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.96260436298326,249.96260436298326,249.96260436298326,249.96260436298326,249.96260436298326,249.96260436298326,249.96260436298326,249.96260436298326,249.96260436298326,249.96260436298326,a,0.8102178910048679,10,293,1,250.79681915900437,252.29857241301215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,11,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.79911189799896,252.79911189799896,252.79911189799896,252.79911189799896,252.79911189799896,252.79911189799896,252.79911189799896,252.79911189799896,252.79911189799896,252.79911189799896,a,0.7984168480033986,10,303,1,253.61671591899358,255.11836116100312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,0,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.61902174100396,255.61902174100396,255.61902174100396,255.61902174100396,255.61902174100396,255.61902174100396,255.61902174100396,255.61902174100396,255.61902174100396,255.61902174100396,a,1.2980689069954678,1,304,1,256.937093474,258.4386547699978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,1,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.9391920469934,258.9391920469934,258.9391920469934,258.9391920469934,258.9391920469934,258.9391920469934,258.9391920469934,258.9391920469934,258.9391920469934,258.9391920469934,a,2.185816518001957,1,305,1,261.14169895800296,262.64333930099383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,2,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.1438334969862,263.1438334969862,263.1438334969862,263.1438334969862,263.1438334969862,263.1438334969862,263.1438334969862,263.1438334969862,263.1438334969862,263.1438334969862,l,0.7810861140023917,1,306,1,263.9449210879975,265.4464600170031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,3,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.9468689489877,265.9468689489877,265.9468689489877,265.9468689489877,265.9468689489877,265.9468689489877,265.9468689489877,265.9468689489877,265.9468689489877,265.9468689489877,a,0.5671122740022838,1,307,1,266.5309226500103,268.0326435700117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,4,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.53322492798907,268.53322492798907,268.53322492798907,268.53322492798907,268.53322492798907,268.53322492798907,268.53322492798907,268.53322492798907,268.53322492798907,268.53322492798907,l,0.6114400810038205,10,317,1,269.16743873400264,270.6688336080115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,5,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.169261840987,271.169261840987,271.169261840987,271.169261840987,271.169261840987,271.169261840987,271.169261840987,271.169261840987,271.169261840987,271.169261840987,l,0.709470093017444,1,318,1,271.9034468669852,273.4050392200006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,6,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.9056409279874,273.9056409279874,273.9056409279874,273.9056409279874,273.9056409279874,273.9056409279874,273.9056409279874,273.9056409279874,273.9056409279874,273.9056409279874,l,0.6288127770239953,10,328,1,274.5565614599909,276.05797130899737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,7,19,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.55859940100345,276.55859940100345,276.55859940100345,276.55859940100345,276.55859940100345,276.55859940100345,276.55859940100345,276.55859940100345,276.55859940100345,276.55859940100345,l,0.7764771170332097,10,338,1,277.3595046160044,278.86105776400655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,8,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.3617672410037,279.3617672410037,279.3617672410037,279.3617672410037,279.3617672410037,279.3617672410037,279.3617672410037,279.3617672410037,279.3617672410037,279.3617672410037,a,0.5615566220076289,1,339,1,279.9458480979956,281.44730501799495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
