LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,11,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.144913385855,867.144913385855,867.144913385855,867.144913385855,867.144913385855,867.144913385855,867.144913385855,867.144913385855,867.144913385855,867.144913385855,l,2.4262091871351004,10,234,0,869.5975338509306,,871.0993823008612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,0,36,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.6000055768527,871.6000055768527,871.6000055768527,871.6000055768527,871.6000055768527,871.6000055768527,871.6000055768527,871.6000055768527,871.6000055768527,871.6000055768527,l,1.3562804721295834,10,244,0,872.9848532660399,,874.4862676349003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,1,37,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.9869082260411,874.9869082260411,874.9869082260411,874.9869082260411,874.9869082260411,874.9869082260411,874.9869082260411,874.9869082260411,874.9869082260411,874.9869082260411,l,1.8193828212097287,10,254,0,876.8390138298273,,878.3405218429398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,2,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.8410356179811,878.8410356179811,878.8410356179811,878.8410356179811,878.8410356179811,878.8410356179811,878.8410356179811,878.8410356179811,878.8410356179811,878.8410356179811,a,1.2264471561647952,1,255,0,880.0925106799696,881.5941696618684,881.5941696618684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,3,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.094818651909,882.094818651909,882.094818651909,882.094818651909,882.094818651909,882.094818651909,882.094818651909,882.094818651909,882.094818651909,882.094818651909,l,0.8982232201378793,1,256,0,883.0126138830092,,884.5141423379537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,4,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.0146323679946,885.0146323679946,885.0146323679946,885.0146323679946,885.0146323679946,885.0146323679946,885.0146323679946,885.0146323679946,885.0146323679946,885.0146323679946,a,1.2192791781853884,1,257,0,886.2661653920077,887.7676041929517,887.7676041929517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,5,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.2681276670191,888.2681276670191,888.2681276670191,888.2681276670191,888.2681276670191,888.2681276670191,888.2681276670191,888.2681276670191,888.2681276670191,888.2681276670191,a,1.2171690580435097,1,258,0,889.5031739519909,,891.0045685069636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,6,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.5051502678543,891.5051502678543,891.5051502678543,891.5051502678543,891.5051502678543,891.5051502678543,891.5051502678543,891.5051502678543,891.5051502678543,891.5051502678543,l,1.0515275420621037,10,268,0,892.5730728129856,894.0745267178863,894.0745267178863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,7,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.5752691319212,894.5752691319212,894.5752691319212,894.5752691319212,894.5752691319212,894.5752691319212,894.5752691319212,894.5752691319212,894.5752691319212,894.5752691319212,a,1.9969749122392386,10,278,0,896.5941804749891,,898.0958668459207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,8,44,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.5962939518504,898.5962939518504,898.5962939518504,898.5962939518504,898.5962939518504,898.5962939518504,898.5962939518504,898.5962939518504,898.5962939518504,898.5962939518504,l,1.4859075462445617,10,288,0,900.1146354048979,901.6162372929975,901.6162372929975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,9,45,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.1167560028844,902.1167560028844,902.1167560028844,902.1167560028844,902.1167560028844,902.1167560028844,902.1167560028844,902.1167560028844,902.1167560028844,902.1167560028844,a,0.9355179441627115,10,298,0,903.0846855458803,,904.5863194898702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,10,46,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.0866718010511,905.0866718010511,905.0866718010511,905.0866718010511,905.0866718010511,905.0866718010511,905.0866718010511,905.0866718010511,905.0866718010511,905.0866718010511,a,1.5671504901256412,10,308,0,906.6717296058778,,908.173457833007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,11,47,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.6738632959314,908.6738632959314,908.6738632959314,908.6738632959314,908.6738632959314,908.6738632959314,908.6738632959314,908.6738632959314,908.6738632959314,908.6738632959314,l,1.7031446709297597,1,309,0,910.4092720649205,911.9108434598893,911.9108434598893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.7920170258731,924.7920170258731,924.7920170258731,924.7920170258731,924.7920170258731,924.7920170258731,924.7920170258731,924.7920170258731,924.7920170258731,924.7920170258731,l,2.7540483130142093,1,310,1,927.5782542109955,,929.0799933648668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.5807090899907,929.5807090899907,929.5807090899907,929.5807090899907,929.5807090899907,929.5807090899907,929.5807090899907,929.5807090899907,929.5807090899907,929.5807090899907,l,2.253404946066439,1,311,1,931.8664858979173,,933.3680125428364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.8683548779227,933.8683548779227,933.8683548779227,933.8683548779227,933.8683548779227,933.8683548779227,933.8683548779227,933.8683548779227,933.8683548779227,933.8683548779227,a,3.6898300640750676,10,321,1,937.5894221768249,,939.0908356430009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,3,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.591406170046,939.591406170046,939.591406170046,939.591406170046,939.591406170046,939.591406170046,939.591406170046,939.591406170046,939.591406170046,939.591406170046,a,1.2089919291902333,1,322,1,940.8261482350063,,942.3279610830359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.8283674810082,942.8283674810082,942.8283674810082,942.8283674810082,942.8283674810082,942.8283674810082,942.8283674810082,942.8283674810082,942.8283674810082,942.8283674810082,l,2.470601371023804,1,323,1,945.3313013620209,,946.8329085509758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.3333939630538,947.3333939630538,947.3333939630538,947.3333939630538,947.3333939630538,947.3333939630538,947.3333939630538,947.3333939630538,947.3333939630538,947.3333939630538,a,1.5203057820908725,1,324,1,948.8851145398803,,950.3868648449425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.8871917899232,950.8871917899232,950.8871917899232,950.8871917899232,950.8871917899232,950.8871917899232,950.8871917899232,950.8871917899232,950.8871917899232,950.8871917899232,l,1.7130061232019216,10,334,1,952.6226853148546,,954.1243422250263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.6247117628809,954.6247117628809,954.6247117628809,954.6247117628809,954.6247117628809,954.6247117628809,954.6247117628809,954.6247117628809,954.6247117628809,954.6247117628809,l,1.8031286280602217,10,344,1,956.4602413419634,,957.9619061020203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.4623748948798,958.4623748948798,958.4623748948798,958.4623748948798,958.4623748948798,958.4623748948798,958.4623748948798,958.4623748948798,958.4623748948798,958.4623748948798,a,1.8568114500958472,1,345,1,960.3477256949991,,961.8494679608848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,9,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.3500147860032,962.3500147860032,962.3500147860032,962.3500147860032,962.3500147860032,962.3500147860032,962.3500147860032,962.3500147860032,962.3500147860032,962.3500147860032,a,1.343981983140111,1,346,1,963.7181924630422,,965.2198265348561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.7205950419884,965.7205950419884,965.7205950419884,965.7205950419884,965.7205950419884,965.7205950419884,965.7205950419884,965.7205950419884,965.7205950419884,965.7205950419884,l,1.126234431983903,10,356,1,966.8715489399619,,968.3734351978637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,11,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.8740707698744,968.8740707698744,968.8740707698744,968.8740707698744,968.8740707698744,968.8740707698744,968.8740707698744,968.8740707698744,968.8740707698744,968.8740707698744,a,1.2106880561914295,1,357,1,970.1084901459981,,971.6100429079961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,0,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.1105558809359,972.1105558809359,972.1105558809359,972.1105558809359,972.1105558809359,972.1105558809359,972.1105558809359,972.1105558809359,972.1105558809359,972.1105558809359,a,3.3741667203139514,10,367,1,975.5143813719042,,977.0161457678769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,1,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.516759627033,977.516759627033,977.516759627033,977.516759627033,977.516759627033,977.516759627033,977.516759627033,977.516759627033,977.516759627033,977.516759627033,l,3.6833243872970343,10,377,1,981.2207539370283,,982.722369619878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,2,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.223083000863,983.223083000863,983.223083000863,983.223083000863,983.223083000863,983.223083000863,983.223083000863,983.223083000863,983.223083000863,983.223083000863,a,2.670276801334694,10,387,1,985.9260147809982,,987.4274543148931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,3,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.9279996098485,987.9279996098485,987.9279996098485,987.9279996098485,987.9279996098485,987.9279996098485,987.9279996098485,987.9279996098485,987.9279996098485,987.9279996098485,l,1.2941905169282109,10,397,1,989.2464180400129,,990.748016573023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,4,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.2487017980311,991.2487017980311,991.2487017980311,991.2487017980311,991.2487017980311,991.2487017980311,991.2487017980311,991.2487017980311,991.2487017980311,991.2487017980311,a,1.6973484281916171,10,407,1,992.9671801880468,,994.4688438868616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,5,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.9692380370107,994.9692380370107,994.9692380370107,994.9692380370107,994.9692380370107,994.9692380370107,994.9692380370107,994.9692380370107,994.9692380370107,994.9692380370107,l,1.1275112880393863,1,408,1,996.1204884499311,997.6221314929426,997.6221314929426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,6,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.1225442329887,998.1225442329887,998.1225442329887,998.1225442329887,998.1225442329887,998.1225442329887,998.1225442329887,998.1225442329887,998.1225442329887,998.1225442329887,a,1.8782785010989755,10,418,1,1000.0247954968363,,1001.526440910995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,7,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.0270079330076,1002.0270079330076,1002.0270079330076,1002.0270079330076,1002.0270079330076,1002.0270079330076,1002.0270079330076,1002.0270079330076,1002.0270079330076,1002.0270079330076,a,2.360746867256239,1,419,1,1004.4130981969647,1005.9144892899785,1005.9144892899785,1006.4153881350067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,8,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.4153881350067,1006.4153881350067,1006.4153881350067,1006.4153881350067,1006.4153881350067,1006.4153881350067,1006.4153881350067,1006.4153881350067,1006.4153881350067,1006.4153881350067,a,2.213691692100838,1,420,1,1008.6512850369327,,1010.1526933258865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,9,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.6534020570107,1010.6534020570107,1010.6534020570107,1010.6534020570107,1010.6534020570107,1010.6534020570107,1010.6534020570107,1010.6534020570107,1010.6534020570107,1010.6534020570107,l,2.320242416113615,10,430,1,1013.0059920400381,,1014.5075501329266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,10,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.0080338669941,1015.0080338669941,1015.0080338669941,1015.0080338669941,1015.0080338669941,1015.0080338669941,1015.0080338669941,1015.0080338669941,1015.0080338669941,1015.0080338669941,l,1.3394271561410278,1,431,1,1016.3763750910293,1017.877955897944,1017.877955897944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,11,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.3783942158334,1018.3783942158334,1018.3783942158334,1018.3783942158334,1018.3783942158334,1018.3783942158334,1018.3783942158334,1018.3783942158334,1018.3783942158334,1018.3783942158334,l,1.0088788482826203,1,432,1,1019.4130336309317,,1020.9146208809689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,2,0,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.4153267820366,1021.4153267820366,1021.4153267820366,1021.4153267820366,1021.4153267820366,1021.4153267820366,1021.4153267820366,1021.4153267820366,1021.4153267820366,1021.4153267820366,l,0.9420202791225165,1,433,1,1022.3829751468729,,1023.8846424808726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,2,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.3851282750256,1024.3851282750256,1024.3851282750256,1024.3851282750256,1024.3851282750256,1024.3851282750256,1024.3851282750256,1024.3851282750256,1024.3851282750256,1024.3851282750256,a,0.648768835933879,1,434,1,1025.052567137871,1026.5541114800144,1026.5541114800144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
