LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,target_resp.rt,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,1,887,,,1504.8374539119977,,S,174,star,0.0014402820088434964,,,,,1,0,,,,,,,,,,,1501.0780018349906,1501.0780018349906,1501.0780018349906,1501.0780018349906,1502.5849028480006,1502.5849028480006,1502.5849028480006,1502.5849028480006,1502.5849028480006,1502.5849028480006,1502.5849028480006,1502.5849028480006,,,,,switch,number,numSwt,k,Hi,,,,0.724995739015867,0,,,,high,1503.3359118709923,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,1,888,,,1509.742943306992,,D,167,hexagon,0.0015760800015414134,,,,,1,0,,,,,,,,,,,1505.81692703499,1505.81692703499,1505.81692703499,1505.81692703499,1507.3233401329926,1507.3233401329926,1507.3233401329926,1507.3233401329926,1507.3233401329926,1507.3233401329926,1507.3233401329926,1507.3233401329926,,,,,switch,letter,lettSwt,d,Lo,,,,0.889867181002046,0,,,,high,1508.2413053119963,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,0,888,,,1514.5982245189953,,F,181,circle,0.0015221759967971593,,,,,0,0,,,,,,,,,,,1510.724217170995,1510.724217170995,1510.724217170995,1510.724217170995,1512.2288479639974,1512.2288479639974,1512.2288479639974,1512.2288479639974,1512.2288479639974,1512.2288479639974,1512.2288479639974,1512.2288479639974,,,,,switch,number,NA,j,Lo,,,,0.849828875012463,0,,,,high,1513.097464335995,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,10,898,,,1519.4367484549875,,H,139,triangle,0.001649154000915587,,,,,1,1,,,,,,,,,,,1515.5777081639972,1515.5777081639972,1515.5777081639972,1515.5777081639972,1517.084251881999,1517.084251881999,1517.084251881999,1517.084251881999,1517.084251881999,1517.084251881999,1517.084251881999,1517.084251881999,,,,,switch,letter,lettSwt,d,Hi,,,,0.8251293130160775,0,,,,high,1517.935643274992,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,10,908,,,1524.1921109499963,,S,160,hexagon,0.0015241219953168184,,,,,1,0,,,,,,,,,,,1520.4160782209947,1520.4160782209947,1520.4160782209947,1520.4160782209947,1521.922957689996,1521.922957689996,1521.922957689996,1521.922957689996,1521.922957689996,1521.922957689996,1521.922957689996,1521.922957689996,,,,,switch,number,numSwt,k,Lo,,,,0.7386438390094554,0,,,,high,1522.6904426049878,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,10,918,,,1529.064132178988,,F,132,star,0.001526997992186807,,,,,1,0,,,,,,,,,,,1525.1717196009995,1525.1717196009995,1525.1717196009995,1525.1717196009995,1526.6782560959982,1526.6782560959982,1526.6782560959982,1526.6782560959982,1526.6782560959982,1526.6782560959982,1526.6782560959982,1526.6782560959982,,,,,switch,letter,lettSwt,d,Hi,,,,0.8634078920003958,0,,,,high,1527.5626269569912,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,0,918,,,1534.6034872499877,,B,146,triangle,0.0014645129995187744,,,,,1,0,,,,,,,,,,,1530.0454871779948,1530.0454871779948,1530.0454871779948,1530.0454871779948,1531.5501308449893,1531.5501308449893,1531.5501308449893,1531.5501308449893,1531.5501308449893,1531.5501308449893,1531.5501308449893,1531.5501308449893,,,,,switch,number,numSwt,j,Hi,,,,1.526709871017374,0,,,,high,1533.1031278299924,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,10,928,,,1539.542172344998,,U,125,circle,0.001652013001148589,,,,,1,0,,,,,,,,,,,1535.5830393020005,1535.5830393020005,1535.5830393020005,1535.5830393020005,1537.0895921599877,1537.0895921599877,1537.0895921599877,1537.0895921599877,1537.0895921599877,1537.0895921599877,1537.0895921599877,1537.0895921599877,,,,,switch,letter,lettSwt,f,Lo,,,,0.9234052970132325,0,,,,high,1538.041038135998,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,1,929,,,1544.2307309079915,,Y,181,circle,0.0017127180035458878,,,,,1,0,,,,,,,,,,,1540.5233979100012,1540.5233979100012,1540.5233979100012,1540.5233979100012,1542.0284252249985,1542.0284252249985,1542.0284252249985,1542.0284252249985,1542.0284252249985,1542.0284252249985,1542.0284252249985,1542.0284252249985,,,,,switch,number,numSwt,k,Lo,,,,0.6729806050134357,0,,,,high,1542.729705352991,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,10,939,,,1549.0527507340012,,D,174,triangle,0.0014935049985069782,,,,,1,0,,,,,,,,,,,1545.2119359849894,1545.2119359849894,1545.2119359849894,1545.2119359849894,1546.716997066993,1546.716997066993,1546.716997066993,1546.716997066993,1546.716997066993,1546.716997066993,1546.716997066993,1546.716997066993,,,,,switch,letter,lettSwt,d,Hi,,,,0.8078900500113377,0,,,,high,1547.552036737994,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,10,949,,,1553.6913461669901,,W,139,star,0.0013760529982391745,,,,,1,0,,,,,,,,,,,1550.0319080029876,1550.0319080029876,1550.0319080029876,1550.0319080029876,1551.5388615709962,1551.5388615709962,1551.5388615709962,1551.5388615709962,1551.5388615709962,1551.5388615709962,1551.5388615709962,1551.5388615709962,,,,,switch,number,numSwt,j,Hi,,,,0.6265823220019229,0,,,,high,1552.1896687359986,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,1,950,,,1558.629982678991,,H,167,hexagon,0.0017165850003948435,,,,,1,0,,,,,,,,,,,1554.6706891389913,1554.6706891389913,1554.6706891389913,1554.6706891389913,1556.1773413939954,1556.1773413939954,1556.1773413939954,1556.1773413939954,1556.1773413939954,1556.1773413939954,1556.1773413939954,1556.1773413939954,,,,,switch,letter,lettSwt,d,Lo,,,,0.9331420670059742,0,,,,high,1557.1291974919877,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,10,960,,,1569.5253825909895,,Y,125,hexagon,0.002036780002526939,,,,,1,0,,,,,,,,,,,1565.3656762949977,1565.3656762949977,1565.3656762949977,1565.3656762949977,1566.872539413991,1566.872539413991,1566.872539413991,1566.872539413991,1566.872539413991,1566.872539413991,1566.872539413991,1566.872539413991,,,,,repeat,letter,lettRpt,f,Lo,,,,1.133436778007308,1,,space,0.7528967920079594,high,1568.0251709739969,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,1,961,,,1574.2468762909994,,B,167,circle,0.0012022090086247772,,,,,1,0,,,,,,,,,,,1570.5045583109895,1570.5045583109895,1570.5045583109895,1570.5045583109895,1572.0115602419974,1572.0115602419974,1572.0115602419974,1572.0115602419974,1572.0115602419974,1572.0115602419974,1572.0115602419974,1572.0115602419974,,,,,switch,number,numSwt,k,Lo,,,,0.7059371300128987,1,,,,high,1572.7464524929965,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,0,961,,,1579.1023736809875,,H,139,triangle,0.0015298360085580498,,,,,1,0,,,,,,,,,,,1575.228638984001,1575.228638984001,1575.228638984001,1575.228638984001,1576.7332313069928,1576.7332313069928,1576.7332313069928,1576.7332313069928,1576.7332313069928,1576.7332313069928,1576.7332313069928,1576.7332313069928,,,,,switch,letter,lettSwt,d,Hi,,,,0.8406067070172867,1,,,,high,1577.6013954340015,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,0,961,,,1583.5574548579898,,U,132,star,0.0013288490008562803,,,,,0,0,,,,,,,,,,,1580.0807852009893,1580.0807852009893,1580.0807852009893,1580.0807852009893,1581.5887657579879,1581.5887657579879,1581.5887657579879,1581.5887657579879,1581.5887657579879,1581.5887657579879,1581.5887657579879,1581.5887657579879,,,,,repeat,letter,NA,d,Hi,,,,0.44907183600298595,1,,,,high,1582.0566381769895,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,10,971,,,1588.2962214110012,,F,160,circle,0.0012851979990955442,,,,,1,1,,,,,,,,,,,1584.5366055060003,1584.5366055060003,1584.5366055060003,1584.5366055060003,1586.04374990199,1586.04374990199,1586.04374990199,1586.04374990199,1586.04374990199,1586.04374990199,1586.04374990199,1586.04374990199,,,,,repeat,letter,lettRpt,d,Lo,,,,0.7217983470036415,1,,,,high,1586.7953345309943,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,10,981,,,1592.81756665399,,W,146,hexagon,0.0013309690111782402,,,,,1,0,,,,,,,,,,,1589.2771716509887,1589.2771716509887,1589.2771716509887,1589.2771716509887,1590.7821219579928,1590.7821219579928,1590.7821219579928,1590.7821219579928,1590.7821219579928,1590.7821219579928,1590.7821219579928,1590.7821219579928,,,,,switch,number,numSwt,j,Lo,,,,0.5115773190045729,1,,,,high,1591.3161756609916,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,1,982,,,1597.4062753809994,,S,174,star,0.0014278390008257702,,,,,1,0,,,,,,,,,,,1593.7970677909907,1593.7970677909907,1593.7970677909907,1593.7970677909907,1595.3037712910009,1595.3037712910009,1595.3037712910009,1595.3037712910009,1595.3037712910009,1595.3037712910009,1595.3037712910009,1595.3037712910009,,,,,switch,letter,lettSwt,f,Hi,,,,0.5738633060100256,1,,,,high,1595.9053794069914,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,10,992,,,1601.9611501489999,,D,181,triangle,0.001397682004608214,,,,,1,0,,,,,,,,,,,1598.3874599229894,1598.3874599229894,1598.3874599229894,1598.3874599229894,1599.89205859699,1599.89205859699,1599.89205859699,1599.89205859699,1599.89205859699,1599.89205859699,1599.89205859699,1599.89205859699,,,,,switch,number,numSwt,k,Hi,,,,0.5451986090192804,1,,,,high,1600.460340545993,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,1,993,,,1606.6996720239986,,Y,125,circle,0.0015031389921205118,,,,,1,0,,,,,,,,,,,1602.940308335994,1602.940308335994,1602.940308335994,1602.940308335994,1604.447304684989,1604.447304684989,1604.447304684989,1604.447304684989,1604.447304684989,1604.447304684989,1604.447304684989,1604.447304684989,,,,,switch,letter,lettSwt,f,Lo,,,,0.7258191070141038,1,,,,high,1605.1987694339914,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,10,1003,,,1611.3214312609925,,B,167,triangle,0.0016325269971275702,,,,,1,0,,,,,,,,,,,1607.6794760379998,1607.6794760379998,1607.6794760379998,1607.6794760379998,1609.1858749659878,1609.1858749659878,1609.1858749659878,1609.1858749659878,1609.1858749659878,1609.1858749659878,1609.1858749659878,1609.1858749659878,,,,,switch,number,numSwt,k,Hi,,,,0.6114318840118358,1,,,,high,1609.820227750999,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,0,1003,,,1616.210323487001,,H,139,star,0.001747971007716842,,,,,1,0,,,,,,,,,,,1612.3006981559884,1612.3006981559884,1612.3006981559884,1612.3006981559884,1613.8075155689876,1613.8075155689876,1613.8075155689876,1613.8075155689876,1613.8075155689876,1613.8075155689876,1613.8075155689876,1613.8075155689876,,,,,switch,letter,lettSwt,d,Hi,,,,0.877518241017242,1,,,,high,1614.709932302998,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,1,1004,,,1621.0488943109958,,U,132,hexagon,0.0017189420032082126,,,,,1,0,,,,,,,,,,,1617.1895890499873,1617.1895890499873,1617.1895890499873,1617.1895890499873,1618.6964690669993,1618.6964690669993,1618.6964690669993,1618.6964690669993,1618.6964690669993,1618.6964690669993,1618.6964690669993,1618.6964690669993,,,,,repeat,letter,lettRpt,f,Lo,,,,0.8291700030094944,1,,,,high,1619.5478445049957,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,0,1004,,,1625.9877491789957,,F,160,triangle,0.0016971059958450496,,,,,1,0,,,,,,,,,,,1622.0303046639892,1622.0303046639892,1622.0303046639892,1622.0303046639892,1623.534978279,1623.534978279,1623.534978279,1623.534978279,1623.534978279,1623.534978279,1623.534978279,1623.534978279,,,,,switch,number,numSwt,k,Hi,,,,0.9187886380095733,1,,,,high,1624.4860274989915,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,1,1005,,,1630.6928125759878,,W,146,circle,0.0015457639965461567,,,,,1,0,,,,,,,,,,,1626.9690122039901,1626.9690122039901,1626.9690122039901,1626.9690122039901,1628.4737500669871,1628.4737500669871,1628.4737500669871,1628.4737500669871,1628.4737500669871,1628.4737500669871,1628.4737500669871,1628.4737500669871,,,,,repeat,number,numRpt,j,Lo,,,,0.6916785390058067,1,,,,high,1629.1916567389999,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,10,1015,,,1635.231155766989,,S,174,star,0.0016028139943955466,,,,,1,0,,,,,,,,,,,1631.6714108629967,1631.6714108629967,1631.6714108629967,1631.6714108629967,1633.1788005839917,1633.1788005839917,1633.1788005839917,1633.1788005839917,1633.1788005839917,1633.1788005839917,1633.1788005839917,1633.1788005839917,,,,,switch,letter,lettSwt,f,Hi,,,,0.5302350380225107,1,,,,high,1633.7303696169984,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,0,1015,,,1639.8197152189969,,D,181,hexagon,0.0015065530024003237,,,,,0,0,,,,,,,,,,,1636.2124985569972,1636.2124985569972,1636.2124985569972,1636.2124985569972,1637.717377199995,1637.717377199995,1637.717377199995,1637.717377199995,1637.717377199995,1637.717377199995,1637.717377199995,1637.717377199995,,,,,repeat,letter,NA,f,Hi,,,,0.5840285110025434,1,,,,high,1638.318712495995,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,1,1016,,,1644.474943230991,,B,132,hexagon,0.0014346719981404021,,,,,1,1,,,,,,,,,,,1640.7989591229998,1640.7989591229998,1640.7989591229998,1640.7989591229998,1642.3058925980004,1642.3058925980004,1642.3058925980004,1642.3058925980004,1642.3058925980004,1642.3058925980004,1642.3058925980004,1642.3058925980004,,,,,repeat,letter,lettRpt,d,Lo,,,,0.6358931780123385,1,,,,high,1642.9738559619873,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,10,1026,,,1649.0465529969952,,U,160,star,0.001663842995185405,,,,,1,0,,,,,,,,,,,1645.4561365260015,1645.4561365260015,1645.4561365260015,1645.4561365260015,1646.9608573949954,1646.9608573949954,1646.9608573949954,1646.9608573949954,1646.9608573949954,1646.9608573949954,1646.9608573949954,1646.9608573949954,,,,,switch,number,numSwt,k,Hi,,,,0.5569107700139284,1,,,,high,1647.5456293569878,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,1,1027,,,1653.6849536730006,,Y,125,circle,0.0016386460047215223,,,,,1,0,,,,,,,,,,,1650.0255284489976,1650.0255284489976,1650.0255284489976,1650.0255284489976,1651.5326705240004,1651.5326705240004,1651.5326705240004,1651.5326705240004,1651.5326705240004,1651.5326705240004,1651.5326705240004,1651.5326705240004,,,,,switch,letter,lettSwt,f,Lo,,,,0.6245454840100138,1,,,,high,1652.184204115998,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,10,1037,,,1658.3400028479955,,H,181,triangle,0.0014636069972766563,,,,,1,0,,,,,,,,,,,1654.6650783020013,1654.6650783020013,1654.6650783020013,1654.6650783020013,1656.1708379229967,1656.1708379229967,1656.1708379229967,1656.1708379229967,1656.1708379229967,1656.1708379229967,1656.1708379229967,1656.1708379229967,,,,,switch,number,numSwt,k,Hi,,,,0.6350182990136091,1,,,,high,1656.8385638600012,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,0,1037,,,1662.811593847,,F,167,star,0.0014325359952636063,,,,,0,0,,,,,,,,,,,1659.3193569229916,1659.3193569229916,1659.3193569229916,1659.3193569229916,1660.8261756919965,1660.8261756919965,1660.8261756919965,1660.8261756919965,1660.8261756919965,1660.8261756919965,1660.8261756919965,1660.8261756919965,,,,,switch,letter,NA,f,Hi,,,,0.45125769001606386,1,,,,high,1661.309905697999,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,10,1047,,,1667.4165660500003,,S,146,triangle,0.0014734940050402656,,,,,1,1,,,,,,,,,,,1663.7930291309895,1663.7930291309895,1663.7930291309895,1663.7930291309895,1665.2976346289943,1665.2976346289943,1665.2976346289943,1665.2976346289943,1665.2976346289943,1665.2976346289943,1665.2976346289943,1665.2976346289943,,,,,switch,number,numSwt,j,Hi,,,,0.5957814110151958,1,,,,high,1665.915659966995,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,10,1057,,,1672.1553484780015,,D,174,hexagon,0.0016958320047706366,,,,,1,0,,,,,,,,,,,1668.3957627259952,1668.3957627259952,1668.3957627259952,1668.3957627259952,1669.9028434489883,1669.9028434489883,1669.9028434489883,1669.9028434489883,1669.9028434489883,1669.9028434489883,1669.9028434489883,1669.9028434489883,,,,,switch,letter,lettSwt,d,Lo,,,,0.7268986410053913,1,,,,high,1670.6535960079927,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
