LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,fix.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1358.784358125995,,D,146,hexagon,0.0009859740093816072,,,,,1,0,,,2,,,,,,,,,,,,,,1354.4398922809924,1354.4398922809924,1354.4398922809924,1354.4398922809924,1355.9475815769983,1355.9475815769983,1355.9475815769983,1355.9475815769983,1355.9475815769983,1355.9475815769983,1355.9475815769983,1355.9475815769983,,,,,switch,number,numSwt,j,vtsPrac,1357.2821755359764,,1.3033278880175203,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1363.539219178987,,U,167,star,0.001595652021933347,,,,,1,0,,,2,,,,,,,,,,,,,,1359.7606592699885,1359.7606592699885,1359.7606592699885,1359.7606592699885,1361.2699270989979,1361.2699270989979,1361.2699270989979,1361.2699270989979,1361.2699270989979,1361.2699270989979,1361.2699270989979,1361.2699270989979,,,,,repeat,number,numRpt,k,vtsPrac,1362.0375267829804,,0.7394828250107821,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1368.361097867979,,F,125,triangle,0.0015239209751598537,,,,,1,0,,,2,,,,,,,,,,,,,,1364.516439309984,1364.516439309984,1364.516439309984,1364.516439309984,1366.0252729069907,1366.0252729069907,1366.0252729069907,1366.0252729069907,1366.0252729069907,1366.0252729069907,1366.0252729069907,1366.0252729069907,,,,,repeat,number,numRpt,j,vtsPrac,1366.8595513209875,,0.8117005830281414,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1373.3000112879963,,W,181,triangle,0.0014555350062437356,,,,,1,0,,,2,,,,,,,,,,,,,,1369.3374655349762,1369.3374655349762,1369.3374655349762,1369.3374655349762,1370.847300141002,1370.847300141002,1370.847300141002,1370.847300141002,1370.847300141002,1370.847300141002,1370.847300141002,1370.847300141002,,,,,repeat,number,numRpt,k,vtsPrac,1371.7982531199814,,0.9190823120297864,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1378.7895068079815,,F,167,circle,0.0015817130042705685,,,,,1,0,,,2,,,,,,,,,,,,,,1374.2774753799895,1374.2774753799895,1374.2774753799895,1374.2774753799895,1375.7861020159908,1375.7861020159908,1375.7861020159908,1375.7861020159908,1375.7861020159908,1375.7861020159908,1375.7861020159908,1375.7861020159908,,,,,switch,letter,lettSwt,d,vtsPrac,1377.2877439619915,,1.4800372140307445,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1383.5779744479805,,S,146,hexagon,0.0014466349966824055,,,,,1,0,,,2,,,,,,,,,,,,,,1379.767465856974,1379.767465856974,1379.767465856974,1379.767465856974,1381.27539548598,1381.27539548598,1381.27539548598,1381.27539548598,1381.27539548598,1381.27539548598,1381.27539548598,1381.27539548598,,,,,repeat,letter,lettRpt,f,vtsPrac,1382.0763120919873,,0.7829469100106508,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1389.9017089399858,,U,174,circle,0.0012118809972889721,,,,,1,0,,,2,,,,,,,,,,,,,,1384.555421515979,1384.555421515979,1384.555421515979,1384.555421515979,1386.0639784520026,1386.0639784520026,1386.0639784520026,1386.0639784520026,1386.0639784520026,1386.0639784520026,1386.0639784520026,1386.0639784520026,,,,,repeat,letter,lettRpt,f,vtsPrac,1388.4000355140015,,2.3168209450377617,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1395.1907657199772,,H,181,hexagon,0.001191065995953977,,,,,1,0,,,2,,,,,,,,,,,,,,1390.8792832019972,1390.8792832019972,1390.8792832019972,1390.8792832019972,1392.3876187799906,1392.3876187799906,1392.3876187799906,1392.3876187799906,1392.3876187799906,1392.3876187799906,1392.3876187799906,1392.3876187799906,,,,,switch,number,numSwt,k,vtsPrac,1393.6891351649829,,1.282044064020738,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1400.8137179519981,,U,167,circle,0.0014604759926442057,,,,,0,0,,,2,,,,,,,,,,,,,,1396.1673750269983,1396.1673750269983,1396.1673750269983,1396.1673750269983,1397.6768111029814,1397.6768111029814,1397.6768111029814,1397.6768111029814,1397.6768111029814,1397.6768111029814,1397.6768111029814,1397.6768111029814,,,,,switch,letter,NA,d,vtsPrac,1399.3120168489986,1400.8137179519981,1.6189853160176426,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1407.454178853979,,F,160,star,0.0012075899867340922,,,,,1,1,,,2,,,,,,,,,,,,,,1401.7915751419787,1401.7915751419787,1401.7915751419787,1401.7915751419787,1403.299728997983,1403.299728997983,1403.299728997983,1403.299728997983,1403.299728997983,1403.299728997983,1403.299728997983,1403.299728997983,,,,,switch,number,numSwt,k,vtsPrac,1405.9526029309782,,2.6212738750036806,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1412.9437169969897,,Y,174,circle,0.001505796011770144,,,,,1,0,,,2,,,,,,,,,,,,,,1408.4319801579986,1408.4319801579986,1408.4319801579986,1408.4319801579986,1409.9402530209918,1409.9402530209918,1409.9402530209918,1409.9402530209918,1409.9402530209918,1409.9402530209918,1409.9402530209918,1409.9402530209918,,,,,repeat,number,numRpt,k,vtsPrac,1411.442017334979,,1.48101734201191,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1457.8933177989966,,D,181,star,0.002741192001849413,,,,,1,0,,,,,,,,,,,,,,,,,1453.5149333489826,1453.5149333489826,1453.5149333489826,1453.5149333489826,1455.0235517269757,1455.0235517269757,1455.0235517269757,1455.0235517269757,1455.0235517269757,1455.0235517269757,1455.0235517269757,1455.0235517269757,,,,,switch,letter,lettSwt,d,noRew,,,1.3434663440275472,0,1456.3917047909927,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1462.6485912989883,,S,160,hexagon,0.0017023549880832434,,,,,1,0,,,,,,,,,,,,,,,,,1458.8709071099875,1458.8709071099875,1458.8709071099875,1458.8709071099875,1460.3793366210011,1460.3793366210011,1460.3793366210011,1460.3793366210011,1460.3793366210011,1460.3793366210011,1460.3793366210011,1460.3793366210011,,,,,switch,number,numSwt,k,noRew,,,0.7355910490150563,0,1461.1469165159797,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1467.9710073710012,,W,139,circle,0.002021873020567,,,,,1,0,,,,,,,,,,,,,,,,,1463.6265808309836,1463.6265808309836,1463.6265808309836,1463.6265808309836,1465.134555718978,1465.134555718978,1465.134555718978,1465.134555718978,1465.134555718978,1465.134555718978,1465.134555718978,1465.134555718978,,,,,repeat,number,numRpt,j,noRew,,,1.3025724290055223,0,1466.4694451929827,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1473.1433913270012,,F,167,hexagon,0.001431544980732724,,,,,1,0,,,,,,,,,,,,,,,,,1468.9487182089943,1468.9487182089943,1468.9487182089943,1468.9487182089943,1470.4571409859927,1470.4571409859927,1470.4571409859927,1470.4571409859927,1470.4571409859927,1470.4571409859927,1470.4571409859927,1470.4571409859927,,,,,switch,letter,lettSwt,d,noRew,,,1.1530592910130508,0,1471.6417000509973,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1478.2657955539762,,D,181,hexagon,0.001322694995906204,,,,,1,0,,,,,,,,,,,,,,,,,1474.1206175370025,1474.1206175370025,1474.1206175370025,1474.1206175370025,1475.6295309669804,1475.6295309669804,1475.6295309669804,1475.6295309669804,1475.6295309669804,1475.6295309669804,1475.6295309669804,1475.6295309669804,,,,,switch,number,numSwt,k,noRew,,,1.1110205440199934,0,1476.7640597069985,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1483.9053443979938,,S,160,star,0.0017494339845143259,,,,,1,0,,,,,,,,,,,,,,,,,1479.2436217189825,1479.2436217189825,1479.2436217189825,1479.2436217189825,1480.751850421977,1480.751850421977,1480.751850421977,1480.751850421977,1480.751850421977,1480.751850421977,1480.751850421977,1480.751850421977,,,,,repeat,number,numRpt,k,noRew,,,1.6249442150001414,0,1482.4036841999914,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1489.3446227559762,,W,139,hexagon,0.0015529319935012609,,,,,1,0,,,,,,,,,,,,,,,,,1484.8826338229992,1484.8826338229992,1484.8826338229992,1484.8826338229992,1486.3913644379936,1486.3913644379936,1486.3913644379936,1486.3913644379936,1486.3913644379936,1486.3913644379936,1486.3913644379936,1486.3913644379936,,,,,repeat,number,numRpt,j,noRew,,,1.4306979630200658,0,1487.8430473969784,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1494.5672363379854,,F,167,star,0.0015008760092314333,,,,,1,0,,,,,,,,,,,,,,,,,1490.322369490983,1490.322369490983,1490.322369490983,1490.322369490983,1491.8307745929924,1491.8307745929924,1491.8307745929924,1491.8307745929924,1491.8307745929924,1491.8307745929924,1491.8307745929924,1491.8307745929924,,,,,repeat,number,numRpt,k,noRew,,,1.2125208120269235,0,1493.0655309029971,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1499.4391800449812,,S,160,hexagon,0.0014637279964517802,,,,,1,0,,,,,,,,,,,,,,,,,1495.5447392409842,1495.5447392409842,1495.5447392409842,1495.5447392409842,1497.0534214449872,1497.0534214449872,1497.0534214449872,1497.0534214449872,1497.0534214449872,1497.0534214449872,1497.0534214449872,1497.0534214449872,,,,,switch,letter,lettSwt,f,noRew,,,0.861024192039622,0,1497.9375164349913,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1504.611684314994,,D,125,circle,0.0015720039955340326,,,,,1,0,,,,,,,,,,,,,,,,,1500.416333006986,1500.416333006986,1500.416333006986,1500.416333006986,1501.9252315219783,1501.9252315219783,1501.9252315219783,1501.9252315219783,1501.9252315219783,1501.9252315219783,1501.9252315219783,1501.9252315219783,,,,,repeat,letter,lettRpt,d,noRew,,,1.1523151160217822,0,1503.1100960740005,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1509.500389875,,Y,139,triangle,0.0014417159836739302,,,,,1,0,,,,,,,,,,,,,,,,,1505.589031784999,1505.589031784999,1505.589031784999,1505.589031784999,1507.0976542769931,1507.0976542769931,1507.0976542769931,1507.0976542769931,1507.0976542769931,1507.0976542769931,1507.0976542769931,1507.0976542769931,,,,,switch,number,numSwt,j,noRew,,,0.873624063009629,0,1507.9987663709908,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1515.306593842979,,U,167,hexagon,0.0020686209900304675,,,,,1,0,,,,,,,,,,,,,,,,,1510.478227855987,1510.478227855987,1510.478227855987,1510.478227855987,1511.9862217639748,1511.9862217639748,1511.9862217639748,1511.9862217639748,1511.9862217639748,1511.9862217639748,1511.9862217639748,1511.9862217639748,,,,,switch,letter,lettSwt,f,noRew,,,1.7907121370080858,0,1513.8050639239955,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1520.9793951939791,,B,167,hexagon,0.0014129490009509027,,,,,1,0,,,,,,,,,,,,,,,,,1516.284438208997,1516.284438208997,1516.284438208997,1516.284438208997,1517.7925303359807,1517.7925303359807,1517.7925303359807,1517.7925303359807,1517.7925303359807,1517.7925303359807,1517.7925303359807,1517.7925303359807,,,,,repeat,letter,lettRpt,d,noRew,,,1.6537481860432308,0,1519.4779150909744,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1526.335523947986,,W,132,star,0.0017736110021360219,,,,,1,0,,,,,,,,,,,,,,,,,1521.9563562389812,1521.9563562389812,1521.9563562389812,1521.9563562389812,1523.4657662409882,1523.4657662409882,1523.4657662409882,1523.4657662409882,1523.4657662409882,1523.4657662409882,1523.4657662409882,1523.4657662409882,,,,,repeat,letter,lettRpt,f,noRew,,,1.3482531720073894,0,1524.8338750479743,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1532.2085645469779,,S,139,triangle,0.0012180490011814982,,,,,1,0,,,,,,,,,,,,,,,,,1527.3128600319906,1527.3128600319906,1527.3128600319906,1527.3128600319906,1528.8215316289861,1528.8215316289861,1528.8215316289861,1528.8215316289861,1528.8215316289861,1528.8215316289861,1528.8215316289861,1528.8215316289861,,,,,switch,number,numSwt,j,noRew,,,1.8643173309974372,0,1530.7069399920001,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1536.8469859399775,,U,174,hexagon,0.0017118509858846664,,,,,1,0,,,,,,,,,,,,,,,,,1533.186248886981,1533.186248886981,1533.186248886981,1533.186248886981,1534.6946072400024,1534.6946072400024,1534.6946072400024,1534.6946072400024,1534.6946072400024,1534.6946072400024,1534.6946072400024,1534.6946072400024,,,,,repeat,number,numRpt,k,noRew,,,0.6181689210352488,0,1535.3454713009996,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1542.5199968739762,,W,146,hexagon,0.0014468640147242695,,,,,1,0,,,,,,,,,,,,,,,,,1537.8241341959802,1537.8241341959802,1537.8241341959802,1537.8241341959802,1539.3330911879893,1539.3330911879893,1539.3330911879893,1539.3330911879893,1539.3330911879893,1539.3330911879893,1539.3330911879893,1539.3330911879893,,,,,switch,letter,lettSwt,f,noRew,,,1.6582229760242626,0,1541.0181765979796,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1548.543244733999,,D,125,triangle,0.0018470709910616279,,,,,1,0,,,,,,,,,,,,,,,,,1543.4968798689952,1543.4968798689952,1543.4968798689952,1543.4968798689952,1545.0061978930025,1545.0061978930025,1545.0061978930025,1545.0061978930025,1545.0061978930025,1545.0061978930025,1545.0061978930025,1545.0061978930025,,,,,switch,number,numSwt,j,noRew,,,2.016164145024959,0,1547.0415658999991,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1553.331850403978,,U,174,star,0.0012268630089238286,,,,,1,0,,,,,,,,,,,,,,,,,1549.520109893987,1549.520109893987,1549.520109893987,1549.520109893987,1551.0293055739894,1551.0293055739894,1551.0293055739894,1551.0293055739894,1551.0293055739894,1551.0293055739894,1551.0293055739894,1551.0293055739894,,,,,switch,letter,lettSwt,f,noRew,,,0.7738788860151544,0,1551.8304962699767,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1559.1549168259953,,Y,139,hexagon,0.0015181670023594052,,,,,1,0,,,,,,,,,,,,,,,,,1554.308733983984,1554.308733983984,1554.308733983984,1554.308733983984,1555.8179179779836,1555.8179179779836,1555.8179179779836,1555.8179179779836,1555.8179179779836,1555.8179179779836,1555.8179179779836,1555.8179179779836,,,,,switch,number,numSwt,j,noRew,,,1.8127132200170308,0,1557.6532276109792,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1564.5776261949795,,F,146,circle,0.0014495600189547986,,,,,1,0,,,,,,,,,,,,,,,,,1560.1313709759852,1560.1313709759852,1560.1313709759852,1560.1313709759852,1561.6413826979988,1561.6413826979988,1561.6413826979988,1561.6413826979988,1561.6413826979988,1561.6413826979988,1561.6413826979988,1561.6413826979988,,,,,repeat,number,numRpt,j,noRew,,,1.4115735210070852,0,1563.0761695029796,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1569.9169731669826,,Y,181,triangle,0.0015302269894164056,,,,,1,0,,,,,,,,,,,,,,,,,1565.5552929729747,1565.5552929729747,1565.5552929729747,1565.5552929729747,1567.063703289983,1567.063703289983,1567.063703289983,1567.063703289983,1567.063703289983,1567.063703289983,1567.063703289983,1567.063703289983,,,,,repeat,number,numRpt,k,noRew,,,1.3356188879988622,0,1568.4153910149762,1569.9169731669826,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1574.8388313309988,,U,132,hexagon,0.0005865150014869869,,,,,1,0,,,,,,,,,,,,,,,,,1570.8946243699756,1570.8946243699756,1570.8946243699756,1570.8946243699756,1572.4029832769884,1572.4029832769884,1572.4029832769884,1572.4029832769884,1572.4029832769884,1572.4029832769884,1572.4029832769884,1572.4029832769884,,,,,switch,letter,lettSwt,f,noRew,,,0.911035774013726,0,1573.3372946119925,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,1579.4273667919915,,W,174,triangle,0.0014983619912527502,,,,,1,0,,,,,,,,,,,,,,,,,1575.8155865290028,1575.8155865290028,1575.8155865290028,1575.8155865290028,1577.32488178098,1577.32488178098,1577.32488178098,1577.32488178098,1577.32488178098,1577.32488178098,1577.32488178098,1577.32488178098,,,,,repeat,letter,lettRpt,f,noRew,,,0.5690514610032551,0,1577.9255334649934,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
