LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,1,1083,,,2801.892635794822,,,B,139,hexagon,0.001959546934813261,,,,,1,1,,,,,,,,,,,,2798.419363510795,2798.419363510795,2798.419363510795,2798.419363510795,2799.9088013069704,2799.9088013069704,2799.9088013069704,2799.9088013069704,2799.925269895699,2799.925269895699,2799.925269895699,2799.925269895699,switch,letter,lettSwt,d,0.44986226549372077,Lo,,,0,,,,,high,2800.378579835873,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,10,1093,,,2806.3795010386966,,,Y,160,star,0.001573291141539812,,,,,1,0,,,,,,,,,,,,2802.872721469961,2802.872721469961,2802.872721469961,2802.872721469961,2804.362124133855,2804.362124133855,2804.362124133855,2804.362124133855,2804.3787611466832,2804.3787611466832,2804.3787611466832,2804.3787611466832,repeat,letter,lettRpt,f,0.47462780214846134,Hi,,,0,,,,,high,2804.86530774273,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,10,1103,,,2811.066369106993,,,S,167,triangle,0.016659290064126253,,,,,1,0,,,,,,,,,,,,2807.3755489378236,2807.3755489378236,2807.3755489378236,2807.3755489378236,2808.8489557406865,2808.8489557406865,2808.8489557406865,2808.8489557406865,2808.8820812269114,2808.8820812269114,2808.8820812269114,2808.8820812269114,repeat,letter,lettRpt,f,0.6678772340528667,Hi,,,0,,,,,high,2809.5514951278456,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,10,1113,,,2815.6032830360346,,,H,125,circle,0.013297689612954855,,,,,1,0,,,,,,,,,,,,2812.0619819620624,2812.0619819620624,2812.0619819620624,2812.0619819620624,2813.5525147877634,2813.5525147877634,2813.5525147877634,2813.5525147877634,2813.5692169950344,2813.5692169950344,2813.5692169950344,2813.5692169950344,repeat,letter,lettRpt,d,0.5104627553373575,Lo,,,0,,,,,high,2814.0893026688136,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,10,1123,,,2820.289952415973,,,U,132,star,0.016855844762176275,,,,,1,0,,,,,,,,,,,,2816.5988545268774,2816.5988545268774,2816.5988545268774,2816.5988545268774,2818.072498581838,2818.072498581838,2818.072498581838,2818.072498581838,2818.105724937748,2818.105724937748,2818.105724937748,2818.105724937748,repeat,letter,lettRpt,f,0.6813679141923785,Hi,,,0,,,,,high,2818.776312870905,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,1,1124,,,2825.5600715656765,,,D,146,hexagon,0.016730743926018476,,,,,1,0,,,,,,,,,,,,2821.2859145747498,2821.2859145747498,2821.2859145747498,2821.2859145747498,2822.7593181580305,2822.7593181580305,2822.7593181580305,2822.7593181580305,2822.7925659706816,2822.7925659706816,2822.7925659706816,2822.7925659706816,switch,number,numSwt,j,1.259253996424377,Lo,,,0,,,,,high,2824.0465303030796,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,1,1125,,,2830.3803996611387,,,W,181,circle,0.017057342920452356,,,,,1,0,,,,,,,,,,,,2826.55605767807,2826.55605767807,2826.55605767807,2826.55605767807,2828.0294836708345,2828.0294836708345,2828.0294836708345,2828.0294836708345,2828.063159256708,2828.063159256708,2828.063159256708,2828.063159256708,repeat,number,numRpt,k,0.8044990473426878,Lo,,,0,,,,,high,2828.866971003823,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,0,1125,,,2835.150664817076,,,F,174,triangle,0.016622396185994148,,,,,1,0,,,,,,,,,,,,2831.376299034804,2831.376299034804,2831.376299034804,2831.376299034804,2832.849928763695,2832.849928763695,2832.849928763695,2832.849928763695,2832.8834566320293,2832.8834566320293,2832.8834566320293,2832.8834566320293,repeat,number,numRpt,k,0.7660475163720548,Hi,,,0,,,,,high,2833.637425142806,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,1,1126,,,2839.6875800509006,,,H,146,hexagon,0.01671300595626235,,,,,1,0,,,,,,,,,,,,2836.1466922368854,2836.1466922368854,2836.1466922368854,2836.1466922368854,2837.6201422628947,2837.6201422628947,2837.6201422628947,2837.6201422628947,2837.65342737874,2837.65342737874,2837.65342737874,2837.65342737874,repeat,number,numRpt,j,0.5300453486852348,Lo,,,0,,,,,high,2838.1735756788403,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,1,1127,,,2844.17451583175,,,W,160,triangle,0.016494553070515394,,,,,1,0,,,,,,,,,,,,2840.682932782918,2840.682932782918,2840.682932782918,2840.682932782918,2842.157096588053,2842.157096588053,2842.157096588053,2842.157096588053,2842.1903743110597,2842.1903743110597,2842.1903743110597,2842.1903743110597,switch,letter,lettSwt,f,0.4818548704497516,Hi,,,0,,,,,high,2842.6606957791373,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,10,1137,,,2848.744428145699,,,U,181,star,0.00042125070467591286,,,,,1,0,,,,,,,,,,,,2845.1533613498323,2845.1533613498323,2845.1533613498323,2845.1533613498323,2846.6416970631108,2846.6416970631108,2846.6416970631108,2846.6416970631108,2846.6585899149068,2846.6585899149068,2846.6585899149068,2846.6585899149068,repeat,letter,lettRpt,f,0.5651060943491757,Hi,,,0,,,,,high,2847.2304650060833,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,10,1147,,,2853.2479594578035,,,F,125,circle,0.016912174876779318,,,,,1,0,,,,,,,,,,,,2849.7401199000888,2849.7401199000888,2849.7401199000888,2849.7401199000888,2851.211929909885,2851.211929909885,2851.211929909885,2851.211929909885,2851.245286666788,2851.245286666788,2851.245286666788,2851.245286666788,repeat,letter,lettRpt,d,0.5169955245219171,Lo,,,0,,,,,high,2851.7489646309987,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,10,1157,,,2857.85143728368,,,D,132,star,0.0015652040019631386,,,,,1,0,,,,,,,,,,,,2854.243211190682,2854.243211190682,2854.243211190682,2854.243211190682,2855.732157566119,2855.732157566119,2855.732157566119,2855.732157566119,2855.749163880013,2855.749163880013,2855.749163880013,2855.749163880013,repeat,letter,lettRpt,d,0.5990691571496427,Hi,,,0,,,,,high,2856.352583183907,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,10,1167,,,2862.371754168067,,,S,139,triangle,0.0019226348958909512,,,,,1,0,,,,,,,,,,,,2858.8467047079466,2858.8467047079466,2858.8467047079466,2858.8467047079466,2860.3356167660095,2860.3356167660095,2860.3356167660095,2860.3356167660095,2860.3520446610637,2860.3520446610637,2860.3520446610637,2860.3520446610637,repeat,letter,lettRpt,f,0.5069331312552094,Hi,,,0,,,,,high,2860.872488351073,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,1,1168,,,2867.325274900999,,,B,174,circle,0.001938635017722845,,,,,1,0,,,,,,,,,,,,2863.366964885965,2863.366964885965,2863.366964885965,2863.366964885965,2864.855940302834,2864.855940302834,2864.855940302834,2864.855940302834,2864.87247343082,2864.87247343082,2864.87247343082,2864.87247343082,repeat,letter,lettRpt,d,0.9362792600877583,Lo,,,0,,,,,high,2865.8259718287736,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,1,1169,,,2871.826832545921,,,Y,167,hexagon,0.001843499019742012,,,,,1,0,,,,,,,,,,,,2868.320567732677,2868.320567732677,2868.320567732677,2868.320567732677,2869.8094259439968,2869.8094259439968,2869.8094259439968,2869.8094259439968,2869.8260213048197,2869.8260213048197,2869.8260213048197,2869.8260213048197,switch,number,numSwt,k,0.4717574752867222,Lo,,,0,,,,,high,2870.312733906787,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,1169,,,2886.5043417699635,,,U,132,star,0.001972655765712261,,,,,1,0,,,,,,,,,,,,2882.8312594899908,2882.8312594899908,2882.8312594899908,2882.8312594899908,2884.320187395904,2884.320187395904,2884.320187395904,2884.320187395904,2884.3367396551184,2884.3367396551184,2884.3367396551184,2884.3367396551184,switch,letter,lettSwt,f,0.6435192003846169,Hi,,,1,,,space,2.6474253851920366,high,2884.9907047459856,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,0,1169,,,2891.2412995249033,,,W,167,triangle,0.0005011698231101036,,,,,1,0,,,,,,,,,,,,2887.4839306180365,2887.4839306180365,2887.4839306180365,2887.4839306180365,2888.9735682117753,2888.9735682117753,2888.9735682117753,2888.9735682117753,2888.9903961508535,2888.9903961508535,2888.9903961508535,2888.9903961508535,switch,number,numSwt,k,0.7261653072200716,Hi,,,1,,,,,high,2889.727224736009,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,10,1179,,,2895.7446947516873,,,H,160,hexagon,0.016964323818683624,,,,,1,0,,,,,,,,,,,,2892.237152862828,2892.237152862828,2892.237152862828,2892.237152862828,2893.710513214115,2893.710513214115,2893.710513214115,2893.710513214115,2893.74377767602,2893.74377767602,2893.74377767602,2893.74377767602,repeat,number,numRpt,k,0.500520259141922,Lo,,,1,,,,,high,2894.2313299006782,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,0,1179,,,2900.348076768685,,,F,146,circle,0.016085981857031584,,,,,0,0,,,,,,,,,,,,2896.740573174786,2896.740573174786,2896.740573174786,2896.740573174786,2898.2140863090754,2898.2140863090754,2898.2140863090754,2898.2140863090754,2898.247522154823,2898.247522154823,2898.247522154823,2898.247522154823,switch,letter,NA,f,0.5989846694283187,Lo,,,1,,,,,high,2898.834393148776,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,1,1180,,,2904.8181591569446,,,Y,125,circle,0.0005424846895039082,,,,,1,1,,,,,,,,,,,,2901.3275586897507,2901.3275586897507,2901.3275586897507,2901.3275586897507,2902.817618713714,2902.817618713714,2902.817618713714,2902.817618713714,2902.834261944983,2902.834261944983,2902.834261944983,2902.834261944983,switch,number,numSwt,j,0.4613453922793269,Lo,,,1,,,,,high,2903.304325694684,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,1,1181,,,2909.4216900700703,,,B,139,hexagon,0.016733655706048012,,,,,1,0,,,,,,,,,,,,2905.813548110891,2905.813548110891,2905.813548110891,2905.813548110891,2907.287581631914,2907.287581631914,2907.287581631914,2907.287581631914,2907.3208332271315,2907.3208332271315,2907.3208332271315,2907.3208332271315,repeat,number,numRpt,j,0.5939384885132313,Lo,,,1,,,,,high,2907.9080381388776,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,0,1181,,,2913.9751558881253,,,S,181,triangle,0.016690441872924566,,,,,1,0,,,,,,,,,,,,2910.4171021678485,2910.4171021678485,2910.4171021678485,2910.4171021678485,2911.8892756728455,2911.8892756728455,2911.8892756728455,2911.8892756728455,2911.922618594952,2911.922618594952,2911.922618594952,2911.922618594952,repeat,number,numRpt,k,0.5365636041387916,Hi,,,1,,,,,high,2912.4611226557754,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,0,1181,,,2918.6287708389573,,,D,174,star,0.013337869197130203,,,,,1,0,,,,,,,,,,,,2914.970939361956,2914.970939361956,2914.970939361956,2914.970939361956,2916.459248417057,2916.459248417057,2916.459248417057,2916.459248417057,2916.4758703387342,2916.4758703387342,2916.4758703387342,2916.4758703387342,switch,letter,lettSwt,d,0.6361627611331642,Hi,,,1,,,,,high,2917.1156588098966,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,1,1182,,,2923.0822531748563,,,U,132,star,0.013961615040898323,,,,,1,0,,,,,,,,,,,,2919.6242663040757,2919.6242663040757,2919.6242663040757,2919.6242663040757,2921.112744472921,2921.112744472921,2921.112744472921,2921.112744472921,2921.129489272833,2921.129489272833,2921.129489272833,2921.129489272833,repeat,letter,lettRpt,f,0.43723484640941024,Hi,,,1,,,,,high,2921.5828606449068,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,0,1182,,,2927.6854988359846,,,W,167,triangle,0.0019734068773686886,,,,,1,0,,,,,,,,,,,,2924.0775013030507,2924.0775013030507,2924.0775013030507,2924.0775013030507,2925.566174659878,2925.566174659878,2925.566174659878,2925.566174659878,2925.58285199292,2925.58285199292,2925.58285199292,2925.58285199292,repeat,letter,lettRpt,f,0.5969062633812428,Hi,,,1,,,,,high,2926.187306447886,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,1,1183,,,2932.2057622526772,,,H,160,circle,0.0018702121451497078,,,,,1,0,,,,,,,,,,,,2928.681069198996,2928.681069198996,2928.681069198996,2928.681069198996,2930.169918999076,2930.169918999076,2930.169918999076,2930.169918999076,2930.186719276011,2930.186719276011,2930.186719276011,2930.186719276011,repeat,letter,lettRpt,d,0.5155056952498853,Lo,,,1,,,,,high,2930.7065852168016,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,0,1183,,,2936.574081257917,,,F,146,hexagon,0.0019072121940553188,,,,,0,0,,,,,,,,,,,,2933.200798538979,2933.200798538979,2933.200798538979,2933.200798538979,2934.6901112697087,2934.6901112697087,2934.6901112697087,2934.6901112697087,2934.7067419369705,2934.7067419369705,2934.7067419369705,2934.7067419369705,repeat,letter,NA,f,0.3502868842333555,Lo,,,1,,,,,high,2935.060672325082,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,10,1193,,,2941.077528940048,,,Y,125,star,0.016367492265999317,,,,,1,1,,,,,,,,,,,,2937.5697168190964,2937.5697168190964,2937.5697168190964,2937.5697168190964,2939.0433121789247,2939.0433121789247,2939.0433121789247,2939.0433121789247,2939.076693060808,2939.076693060808,2939.076693060808,2939.076693060808,repeat,letter,lettRpt,f,0.496295515447855,Hi,,,1,,,,,high,2939.5635261218995,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,1,1194,,,2945.564007375855,,,B,139,circle,0.016576639842242002,,,,,1,0,,,,,,,,,,,,2942.0729147349484,2942.0729147349484,2942.0729147349484,2942.0729147349484,2943.54668055987,2943.54668055987,2943.54668055987,2943.54668055987,2943.5801284979098,2943.5801284979098,2943.5801284979098,2943.5801284979098,switch,number,numSwt,j,0.48192749824374914,Lo,,,1,,,,,high,2944.0502106668428,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,1,1195,,,2950.100931189023,,,S,181,hexagon,0.01669683028012514,,,,,1,0,,,,,,,,,,,,2946.560013975017,2946.560013975017,2946.560013975017,2946.560013975017,2948.0336975827813,2948.0336975827813,2948.0336975827813,2948.0336975827813,2948.0670755077153,2948.0670755077153,2948.0670755077153,2948.0670755077153,repeat,number,numRpt,k,0.5178019930608571,Lo,,,1,,,,,high,2948.5856983247213,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,10,1205,,,2954.588085577823,,,D,174,triangle,0.013229995965957642,,,,,1,0,,,,,,,,,,,,2951.096605287865,2951.096605287865,2951.096605287865,2951.096605287865,2952.587122348137,2952.587122348137,2952.587122348137,2952.587122348137,2952.6036793077365,2952.6036793077365,2952.6036793077365,2952.6036793077365,repeat,number,numRpt,k,0.46468974463641644,Hi,,,1,,,,,high,2953.073791977018,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,1,1206,,,2959.107889638748,,,Y,181,hexagon,0.01682582963258028,,,,,1,0,,,,,,,,,,,,2955.583146953024,2955.583146953024,2955.583146953024,2955.583146953024,2957.0552948708646,2957.0552948708646,2957.0552948708646,2957.0552948708646,2957.0888168266974,2957.0888168266974,2957.0888168266974,2957.0888168266974,repeat,number,numRpt,k,0.508340276312083,Lo,,,1,,,,,high,2957.5939395539463,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,0,1206,,,2963.711403018795,,,H,139,triangle,0.01726755127310753,,,,,1,0,,,,,,,,,,,,2960.103605041746,2960.103605041746,2960.103605041746,2960.103605041746,2961.575301644858,2961.575301644858,2961.575301644858,2961.575301644858,2961.608857898973,2961.608857898973,2961.608857898973,2961.608857898973,repeat,number,numRpt,j,0.5902354405261576,Hi,,,1,,,,,high,2962.198070557788,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,0,1206,,,2968.331533985678,,,U,146,star,0.016872463282197714,,,,,1,0,,,,,,,,,,,,2964.7071234420873,2964.7071234420873,2964.7071234420873,2964.7071234420873,2966.178912017029,2966.178912017029,2966.178912017029,2966.178912017029,2966.2125221439637,2966.2125221439637,2966.2125221439637,2966.2125221439637,repeat,number,numRpt,j,0.632471218239516,Hi,,,1,,,,,high,2966.832702272106,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
