LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,1,974,,,2003.2404666971415,,,174,U,hexagon,0.0004464690573513508,,,,,1,0,,,,,,,,,,,,,,,1999.7616907162592,1999.7616907162592,1999.7616907162592,1999.7616907162592,2001.2397905872203,2001.2397905872203,2001.2397905872203,2001.2397905872203,2001.2731701410376,2001.2731701410376,2001.2731701410376,2001.2731701410376,switch,letter,lettSwt,k,0.45807310612872243,Hi,,,,,,1,,,,low,2001.7264980128966,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,0,974,,,2007.8608236862347,,,160,H,star,0.01685789879411459,,,,,1,0,,,,,,,,,,,,,,,2004.2366688852198,2004.2366688852198,2004.2366688852198,2004.2366688852198,2005.7097868672572,2005.7097868672572,2005.7097868672572,2005.7097868672572,2005.7433486753143,2005.7433486753143,2005.7433486753143,2005.7433486753143,repeat,letter,lettRpt,j,0.6116559510119259,Hi,,,,,,1,,,,low,2006.347424833104,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,10,984,,,2012.5142111843452,,,132,W,circle,0.0170646202750504,,,,,1,0,,,,,,,,,,,,,,,2008.8566928692162,2008.8566928692162,2008.8566928692162,2008.8566928692162,2010.3300884570926,2010.3300884570926,2010.3300884570926,2010.3300884570926,2010.363244494889,2010.363244494889,2010.363244494889,2010.363244494889,repeat,letter,lettRpt,k,0.6496939500793815,Lo,,,,,,1,,,,low,2011.0002336981706,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,10,994,,,2017.1510894573294,,,139,B,triangle,0.01658631907775998,,,,,1,0,,,,,,,,,,,,,,,2013.5096041569486,2013.5096041569486,2013.5096041569486,2013.5096041569486,2014.9833566402085,2014.9833566402085,2014.9833566402085,2014.9833566402085,2015.016847414896,2015.016847414896,2015.016847414896,2015.016847414896,switch,number,numSwt,d,0.6197494906373322,Lo,,,,,,1,,,,low,2015.6371530708857,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,0,994,,,2022.021394639276,,,160,W,hexagon,0.016968340147286654,,,,,1,0,,,,,,,,,,,,,,,2018.146834502928,2018.146834502928,2018.146834502928,2018.146834502928,2019.6184579352848,2019.6184579352848,2019.6184579352848,2019.6184579352848,2019.6487834830768,2019.6487834830768,2019.6487834830768,2019.6487834830768,repeat,number,numRpt,f,0.8560777450911701,Hi,,,,,,1,,,,low,2020.5079602901824,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,1,995,,,2026.57474422222,,,125,U,circle,0.017031317111104727,,,,,1,0,,,,,,,,,,,,,,,2023.0171237289906,2023.0171237289906,2023.0171237289906,2023.0171237289906,2024.488790366333,2024.488790366333,2024.488790366333,2024.488790366333,2024.5221555023454,2024.5221555023454,2024.5221555023454,2024.5221555023454,switch,letter,lettSwt,k,0.543073324020952,Lo,,,,,,1,,,,low,2025.0609807702713,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,0,995,,,2031.4117345223203,,,146,F,star,0.016967727802693844,,,,,1,0,,,,,,,,,,,,,,,2027.57091735024,2027.57091735024,2027.57091735024,2027.57091735024,2029.0424516890198,2029.0424516890198,2029.0424516890198,2029.0424516890198,2029.0757196769118,2029.0757196769118,2029.0757196769118,2029.0757196769118,switch,number,numSwt,d,0.8263970129191875,Hi,,,,,,1,,,,low,2029.8986248360015,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,0,995,,,2036.0152307460085,,,174,Y,star,0.016799495089799166,,,,,1,0,,,,,,,,,,,,,,,2032.4074583719485,2032.4074583719485,2032.4074583719485,2032.4074583719485,2033.8791583073325,2033.8791583073325,2033.8791583073325,2033.8791583073325,2033.912820237223,2033.912820237223,2033.912820237223,2033.912820237223,repeat,number,numRpt,f,0.6147047448903322,Hi,,,,,,1,,,,low,2034.5162622919306,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,1,996,,,2040.7352777589113,,,132,H,triangle,0.001720793079584837,,,,,1,0,,,,,,,,,,,,,,,2037.022359913215,2037.022359913215,2037.022359913215,2037.022359913215,2038.4990838263184,2038.4990838263184,2038.4990838263184,2038.4990838263184,2038.532781231217,2038.532781231217,2038.532781231217,2038.532781231217,switch,letter,lettSwt,j,0.7081683990545571,Lo,,,,,,1,,,,low,2039.2361247679219,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,1,997,,,2045.3721159258857,,,167,D,circle,0.002007011789828539,,,,,1,0,,,,,,,,,,,,,,,2041.7422210969962,2041.7422210969962,2041.7422210969962,2041.7422210969962,2043.2194604673423,2043.2194604673423,2043.2194604673423,2043.2194604673423,2043.252902583219,2043.252902583219,2043.252902583219,2043.252902583219,switch,number,numSwt,f,0.6339588481932878,Lo,,,,,,1,,,,low,2043.8727787663229,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,10,1007,,,2049.9089793693274,,,181,S,hexagon,0.001566857099533081,,,,,1,0,,,,,,,,,,,,,,,2046.3794384240173,2046.3794384240173,2046.3794384240173,2046.3794384240173,2047.8562541273423,2047.8562541273423,2047.8562541273423,2047.8562541273423,2047.889789703302,2047.889789703302,2047.889789703302,2047.889789703302,repeat,number,numRpt,f,0.5197459189221263,Hi,,,,,,1,,,,low,2048.4100311631337,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,10,1017,,,2060.799886701163,,,167,D,circle,0.0022068917751312256,,,,,1,0,,,,,,,,,,,,,,,2056.820093092043,2056.820093092043,2056.820093092043,2056.820093092043,2058.297134937253,2058.297134937253,2058.297134937253,2058.297134937253,2058.3304836279713,2058.3304836279713,2058.3304836279713,2058.3304836279713,repeat,number,numRpt,f,0.9700220040977001,Lo,,,,,,2,,space,0.8187032481655478,low,2059.300857793074,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,1,1018,,,2065.5200382941402,,,174,S,triangle,0.0016039712354540825,,,,,1,0,,,,,,,,,,,,,,,2061.8071124302223,2061.8071124302223,2061.8071124302223,2061.8071124302223,2063.2840425972827,2063.2840425972827,2063.2840425972827,2063.2840425972827,2063.3175212512724,2063.3175212512724,2063.3175212512724,2063.3175212512724,switch,letter,lettSwt,k,0.7081427690573037,Lo,,,,,,2,,,,low,2064.0213374211453,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,0,1018,,,2070.3070680610836,,,132,H,star,0.0020279590971767902,,,,,1,0,,,,,,,,,,,,,,,2066.527034642175,2066.527034642175,2066.527034642175,2066.527034642175,2068.0042222999036,2068.0042222999036,2068.0042222999036,2068.0042222999036,2068.037658206187,2068.037658206187,2068.037658206187,2068.037658206187,switch,number,numSwt,d,0.7693137442693114,Hi,,,,,,2,,,,low,2068.810072120279,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,1,1019,,,2074.79371301597,,,139,B,hexagon,0.0016496428288519382,,,,,1,0,,,,,,,,,,,,,,,2071.3142656772397,2071.3142656772397,2071.3142656772397,2071.3142656772397,2072.7913528182544,2072.7913528182544,2072.7913528182544,2072.7913528182544,2072.8244557380676,2072.8244557380676,2072.8244557380676,2072.8244557380676,repeat,number,numRpt,d,0.482259230222553,Hi,,,,,,2,,,,low,2073.294805112295,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,1,1020,,,2079.3787066861987,,,146,W,triangle,0.001989736221730709,,,,,1,0,,,,,,,,,,,,,,,2075.800639779307,2075.800639779307,2075.800639779307,2075.800639779307,2077.278003036976,2077.278003036976,2077.278003036976,2077.278003036976,2077.311242491938,2077.311242491938,2077.311242491938,2077.311242491938,switch,letter,lettSwt,k,0.5530489296652377,Lo,,,,,,2,,,,low,2077.864637814928,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,1,1021,,,2083.8657260378823,,,160,F,hexagon,0.001839510165154934,,,,,1,0,,,,,,,,,,,,,,,2080.370860117022,2080.370860117022,2080.370860117022,2080.370860117022,2081.848165172152,2081.848165172152,2081.848165172152,2081.848165172152,2081.88146961201,2081.88146961201,2081.88146961201,2081.88146961201,switch,number,numSwt,f,0.47091201413422823,Hi,,,,,,2,,,,low,2082.351774378214,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,0,1021,,,2088.485753685236,,,125,Y,star,0.016767860855907202,,,,,1,0,,,,,,,,,,,,,,,2084.86160624912,2084.86160624912,2084.86160624912,2084.86160624912,2086.3350003003143,2086.3350003003143,2086.3350003003143,2086.3350003003143,2086.3682147110812,2086.3682147110812,2086.3682147110812,2086.3682147110812,switch,letter,lettSwt,k,0.608150040730834,Hi,,,,,,2,,,,low,2086.9733475181274,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,1,1022,,,2093.0558002782054,,,181,U,circle,0.01679649716243148,,,,,1,0,,,,,,,,,,,,,,,2089.4817639840767,2089.4817639840767,2089.4817639840767,2089.4817639840767,2090.9550327709876,2090.9550327709876,2090.9550327709876,2090.9550327709876,2090.988509764895,2090.988509764895,2090.988509764895,2090.988509764895,repeat,letter,lettRpt,k,0.5569137688726187,Lo,,,,,,2,,,,low,2091.541867733933,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,10,1032,,,2097.4259520042688,,,167,D,hexagon,0.016889879014343023,,,,,1,0,,,,,,,,,,,,,,,2094.052001386881,2094.052001386881,2094.052001386881,2094.052001386881,2095.5251875640824,2095.5251875640824,2095.5251875640824,2095.5251875640824,2095.5583730712533,2095.5583730712533,2095.5583730712533,2095.5583730712533,repeat,letter,lettRpt,j,0.36221349611878395,Hi,,,,,,2,,,,low,2095.9124191892333,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,0,1032,,,2101.929477108177,,,174,S,star,0.016622296068817377,,,,,0,0,,,,,,,,,,,,,,,2098.421800496988,2098.421800496988,2098.421800496988,2098.421800496988,2099.895176742226,2099.895176742226,2099.895176742226,2099.895176742226,2099.9286950659007,2099.9286950659007,2099.9286950659007,2099.9286950659007,switch,number,NA,d,0.49260195484384894,Hi,,,,,,2,,,,low,2100.4162526079454,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,1,1033,,,2106.516432531178,,,132,H,circle,0.0167876691557467,,,,,1,1,,,,,,,,,,,,,,,2102.925305762328,2102.925305762328,2102.925305762328,2102.925305762328,2104.39732552832,2104.39732552832,2104.39732552832,2104.39732552832,2104.4303175113164,2104.4303175113164,2104.4303175113164,2104.4303175113164,repeat,number,numRpt,d,0.5697126863524318,Lo,,,,,,2,,,,low,2105.002127612941,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,1,1034,,,2111.169589504134,,,139,B,triangle,0.013535291887819767,,,,,1,0,,,,,,,,,,,,,,,2107.5121301990002,2107.5121301990002,2107.5121301990002,2107.5121301990002,2109.000284836162,2109.000284836162,2109.000284836162,2109.000284836162,2109.017009587027,2109.017009587027,2109.017009587027,2109.017009587027,repeat,number,numRpt,d,0.6472599059343338,Lo,,,,,,2,,,,low,2109.6704610451125,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,12,0,12,0,,,,,,,,,,,,,,,,0,1034,,,2115.823463817127,,,146,W,hexagon,0.0018878472037613392,,,,,1,0,,,,,,,,,,,,,,,2112.177072288934,2112.177072288934,2112.177072288934,2112.177072288934,2113.6539609842002,2113.6539609842002,2113.6539609842002,2113.6539609842002,2113.687243739143,2113.687243739143,2113.687243739143,2113.687243739143,switch,letter,lettSwt,k,0.6402824651449919,Hi,,,,,,2,,,,low,2114.3257337552495,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,1,1035,,,2120.760014059022,,,160,F,triangle,0.0018967748619616032,,,,,1,0,,,,,,,,,,,,,,,2116.8306999038905,2116.8306999038905,2116.8306999038905,2116.8306999038905,2118.307545722928,2118.307545722928,2118.307545722928,2118.307545722928,2118.340681147296,2118.340681147296,2118.340681147296,2118.340681147296,repeat,letter,lettRpt,j,0.9247928508557379,Lo,,,,,,2,,,,low,2119.2616937733255,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,14,0,14,0,,,,,,,,,,,,,,,,1,1036,,,2125.397076926194,,,125,Y,circle,0.0016728700138628483,,,,,1,0,,,,,,,,,,,,,,,2121.767293876037,2121.767293876037,2121.767293876037,2121.767293876037,2123.2444677352905,2123.2444677352905,2123.2444677352905,2123.2444677352905,2123.2778388732113,2123.2778388732113,2123.2778388732113,2123.2778388732113,switch,number,numSwt,d,0.6242243181914091,Lo,,,,,,2,,,,low,2123.897922200151,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,0,15,0,,,,,,,,,,,,,,,,0,1036,,,2129.967347560916,,,181,U,star,0.002006149385124445,,,,,1,0,,,,,,,,,,,,,,,2126.4038923280314,2126.4038923280314,2126.4038923280314,2126.4038923280314,2127.8812238262035,2127.8812238262035,2127.8812238262035,2127.8812238262035,2127.9145400971174,2127.9145400971174,2127.9145400971174,2127.9145400971174,switch,letter,lettSwt,k,0.5656691589392722,Hi,,,,,,2,,,,low,2128.469373502303,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,16,0,16,0,,,,,,,,,,,,,,,,10,1046,,,2134.4520504442044,,,139,H,star,0.0020944811403751373,,,,,1,0,,,,,,,,,,,,,,,2130.974002282135,2130.974002282135,2130.974002282135,2130.974002282135,2132.451351341326,2132.451351341326,2132.451351341326,2132.451351341326,2132.484712940175,2132.484712940175,2132.484712940175,2132.484712940175,repeat,letter,lettRpt,j,0.4628536063246429,Hi,,,,,,2,,,,low,2132.9383319262415,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,17,0,17,0,,,,,,,,,,,,,,,,10,1056,,,2138.989033883903,,,160,W,triangle,0.00199330085888505,,,,,1,0,,,,,,,,,,,,,,,2135.4442219771445,2135.4442219771445,2135.4442219771445,2135.4442219771445,2136.9213568260893,2136.9213568260893,2136.9213568260893,2136.9213568260893,2136.9547225469723,2136.9547225469723,2136.9547225469723,2136.9547225469723,repeat,letter,lettRpt,k,0.5261770668439567,Lo,,,,,,2,,,,low,2137.4747295291163,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,18,0,18,0,,,,,,,,,,,,,,,,0,1056,,,2143.6258155922405,,,174,B,hexagon,0.016517686191946268,,,,,1,0,,,,,,,,,,,,,,,2139.9848713930696,2139.9848713930696,2139.9848713930696,2139.9848713930696,2141.458407522179,2141.458407522179,2141.458407522179,2141.458407522179,2141.491729174275,2141.491729174275,2141.491729174275,2141.491729174275,repeat,letter,lettRpt,j,0.6246538902632892,Hi,,,,,,2,,,,low,2142.113470353186,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,19,0,19,0,,,,,,,,,,,,,,,,10,1066,,,2148.3124615079723,,,146,Y,circle,0.01689906418323517,,,,,1,0,,,,,,,,,,,,,,,2144.6218237690628,2144.6218237690628,2144.6218237690628,2144.6218237690628,2146.0948632252403,2146.0948632252403,2146.0948632252403,2146.0948632252403,2146.128665583208,2146.128665583208,2146.128665583208,2146.128665583208,switch,number,numSwt,d,0.6685090241953731,Lo,,,,,,2,,,,low,2146.7985812751576,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,20,0,20,0,,,,,,,,,,,,,,,,0,1066,,,2153.0326017290354,,,132,D,star,0.013731806073337793,,,,,1,0,,,,,,,,,,,,,,,2149.3083168170415,2149.3083168170415,2149.3083168170415,2149.3083168170415,2150.7984620681964,2150.7984620681964,2150.7984620681964,2150.7984620681964,2150.8153785183094,2150.8153785183094,2150.8153785183094,2150.8153785183094,repeat,number,numRpt,d,0.7008651201613247,Hi,,,,,,2,,,,low,2151.520932415966,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,21,0,21,0,,,,,,,,,,,,,,,,1,1067,,,2157.6030906550586,,,125,F,triangle,0.01621830416843295,,,,,1,0,,,,,,,,,,,,,,,2154.029218520038,2154.029218520038,2154.029218520038,2154.029218520038,2155.5022415611893,2155.5022415611893,2155.5022415611893,2155.5022415611893,2155.5356511189602,2155.5356511189602,2155.5356511189602,2155.5356511189602,switch,letter,lettSwt,j,0.5536347259767354,Lo,,,,,,2,,,,low,2156.089351709932,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,22,0,22,0,,,,,,,,,,,,,,,,10,1077,,,2162.2397753819823,,,181,S,circle,0.01731985481455922,,,,,1,0,,,,,,,,,,,,,,,2158.598639690317,2158.598639690317,2158.598639690317,2158.598639690317,2160.072342067957,2160.072342067957,2160.072342067957,2160.072342067957,2160.1058093151078,2160.1058093151078,2160.1058093151078,2160.1058093151078,repeat,letter,lettRpt,k,0.6307703708298504,Lo,,,,,,2,,,,low,2160.7261957391165,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,23,0,23,0,,,,,,,,,,,,,,,,0,1077,,,2166.943197776098,,,167,U,hexagon,0.01698915008455515,,,,,0,0,,,,,,,,,,,,,,,2163.235662593972,2163.235662593972,2163.235662593972,2163.235662593972,2164.7072109342553,2164.7072109342553,2164.7072109342553,2164.7072109342553,2164.7404625192285,2164.7404625192285,2164.7404625192285,2164.7404625192285,switch,number,NA,d,0.6981288031674922,Lo,,,,,,2,,,,low,2165.4301186483353,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
