LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,trainBlock,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,fix.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,prac_fback_text.stopped,fix.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,points_trial,points_cumul,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,125,B,circle,0.001745354,,,,,2,0,,,2,181.4835404,182.9856611,,,,,,,177.8383755,179.3478882,179.3478882,179.3478882,d,2.116384217,,,,,,,,,,,,,,,,,,,,,,,,792,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,132,Y,star,0.001543699,,,,,0,0,,,2,188.4744484,189.9761661,,,,,189.9761661,190.476784,183.9628242,185.4713629,185.4713629,185.4713629,None,,188.4744484,188.4744484,188.4744484,188.4744484,,,,,,,,,,,,,,,,,,,,792,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,160,W,hexagon,0.008724294,,,,,2,1,,,2,193.8139265,195.3154988,,,,,,,190.9695991,192.4789791,192.4789791,192.4789791,f,1.303953615,,,,,,,,,,,,,,,,,,,,,,,,792,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,181,S,triangle,0.001576464,,,,,2,0,,,2,198.3355441,199.8371842,,,,,,,196.292297,197.8014278,197.8014278,197.8014278,f,0.501592485,,,,,,,,,,,,,,,,,,,,,,,,792,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,174,U,circle,0.001716259,,,,,2,0,,,2,203.3745454,204.8761911,,,,,,,200.8144814,202.323373,202.323373,202.323373,d,1.020185848,,,,,,,,,,,,,,,,,,,,,,,,792,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,174,Y,triangle,0.001941385,,,,,1,0,,,3,220.6100174,222.1117351,,,,,,,218.2994495,219.8093039,219.8093039,219.8093039,k,0.783973076,,,,,,,,,,,,,,,,,,,,,,,,792,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,132,D,star,0.001170667,,,,,1,0,,,3,225.5490545,227.0508576,,,,,,,223.0884428,224.5978718,224.5978718,224.5978718,j,0.930109687,,,,,,,,,,,,,,,,,,,,,,,,792,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,125,H,hexagon,0.001807222,,,,,1,0,,,3,230.7210801,232.2227136,,,,,,,228.0336762,229.5366876,229.5366876,229.5366876,j,1.158366702,,,,,,,,,,,,,,,,,,,,,,,,792,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,181,U,circle,0.001740083,,,,,1,0,,,3,235.8267846,237.3286403,,,,,,,233.2001807,234.7088767,234.7088767,234.7088767,k,1.09855561,,,,,,,,,,,,,,,,,,,,,,,,792,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,146,S,circle,0.00141119,,,,,1,0,,,3,240.6989263,242.2005908,,,,,,,238.3054509,239.8146183,239.8146183,239.8146183,k,0.865182605,,,,,,,,,,,,,,,,,,,,,,,,792,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,160,B,hexagon,0.001479329,,,,,1,0,,,3,245.4377093,246.939426,,,,,,,243.1782265,244.6866429,244.6866429,244.6866429,j,0.7284184,,,,,,,,,,,,,,,,,,,,,,,,792,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,139,F,triangle,0.001666879,,,,,1,0,,,3,251.3776561,252.8789191,,,,,,,247.9160082,249.4252455,249.4252455,249.4252455,j,1.919561753,,,,,,,,,,,,,,,,,,,,,,,,792,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,167,W,star,0.001680529,,,,,1,0,,,3,256.2327229,257.7342742,,,,,,,253.855307,255.3656815,255.3656815,255.3656815,k,0.834491228,,,,,,,,,,,,,,,,,,,,,,,,792,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,174,Y,star,0.001863135,,,,,1,0,,,3,261.3874809,262.8904214,,,,,,,258.7114762,260.2203865,260.2203865,260.2203865,k,1.147114452,,,,,,,,,,,,,,,,,,,,,,,,792,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,132,D,hexagon,0.001065443,,,,,1,0,,,3,266.3939088,267.8954905,,,,,,,263.8676624,265.3764287,265.3764287,265.3764287,j,1.000838071,,,,,,,,,,,,,,,,,,,,,,,,792,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,174,S,circle,0.001524643,,,,,1,0,,,4,,305.9543474,,,,,,,,,,,,,,,,,301.0130336,301.0130336,301.0130336,301.0130336,302.5171366,302.5171366,302.5171366,302.5171366,302.5171366,302.5171366,302.5171366,302.5171366,-1,number,NA,f,1.907498455,vtsPrac,0,792,304.4524916,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,132,Y,triangle,0.001556612,,,,,1,0,,,4,,312.178116,,,,,,,,,,,,,,,,,306.9345068,306.9345068,306.9345068,306.9345068,308.4403658,308.4403658,308.4403658,308.4403658,308.4403658,308.4403658,308.4403658,308.4403658,switch,letter,lettSwt,k,2.215694393,vtsPrac,0,792,310.6762328,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,125,F,triangle,0.001344231,,,,,1,0,,,4,,316.9330405,,,,,,,,,,,,,,,,,313.1569116,313.1569116,313.1569116,313.1569116,314.6638184,314.6638184,314.6638184,314.6638184,314.6638184,314.6638184,314.6638184,314.6638184,repeat,letter,lettRpt,j,0.743498546,vtsPrac,0,792,315.4312023,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,160,B,hexagon,0.001605383,,,,,1,0,,,4,,321.6383989,,,,,,,,,,,,,,,,,317.9132497,317.9132497,317.9132497,317.9132497,319.4192815,319.4192815,319.4192815,319.4192815,319.4192815,319.4192815,319.4192815,319.4192815,repeat,letter,lettRpt,j,0.692365511,vtsPrac,0,792,320.1366573,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,174,S,star,0.001555523,,,,,1,0,,,4,,326.1764395,,,,,,,,,,,,,,,,,322.6151122,322.6151122,322.6151122,322.6151122,324.12409,324.12409,324.12409,324.12409,324.12409,324.12409,324.12409,324.12409,switch,number,numSwt,f,0.531768658,vtsPrac,0,792,324.674925,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,132,Y,circle,0.001115181,,,,,1,0,,,4,,331.2655495,,,,,,,,,,,,,,,,,327.1549807,327.1549807,327.1549807,327.1549807,328.6626409,328.6626409,328.6626409,328.6626409,328.6626409,328.6626409,328.6626409,328.6626409,repeat,number,numRpt,d,1.081511588,vtsPrac,0,792,329.7637964,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,125,F,hexagon,0.001461471,,,,,1,0,,,4,,335.9706103,,,,,,,,,,,,,,,,,332.2431298,332.2431298,332.2431298,332.2431298,333.7517242,333.7517242,333.7517242,333.7517242,333.7517242,333.7517242,333.7517242,333.7517242,repeat,number,numRpt,d,0.696154962,vtsPrac,0,792,334.4691683,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,160,B,star,0.001757509,,,,,1,0,,,4,,340.7091162,,,,,,,,,,,,,,,,,336.9479916,336.9479916,336.9479916,336.9479916,338.4566792,338.4566792,338.4566792,338.4566792,338.4566792,338.4566792,338.4566792,338.4566792,repeat,number,numRpt,f,0.726756444,vtsPrac,0,792,339.2075977,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,125,D,triangle,0.001614189,,,,,1,0,,,4,,345.3310376,,,,,,,,,,,,,,,,,341.6869842,341.6869842,341.6869842,341.6869842,343.1952163,343.1952163,343.1952163,343.1952163,343.1952163,343.1952163,343.1952163,343.1952163,switch,letter,lettSwt,j,0.605226317,vtsPrac,0,792,343.8294561,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,139,U,circle,0.001644619,,,,,1,0,,,4,,350.1529158,,,,,,,,,,,,,,,,,346.3100575,346.3100575,346.3100575,346.3100575,347.8172147,347.8172147,347.8172147,347.8172147,347.8172147,347.8172147,347.8172147,347.8172147,repeat,letter,lettRpt,k,0.814788666,vtsPrac,0,792,348.6513727,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,167,S,circle,0.00147114,,,,,1,0,,,4,,355.0251197,,,,,,,,,,,,,,,,,351.1306932,351.1306932,351.1306932,351.1306932,352.6394473,352.6394473,352.6394473,352.6394473,352.6394473,352.6394473,352.6394473,352.6394473,repeat,letter,lettRpt,k,0.864898322,vtsPrac,0,792,353.5235325,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,174,W,star,0.001478947,,,,,1,0,,,4,,359.6969679,,,,,,,,,,,,,,,,,356.0034633,356.0034633,356.0034633,356.0034633,357.5111911,357.5111911,357.5111911,357.5111911,357.5111911,357.5111911,357.5111911,357.5111911,switch,number,numSwt,f,0.664862467,vtsPrac,0,792,358.1952431,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,125,W,triangle,0.001253819,,,,,1,0,,,4,,364.3523397,,,,,,,,,,,,,,,,,360.6736528,360.6736528,360.6736528,360.6736528,362.1831164,362.1831164,362.1831164,362.1831164,362.1831164,362.1831164,362.1831164,362.1831164,repeat,number,numRpt,d,0.64848792,vtsPrac,0,792,362.8494628,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,139,U,hexagon,0.00258085,,,,,1,0,,,4,,369.3908976,,,,,,,,,,,,,,,,,365.3297509,365.3297509,365.3297509,365.3297509,366.8381176,366.8381176,366.8381176,366.8381176,366.8381176,366.8381176,366.8381176,366.8381176,repeat,number,numRpt,d,1.024981057,vtsPrac,0,792,367.8890701,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,167,F,triangle,0.001654594,,,,,1,0,,,4,,374.196169,,,,,,,,,,,,,,,,,370.3686553,370.3686553,370.3686553,370.3686553,371.876841,371.876841,371.876841,371.876841,371.876841,371.876841,371.876841,371.876841,switch,letter,lettSwt,j,0.795183478,vtsPrac,0,792,372.6946787,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,146,S,hexagon,0.001500095,,,,,0,0,,,4,,379.668812,,,,,,,,,,,,,,,,,375.1727872,375.1727872,375.1727872,375.1727872,376.6822708,376.6822708,376.6822708,376.6822708,376.6822708,376.6822708,376.6822708,376.6822708,switch,number,NA,f,1.461562713,vtsPrac,0,792,378.1673067,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,132,U,triangle,0.002272271,,,,,1,1,,,,,404.0624274,,,,,,,,,,,,,,,,,399.7845237,399.7845237,399.7845237,399.7845237,401.2928636,401.2928636,401.2928636,401.2928636,401.2928636,401.2928636,401.2928636,401.2928636,repeat,number,numRpt,d,1.235658085,noRew,0,792,,0,402.5608288,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,174,W,circle,0.001189561,,,,,1,0,,,,,409.5854943,,,,,,,,,,,,,,,,,405.0394524,405.0394524,405.0394524,405.0394524,406.5484758,406.5484758,406.5484758,406.5484758,406.5484758,406.5484758,406.5484758,406.5484758,switch,letter,lettSwt,k,1.507215091,noRew,0,792,,0,408.0840154,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,146,B,star,0.00156064,,,,,1,0,,,,,414.1402638,,,,,,,,,,,,,,,,,410.563394,410.563394,410.563394,410.563394,412.0715493,412.0715493,412.0715493,412.0715493,412.0715493,412.0715493,412.0715493,412.0715493,repeat,letter,lettRpt,j,0.536163417,noRew,0,792,,0,412.63883,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,160,F,triangle,0.001703006,,,,,1,0,,,,,418.6952614,,,,,,,,,,,,,,,,,415.1175191,415.1175191,415.1175191,415.1175191,416.6263275,416.6263275,416.6263275,416.6263275,416.6263275,416.6263275,416.6263275,416.6263275,repeat,letter,lettRpt,j,0.550505969,noRew,0,792,,0,417.1937161,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,132,U,circle,0.00101637,,,,,1,0,,,,,423.517325,,,,,,,,,,,,,,,,,419.6733401,419.6733401,419.6733401,419.6733401,421.1814269,421.1814269,421.1814269,421.1814269,421.1814269,421.1814269,421.1814269,421.1814269,switch,number,numSwt,d,0.809816927,noRew,0,792,,0,422.0157078,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,174,W,hexagon,0.001518916,,,,,1,0,,,,,428.3223315,,,,,,,,,,,,,,,,,424.4950176,424.4950176,424.4950176,424.4950176,426.0033649,426.0033649,426.0033649,426.0033649,426.0033649,426.0033649,426.0033649,426.0033649,switch,letter,lettSwt,k,0.78896156,noRew,0,792,,0,426.8208821,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,146,B,hexagon,0.001235194,,,,,0,0,,,,,433.5282229,,,,,,,,,,,,,,,,,429.2999202,429.2999202,429.2999202,429.2999202,430.8086166,430.8086166,430.8086166,430.8086166,430.8086166,430.8086166,430.8086166,430.8086166,switch,number,NA,f,1.191286101,noRew,0,792,,0,432.0265625,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,160,F,star,0.001503271,,,,,1,1,,,,,438.784048,,,,,,,,,,,,,,,,,434.5053757,434.5053757,434.5053757,434.5053757,436.0145655,436.0145655,436.0145655,436.0145655,436.0145655,436.0145655,436.0145655,436.0145655,repeat,number,numRpt,f,1.249681553,noRew,0,792,,0,437.282423,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,146,U,hexagon,0.001165248,,,,,1,0,,,,,444.4735934,,,,,,,,,,,,,,,,,439.7612639,439.7612639,439.7612639,439.7612639,441.2702323,441.2702323,441.2702323,441.2702323,441.2702323,441.2702323,441.2702323,441.2702323,repeat,number,numRpt,d,1.673859529,noRew,0,792,,0,442.9719678,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,160,B,circle,0.001442525,,,,,1,0,,,,,449.3123085,,,,,,,,,,,,,,,,,445.4515868,445.4515868,445.4515868,445.4515868,446.9596623,446.9596623,446.9596623,446.9596623,446.9596623,446.9596623,446.9596623,446.9596623,switch,letter,lettSwt,j,0.82399973,noRew,0,792,,0,447.8108529,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,132,Y,circle,0.001713863,,,,,1,0,,,,,454.1509566,,,,,,,,,,,,,,,,,450.2914177,450.2914177,450.2914177,450.2914177,451.798611,451.798611,451.798611,451.798611,451.798611,451.798611,451.798611,451.798611,repeat,letter,lettRpt,k,0.834528393,noRew,0,792,,0,452.6496093,454.1509566,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,125,D,star,0.00059982,,,,,1,0,,,,,458.8062355,,,,,,,,,,,,,,,,,455.1355703,455.1355703,455.1355703,455.1355703,456.6372506,456.6372506,456.6372506,456.6372506,456.6372506,456.6372506,456.6372506,456.6372506,repeat,letter,lettRpt,j,0.634748007,noRew,0,792,,0,457.3046322,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
