LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,5,29,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.66450888902182,174.66450888902182,174.66450888902182,174.66450888902182,174.66450888902182,174.66450888902182,174.66450888902182,174.66450888902182,174.66450888902182,174.66450888902182,l,1.1909686779836193,10,174,0,175.8819101980189,,177.38384411705192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,6,30,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.88432055804878,177.88432055804878,177.88432055804878,177.88432055804878,177.88432055804878,177.88432055804878,177.88432055804878,177.88432055804878,177.88432055804878,177.88432055804878,a,1.4032243929686956,10,184,0,179.31839908502297,180.81893164600478,180.81893164600478,181.31916580104735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,7,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.31916580104735,181.31916580104735,181.31916580104735,181.31916580104735,181.31916580104735,181.31916580104735,181.31916580104735,181.31916580104735,181.31916580104735,181.31916580104735,a,1.1527813179418445,10,194,0,182.5046584070078,184.0055254950421,184.0055254950421,184.50547600199934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,8,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.50547600199934,184.50547600199934,184.50547600199934,184.50547600199934,184.50547600199934,184.50547600199934,184.50547600199934,184.50547600199934,184.50547600199934,184.50547600199934,a,1.0859035719768144,10,204,0,185.62225757102715,187.12035109603312,187.12035109603312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,9,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.62497261102544,187.62497261102544,187.62497261102544,187.62497261102544,187.62497261102544,187.62497261102544,187.62497261102544,187.62497261102544,187.62497261102544,187.62497261102544,l,1.4470054369885474,10,214,0,189.09194871404907,190.59259518503677,190.59259518503677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,10,34,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.09257554000942,191.09257554000942,191.09257554000942,191.09257554000942,191.09257554000942,191.09257554000942,191.09257554000942,191.09257554000942,191.09257554000942,191.09257554000942,l,1.2270929369842634,1,215,0,192.34724126005312,,193.86278309405316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,11,35,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.36296061903704,194.36296061903704,194.36296061903704,194.36296061903704,194.36296061903704,194.36296061903704,194.36296061903704,194.36296061903704,194.36296061903704,194.36296061903704,l,0.71648549096426,10,225,0,195.0975771920057,196.59678898804123,196.59678898804123,197.0965256980271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,0,36,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.0965256980271,197.0965256980271,197.0965256980271,197.0965256980271,197.0965256980271,197.0965256980271,197.0965256980271,197.0965256980271,197.0965256980271,197.0965256980271,l,0.9757205839268863,10,235,0,198.0988436040352,199.59969976503635,199.59969976503635,200.09960892703384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,1,37,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.09960892703384,200.09960892703384,200.09960892703384,200.09960892703384,200.09960892703384,200.09960892703384,200.09960892703384,200.09960892703384,200.09960892703384,200.09960892703384,a,1.172338797012344,1,236,0,201.30119796301005,,202.80229305604007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,2,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.30295755603584,203.30295755603584,203.30295755603584,203.30295755603584,203.30295755603584,203.30295755603584,203.30295755603584,203.30295755603584,203.30295755603584,203.30295755603584,l,1.1205424039508216,1,237,0,204.45300273102475,205.95371290302137,205.95371290302137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,3,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.45386784302536,206.45386784302536,206.45386784302536,206.45386784302536,206.45386784302536,206.45386784302536,206.45386784302536,206.45386784302536,206.45386784302536,206.45386784302536,l,1.2661377389449626,1,238,0,207.7398341980297,,209.2404610530357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,4,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.74044273601612,209.74044273601612,209.74044273601612,209.74044273601612,209.74044273601612,209.74044273601612,209.74044273601612,209.74044273601612,209.74044273601612,209.74044273601612,a,0.7158787350053899,1,239,0,210.47371525602648,211.97419441503007,211.97419441503007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,5,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.47648793901317,212.47648793901317,212.47648793901317,212.47648793901317,212.47648793901317,212.47648793901317,212.47648793901317,212.47648793901317,212.47648793901317,212.47648793901317,l,0.7957817479618825,10,249,0,213.2947604120127,214.79369515902363,214.79369515902363,215.29381311300676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,6,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.29381311300676,215.29381311300676,215.29381311300676,215.29381311300676,215.29381311300676,215.29381311300676,215.29381311300676,215.29381311300676,215.29381311300676,215.29381311300676,a,1.1697122370242141,10,259,0,216.4943353140261,,217.9970006380463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,7,43,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.49743499903707,218.49743499903707,218.49743499903707,218.49743499903707,218.49743499903707,218.49743499903707,218.49743499903707,218.49743499903707,218.49743499903707,218.49743499903707,a,1.710703263990581,10,269,0,220.23096264101332,221.73151057504583,221.73151057504583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,8,44,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.23390923801344,222.23390923801344,222.23390923801344,222.23390923801344,222.23390923801344,222.23390923801344,222.23390923801344,222.23390923801344,222.23390923801344,222.23390923801344,a,0.8221209229668602,1,270,0,223.08477713004686,224.58477175200824,224.58477175200824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,9,45,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.08459081000183,225.08459081000183,225.08459081000183,225.08459081000183,225.08459081000183,225.08459081000183,225.08459081000183,225.08459081000183,225.08459081000183,225.08459081000183,a,1.1709260949864984,1,271,0,226.2849103769986,,227.78719819703838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,10,46,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.28733023203677,228.28733023203677,228.28733023203677,228.28733023203677,228.28733023203677,228.28733023203677,228.28733023203677,228.28733023203677,228.28733023203677,228.28733023203677,l,0.5282792909420095,10,281,0,228.83846400602488,230.33832726400578,230.33832726400578,230.83858149603475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,11,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.83858149603475,230.83858149603475,230.83858149603475,230.83858149603475,230.83858149603475,230.83858149603475,230.83858149603475,230.83858149603475,230.83858149603475,230.83858149603475,a,1.8008473459631205,1,282,0,232.65907784900628,234.15813184104627,234.15813184104627,234.6653019420337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.7563406850095,240.7563406850095,240.7563406850095,240.7563406850095,240.7563406850095,240.7563406850095,240.7563406850095,240.7563406850095,240.7563406850095,240.7563406850095,a,0.8757421409827657,10,292,1,241.66418112104293,,243.16531317302724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.66515583603177,243.66515583603177,243.66515583603177,243.66515583603177,243.66515583603177,243.66515583603177,243.66515583603177,243.66515583603177,243.66515583603177,243.66515583603177,a,0.8945682889898308,1,293,1,244.58359526202548,246.08283772401046,246.08283772401046,246.58285501704086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.58285501704086,246.58285501704086,246.58285501704086,246.58285501704086,246.58285501704086,246.58285501704086,246.58285501704086,246.58285501704086,246.58285501704086,246.58285501704086,l,1.0814301919890568,1,294,1,247.6851086440147,249.1858545160503,249.1858545160503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.68595101701794,249.68595101701794,249.68595101701794,249.68595101701794,249.68595101701794,249.68595101701794,249.68595101701794,249.68595101701794,249.68595101701794,249.68595101701794,l,1.0737865080009215,10,304,1,250.787738154002,,252.28865481703542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,4,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.78878130204976,252.78878130204976,252.78878130204976,252.78878130204976,252.78878130204976,252.78878130204976,252.78878130204976,252.78878130204976,252.78878130204976,252.78878130204976,l,0.45921149000059813,10,314,1,253.27273484499892,254.7733443560428,254.7733443560428,255.2735921780113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.2735921780113,255.2735921780113,255.2735921780113,255.2735921780113,255.2735921780113,255.2735921780113,255.2735921780113,255.2735921780113,255.2735921780113,255.2735921780113,l,0.41397814598167315,10,324,1,255.7065114180441,,257.2094632150256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.70949602901237,257.70949602901237,257.70949602901237,257.70949602901237,257.70949602901237,257.70949602901237,257.70949602901237,257.70949602901237,257.70949602901237,257.70949602901237,l,0.7463371739722788,10,334,1,258.4760932730278,259.97647057502763,259.97647057502763,260.47674547403585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.47674547403585,260.47674547403585,260.47674547403585,260.47674547403585,260.47674547403585,260.47674547403585,260.47674547403585,260.47674547403585,260.47674547403585,260.47674547403585,l,0.5072670889785513,10,344,1,261.0105412270059,,262.51276295102434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.01283241203055,263.01283241203055,263.01283241203055,263.01283241203055,263.01283241203055,263.01283241203055,263.01283241203055,263.01283241203055,263.01283241203055,263.01283241203055,a,0.5146649049711414,1,345,1,263.54741858300986,265.0468083040323,265.0468083040323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.5470562840346,265.5470562840346,265.5470562840346,265.5470562840346,265.5470562840346,265.5470562840346,265.5470562840346,265.5470562840346,265.5470562840346,265.5470562840346,a,0.7415065039531328,10,355,1,266.31489232199965,,267.8168403140153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,10,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.31698739604326,268.31698739604326,268.31698739604326,268.31698739604326,268.31698739604326,268.31698739604326,268.31698739604326,268.31698739604326,268.31698739604326,268.31698739604326,a,0.9064854099415243,10,365,1,269.25041003501974,270.750815439038,270.750815439038,271.2511172700324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,11,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.2511172700324,271.2511172700324,271.2511172700324,271.2511172700324,271.2511172700324,271.2511172700324,271.2511172700324,271.2511172700324,271.2511172700324,271.2511172700324,a,1.0529275799635798,1,366,1,272.3368656760431,273.83754947403213,273.83754947403213,274.3375831650337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,0,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.3375831650337,274.3375831650337,274.3375831650337,274.3375831650337,274.3375831650337,274.3375831650337,274.3375831650337,274.3375831650337,274.3375831650337,274.3375831650337,a,1.0618740449426696,1,367,1,275.4211351850536,276.92159232404083,276.92159232404083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,1,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.4241558870417,277.4241558870417,277.4241558870417,277.4241558870417,277.4241558870417,277.4241558870417,277.4241558870417,277.4241558870417,277.4241558870417,277.4241558870417,a,0.7513190419413149,1,368,1,278.2070751990541,279.7078380550374,279.7078380550374,280.2079528590548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,2,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.2079528590548,280.2079528590548,280.2079528590548,280.2079528590548,280.2079528590548,280.2079528590548,280.2079528590548,280.2079528590548,280.2079528590548,280.2079528590548,l,1.0639989939518273,1,369,1,281.2916852250346,,282.79444078804227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,3,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.29442996904254,283.29442996904254,283.29442996904254,283.29442996904254,283.29442996904254,283.29442996904254,283.29442996904254,283.29442996904254,283.29442996904254,283.29442996904254,l,0.690019010915421,1,370,1,284.0112626810442,285.5115964660072,285.5115964660072,286.0118481020327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,4,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.0118481020327,286.0118481020327,286.0118481020327,286.0118481020327,286.0118481020327,286.0118481020327,286.0118481020327,286.0118481020327,286.0118481020327,286.0118481020327,a,0.6682697729556821,10,380,1,286.71196827600943,,288.2143316990114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,5,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.7148849570076,288.7148849570076,288.7148849570076,288.7148849570076,288.7148849570076,288.7148849570076,288.7148849570076,288.7148849570076,288.7148849570076,288.7148849570076,a,0.9976357269915752,10,390,1,289.732072739047,291.23257869604276,291.23257869604276,291.73282441403717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,6,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.73282441403717,291.73282441403717,291.73282441403717,291.73282441403717,291.73282441403717,291.73282441403717,291.73282441403717,291.73282441403717,291.73282441403717,291.73282441403717,l,1.0350628609885462,10,400,1,292.7845466110157,294.285327924008,294.285327924008,294.78522063500714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,7,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.78522063500714,294.78522063500714,294.78522063500714,294.78522063500714,294.78522063500714,294.78522063500714,294.78522063500714,294.78522063500714,294.78522063500714,294.78522063500714,l,0.7112302010064013,10,410,1,295.51885687804315,297.01948118401924,297.01948118401924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
