LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,target_resp_prac2.keys,prac_fback_text.stopped,fix.stopped,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,3,39,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.36797800302156,507.36797800302156,507.36797800302156,507.36797800302156,507.36797800302156,507.36797800302156,507.36797800302156,507.36797800302156,507.36797800302156,507.36797800302156,l,2.86862127497443,1,220,0,510.25438771399786,,511.75602124701254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,4,40,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.256661855994,512.256661855994,512.256661855994,512.256661855994,512.256661855994,512.256661855994,512.256661855994,512.256661855994,512.256661855994,512.256661855994,l,3.082962377986405,10,230,0,515.3599872470077,,516.8616945980175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,5,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.3622807080101,517.3622807080101,517.3622807080101,517.3622807080101,517.3622807080101,517.3622807080101,517.3622807080101,517.3622807080101,517.3622807080101,517.3622807080101,a,1.185512325988384,10,240,0,518.580231666012,,520.0821137000166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,6,42,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.5825052540167,520.5825052540167,520.5825052540167,520.5825052540167,520.5825052540167,520.5825052540167,520.5825052540167,520.5825052540167,520.5825052540167,520.5825052540167,l,3.0866650459647644,1,241,0,523.6859176309954,,525.1876032870205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,7,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.6884098949959,525.6884098949959,525.6884098949959,525.6884098949959,525.6884098949959,525.6884098949959,525.6884098949959,525.6884098949959,525.6884098949959,525.6884098949959,a,1.7712500529596582,10,251,0,527.490321463003,,528.991831324005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,8,44,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.4923390200129,529.4923390200129,529.4923390200129,529.4923390200129,529.4923390200129,529.4923390200129,529.4923390200129,529.4923390200129,529.4923390200129,529.4923390200129,l,2.808404144976521,1,252,0,532.3286532960192,,533.8303933709976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,9,45,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.3310746240022,534.3310746240022,534.3310746240022,534.3310746240022,534.3310746240022,534.3310746240022,534.3310746240022,534.3310746240022,534.3310746240022,534.3310746240022,a,1.2970738359726965,1,253,0,535.6491970719944,,537.1509381369979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,10,46,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.6516888879996,537.6516888879996,537.6516888879996,537.6516888879996,537.6516888879996,537.6516888879996,537.6516888879996,537.6516888879996,537.6516888879996,537.6516888879996,a,1.0643340709793847,10,263,0,538.7359328260063,,540.237739862001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,11,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.738092234009,540.738092234009,540.738092234009,540.738092234009,540.738092234009,540.738092234009,540.738092234009,540.738092234009,540.738092234009,540.738092234009,a,1.5694513289781753,1,264,0,542.3397087010089,,543.8414783519984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.7352338210039,548.7352338210039,548.7352338210039,548.7352338210039,548.7352338210039,548.7352338210039,548.7352338210039,548.7352338210039,548.7352338210039,548.7352338210039,a,1.6531492149806581,1,265,1,550.4152968630078,,551.9170053419948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.4177703800087,552.4177703800087,552.4177703800087,552.4177703800087,552.4177703800087,552.4177703800087,552.4177703800087,552.4177703800087,552.4177703800087,552.4177703800087,a,1.042059347993927,1,266,1,553.4854239020206,,554.9871649790148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.4875705979939,555.4875705979939,555.4875705979939,555.4875705979939,555.4875705979939,555.4875705979939,555.4875705979939,555.4875705979939,555.4875705979939,555.4875705979939,a,1.4763703659991734,1,267,1,556.9895012680208,,558.490900741017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.9915769619984,558.9915769619984,558.9915769619984,558.9915769619984,558.9915769619984,558.9915769619984,558.9915769619984,558.9915769619984,558.9915769619984,558.9915769619984,l,1.1409938400029205,1,268,1,560.1593919210136,,561.6610752670094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.1616054619954,562.1616054619954,562.1616054619954,562.1616054619954,562.1616054619954,562.1616054619954,562.1616054619954,562.1616054619954,562.1616054619954,562.1616054619954,l,1.2101238719769754,10,278,1,563.3964385120198,,564.8980082280177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.3984797370213,565.3984797370213,565.3984797370213,565.3984797370213,565.3984797370213,565.3984797370213,565.3984797370213,565.3984797370213,565.3984797370213,565.3984797370213,l,1.1500750629638787,10,288,1,566.5664629430103,,568.0681519180071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.5687946350081,568.5687946350081,568.5687946350081,568.5687946350081,568.5687946350081,568.5687946350081,568.5687946350081,568.5687946350081,568.5687946350081,568.5687946350081,a,1.2992284379724879,10,298,1,569.8869098380092,,571.3884024930012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,7,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.8891125149967,571.8891125149967,571.8891125149967,571.8891125149967,571.8891125149967,571.8891125149967,571.8891125149967,571.8891125149967,571.8891125149967,571.8891125149967,l,1.4682683869905304,1,299,1,573.374060289003,,574.8757651690103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.3763172780164,575.3763172780164,575.3763172780164,575.3763172780164,575.3763172780164,575.3763172780164,575.3763172780164,575.3763172780164,575.3763172780164,575.3763172780164,a,1.979268687980948,10,309,1,577.3784767920151,,578.8802296430222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.3807715279981,579.3807715279981,579.3807715279981,579.3807715279981,579.3807715279981,579.3807715279981,579.3807715279981,579.3807715279981,579.3807715279981,579.3807715279981,l,1.2943925489962567,10,319,1,580.6987547830213,,582.2004381770093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.7011183529976,582.7011183529976,582.7011183529976,582.7011183529976,582.7011183529976,582.7011183529976,582.7011183529976,582.7011183529976,582.7011183529976,582.7011183529976,a,2.0309760849922895,10,329,1,584.7535018380149,,586.2550605820143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,11,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.7555131250119,586.7555131250119,586.7555131250119,586.7555131250119,586.7555131250119,586.7555131250119,586.7555131250119,586.7555131250119,586.7555131250119,586.7555131250119,a,1.1284890009847004,1,330,1,587.9066639710218,,589.4086015899957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,0,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.9090204999957,589.9090204999957,589.9090204999957,589.9090204999957,589.9090204999957,589.9090204999957,589.9090204999957,589.9090204999957,589.9090204999957,589.9090204999957,a,1.215181624982506,10,340,1,591.1439886839944,,592.6456163740077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,1,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.1459820290038,593.1459820290038,593.1459820290038,593.1459820290038,593.1459820290038,593.1459820290038,593.1459820290038,593.1459820290038,593.1459820290038,593.1459820290038,l,2.6336875519773457,10,350,1,595.7987794039946,,597.3003515110177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,2,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.8009789040079,597.8009789040079,597.8009789040079,597.8009789040079,597.8009789040079,597.8009789040079,597.8009789040079,597.8009789040079,597.8009789040079,597.8009789040079,l,1.090785447973758,10,360,1,598.9188571030099,,600.420742767019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,3,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.9212624500215,600.9212624500215,600.9212624500215,600.9212624500215,600.9212624500215,600.9212624500215,600.9212624500215,600.9212624500215,600.9212624500215,600.9212624500215,a,0.8678771879931446,10,370,1,601.8053277160216,603.3069396649953,603.3069396649953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,4,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.8076647710113,603.8076647710113,603.8076647710113,603.8076647710113,603.8076647710113,603.8076647710113,603.8076647710113,603.8076647710113,603.8076647710113,603.8076647710113,l,0.6682609579875134,1,371,1,604.5084785470099,,606.0104058040015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,5,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.5108562630194,606.5108562630194,606.5108562630194,606.5108562630194,606.5108562630194,606.5108562630194,606.5108562630194,606.5108562630194,606.5108562630194,606.5108562630194,l,1.2445849649957381,1,372,1,607.778696955007,,609.2802754220029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,6,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.7807670439943,609.7807670439943,609.7807670439943,609.7807670439943,609.7807670439943,609.7807670439943,609.7807670439943,609.7807670439943,609.7807670439943,609.7807670439943,a,0.8238633839937393,10,382,1,610.6316384249949,,612.1334494960029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,7,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.6338201260078,612.6338201260078,612.6338201260078,612.6338201260078,612.6338201260078,612.6338201260078,612.6338201260078,612.6338201260078,612.6338201260078,612.6338201260078,a,1.23552823998034,10,392,1,613.9019471680222,,615.4037068830221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,8,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.9043360860087,615.9043360860087,615.9043360860087,615.9043360860087,615.9043360860087,615.9043360860087,615.9043360860087,615.9043360860087,615.9043360860087,615.9043360860087,l,1.0350712199870031,10,402,1,616.9721303950064,,618.4738604300073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,9,21,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.9743875010172,618.9743875010172,618.9743875010172,618.9743875010172,618.9743875010172,618.9743875010172,618.9743875010172,618.9743875010172,618.9743875010172,618.9743875010172,l,0.845104084990453,10,412,1,619.8421839759976,,621.3438461830083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,10,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.8441962450161,621.8441962450161,621.8441962450161,621.8441962450161,621.8441962450161,621.8441962450161,621.8441962450161,621.8441962450161,621.8441962450161,621.8441962450161,l,1.2958847129775677,10,422,1,623.1622138860112,,624.6641528390173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,11,23,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.1648947799986,625.1648947799986,625.1648947799986,625.1648947799986,625.1648947799986,625.1648947799986,625.1648947799986,625.1648947799986,625.1648947799986,625.1648947799986,l,1.702668198995525,10,432,1,626.8999764250184,,628.4016082670132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,2,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.9019847729942,628.9019847729942,628.9019847729942,628.9019847729942,628.9019847729942,628.9019847729942,628.9019847729942,628.9019847729942,628.9019847729942,628.9019847729942,a,1.853818016970763,10,442,1,630.787222487008,,632.2890232240024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,2,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.7896218120004,632.7896218120004,632.7896218120004,632.7896218120004,632.7896218120004,632.7896218120004,632.7896218120004,632.7896218120004,632.7896218120004,632.7896218120004,a,2.0701397829689085,10,452,1,634.8919137890043,,636.3939492609934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,2,2,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.8941096329945,636.8941096329945,636.8941096329945,636.8941096329945,636.8941096329945,636.8941096329945,636.8941096329945,636.8941096329945,636.8941096329945,636.8941096329945,a,1.4057088759727776,10,462,1,638.3293924450118,,639.8307881540095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,2,3,27,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.3313027550175,640.3313027550175,640.3313027550175,640.3313027550175,640.3313027550175,640.3313027550175,640.3313027550175,640.3313027550175,640.3313027550175,640.3313027550175,l,2.4724312979669776,10,472,1,642.8340813970135,,644.3359448029951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,2,4,28,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.8362949820003,644.8362949820003,644.8362949820003,644.8362949820003,644.8362949820003,644.8362949820003,644.8362949820003,644.8362949820003,644.8362949820003,644.8362949820003,l,3.9914509439549875,10,482,1,648.8572459200223,,650.3590165200003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,2,5,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.859532433009,650.859532433009,650.859532433009,650.859532433009,650.859532433009,650.859532433009,650.859532433009,650.859532433009,650.859532433009,650.859532433009,l,1.4409247509902343,1,483,1,652.3277482940175,,653.8294274770014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,2,6,30,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.3304715880076,654.3304715880076,654.3304715880076,654.3304715880076,654.3304715880076,654.3304715880076,654.3304715880076,654.3304715880076,654.3304715880076,654.3304715880076,a,2.202471847005654,10,493,1,656.5494050090201,,658.0508934429963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
