LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.5915666350047,,,B,139,star,0.0014236170100048184,701.8830809700012,703.3892477730114,703.3892477730114,703.3892477730114,,,,,1,0,d,0,704.0898262850242,,0.6729299919970799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.0307304220041,,,S,174,circle,0.001669290999416262,706.5700217810227,708.0778749210003,708.0778749210003,708.0778749210003,,,,,1,0,f,0,709.5293353410088,,1.419143448001705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.2364291289996,,,Y,146,circle,0.001596993999555707,712.008241271018,713.5169578230125,713.5169578230125,713.5169578230125,,,,,1,0,f,0,714.7348319330194,,1.198781475017313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.4256344489986,,,F,167,triangle,0.00108471600105986,717.2126038200222,718.7227630560228,718.7227630560228,718.7227630560228,,,,,1,0,d,0,719.9240411010105,,1.1788825960247777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.8574361540086,,,H,139,circle,0.001960736990440637,730.2968605010246,731.8039591280103,731.8039591280103,731.8039591280103,,,,,1,0,d,1,733.3549726210185,,1.5188520049850922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.5968522910262,,,W,181,triangle,0.002297225990332663,735.8348371460161,737.3432328400086,737.3432328400086,737.3432328400086,,,,,1,0,f,1,739.0952410150203,,1.7297773839964066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.2851571850188,,,D,146,star,0.0016173809999600053,741.5747519540018,743.0829776460014,743.0829776460014,743.0829776460014,,,,,1,0,d,1,743.7841624810244,,0.6813798770017456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.2241001940274,,,F,132,hexagon,0.0008612879901193082,746.2638778030232,747.7714068920177,747.7714068920177,747.7714068920177,,,,,1,0,d,1,748.7223494940263,,0.9318555550125893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.4800824660051,,,S,125,star,0.001352282997686416,751.2015025650035,752.710065354011,752.710065354011,752.710065354011,,,,,1,0,f,1,753.9781706940266,,1.2367814340104815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.118446899025,,,Y,174,hexagon,0.0018093870021402836,756.457783550024,757.9660016430134,757.9660016430134,757.9660016430134,,,,,1,0,f,1,758.6166485210124,,0.6254724120080937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.7567633480066,,,B,167,triangle,0.001694005011813715,761.0954854700249,762.6044093660021,762.6044093660021,762.6044093660021,,,,,1,0,d,1,763.2550579310046,,0.6227389429986943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.8790186770202,,,U,160,circle,0.001938025001436472,765.7351470430149,767.2429346050194,767.2429346050194,767.2429346050194,,,,,1,0,f,1,768.3774739760265,,1.114652591990307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.9512523090234,,,H,139,triangle,0.0016278029943350703,770.8552615110239,772.3650699290156,772.3650699290156,772.3650699290156,,,,,1,0,d,1,773.4497082630114,,1.0657836059981491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.9901865000138,,,W,181,circle,0.0011080809927079827,775.9285154880199,777.4371457180241,777.4371457180241,777.4371457180241,,,,,1,0,f,1,778.4885505620041,,1.024164724018192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.8344588870241,,,D,167,circle,0.001548382977489382,,,,,,,,,1,0,,2,803.3330323950213,,,799.9389474190248,801.4473141730123,801.4473141730123,801.4473141730123,k,1.8638878740021028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.9405921800062,,,Y,160,star,0.0013238020183052868,,,,,,,,,1,0,,2,808.4383964670124,,,805.8109615380235,807.3206460360088,807.3206460360088,807.3206460360088,k,1.0984785410109907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.8452505030145,,,S,125,hexagon,0.016168277012184262,,,,,,,,,1,0,,2,813.3439346759988,,,810.9318292810058,812.4261772400059,812.4261772400059,812.4261772400059,j,0.8864296860119794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.1681326280232,,,W,174,triangle,0.0012188139953650534,,,,,,,,,1,0,,2,818.6662345060031,,,815.8223767190066,817.331329069013,817.331329069013,817.331329069013,k,1.303385001985589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.4903865640226,,,U,139,star,0.0017498439992778003,,,,,,,,,1,0,,2,823.9887054670253,,,821.144576524006,822.6539504850225,822.6539504850225,822.6539504850225,j,1.3028249070048332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.1799461080227,,,F,146,hexagon,0.0015599940088577569,,,,,,,,,1,0,,2,829.6782695650181,,,826.4669721620157,827.9765064050152,827.9765064050152,827.9765064050152,j,1.6854686870065052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.1365728860255,,,H,132,circle,0.0009122759802266955,,,,,,,,,1,0,,2,835.6349604290153,,,832.1563673010096,833.6660687150143,833.6660687150143,833.6660687150143,j,1.9365111860097386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.1090127520147,,,B,181,triangle,0.001792524999473244,,,,,,,,,1,0,,2,840.6072337750229,,,838.1139735220058,839.6230498010118,839.6230498010118,839.6230498010118,k,0.9617674489854835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.4813003820018,,,D,167,circle,0.0015106880164239556,,,,,,,,,1,0,,2,845.9796708460199,,,843.0854799980007,844.5948790230032,844.5948790230032,844.5948790230032,k,1.3573776059783995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.2201295880077,,,Y,160,hexagon,0.0015762340044602752,,,,,,,,,1,0,,2,850.7183025859995,,,848.4589589630195,849.9674547130126,849.9674547130126,849.9674547130126,k,0.7316144150099717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,893.632349958003,,,U,181,star,0.0022036480077076703,,,,,,,,,0,0,,3,,,,,,,,,,888.4560558450175,888.4560558450175,888.4560558450175,888.4560558450175,889.9615223850124,889.9615223850124,889.9615223850124,889.9615223850124,889.9615223850124,889.9615223850124,889.9615223850124,889.9615223850124,-1,number,NA,j,2.149658254988026,vtsPrac,892.1306081960211,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,898.5710750630242,,,H,132,hexagon,0.0012075560225639492,,,,,,,,,0,1,,3,,,,,,,,,,894.611712663027,894.611712663027,894.611712663027,894.611712663027,896.1183021650068,896.1183021650068,896.1183021650068,896.1183021650068,896.1183021650068,896.1183021650068,896.1183021650068,896.1183021650068,repeat,number,NA,k,0.9315602779970504,vtsPrac,897.0693041650229,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,903.9268647740246,,,B,139,star,0.0013777599961031228,,,,,,,,,1,1,,3,,,,,,,,,,899.5510475880001,899.5510475880001,899.5510475880001,899.5510475880001,901.0571104900155,901.0571104900155,901.0571104900155,901.0571104900155,901.0571104900155,901.0571104900155,901.0571104900155,901.0571104900155,repeat,number,numRpt,j,1.3475679570110515,vtsPrac,902.4253577540221,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,909.1661238790257,,,D,125,circle,0.0016648379969410598,,,,,,,,,1,0,,3,,,,,,,,,,904.9060946110112,904.9060946110112,904.9060946110112,904.9060946110112,906.4129233990097,906.4129233990097,906.4129233990097,906.4129233990097,906.4129233990097,906.4129233990097,906.4129233990097,906.4129233990097,repeat,number,numRpt,j,1.2234101009962615,vtsPrac,907.6643864370126,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,914.1550335790089,,,U,181,triangle,0.0017003829998429865,,,,,,,,,1,0,,3,,,,,,,,,,910.1435804390057,910.1435804390057,910.1435804390057,910.1435804390057,911.6523067509988,911.6523067509988,911.6523067509988,911.6523067509988,911.6523067509988,911.6523067509988,911.6523067509988,911.6523067509988,repeat,number,numRpt,k,0.9685774260142352,vtsPrac,912.6532889320224,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,918.976968855015,,,H,132,star,0.0014729289978276938,,,,,,,,,1,0,,3,,,,,,,,,,915.1322484630218,915.1322484630218,915.1322484630218,915.1322484630218,916.6410638960078,916.6410638960078,916.6410638960078,916.6410638960078,916.6410638960078,916.6410638960078,916.6410638960078,916.6410638960078,repeat,number,numRpt,j,0.8065669070056174,vtsPrac,917.4751850900066,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,924.6999346920056,,,B,139,circle,0.0016666169976815581,,,,,,,,,1,0,,3,,,,,,,,,,919.953868207027,919.953868207027,919.953868207027,919.953868207027,921.4629944540211,921.4629944540211,921.4629944540211,921.4629944540211,921.4629944540211,921.4629944540211,921.4629944540211,921.4629944540211,repeat,number,numRpt,j,1.7103804689832032,vtsPrac,923.1981232430262,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,930.8732688470045,,,D,125,star,0.0015967100043781102,,,,,,,,,1,0,,3,,,,,,,,,,925.6774634660105,925.6774634660105,925.6774634660105,925.6774634660105,927.185909679014,927.185909679014,927.185909679014,927.185909679014,927.185909679014,927.185909679014,927.185909679014,927.185909679014,repeat,number,numRpt,j,2.163746487989556,vtsPrac,929.3715717670275,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,937.1469611240027,,,U,181,triangle,0.0016298159898724407,,,,,,,,,1,0,,3,,,,,,,,,,931.8518080600188,931.8518080600188,931.8518080600188,931.8518080600188,933.3593865210132,933.3593865210132,933.3593865210132,933.3593865210132,933.3593865210132,933.3593865210132,933.3593865210132,933.3593865210132,repeat,number,numRpt,k,2.2571834579866845,vtsPrac,935.6452946210047,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,942.3695380370191,,,S,174,circle,0.0014601940056309104,,,,,,,,,1,0,,3,,,,,,,,,,938.1263858790044,938.1263858790044,938.1263858790044,938.1263858790044,939.6330029840174,939.6330029840174,939.6330029840174,939.6330029840174,939.6330029840174,939.6330029840174,939.6330029840174,939.6330029840174,repeat,number,numRpt,k,1.202521886996692,vtsPrac,940.8678976590163,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,947.3417700130085,,,B,139,hexagon,0.0018117420258931816,,,,,,,,,1,0,,3,,,,,,,,,,943.3462718140217,943.3462718140217,943.3462718140217,943.3462718140217,944.8554738580133,944.8554738580133,944.8554738580133,944.8554738580133,944.8554738580133,944.8554738580133,944.8554738580133,944.8554738580133,repeat,number,numRpt,j,0.9637518609815743,vtsPrac,945.8398292980273,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,952.1800220959994,,,Y,160,star,0.0014181930164340883,,,,,,,,,1,0,,3,,,,,,,,,,948.3197921210085,948.3197921210085,948.3197921210085,948.3197921210085,949.827628169005,949.827628169005,949.827628169005,949.827628169005,949.827628169005,949.827628169005,949.827628169005,949.827628169005,repeat,number,numRpt,k,0.8294169660075568,vtsPrac,950.6785188350186,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,957.5861299110111,,,Y,167,hexagon,0.0016219069948419929,,,,,,,,,1,0,,3,,,,,,,,,,953.1566572700103,953.1566572700103,953.1566572700103,953.1566572700103,954.6660975310078,954.6660975310078,954.6660975310078,954.6660975310078,954.6660975310078,954.6660975310078,954.6660975310078,954.6660975310078,switch,letter,lettSwt,f,1.3911610750074033,vtsPrac,956.0844052260218,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,963.0255102990195,,,S,125,triangle,0.0016056740132626146,,,,,,,,,1,0,,3,,,,,,,,,,958.5638207900047,958.5638207900047,958.5638207900047,958.5638207900047,960.0722279070178,960.0722279070178,960.0722279070178,960.0722279070178,960.0722279070178,960.0722279070178,960.0722279070178,960.0722279070178,repeat,letter,lettRpt,f,1.4193750350095797,vtsPrac,961.5240815290017,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,967.5137553970271,,,B,174,circle,0.001581607008120045,,,,,,,,,1,0,,3,,,,,,,,,,964.003127760021,964.003127760021,964.003127760021,964.003127760021,965.5115462890244,965.5115462890244,965.5115462890244,965.5115462890244,965.5115462890244,965.5115462890244,965.5115462890244,965.5115462890244,repeat,letter,lettRpt,d,0.47951997999916784,vtsPrac,966.012145176006,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,973.3034144930134,,,H,139,hexagon,0.001687270007096231,,,,,,,,,1,0,,3,,,,,,,,,,968.4914485910267,968.4914485910267,968.4914485910267,968.4914485910267,969.9997109940159,969.9997109940159,969.9997109940159,969.9997109940159,969.9997109940159,969.9997109940159,969.9997109940159,969.9997109940159,repeat,letter,lettRpt,d,1.7738304550002795,vtsPrac,971.8017760900257,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,978.2256471080182,,,U,132,triangle,0.0016899899928830564,,,,,,,,,1,0,,3,,,,,,,,,,974.2803560870234,974.2803560870234,974.2803560870234,974.2803560870234,975.7897133190127,975.7897133190127,975.7897133190127,975.7897133190127,975.7897133190127,975.7897133190127,975.7897133190127,975.7897133190127,repeat,letter,lettRpt,f,0.9118061930057593,vtsPrac,976.7239511530206,,,,,,,,,,,,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
