LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,2,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.60704866889864,163.60704866889864,163.60704866889864,163.60704866889864,163.60704866889864,163.60704866889864,163.60704866889864,163.60704866889864,163.60704866889864,163.60704866889864,a,0.7669691692572087,1,210,0,164.39309729100205,165.90778998285532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,3,39,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.40805921005085,166.40805921005085,166.40805921005085,166.40805921005085,166.40805921005085,166.40805921005085,166.40805921005085,166.40805921005085,166.40805921005085,166.40805921005085,l,1.0262226860504597,1,211,0,167.4584313069936,168.96132585289888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,4,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.46171823889017,169.46171823889017,169.46171823889017,169.46171823889017,169.46171823889017,169.46171823889017,169.46171823889017,169.46171823889017,169.46171823889017,169.46171823889017,a,1.3691035320516676,10,221,0,170.86326546804048,172.37885000789538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,5,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.8787819868885,172.8787819868885,172.8787819868885,172.8787819868885,172.8787819868885,172.8787819868885,172.8787819868885,172.8787819868885,172.8787819868885,172.8787819868885,l,0.7985366422217339,1,222,0,173.69927619886585,175.19833475188352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,6,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.6984276729636,175.6984276729636,175.6984276729636,175.6984276729636,175.6984276729636,175.6984276729636,175.6984276729636,175.6984276729636,175.6984276729636,175.6984276729636,a,0.5219453549943864,1,223,0,176.24869293696247,177.7491447890643,177.7491447890643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,7,43,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.2512553539127,178.2512553539127,178.2512553539127,178.2512553539127,178.2512553539127,178.2512553539127,178.2512553539127,178.2512553539127,178.2512553539127,178.2512553539127,l,0.7933231440838426,10,233,0,179.0706268970389,180.58559591695666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,8,44,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0855781249702,181.0855781249702,181.0855781249702,181.0855781249702,181.0855781249702,181.0855781249702,181.0855781249702,181.0855781249702,181.0855781249702,181.0855781249702,l,5.384709522128105,1,234,0,186.49157010298222,188.00685267802328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,9,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.49206213094294,188.49206213094294,188.49206213094294,188.49206213094294,188.49206213094294,188.49206213094294,188.49206213094294,188.49206213094294,188.49206213094294,188.49206213094294,a,0.7118016872555017,1,235,0,189.2260192669928,190.72651255386882,190.72651255386882,191.22652517305687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,10,46,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.22652517305687,191.22652517305687,191.22652517305687,191.22652517305687,191.22652517305687,191.22652517305687,191.22652517305687,191.22652517305687,191.22652517305687,191.22652517305687,l,0.575626655947417,10,245,0,191.828664684901,193.32885830895975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,11,47,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.8289378960617,193.8289378960617,193.8289378960617,193.8289378960617,193.8289378960617,193.8289378960617,193.8289378960617,193.8289378960617,193.8289378960617,193.8289378960617,l,0.6851230061147362,10,255,0,194.5464484288823,196.04696897394024,196.04696897394024,196.55264684697613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.3607524118852,201.3607524118852,201.3607524118852,201.3607524118852,201.3607524118852,201.3607524118852,201.3607524118852,201.3607524118852,201.3607524118852,201.3607524118852,a,1.0166344540193677,10,265,1,202.4011538240593,203.9033029950224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.40350068500265,204.40350068500265,204.40350068500265,204.40350068500265,204.40350068500265,204.40350068500265,204.40350068500265,204.40350068500265,204.40350068500265,204.40350068500265,l,0.39308063220232725,10,275,1,204.82004608004354,206.32046414585784,206.32046414585784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.82058687601238,206.82058687601238,206.82058687601238,206.82058687601238,206.82058687601238,206.82058687601238,206.82058687601238,206.82058687601238,206.82058687601238,206.82058687601238,l,0.529690831201151,10,285,1,207.37113967398182,208.87330598384142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,3,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.37336566089652,209.37336566089652,209.37336566089652,209.37336566089652,209.37336566089652,209.37336566089652,209.37336566089652,209.37336566089652,209.37336566089652,209.37336566089652,l,0.41860513808205724,1,286,1,209.82453160290606,211.32392124086618,211.32392124086618,211.82418290199712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.82418290199712,211.82418290199712,211.82418290199712,211.82418290199712,211.82418290199712,211.82418290199712,211.82418290199712,211.82418290199712,211.82418290199712,211.82418290199712,l,1.2299725031480193,1,287,1,213.07471266691573,214.57711762702093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.07733561098576,215.07733561098576,215.07733561098576,215.07733561098576,215.07733561098576,215.07733561098576,215.07733561098576,215.07733561098576,215.07733561098576,215.07733561098576,a,0.4757606761995703,10,297,1,215.5795429709833,217.09469876997173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.59470848203637,217.59470848203637,217.59470848203637,217.59470848203637,217.59470848203637,217.59470848203637,217.59470848203637,217.59470848203637,217.59470848203637,217.59470848203637,l,0.5454597671050578,1,298,1,218.1666657149326,219.68132091290317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.18166050687432,220.18166050687432,220.18166050687432,220.18166050687432,220.18166050687432,220.18166050687432,220.18166050687432,220.18166050687432,220.18166050687432,220.18166050687432,a,0.321056229993701,10,308,1,220.53320378693752,222.0485782069154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.54860289697535,222.54860289697535,222.54860289697535,222.54860289697535,222.54860289697535,222.54860289697535,222.54860289697535,222.54860289697535,222.54860289697535,222.54860289697535,a,0.3840709610376507,10,318,1,222.9493566120509,224.45162770687602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.95171492686495,224.95171492686495,224.95171492686495,224.95171492686495,224.95171492686495,224.95171492686495,224.95171492686495,224.95171492686495,224.95171492686495,224.95171492686495,a,0.6141831742133945,10,328,1,225.58494682004675,227.08530711987987,227.08530711987987,227.58558599185199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,10,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.58558599185199,227.58558599185199,227.58558599185199,227.58558599185199,227.58558599185199,227.58558599185199,227.58558599185199,227.58558599185199,227.58558599185199,227.58558599185199,l,0.33101402106694877,1,329,1,227.93706902093254,229.43801813293248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,11,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.93834319501184,229.93834319501184,229.93834319501184,229.93834319501184,229.93834319501184,229.93834319501184,229.93834319501184,229.93834319501184,229.93834319501184,229.93834319501184,a,0.9824222021270543,10,339,1,230.9408149048686,232.45564370206557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,0,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.95563262095675,232.95563262095675,232.95563262095675,232.95563262095675,232.95563262095675,232.95563262095675,232.95563262095675,232.95563262095675,232.95563262095675,232.95563262095675,a,1.1832981072366238,1,340,1,234.16040173498914,235.67559475405142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.17562770890072,236.17562770890072,236.17562770890072,236.17562770890072,236.17562770890072,236.17562770890072,236.17562770890072,236.17562770890072,236.17562770890072,236.17562770890072,l,0.5387306180782616,10,350,1,236.74450511485338,238.24471686105244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,2,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.74494367302395,238.74494367302395,238.74494367302395,238.74494367302395,238.74494367302395,238.74494367302395,238.74494367302395,238.74494367302395,238.74494367302395,238.74494367302395,a,1.6481987359002233,10,360,1,240.412218489917,241.91271726693958,241.91271726693958,242.41270261094905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,3,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.41270261094905,242.41270261094905,242.41270261094905,242.41270261094905,242.41270261094905,242.41270261094905,242.41270261094905,242.41270261094905,242.41270261094905,242.41270261094905,l,0.3771873542573303,1,361,1,242.81459717592224,244.31586579000577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,4,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.8162159549538,244.8162159549538,244.8162159549538,244.8162159549538,244.8162159549538,244.8162159549538,244.8162159549538,244.8162159549538,244.8162159549538,244.8162159549538,l,0.7750454121269286,1,362,1,245.61777773406357,247.1334591328632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,5,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.63346471684054,247.63346471684054,247.63346471684054,247.63346471684054,247.63346471684054,247.63346471684054,247.63346471684054,247.63346471684054,247.63346471684054,247.63346471684054,a,0.5229235459119081,10,372,1,248.1755586429499,249.68677775887772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,6,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.18751106387936,250.18751106387936,250.18751106387936,250.18751106387936,250.18751106387936,250.18751106387936,250.18751106387936,250.18751106387936,250.18751106387936,250.18751106387936,l,0.6345925040077418,1,373,1,250.85415342194028,252.3538449278567,252.3538449278567,252.85371688799933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,7,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.85371688799933,252.85371688799933,252.85371688799933,252.85371688799933,252.85371688799933,252.85371688799933,252.85371688799933,252.85371688799933,252.85371688799933,252.85371688799933,a,0.37699397513642907,1,374,1,253.2559105020482,254.75622567092068,254.75622567092068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,8,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.25652283104137,255.25652283104137,255.25652283104137,255.25652283104137,255.25652283104137,255.25652283104137,255.25652283104137,255.25652283104137,255.25652283104137,255.25652283104137,a,0.9437767940107733,10,384,1,256.22586965491064,257.7407791719306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,9,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.2257819669321,258.2257819669321,258.2257819669321,258.2257819669321,258.2257819669321,258.2257819669321,258.2257819669321,258.2257819669321,258.2257819669321,258.2257819669321,l,0.8663092579226941,10,394,1,259.1100680748932,260.6104209749028,,261.11045396188274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,10,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.11045396188274,261.11045396188274,261.11045396188274,261.11045396188274,261.11045396188274,261.11045396188274,261.11045396188274,261.11045396188274,261.11045396188274,261.11045396188274,l,0.6808530120179057,10,404,1,261.81119939801283,263.31290928903036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,11,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.8130944459699,263.8130944459699,263.8130944459699,263.8130944459699,263.8130944459699,263.8130944459699,263.8130944459699,263.8130944459699,263.8130944459699,263.8130944459699,l,0.5100064452271909,10,414,1,264.347364529036,265.847467581043,265.847467581043,266.34756660996936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,2,0,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.34756660996936,266.34756660996936,266.34756660996936,266.34756660996936,266.34756660996936,266.34756660996936,266.34756660996936,266.34756660996936,266.34756660996936,266.34756660996936,a,0.39414644916541874,10,424,1,266.7645499398932,268.2667037739884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,2,1,25,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.76693556294776,268.76693556294776,268.76693556294776,268.76693556294776,268.76693556294776,268.76693556294776,268.76693556294776,268.76693556294776,268.76693556294776,268.76693556294776,a,0.6306218840181828,1,425,1,269.4196365089156,270.9340894059278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,2,2,26,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.4342399558518,271.4342399558518,271.4342399558518,271.4342399558518,271.4342399558518,271.4342399558518,271.4342399558518,271.4342399558518,271.4342399558518,271.4342399558518,l,0.39257729426026344,1,426,1,271.8520021359436,273.3537142518908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,2,3,27,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.8538083259482,273.8538083259482,273.8538083259482,273.8538083259482,273.8538083259482,273.8538083259482,273.8538083259482,273.8538083259482,273.8538083259482,273.8538083259482,a,0.5055119681637734,1,427,1,274.38777084089816,275.8884623409249,275.8884623409249,276.38859144598246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,2,4,28,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.38859144598246,276.38859144598246,276.38859144598246,276.38859144598246,276.38859144598246,276.38859144598246,276.38859144598246,276.38859144598246,276.38859144598246,276.38859144598246,l,0.2879540210124105,1,428,1,276.7056963138748,278.2076058089733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
