LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,10,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.5661913510412,156.5661913510412,156.5661913510412,156.5661913510412,156.5661913510412,156.5661913510412,156.5661913510412,156.5661913510412,156.5661913510412,156.5661913510412,a,0.6319917340297252,10,215,0,157.2183717538137,158.71910843881778,158.71910843881778,159.219103080919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,11,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.219103080919,159.219103080919,159.219103080919,159.219103080919,159.219103080919,159.219103080919,159.219103080919,159.219103080919,159.219103080919,159.219103080919,a,1.3418149179778993,10,225,0,160.5863919169642,162.08877538098022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,0,36,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.58866568794474,162.58866568794474,162.58866568794474,162.58866568794474,162.58866568794474,162.58866568794474,162.58866568794474,162.58866568794474,162.58866568794474,162.58866568794474,l,0.8530779220163822,10,235,0,163.47239155485295,164.97308549284935,164.97308549284935,165.4734193990007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,1,37,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.4734193990007,165.4734193990007,165.4734193990007,165.4734193990007,165.4734193990007,165.4734193990007,165.4734193990007,165.4734193990007,165.4734193990007,165.4734193990007,a,0.6116250660270452,10,245,0,166.10674594901502,167.609105163021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,2,38,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.10943847103044,168.10943847103044,168.10943847103044,168.10943847103044,168.10943847103044,168.10943847103044,168.10943847103044,168.10943847103044,168.10943847103044,168.10943847103044,a,1.2493651481345296,1,246,0,169.37808549194597,170.87689609802328,170.87689609802328,171.3770102118142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,3,39,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.3770102118142,171.3770102118142,171.3770102118142,171.3770102118142,171.3770102118142,171.3770102118142,171.3770102118142,171.3770102118142,171.3770102118142,171.3770102118142,l,0.9524262961931527,10,256,0,172.36288886889815,173.8630046749022,173.8630046749022,174.36320649995469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,4,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.36320649995469,174.36320649995469,174.36320649995469,174.36320649995469,174.36320649995469,174.36320649995469,174.36320649995469,174.36320649995469,174.36320649995469,174.36320649995469,l,1.903385516954586,1,257,0,176.29788880096748,177.79985472699627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,5,41,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.30014610802755,178.30014610802755,178.30014610802755,178.30014610802755,178.30014610802755,178.30014610802755,178.30014610802755,178.30014610802755,178.30014610802755,178.30014610802755,l,0.6335880439728498,10,267,0,178.95236151781864,180.46762872394174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,6,42,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.9676278650295,180.9676278650295,180.9676278650295,180.9676278650295,180.9676278650295,180.9676278650295,180.9676278650295,180.9676278650295,180.9676278650295,180.9676278650295,l,1.3304974150378257,1,268,0,182.32127961399965,183.82063662493601,183.82063662493601,184.3207428669557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,7,43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.3207428669557,184.3207428669557,184.3207428669557,184.3207428669557,184.3207428669557,184.3207428669557,184.3207428669557,184.3207428669557,184.3207428669557,184.3207428669557,l,0.621175121050328,1,269,0,184.9709634569008,186.47141993395053,186.47141993395053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,8,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.9736569339875,186.9736569339875,186.9736569339875,186.9736569339875,186.9736569339875,186.9736569339875,186.9736569339875,186.9736569339875,186.9736569339875,186.9736569339875,l,0.7346776239573956,10,279,0,187.7410469679162,189.24096073792316,189.24096073792316,189.74100382695906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,9,45,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.74100382695906,189.74100382695906,189.74100382695906,189.74100382695906,189.74100382695906,189.74100382695906,189.74100382695906,189.74100382695906,189.74100382695906,189.74100382695906,a,0.7131826160475612,10,289,0,190.47485022386536,191.9769943538122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,10,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.477222395828,192.477222395828,192.477222395828,192.477222395828,192.477222395828,192.477222395828,192.477222395828,192.477222395828,192.477222395828,192.477222395828,l,1.2279786290600896,10,299,0,193.72768099000677,195.22820686688647,195.22820686688647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,11,47,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.72835536696948,195.72835536696948,195.72835536696948,195.72835536696948,195.72835536696948,195.72835536696948,195.72835536696948,195.72835536696948,195.72835536696948,195.72835536696948,a,0.6438939440995455,10,309,0,196.39557654992677,197.89762460789643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.41212039184757,202.41212039184757,202.41212039184757,202.41212039184757,202.41212039184757,202.41212039184757,202.41212039184757,202.41212039184757,202.41212039184757,202.41212039184757,l,0.8228747951798141,10,319,1,203.2516682439018,204.7521425539162,204.7521425539162,205.2522882099729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.2522882099729,205.2522882099729,205.2522882099729,205.2522882099729,205.2522882099729,205.2522882099729,205.2522882099729,205.2522882099729,205.2522882099729,205.2522882099729,l,0.7504185400903225,1,320,1,206.02141644898802,207.5215653348714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.02180020301603,208.02180020301603,208.02180020301603,208.02180020301603,208.02180020301603,208.02180020301603,208.02180020301603,208.02180020301603,208.02180020301603,208.02180020301603,a,0.6016022539697587,10,330,1,208.6557136119809,210.15588430385105,210.15588430385105,210.65591813297942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.65591813297942,210.65591813297942,210.65591813297942,210.65591813297942,210.65591813297942,210.65591813297942,210.65591813297942,210.65591813297942,210.65591813297942,210.65591813297942,a,0.9940519852098078,10,340,1,211.6730677408632,213.1756310048513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.67552831303328,213.67552831303328,213.67552831303328,213.67552831303328,213.67552831303328,213.67552831303328,213.67552831303328,213.67552831303328,213.67552831303328,213.67552831303328,l,1.9240093850530684,1,341,1,215.62797710183077,217.12868925882503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.62884034891613,217.62884034891613,217.62884034891613,217.62884034891613,217.62884034891613,217.62884034891613,217.62884034891613,217.62884034891613,217.62884034891613,217.62884034891613,l,0.5926318031270057,10,351,1,218.24774053297006,219.76292480481789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.26302049588412,220.26302049588412,220.26302049588412,220.26302049588412,220.26302049588412,220.26302049588412,220.26302049588412,220.26302049588412,220.26302049588412,220.26302049588412,a,1.0284512599464506,1,352,1,221.3150590369478,222.81597484485246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.31604963098653,223.31604963098653,223.31604963098653,223.31604963098653,223.31604963098653,223.31604963098653,223.31604963098653,223.31604963098653,223.31604963098653,223.31604963098653,a,0.7541540469974279,10,362,1,224.10157269681804,225.61710974294692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.10047388100065,226.10047388100065,226.10047388100065,226.10047388100065,226.10047388100065,226.10047388100065,226.10047388100065,226.10047388100065,226.10047388100065,226.10047388100065,a,1.143272889079526,10,372,1,227.2695221779868,228.7698662879411,228.7698662879411,229.27011029189453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.27011029189453,229.27011029189453,229.27011029189453,229.27011029189453,229.27011029189453,229.27011029189453,229.27011029189453,229.27011029189453,229.27011029189453,229.27011029189453,l,1.4389858541544527,10,382,1,230.73741209786385,232.23993132193573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.7399910739623,232.7399910739623,232.7399910739623,232.7399910739623,232.7399910739623,232.7399910739623,232.7399910739623,232.7399910739623,232.7399910739623,232.7399910739623,l,0.6681249642278999,1,383,1,233.44096812792122,234.94073015102185,234.94073015102185,235.44072743784636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,11,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.44072743784636,235.44072743784636,235.44072743784636,235.44072743784636,235.44072743784636,235.44072743784636,235.44072743784636,235.44072743784636,235.44072743784636,235.44072743784636,a,0.6682150550186634,1,384,1,236.14113843394443,237.6435665448662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,0,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.1437425268814,238.1437425268814,238.1437425268814,238.1437425268814,238.1437425268814,238.1437425268814,238.1437425268814,238.1437425268814,238.1437425268814,238.1437425268814,a,0.8449614471755922,1,385,1,239.01066607888788,240.51113114901818,240.51113114901818,241.01130632590503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.01130632590503,241.01130632590503,241.01130632590503,241.01130632590503,241.01130632590503,241.01130632590503,241.01130632590503,241.01130632590503,241.01130632590503,241.01130632590503,l,0.7235737920273095,10,395,1,241.76372512592934,243.26400581002235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,2,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.76427809381858,243.76427809381858,243.76427809381858,243.76427809381858,243.76427809381858,243.76427809381858,243.76427809381858,243.76427809381858,243.76427809381858,243.76427809381858,l,0.592539181932807,1,396,1,244.38314089388587,245.8982467208989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,3,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.3985031468328,246.3985031468328,246.3985031468328,246.3985031468328,246.3985031468328,246.3985031468328,246.3985031468328,246.3985031468328,246.3985031468328,246.3985031468328,l,0.8149504789616913,10,406,1,247.23578581493348,248.75118795898743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,4,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.25150981801562,249.25150981801562,249.25150981801562,249.25150981801562,249.25150981801562,249.25150981801562,249.25150981801562,249.25150981801562,249.25150981801562,249.25150981801562,a,0.7513618289958686,1,407,1,250.03596290387213,251.53544584685005,251.53544584685005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,5,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0374667600263,252.0374667600263,252.0374667600263,252.0374667600263,252.0374667600263,252.0374667600263,252.0374667600263,252.0374667600263,252.0374667600263,252.0374667600263,a,1.9712811540812254,10,417,1,254.04000225290656,255.55536004295573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,6,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.0555523908697,256.0555523908697,256.0555523908697,256.0555523908697,256.0555523908697,256.0555523908697,256.0555523908697,256.0555523908697,256.0555523908697,256.0555523908697,l,0.6977675321977586,10,427,1,256.77265924890526,258.274755098857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,7,19,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.7750648900401,258.7750648900401,258.7750648900401,258.7750648900401,258.7750648900401,258.7750648900401,258.7750648900401,258.7750648900401,258.7750648900401,258.7750648900401,a,1.0502508911304176,1,428,1,259.84392147883773,261.35926542803645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,8,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.8594079320319,261.8594079320319,261.8594079320319,261.8594079320319,261.8594079320319,261.8594079320319,261.8594079320319,261.8594079320319,261.8594079320319,261.8594079320319,a,0.7892111309338361,10,438,1,262.6801517459098,264.1957792819012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,9,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.69548031687737,264.69548031687737,264.69548031687737,264.69548031687737,264.69548031687737,264.69548031687737,264.69548031687737,264.69548031687737,264.69548031687737,264.69548031687737,a,0.8455107139889151,10,448,1,265.56256029289216,267.0650683469139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,10,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.5651134438813,267.5651134438813,267.5651134438813,267.5651134438813,267.5651134438813,267.5651134438813,267.5651134438813,267.5651134438813,267.5651134438813,267.5651134438813,a,0.967482530977577,10,458,1,268.54957682895474,270.04941468383186,270.04941468383186,270.5496278819628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,11,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.5496278819628,270.5496278819628,270.5496278819628,270.5496278819628,270.5496278819628,270.5496278819628,270.5496278819628,270.5496278819628,270.5496278819628,270.5496278819628,l,1.156829551095143,1,459,1,271.73558101500385,273.23590028402396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,2,0,24,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.73593211197294,273.73593211197294,273.73593211197294,273.73593211197294,273.73593211197294,273.73593211197294,273.73593211197294,273.73593211197294,273.73593211197294,273.73593211197294,l,0.7041920800693333,10,469,1,274.4717362858355,275.98698862385936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
