LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,fix.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1373.1908688738476,139,U,circle,0.001141376793384552,,,,,1,0,,,2,,,,,,,,,1369.2533909468912,1369.2533909468912,1369.2533909468912,1369.2533909468912,1370.7548663839698,1370.7548663839698,1370.7548663839698,1370.7548663839698,1370.7548663839698,1370.7548663839698,1370.7548663839698,1370.7548663839698,switch,letter,lettSwt,k,0.9071207132656127,vtsPrac,1371.689192303922,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1377.7457981049083,146,W,star,0.0012048149947077036,,,,,1,0,,,2,,,,,,,,,1374.1754432118032,1374.1754432118032,1374.1754432118032,1374.1754432118032,1375.6771172499284,1375.6771172499284,1375.6771172499284,1375.6771172499284,1375.6771172499284,1375.6771172499284,1375.6771172499284,1375.6771172499284,repeat,letter,lettRpt,k,0.5402308842167258,vtsPrac,1376.244459962938,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1382.267631542869,181,Y,hexagon,0.001422565896064043,,,,,1,0,,,2,,,,,,,,,1378.7303729699925,1378.7303729699925,1378.7303729699925,1378.7303729699925,1380.2320405978244,1380.2320405978244,1380.2320405978244,1380.2320405978244,1380.2320405978244,1380.2320405978244,1380.2320405978244,1380.2320405978244,switch,number,numSwt,f,0.5081254153046757,vtsPrac,1380.765871600015,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1387.223014274845,132,H,triangle,0.001262530917301774,,,,,1,0,,,2,,,,,,,,,1383.252132161986,1383.252132161986,1383.252132161986,1383.252132161986,1384.753597453935,1384.753597453935,1384.753597453935,1384.753597453935,1384.753597453935,1384.753597453935,1384.753597453935,1384.753597453935,switch,letter,lettSwt,j,0.9500332123134285,vtsPrac,1385.7212452779058,1387.223014274845,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1391.628010412911,139,B,star,0.001050274120643735,,,,,1,0,,,2,,,,,,,,,1388.2079977898393,1388.2079977898393,1388.2079977898393,1388.2079977898393,1389.7091642348096,1389.7091642348096,1389.7091642348096,1389.7091642348096,1389.7091642348096,1389.7091642348096,1389.7091642348096,1389.7091642348096,repeat,letter,lettRpt,j,0.3926074272021651,vtsPrac,1390.1263789488003,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1396.3496208498254,167,U,circle,0.001229021931067109,,,,,1,0,,,2,,,,,,,,,1392.6126618348062,1392.6126618348062,1392.6126618348062,1392.6126618348062,1394.1138493379112,1394.1138493379112,1394.1138493379112,1394.1138493379112,1394.1138493379112,1394.1138493379112,1394.1138493379112,1394.1138493379112,switch,number,numSwt,f,0.7017919472418725,vtsPrac,1394.8479433190078,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1401.6722906788345,160,D,triangle,0.0011768350377678871,,,,,1,0,,,2,,,,,,,,,1397.3347332989797,1397.3347332989797,1397.3347332989797,1397.3347332989797,1398.83580712392,1398.83580712392,1398.83580712392,1398.83580712392,1398.83580712392,1398.83580712392,1398.83580712392,1398.83580712392,switch,letter,lettSwt,j,1.3126448011025786,vtsPrac,1400.1705685148481,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1406.3607488938142,167,D,triangle,0.001199440099298954,,,,,1,0,,,2,,,,,,,,,1402.656548029976,1402.656548029976,1402.656548029976,1402.656548029976,1404.158329329919,1404.158329329919,1404.158329329919,1404.158329329919,1404.158329329919,1404.158329329919,1404.158329329919,1404.158329329919,repeat,letter,lettRpt,j,0.6707653510384262,vtsPrac,1404.859140119981,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1411.2829070738517,125,F,circle,0.001128060044720769,,,,,1,0,,,2,,,,,,,,,1407.3449698428158,1407.3449698428158,1407.3449698428158,1407.3449698428158,1408.8469865219668,1408.8469865219668,1408.8469865219668,1408.8469865219668,1408.8469865219668,1408.8469865219668,1408.8469865219668,1408.8469865219668,switch,number,numSwt,d,0.9097707602195442,vtsPrac,1409.781317323912,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1415.9712941399775,174,S,triangle,0.0008767740800976753,,,,,1,0,,,2,,,,,,,,,1412.2673239528667,1412.2673239528667,1412.2673239528667,1412.2673239528667,1413.768899817951,1413.768899817951,1413.768899817951,1413.768899817951,1413.768899817951,1413.768899817951,1413.768899817951,1413.768899817951,repeat,number,numRpt,f,0.6685263582039624,vtsPrac,1414.469652483007,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1420.6765436118003,160,H,star,0.0012264170218259096,,,,,1,0,,,2,,,,,,,,,1416.9557271068916,1416.9557271068916,1416.9557271068916,1416.9557271068916,1418.4574487879872,1418.4574487879872,1418.4574487879872,1418.4574487879872,1418.4574487879872,1418.4574487879872,1418.4574487879872,1418.4574487879872,switch,letter,lettSwt,j,0.6939027362968773,vtsPrac,1419.1749717779458,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1425.2649494579528,167,D,hexagon,0.0012257350608706474,,,,,1,0,,,2,,,,,,,,,1421.6611000678968,1421.6611000678968,1421.6611000678968,1421.6611000678968,1423.1628631139174,1423.1628631139174,1423.1628631139174,1423.1628631139174,1423.1628631139174,1423.1628631139174,1423.1628631139174,1423.1628631139174,switch,number,numSwt,f,0.5683336963411421,vtsPrac,1423.7633727048524,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1429.8701633948367,181,S,star,0.0014764848165214062,,,,,1,0,,,2,,,,,,,,,1426.249453454977,1426.249453454977,1426.249453454977,1426.249453454977,1427.7510539528448,1427.7510539528448,1427.7510539528448,1427.7510539528448,1427.7510539528448,1427.7510539528448,1427.7510539528448,1427.7510539528448,repeat,number,numRpt,f,0.5914426019880921,vtsPrac,1428.3685589788947,1429.8701633948367,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1434.4919052380137,160,F,triangle,0.0008945839945226908,,,,,1,0,,,2,,,,,,,,,1430.8545916839503,1430.8545916839503,1430.8545916839503,1430.8545916839503,1432.356076342985,1432.356076342985,1432.356076342985,1432.356076342985,1432.356076342985,1432.356076342985,1432.356076342985,1432.356076342985,switch,letter,lettSwt,j,0.6110358983278275,vtsPrac,1432.9899316870142,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1439.1804269789718,139,B,star,0.0014576460234820843,,,,,1,0,,,2,,,,,,,,,1435.4761887548957,1435.4761887548957,1435.4761887548957,1435.4761887548957,1436.9778637147974,1436.9778637147974,1436.9778637147974,1436.9778637147974,1436.9778637147974,1436.9778637147974,1436.9778637147974,1436.9778637147974,repeat,letter,lettRpt,j,0.6816663641948253,vtsPrac,1437.6788579178974,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1443.81871537189,139,D,triangle,0.001228964887559414,,,,,1,0,,,2,,,,,,,,,1440.1648807278834,1440.1648807278834,1440.1648807278834,1440.1648807278834,1441.666408922989,1441.666408922989,1441.666408922989,1441.666408922989,1441.666408922989,1441.666408922989,1441.666408922989,1441.666408922989,repeat,letter,lettRpt,j,0.6184461480006576,vtsPrac,1442.317396302009,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1448.4404704039916,132,S,circle,0.0011258418671786785,,,,,1,0,,,2,,,,,,,,,1444.8032832238823,1444.8032832238823,1444.8032832238823,1444.8032832238823,1446.304706163006,1446.304706163006,1446.304706163006,1446.304706163006,1446.304706163006,1446.304706163006,1446.304706163006,1446.304706163006,repeat,letter,lettRpt,k,0.6137978592887521,vtsPrac,1446.9388385037892,1448.4404704039916,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1453.4126847540028,146,F,hexagon,0.0009619260672479868,,,,,1,0,,,2,,,,,,,,,1449.4250338149723,1449.4250338149723,1449.4250338149723,1449.4250338149723,1450.9268014768604,1450.9268014768604,1450.9268014768604,1450.9268014768604,1450.9268014768604,1450.9268014768604,1450.9268014768604,1450.9268014768604,switch,number,numSwt,d,0.9524397721979767,vtsPrac,1451.9108934169635,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1457.9010517518036,160,W,circle,0.0013659039977937937,,,,,1,0,,,2,,,,,,,,,1454.3971260348335,1454.3971260348335,1454.3971260348335,1454.3971260348335,1455.8989738968667,1455.8989738968667,1455.8989738968667,1455.8989738968667,1455.8989738968667,1455.8989738968667,1455.8989738968667,1455.8989738968667,switch,letter,lettSwt,k,0.48222152702510357,vtsPrac,1456.3994706969243,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1462.5561608488206,125,F,star,0.001097697066143155,,,,,1,0,,,2,,,,,,,,,1458.8855224598665,1458.8855224598665,1458.8855224598665,1458.8855224598665,1460.3871122777928,1460.3871122777928,1460.3871122777928,1460.3871122777928,1460.3871122777928,1460.3871122777928,1460.3871122777928,1460.3871122777928,switch,number,numSwt,d,0.6400924441404641,vtsPrac,1461.0546644588467,1462.5561608488206,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1467.2278417618945,181,W,hexagon,0.0011983539443463087,,,,,1,0,,,2,,,,,,,,,1463.5404610119294,1463.5404610119294,1463.5404610119294,1463.5404610119294,1465.0421131588519,1465.0421131588519,1465.0421131588519,1465.0421131588519,1465.0421131588519,1465.0421131588519,1465.0421131588519,1465.0421131588519,repeat,number,numRpt,f,0.6530124822165817,vtsPrac,1465.7261653440073,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1472.2167850469705,160,D,star,0.001079755136743188,,,,,1,0,,,2,,,,,,,,,1468.2122531789355,1468.2122531789355,1468.2122531789355,1468.2122531789355,1469.7139892219566,1469.7139892219566,1469.7139892219566,1469.7139892219566,1469.7139892219566,1469.7139892219566,1469.7139892219566,1469.7139892219566,repeat,number,numRpt,f,0.9686953332275152,vtsPrac,1470.7150365589187,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1476.855238377815,132,U,hexagon,0.0012740141246467829,,,,,1,0,,,2,,,,,,,,,1473.2013158798218,1473.2013158798218,1473.2013158798218,1473.2013158798218,1474.7027735938318,1474.7027735938318,1474.7027735938318,1474.7027735938318,1474.7027735938318,1474.7027735938318,1474.7027735938318,1474.7027735938318,repeat,number,numRpt,d,0.6243688073009253,vtsPrac,1475.353552673012,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1481.6438224839512,181,S,hexagon,0.001460839994251728,,,,,1,0,,,2,,,,,,,,,1477.8397658797912,1477.8397658797912,1477.8397658797912,1477.8397658797912,1479.3413807989564,1479.3413807989564,1479.3413807989564,1479.3413807989564,1479.3413807989564,1479.3413807989564,1479.3413807989564,1479.3413807989564,switch,letter,lettSwt,k,0.7781626642681658,vtsPrac,1480.1421263138764,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1486.2491474149283,146,W,star,0.0010720670688897371,,,,,1,0,,,2,,,,,,,,,1482.6282777169254,1482.6282777169254,1482.6282777169254,1482.6282777169254,1484.1299948138185,1484.1299948138185,1484.1299948138185,1484.1299948138185,1484.1299948138185,1484.1299948138185,1484.1299948138185,1484.1299948138185,repeat,letter,lettRpt,k,0.5915283120702952,vtsPrac,1484.7474351238925,1486.2491474149283,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1490.9039652638603,160,F,hexagon,0.0009976690635085106,,,,,1,0,,,2,,,,,,,,,1487.2334124138579,1487.2334124138579,1487.2334124138579,1487.2334124138579,1488.7349492989015,1488.7349492989015,1488.7349492989015,1488.7349492989015,1488.7349492989015,1488.7349492989015,1488.7349492989015,1488.7349492989015,switch,number,numSwt,f,0.6346522651147097,vtsPrac,1489.4023237638175,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1495.6258520667907,125,D,triangle,0.0013047789689153433,,,,,1,0,,,2,,,,,,,,,1491.8884391088504,1491.8884391088504,1491.8884391088504,1491.8884391088504,1493.389990962809,1493.389990962809,1493.389990962809,1493.389990962809,1493.389990962809,1493.389990962809,1493.389990962809,1493.389990962809,repeat,number,numRpt,d,0.7021693172864616,vtsPrac,1494.124356473796,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1544.8638391918503,125,F,circle,0.0022999851498752832,,,,,1,0,,,,,,,,,,,,1540.9425403468776,1540.9425403468776,1540.9425403468776,1540.9425403468776,1542.4443235278595,1542.4443235278595,1542.4443235278595,1542.4443235278595,1542.4443235278595,1542.4443235278595,1542.4443235278595,1542.4443235278595,repeat,number,numRpt,d,0.883416396100074,noRew,,,0,1543.3618325169664,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1549.3018387649208,167,H,hexagon,0.0008097782265394926,,,,,1,0,,,,,,,,,,,,1545.8314337539487,1545.8314337539487,1545.8314337539487,1545.8314337539487,1547.3329475519713,1547.3329475519713,1547.3329475519713,1547.3329475519713,1547.3329475519713,1547.3329475519713,1547.3329475519713,1547.3329475519713,repeat,number,numRpt,f,0.4378148231189698,noRew,,,0,1547.800186146982,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1553.8734729748685,174,S,circle,0.0013081470970064402,,,,,1,0,,,,,,,,,,,,1550.2864780898672,1550.2864780898672,1550.2864780898672,1550.2864780898672,1551.7879108369816,1551.7879108369816,1551.7879108369816,1551.7879108369816,1551.7879108369816,1551.7879108369816,1551.7879108369816,1551.7879108369816,switch,letter,lettSwt,k,0.5514179421588778,noRew,,,0,1552.3718505189754,1553.8734729748685,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1558.6288054729812,181,W,star,0.0013473390135914087,,,,,1,0,,,,,,,,,,,,1554.8579456249718,1554.8579456249718,1554.8579456249718,1554.8579456249718,1556.3597016639542,1556.3597016639542,1556.3597016639542,1556.3597016639542,1556.3597016639542,1556.3597016639542,1556.3597016639542,1556.3597016639542,switch,number,numSwt,f,0.7374467202462256,noRew,,,0,1557.127085804008,1558.6288054729812,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1563.4840677028988,125,F,hexagon,0.0010924490634351969,,,,,1,0,,,,,,,,,,,,1559.6132942489348,1559.6132942489348,1559.6132942489348,1559.6132942489348,1561.1147514379118,1561.1147514379118,1561.1147514379118,1561.1147514379118,1561.1147514379118,1561.1147514379118,1561.1147514379118,1561.1147514379118,switch,letter,lettSwt,j,0.8435055213049054,noRew,,,0,1561.9825212829746,1563.4840677028988,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1568.2059375888202,167,H,star,0.0011736489832401276,,,,,1,0,,,,,,,,,,,,1564.468537259847,1564.468537259847,1564.468537259847,1564.468537259847,1565.9700978419278,1565.9700978419278,1565.9700978419278,1565.9700978419278,1565.9700978419278,1565.9700978419278,1565.9700978419278,1565.9700978419278,repeat,letter,lettRpt,j,0.7125023943372071,noRew,,,0,1566.704529067967,1568.2059375888202,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1573.6789217879996,174,S,star,0.001483364962041378,,,,,1,0,,,,,,,,,,,,1569.1902785499115,1569.1902785499115,1569.1902785499115,1569.1902785499115,1570.6921543339267,1570.6921543339267,1570.6921543339267,1570.6921543339267,1570.6921543339267,1570.6921543339267,1570.6921543339267,1570.6921543339267,repeat,letter,lettRpt,k,1.459042486967519,noRew,,,0,1572.1768415379338,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,,1578.3672393797897,181,W,hexagon,0.0013492731377482414,,,,,1,0,,,,,,,,,,,,1574.6631168948952,1574.6631168948952,1574.6631168948952,1574.6631168948952,1576.1648231998552,1576.1648231998552,1576.1648231998552,1576.1648231998552,1576.1648231998552,1576.1648231998552,1576.1648231998552,1576.1648231998552,switch,number,numSwt,f,0.6778024001978338,noRew,,,0,1576.8663719899487,1578.3672393797897,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
