LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0772886449995,160.0772886449995,160.0772886449995,160.0772886449995,160.0772886449995,160.0772886449995,160.0772886449995,160.0772886449995,160.0772886449995,160.0772886449995,l,2.83230720100255,10,152,0,162.93037935100074,164.43223720400056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,2,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.9327014949995,164.9327014949995,164.9327014949995,164.9327014949995,164.9327014949995,164.9327014949995,164.9327014949995,164.9327014949995,164.9327014949995,164.9327014949995,l,0.9043718690008973,10,162,0,165.86706781999965,167.36879240800044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,3,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.86934072099757,167.86934072099757,167.86934072099757,167.86934072099757,167.86934072099757,167.86934072099757,167.86934072099757,167.86934072099757,167.86934072099757,167.86934072099757,a,0.9436259930043889,1,163,0,168.8370371710007,170.33867289800037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,4,28,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.8392568149975,170.8392568149975,170.8392568149975,170.8392568149975,170.8392568149975,170.8392568149975,170.8392568149975,170.8392568149975,170.8392568149975,170.8392568149975,a,0.8784511920021032,1,164,0,171.74016558400035,173.24183124099727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,5,29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.74235705499814,173.74235705499814,173.74235705499814,173.74235705499814,173.74235705499814,173.74235705499814,173.74235705499814,173.74235705499814,173.74235705499814,173.74235705499814,a,0.8466676630014263,10,174,0,174.61013980999996,176.11165442299898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,6,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.6121096099996,176.6121096099996,176.6121096099996,176.6121096099996,176.6121096099996,176.6121096099996,176.6121096099996,176.6121096099996,176.6121096099996,176.6121096099996,l,1.425955499002157,10,184,0,178.0637920049994,179.56547258299906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,7,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0661407999978,180.0661407999978,180.0661407999978,180.0661407999978,180.0661407999978,180.0661407999978,180.0661407999978,180.0661407999978,180.0661407999978,180.0661407999978,l,1.5397987659998762,1,185,0,181.6344121410002,183.1360748429979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,8,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.63650326599964,183.63650326599964,183.63650326599964,183.63650326599964,183.63650326599964,183.63650326599964,183.63650326599964,183.63650326599964,183.63650326599964,183.63650326599964,l,1.5695398900024884,1,186,0,185.2383927689989,186.74014612599785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,9,33,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.24086657599764,187.24086657599764,187.24086657599764,187.24086657599764,187.24086657599764,187.24086657599764,187.24086657599764,187.24086657599764,187.24086657599764,187.24086657599764,l,1.5257463800044206,1,187,0,188.7922678879986,190.29404326999793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,10,34,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.79456059400036,190.79456059400036,190.79456059400036,190.79456059400036,190.79456059400036,190.79456059400036,190.79456059400036,190.79456059400036,190.79456059400036,190.79456059400036,a,1.2997792060014035,10,197,0,192.11262241000077,193.6141606199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,11,35,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.11487899299755,194.11487899299755,194.11487899299755,194.11487899299755,194.11487899299755,194.11487899299755,194.11487899299755,194.11487899299755,194.11487899299755,194.11487899299755,l,0.835318499001005,10,207,0,194.9826916130005,196.48409820400047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,0,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.98476907499935,196.98476907499935,196.98476907499935,196.98476907499935,196.98476907499935,196.98476907499935,196.98476907499935,196.98476907499935,196.98476907499935,196.98476907499935,a,0.8686602920024598,10,217,0,197.88587718299823,199.38730624399977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,1,37,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.88799871800074,199.88799871800074,199.88799871800074,199.88799871800074,199.88799871800074,199.88799871800074,199.88799871800074,199.88799871800074,199.88799871800074,199.88799871800074,l,1.0130209180024394,1,218,0,200.9224917979991,202.42393563299993,202.42393563299993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,2,38,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.9246005549976,202.9246005549976,202.9246005549976,202.9246005549976,202.9246005549976,202.9246005549976,202.9246005549976,202.9246005549976,202.9246005549976,202.9246005549976,l,0.5682725500009838,10,228,0,203.52542477399766,205.02685900600045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,3,39,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.52732651100087,205.52732651100087,205.52732651100087,205.52732651100087,205.52732651100087,205.52732651100087,205.52732651100087,205.52732651100087,205.52732651100087,205.52732651100087,a,0.9998327140019683,10,238,0,206.54525711099996,208.0470204589983,208.0470204589983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,4,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.54736564799896,208.54736564799896,208.54736564799896,208.54736564799896,208.54736564799896,208.54736564799896,208.54736564799896,208.54736564799896,208.54736564799896,208.54736564799896,a,1.9146713740010455,1,239,0,210.4828124150008,211.9847922000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,5,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.4851795049981,212.4851795049981,212.4851795049981,212.4851795049981,212.4851795049981,212.4851795049981,212.4851795049981,212.4851795049981,212.4851795049981,212.4851795049981,l,2.8804130910029926,10,249,0,215.38838896900052,216.88996086800034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,6,42,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.3907501149988,217.3907501149988,217.3907501149988,217.3907501149988,217.3907501149988,217.3907501149988,217.3907501149988,217.3907501149988,217.3907501149988,217.3907501149988,a,1.752354735002882,10,259,0,219.17589778099864,220.6774564999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,7,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.17832402799831,221.17832402799831,221.17832402799831,221.17832402799831,221.17832402799831,221.17832402799831,221.17832402799831,221.17832402799831,221.17832402799831,221.17832402799831,l,1.5954299360018922,10,269,0,222.7965409899989,224.298131962998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,8,44,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.79891843899895,224.79891843899895,224.79891843899895,224.79891843899895,224.79891843899895,224.79891843899895,224.79891843899895,224.79891843899895,224.79891843899895,224.79891843899895,l,2.470323075001943,1,270,0,227.30166280999765,228.80302436499915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,9,45,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.30364547899808,229.30364547899808,229.30364547899808,229.30364547899808,229.30364547899808,229.30364547899808,229.30364547899808,229.30364547899808,229.30364547899808,229.30364547899808,l,1.2692551220025052,1,271,0,230.6051796799984,232.10674277299768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,10,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.6074680849997,232.6074680849997,232.6074680849997,232.6074680849997,232.6074680849997,232.6074680849997,232.6074680849997,232.6074680849997,232.6074680849997,232.6074680849997,a,1.775522895000904,1,272,0,234.40940946999763,235.9111167129995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,11,47,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.41156158399826,236.41156158399826,236.41156158399826,236.41156158399826,236.41156158399826,236.41156158399826,236.41156158399826,236.41156158399826,236.41156158399826,236.41156158399826,l,1.5783480390018667,1,273,0,238.0133775430004,239.5149377630005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.6880607380008,290.6880607380008,290.6880607380008,290.6880607380008,290.6880607380008,290.6880607380008,290.6880607380008,290.6880607380008,290.6880607380008,290.6880607380008,l,1.5507036230010272,1,274,1,292.2565013059975,293.75817155299956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.25869325299936,294.25869325299936,294.25869325299936,294.25869325299936,294.25869325299936,294.25869325299936,294.25869325299936,294.25869325299936,294.25869325299936,294.25869325299936,l,1.2992530890005582,1,275,1,295.5769316429978,297.0784060099977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.5790707800006,297.5790707800006,297.5790707800006,297.5790707800006,297.5790707800006,297.5790707800006,297.5790707800006,297.5790707800006,297.5790707800006,297.5790707800006,a,1.3066172159997222,10,285,1,298.9140229129989,300.41570839999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.9161527190008,300.9161527190008,300.9161527190008,300.9161527190008,300.9161527190008,300.9161527190008,300.9161527190008,300.9161527190008,300.9161527190008,300.9161527190008,l,2.610365737000393,10,295,1,303.5523108729976,305.054003467998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.55461374399965,305.55461374399965,305.55461374399965,305.55461374399965,305.55461374399965,305.55461374399965,305.55461374399965,305.55461374399965,305.55461374399965,305.55461374399965,l,1.7469273910028278,10,305,1,307.32321672000035,308.8246663530008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.32542169299995,309.32542169299995,309.32542169299995,309.32542169299995,309.32542169299995,309.32542169299995,309.32542169299995,309.32542169299995,309.32542169299995,309.32542169299995,l,1.9442358080013946,10,315,1,311.2943007499998,312.7958253709985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.29638476499895,313.29638476499895,313.29638476499895,313.29638476499895,313.29638476499895,313.29638476499895,313.29638476499895,313.29638476499895,313.29638476499895,313.29638476499895,l,1.4771974910036079,10,325,1,314.7980581890006,316.2997741149993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.80029258099967,316.80029258099967,316.80029258099967,316.80029258099967,316.80029258099967,316.80029258099967,316.80029258099967,316.80029258099967,316.80029258099967,316.80029258099967,l,2.1498960130047635,10,335,1,318.9694068139979,320.47091505999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.97165546500037,320.97165546500037,320.97165546500037,320.97165546500037,320.97165546500037,320.97165546500037,320.97165546500037,320.97165546500037,320.97165546500037,320.97165546500037,l,1.5054019790004531,10,345,1,322.5065088129995,324.0081289029986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.50879134500065,324.50879134500065,324.50879134500065,324.50879134500065,324.50879134500065,324.50879134500065,324.50879134500065,324.50879134500065,324.50879134500065,324.50879134500065,a,3.0402295349995256,10,355,1,327.5789108209974,329.08052450899777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.5811219999996,329.5811219999996,329.5811219999996,329.5811219999996,329.5811219999996,329.5811219999996,329.5811219999996,329.5811219999996,329.5811219999996,329.5811219999996,l,1.8180332310039375,1,356,1,331.41639828500047,332.9181394579973,332.9181394579973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.4186942109991,333.4186942109991,333.4186942109991,333.4186942109991,333.4186942109991,333.4186942109991,333.4186942109991,333.4186942109991,333.4186942109991,333.4186942109991,l,1.7076252560036664,10,366,1,335.15371381399746,336.6553833679973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,0,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.15615843499836,337.15615843499836,337.15615843499836,337.15615843499836,337.15615843499836,337.15615843499836,337.15615843499836,337.15615843499836,337.15615843499836,337.15615843499836,a,1.864937528000155,10,376,1,339.04153558100006,340.5432571979982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,1,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.0437637399991,341.0437637399991,341.0437637399991,341.0437637399991,341.0437637399991,341.0437637399991,341.0437637399991,341.0437637399991,341.0437637399991,341.0437637399991,l,1.8740344360048766,10,386,1,342.94578213599743,344.44744768300006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,2,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.94775721800033,344.94775721800033,344.94775721800033,344.94775721800033,344.94775721800033,344.94775721800033,344.94775721800033,344.94775721800033,344.94775721800033,344.94775721800033,a,1.3862403650018678,10,396,1,346.3662092779996,347.86801085799743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,3,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.3683819430007,348.3683819430007,348.3683819430007,348.3683819430007,348.3683819430007,348.3683819430007,348.3683819430007,348.3683819430007,348.3683819430007,348.3683819430007,l,1.17269569400014,1,397,1,349.5698445929993,351.07150568900033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,4,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.5721054130008,351.5721054130008,351.5721054130008,351.5721054130008,351.5721054130008,351.5721054130008,351.5721054130008,351.5721054130008,351.5721054130008,351.5721054130008,a,1.9779765860039333,10,407,1,353.57446336000066,355.07583943499776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
