LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,6,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.7513963,860.7513963,860.7513963,860.7513963,860.7513963,860.7513963,860.7513963,860.7513963,860.7513963,860.7513963,a,0.30253688,10,175,0,861.0849785,862.5865728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,7,31,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.0871556,863.0871556,863.0871556,863.0871556,863.0871556,863.0871556,863.0871556,863.0871556,863.0871556,863.0871556,l,0.239975037,10,185,0,863.3541427,864.8559132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,8,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.3564841,865.3564841,865.3564841,865.3564841,865.3564841,865.3564841,865.3564841,865.3564841,865.3564841,865.3564841,a,0.474422915,10,195,0,865.8570435,867.3587556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,9,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.8591367,867.8591367,867.8591367,867.8591367,867.8591367,867.8591367,867.8591367,867.8591367,867.8591367,867.8591367,l,0.299197722,10,205,0,868.1761934,869.6791861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,10,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.1783121,870.1783121,870.1783121,870.1783121,870.1783121,870.1783121,870.1783121,870.1783121,870.1783121,870.1783121,a,0.291905438,1,206,0,870.4954615,871.9971105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,11,35,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.4975773,872.4975773,872.4975773,872.4975773,872.4975773,872.4975773,872.4975773,872.4975773,872.4975773,872.4975773,l,0.268456549,1,207,0,872.7981166,874.2995853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,0,36,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.8001595,874.8001595,874.8001595,874.8001595,874.8001595,874.8001595,874.8001595,874.8001595,874.8001595,874.8001595,l,0.637932524,10,217,0,875.4672057,876.9692468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,1,37,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.4696902,877.4696902,877.4696902,877.4696902,877.4696902,877.4696902,877.4696902,877.4696902,877.4696902,877.4696902,a,0.327749911,10,227,0,877.8202375,879.3217787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,2,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.8225289,879.8225289,879.8225289,879.8225289,879.8225289,879.8225289,879.8225289,879.8225289,879.8225289,879.8225289,l,0.302822963,10,237,0,880.1562256,881.6578969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,3,39,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.1584622,882.1584622,882.1584622,882.1584622,882.1584622,882.1584622,882.1584622,882.1584622,882.1584622,882.1584622,a,0.26387657,10,247,0,882.4420412,883.9437457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,4,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.4443296,884.4443296,884.4443296,884.4443296,884.4443296,884.4443296,884.4443296,884.4443296,884.4443296,884.4443296,l,0.306359099,10,257,0,884.7780091,886.2793969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,5,41,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.7800695,886.7800695,886.7800695,886.7800695,886.7800695,886.7800695,886.7800695,886.7800695,886.7800695,886.7800695,a,0.242521202,10,267,0,887.0471412,888.5486557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,6,42,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.0491596,889.0491596,889.0491596,889.0491596,889.0491596,889.0491596,889.0491596,889.0491596,889.0491596,889.0491596,l,0.261401358,1,268,0,889.3327156,890.8345729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,7,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.3351435,891.3351435,891.3351435,891.3351435,891.3351435,891.3351435,891.3351435,891.3351435,891.3351435,891.3351435,l,0.231885448,10,278,0,891.5854663,893.0869522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,8,44,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.587594,893.587594,893.587594,893.587594,893.587594,893.587594,893.587594,893.587594,893.587594,893.587594,a,0.20174659,10,288,0,893.8211376,895.3228637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,9,45,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.8233581,895.8233581,895.8233581,895.8233581,895.8233581,895.8233581,895.8233581,895.8233581,895.8233581,895.8233581,l,0.055056855,1,289,0,895.9067468,897.4085427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,10,46,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.9090218,897.9090218,897.9090218,897.9090218,897.9090218,897.9090218,897.9090218,897.9090218,897.9090218,897.9090218,a,0.536378644,10,299,0,898.4763513,899.9779491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,11,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.4784704,900.4784704,900.4784704,900.4784704,900.4784704,900.4784704,900.4784704,900.4784704,900.4784704,900.4784704,l,0.1598362,10,309,0,900.662055,902.1636483,902.1636483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.193493,907.193493,907.193493,907.193493,907.193493,907.193493,907.193493,907.193493,907.193493,907.193493,a,0.73338083,10,319,1,907.9533729,909.4551896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.9557795,909.9557795,909.9557795,909.9557795,909.9557795,909.9557795,909.9557795,909.9557795,909.9557795,909.9557795,l,0.257967381,1,320,1,910.2392994,911.7407771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.2413982,912.2413982,912.2413982,912.2413982,912.2413982,912.2413982,912.2413982,912.2413982,912.2413982,912.2413982,l,0.309115208,10,330,1,912.5749993,914.0768296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.5773662,914.5773662,914.5773662,914.5773662,914.5773662,914.5773662,914.5773662,914.5773662,914.5773662,914.5773662,a,0.26818258,1,331,1,914.8775646,916.3793024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,4,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.8798031,916.8798031,916.8798031,916.8798031,916.8798031,916.8798031,916.8798031,916.8798031,916.8798031,916.8798031,l,0.223114601,1,332,1,917.130142,918.6317866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.1324094,919.1324094,919.1324094,919.1324094,919.1324094,919.1324094,919.1324094,919.1324094,919.1324094,919.1324094,l,0.250544677,1,333,1,919.3992645,920.9010671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.4016428,921.4016428,921.4016428,921.4016428,921.4016428,921.4016428,921.4016428,921.4016428,921.4016428,921.4016428,a,0.284436078,1,334,1,921.7185658,923.2202164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.720896,923.720896,923.720896,923.720896,923.720896,923.720896,923.720896,923.720896,923.720896,923.720896,a,0.198830603,1,335,1,923.9376986,925.4393555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.940027,925.940027,925.940027,925.940027,925.940027,925.940027,925.940027,925.940027,925.940027,925.940027,a,0.31454663,10,345,1,926.2736949,927.7754403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.275663,928.275663,928.275663,928.275663,928.275663,928.275663,928.275663,928.275663,928.275663,928.275663,l,0.258399901,1,346,1,928.5596217,930.0611089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,10,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.5616001,930.5616001,930.5616001,930.5616001,930.5616001,930.5616001,930.5616001,930.5616001,930.5616001,930.5616001,a,0.40439194,10,356,1,930.9955201,932.4973613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,11,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.9978934,932.9978934,932.9978934,932.9978934,932.9978934,932.9978934,932.9978934,932.9978934,932.9978934,932.9978934,a,0.080856396,10,366,1,933.0979278,934.5995148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,0,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.1001279,935.1001279,935.1001279,935.1001279,935.1001279,935.1001279,935.1001279,935.1001279,935.1001279,935.1001279,a,0.001696081,10,376,1,935.1335349,936.6349919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,1,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.1356623,937.1356623,937.1356623,937.1356623,937.1356623,937.1356623,937.1356623,937.1356623,937.1356623,937.1356623,a,0.270808369,1,377,1,937.4360665,938.9375636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,2,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.4381354,939.4381354,939.4381354,939.4381354,939.4381354,939.4381354,939.4381354,939.4381354,939.4381354,939.4381354,l,0.408001449,1,378,1,939.8719299,941.3735143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,3,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.8739797,941.8739797,941.8739797,941.8739797,941.8739797,941.8739797,941.8739797,941.8739797,941.8739797,941.8739797,a,0.379530104,10,388,1,942.2745335,943.776309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,4,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.2767424,944.2767424,944.2767424,944.2767424,944.2767424,944.2767424,944.2767424,944.2767424,944.2767424,944.2767424,a,0.041223066,1,389,1,944.3436343,945.8453647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,5,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.3460112,946.3460112,946.3460112,946.3460112,946.3460112,946.3460112,946.3460112,946.3460112,946.3460112,946.3460112,a,0.460220862,1,390,1,946.8297545,948.3312507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,6,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.831919,948.831919,948.831919,948.831919,948.831919,948.831919,948.831919,948.831919,948.831919,948.831919,l,0.32627764,1,391,1,949.1822567,950.6839235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,7,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.1844768,951.1844768,951.1844768,951.1844768,951.1844768,951.1844768,951.1844768,951.1844768,951.1844768,951.1844768,a,0.269014773,10,401,1,951.4847981,952.9865525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,8,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.4869524,953.4869524,953.4869524,953.4869524,953.4869524,953.4869524,953.4869524,953.4869524,953.4869524,953.4869524,l,0.199893592,1,402,1,953.7040007,955.2054898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,9,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.7062582,955.7062582,955.7062582,955.7062582,955.7062582,955.7062582,955.7062582,955.7062582,955.7062582,955.7062582,a,0.572224546,1,403,1,956.306841,957.8084863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,10,22,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.308863,958.308863,958.308863,958.308863,958.308863,958.308863,958.308863,958.308863,958.308863,958.308863,l,0.282031517,10,413,1,958.6092318,960.1110654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,11,23,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.611433,960.611433,960.611433,960.611433,960.611433,960.611433,960.611433,960.611433,960.611433,960.611433,a,0.899280028,10,423,1,961.5291646,963.0308004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,2,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.5313043,963.5313043,963.5313043,963.5313043,963.5313043,963.5313043,963.5313043,963.5313043,963.5313043,963.5313043,l,0.370856282,1,424,1,963.9318407,965.4334957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
