LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,747.273573036,Y,174,triangle,0.001514864998171106,,,,,,,,,1,0,,2,,,,,,,,,,,742.8447782189905,742.8447782189905,742.8447782189905,742.8447782189905,744.3537544739957,744.3537544739957,744.3537544739957,744.3537544739957,744.3537544739957,744.3537544739957,744.3537544739957,744.3537544739957,repeat,letter,lettRpt,f,1.4013360700046178,vtsPrac,745.771752250992,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,752.6294787809893,H,167,circle,0.0014485899882856756,,,,,,,,,1,0,,2,,,,,,,,,,,748.2528461639886,748.2528461639886,748.2528461639886,748.2528461639886,749.7596547819994,749.7596547819994,749.7596547819994,749.7596547819994,749.7596547819994,749.7596547819994,749.7596547819994,749.7596547819994,repeat,letter,lettRpt,d,1.3477511650125962,vtsPrac,751.1284413099929,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,758.2523266009957,B,146,hexagon,0.0014794730086578056,,,,,,,,,1,0,,2,,,,,,,,,,,753.609596217997,753.609596217997,753.609596217997,753.609596217997,755.1154558329872,755.1154558329872,755.1154558329872,755.1154558329872,755.1154558329872,755.1154558329872,755.1154558329872,755.1154558329872,repeat,letter,lettRpt,d,1.6075877749972278,vtsPrac,756.7507698879926,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,763.6083695720008,U,132,triangle,0.0017096829978981987,,,,,,,,,1,0,,2,,,,,,,,,,,759.2340507119952,759.2340507119952,759.2340507119952,759.2340507119952,760.7384771539946,760.7384771539946,760.7384771539946,760.7384771539946,760.7384771539946,760.7384771539946,760.7384771539946,760.7384771539946,repeat,letter,lettRpt,f,1.3358902590116486,vtsPrac,762.1066928329965,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,796.6780377289979,H,125,triangle,0.0018882120057241991,,,,,,,,,1,0,,3,,,,,,,,,,,792.235967539993,792.235967539993,792.235967539993,792.235967539993,793.7414581929916,793.7414581929916,793.7414581929916,793.7414581929916,793.7414581929916,793.7414581929916,793.7414581929916,793.7414581929916,repeat,letter,lettRpt,d,1.405812599012279,vtsPrac,795.1764569309889,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,801.4167671439936,Y,167,hexagon,0.001447620990802534,,,,,,,,,1,0,,3,,,,,,,,,,,797.6568953019887,797.6568953019887,797.6568953019887,797.6568953019887,799.1640794659907,799.1640794659907,799.1640794659907,799.1640794659907,799.1640794659907,799.1640794659907,799.1640794659907,799.1640794659907,switch,number,numSwt,k,0.7274518260092009,vtsPrac,799.9150022239919,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,807.5066641640005,B,181,hexagon,0.0014172989904182032,,,,,,,,,1,0,,3,,,,,,,,,,,802.3966044819972,802.3966044819972,802.3966044819972,802.3966044819972,803.9026756329986,803.9026756329986,803.9026756329986,803.9026756329986,803.9026756329986,803.9026756329986,803.9026756329986,803.9026756329986,repeat,number,numRpt,k,2.0762383790133754,vtsPrac,806.0048750829883,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,812.4787124639988,S,132,triangle,0.001560999997309409,,,,,,,,,1,0,,3,,,,,,,,,,,808.4865264589898,808.4865264589898,808.4865264589898,808.4865264589898,809.9925986699964,809.9925986699964,809.9925986699964,809.9925986699964,809.9925986699964,809.9925986699964,809.9925986699964,809.9925986699964,switch,letter,lettSwt,f,0.9550255360081792,vtsPrac,810.9771598149964,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,817.7178188639955,H,125,star,0.0016666469891788438,,,,,,,,,1,0,,3,,,,,,,,,,,813.4600094519992,813.4600094519992,813.4600094519992,813.4600094519992,814.9648284059949,814.9648284059949,814.9648284059949,814.9648284059949,814.9648284059949,814.9648284059949,814.9648284059949,814.9648284059949,switch,number,numSwt,j,1.230415793004795,vtsPrac,816.2163581419882,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,822.439879004989,Y,167,circle,0.0016418799932580441,,,,,,,,,1,0,,3,,,,,,,,,,,818.6959415009915,818.6959415009915,818.6959415009915,818.6959415009915,820.2038049019902,820.2038049019902,820.2038049019902,820.2038049019902,820.2038049019902,820.2038049019902,820.2038049019902,820.2038049019902,switch,letter,lettSwt,f,0.7118432010174729,vtsPrac,820.9379310609947,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,826.9281863129872,B,181,circle,0.001652492006542161,,,,,,,,,1,0,,3,,,,,,,,,,,823.4208675089903,823.4208675089903,823.4208675089903,823.4208675089903,824.9259327019972,824.9259327019972,824.9259327019972,824.9259327019972,824.9259327019972,824.9259327019972,824.9259327019972,824.9259327019972,switch,number,numSwt,k,0.47668103901378345,vtsPrac,825.4265075379953,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,832.1505338679999,S,132,star,0.0015481059963349253,,,,,,,,,1,0,,3,,,,,,,,,,,827.9072477269947,827.9072477269947,827.9072477269947,827.9072477269947,829.414142330992,829.414142330992,829.414142330992,829.414142330992,829.414142330992,829.414142330992,829.414142330992,829.414142330992,repeat,number,numRpt,j,1.2124610480095726,vtsPrac,830.6487149659952,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,837.4897668669873,S,146,triangle,0.0016408219962613657,,,,,,,,,1,0,,3,,,,,,,,,,,833.1276867159904,833.1276867159904,833.1276867159904,833.1276867159904,834.6367747559998,834.6367747559998,834.6367747559998,834.6367747559998,834.6367747559998,834.6367747559998,834.6367747559998,834.6367747559998,switch,letter,lettSwt,f,1.334694376011612,vtsPrac,835.9883169759996,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,842.1947573969956,W,167,hexagon,0.0014072799967834726,,,,,,,,,1,0,,3,,,,,,,,,,,838.4691710219922,838.4691710219922,838.4691710219922,838.4691710219922,839.9756086749985,839.9756086749985,839.9756086749985,839.9756086749985,839.9756086749985,839.9756086749985,839.9756086749985,839.9756086749985,repeat,letter,lettRpt,f,0.699754457018571,vtsPrac,840.6930369949987,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,847.0334527929954,D,132,triangle,0.0014021159877302125,,,,,,,,,1,0,,3,,,,,,,,,,,843.175024015989,843.175024015989,843.175024015989,843.175024015989,844.6809054319892,844.6809054319892,844.6809054319892,844.6809054319892,844.6809054319892,844.6809054319892,844.6809054319892,844.6809054319892,switch,number,numSwt,j,0.8345095130061964,vtsPrac,845.531802751997,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,852.1727768239944,B,160,hexagon,0.0010987489949911833,,,,,,,,,1,0,,3,,,,,,,,,,,848.0148844169889,848.0148844169889,848.0148844169889,848.0148844169889,849.5197107409913,849.5197107409913,849.5197107409913,849.5197107409913,849.5197107409913,849.5197107409913,849.5197107409913,849.5197107409913,repeat,number,numRpt,k,1.131737752002664,vtsPrac,850.6709249089909,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,856.8778213579935,Y,181,star,0.0015982629993231967,,,,,,,,,1,0,,3,,,,,,,,,,,853.1526460059977,853.1526460059977,853.1526460059977,853.1526460059977,854.6586099790002,854.6586099790002,854.6586099790002,854.6586099790002,854.6586099790002,854.6586099790002,854.6586099790002,854.6586099790002,switch,letter,lettSwt,f,0.6889798150077695,vtsPrac,855.3760503800004,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,861.9999322699878,W,125,triangle,0.0014773930015508085,,,,,,,,,1,0,,3,,,,,,,,,,,857.8570169759914,857.8570169759914,857.8570169759914,857.8570169759914,859.3638066549902,859.3638066549902,859.3638066549902,859.3638066549902,859.3638066549902,859.3638066549902,859.3638066549902,859.3638066549902,repeat,letter,lettRpt,f,1.1116282220027642,vtsPrac,860.4983535569918,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,867.2225350969966,B,160,star,0.0017347440007142723,,,,,,,,,1,0,,3,,,,,,,,,,,862.9795262900006,862.9795262900006,862.9795262900006,862.9795262900006,864.4864164209866,864.4864164209866,864.4864164209866,864.4864164209866,864.4864164209866,864.4864164209866,864.4864164209866,864.4864164209866,switch,number,numSwt,k,1.2124458520120243,vtsPrac,865.7208352269954,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,872.1278616499912,S,132,circle,0.001621485993382521,,,,,,,,,1,0,,3,,,,,,,,,,,868.2018524649902,868.2018524649902,868.2018524649902,868.2018524649902,869.7085411919979,869.7085411919979,869.7085411919979,869.7085411919979,869.7085411919979,869.7085411919979,869.7085411919979,869.7085411919979,switch,letter,lettSwt,f,0.8947778300062055,vtsPrac,870.6263060309866,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,901.9106384439947,H,125,circle,0.002366233995417133,,,,,,,,,1,0,,,,,,,,,,,,,897.9040360549989,897.9040360549989,897.9040360549989,897.9040360549989,899.4080899879918,899.4080899879918,899.4080899879918,899.4080899879918,899.4080899879918,899.4080899879918,899.4080899879918,899.4080899879918,repeat,letter,lettRpt,d,0.9790798320173053,noRew,,0,900.4093715469935,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,907.1165715509997,Y,174,star,0.00159593099670019,,,,,,,,,1,0,,,,,,,,,,,,,902.8907627320004,902.8907627320004,902.8907627320004,902.8907627320004,904.3967098789872,904.3967098789872,904.3967098789872,904.3967098789872,904.3967098789872,904.3967098789872,904.3967098789872,904.3967098789872,switch,number,numSwt,k,1.1988080750161316,noRew,,0,905.6149854169926,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,912.4391455689911,S,132,circle,0.0016879989998415112,,,,,,,,,1,0,,,,,,,,,,,,,908.0978854459972,908.0978854459972,908.0978854459972,908.0978854459972,909.6025120459963,909.6025120459963,909.6025120459963,909.6025120459963,909.6025120459963,909.6025120459963,909.6025120459963,909.6025120459963,switch,letter,lettSwt,f,1.3045865670137573,noRew,,0,910.9374523899896,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,917.2609638199938,U,181,hexagon,0.0016176810022443533,,,,,,,,,1,0,,,,,,,,,,,,,913.4183238339901,913.4183238339901,913.4183238339901,913.4183238339901,914.9252385299915,914.9252385299915,914.9252385299915,914.9252385299915,914.9252385299915,914.9252385299915,914.9252385299915,914.9252385299915,switch,number,numSwt,k,0.806235859010485,noRew,,0,915.7593054530007,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,922.4168697479909,H,125,hexagon,0.0018597610032884404,,,,,,,,,1,0,,,,,,,,,,,,,918.2410891069885,918.2410891069885,918.2410891069885,918.2410891069885,919.7472364610003,919.7472364610003,919.7472364610003,919.7472364610003,919.7472364610003,919.7472364610003,919.7472364610003,919.7472364610003,switch,letter,lettSwt,d,1.1440554069995414,noRew,,0,920.9150617679988,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,927.1218312499986,Y,174,circle,0.0013886380038456991,,,,,,,,,1,0,,,,,,,,,,,,,923.3950258459954,923.3950258459954,923.3950258459954,923.3950258459954,924.9028375869966,924.9028375869966,924.9028375869966,924.9028375869966,924.9028375869966,924.9028375869966,924.9028375869966,924.9028375869966,switch,number,numSwt,k,0.6920875540090492,noRew,,0,925.6201773840003,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,932.7281125189911,S,132,star,0.0015724999975645915,,,,,,,,,0,0,,,,,,,,,,,,,928.1002334929944,928.1002334929944,928.1002334929944,928.1002334929944,929.6079883700004,929.6079883700004,929.6079883700004,929.6079883700004,929.6079883700004,929.6079883700004,929.6079883700004,929.6079883700004,switch,letter,NA,d,1.5948932570026955,noRew,,0,931.2270344569988,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,938.3175612389896,U,181,hexagon,0.0016021939954953268,,,,,,,,,1,1,,,,,,,,,,,,,933.7074504009943,933.7074504009943,933.7074504009943,933.7074504009943,935.2142282019922,935.2142282019922,935.2142282019922,935.2142282019922,935.2142282019922,935.2142282019922,935.2142282019922,935.2142282019922,switch,number,numSwt,k,1.573669343997608,noRew,,0,936.8161766679987,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,943.0061522209871,B,146,triangle,0.0015320259990403429,,,,,,,,,1,0,,,,,,,,,,,,,939.2977313409938,939.2977313409938,939.2977313409938,939.2977313409938,940.803769651,940.803769651,940.803769651,940.803769651,940.803769651,940.803769651,940.803769651,940.803769651,switch,letter,lettSwt,d,0.6793957910122117,noRew,,0,941.5045678699971,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,949.0627752500004,U,167,hexagon,0.0018186460074502975,,,,,,,,,1,0,,,,,,,,,,,,,943.9856439819996,943.9856439819996,943.9856439819996,943.9856439819996,945.4922702849872,945.4922702849872,945.4922702849872,945.4922702849872,945.4922702849872,945.4922702849872,945.4922702849872,945.4922702849872,switch,number,numSwt,k,2.0469266720028827,noRew,,0,947.5611771809927,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,953.8514885359909,S,181,star,0.001531724992673844,,,,,,,,,1,0,,,,,,,,,,,,,950.0420714489883,950.0420714489883,950.0420714489883,950.0420714489883,951.5488353709952,951.5488353709952,951.5488353709952,951.5488353709952,951.5488353709952,951.5488353709952,951.5488353709952,951.5488353709952,switch,letter,lettSwt,f,0.7735928000038257,noRew,,0,952.3496904729982,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,958.7901485509938,H,139,hexagon,0.0016766820044722408,,,,,,,,,1,0,,,,,,,,,,,,,954.832859135,954.832859135,954.832859135,954.832859135,956.3374583489931,956.3374583489931,956.3374583489931,956.3374583489931,956.3374583489931,956.3374583489931,956.3374583489931,956.3374583489931,switch,number,numSwt,j,0.9216852160170674,noRew,,0,957.288643560998,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,963.7622744879918,W,146,hexagon,0.0013442749914247543,,,,,,,,,1,0,,,,,,,,,,,,,959.7714603359927,959.7714603359927,959.7714603359927,959.7714603359927,961.2763477849949,961.2763477849949,961.2763477849949,961.2763477849949,961.2763477849949,961.2763477849949,961.2763477849949,961.2763477849949,switch,letter,lettSwt,f,0.9592863540165126,noRew,,0,962.2606065589935,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,968.6171783119935,F,174,triangle,0.0015708479913882911,,,,,,,,,1,0,,,,,,,,,,,,,964.7406054479943,964.7406054479943,964.7406054479943,964.7406054479943,966.2482847879874,966.2482847879874,966.2482847879874,966.2482847879874,966.2482847879874,966.2482847879874,966.2482847879874,966.2482847879874,switch,number,numSwt,k,0.8433457140054088,noRew,,0,967.115995909,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,973.5730936339969,Y,160,star,0.0015803819987922907,,,,,,,,,1,0,,,,,,,,,,,,,969.5968564520008,969.5968564520008,969.5968564520008,969.5968564520008,971.1036321229913,971.1036321229913,971.1036321229913,971.1036321229913,971.1036321229913,971.1036321229913,971.1036321229913,971.1036321229913,switch,letter,lettSwt,f,0.9398413520102622,noRew,,0,972.0714669149893,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,979.1293754739891,D,132,triangle,0.0015615339943906292,,,,,,,,,1,0,,,,,,,,,,,,,974.5544599749992,974.5544599749992,974.5544599749992,974.5544599749992,976.059252660998,976.059252660998,976.059252660998,976.059252660998,976.059252660998,976.059252660998,976.059252660998,976.059252660998,switch,number,numSwt,j,1.552155967001454,noRew,,0,977.6278324489977,979.1293754739891,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,984.2683413469931,F,167,star,0.0009155020088655874,,,,,,,,,1,0,,,,,,,,,,,,,980.1087078799901,980.1087078799901,980.1087078799901,980.1087078799901,981.6151572809904,981.6151572809904,981.6151572809904,981.6151572809904,981.6151572809904,981.6151572809904,981.6151572809904,981.6151572809904,switch,letter,lettSwt,d,1.1239031670120312,noRew,,0,982.7666788329952,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
