LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,10,34,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.59035001788288,164.59035001788288,164.59035001788288,164.59035001788288,164.59035001788288,164.59035001788288,164.59035001788288,164.59035001788288,164.59035001788288,164.59035001788288,l,0.2060961350798607,10,188,0,164.82489469088614,166.33374130818993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,11,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.82618635706604,166.82618635706604,166.82618635706604,166.82618635706604,166.82618635706604,166.82618635706604,166.82618635706604,166.82618635706604,166.82618635706604,166.82618635706604,a,0.09644504077732563,1,189,0,166.94399540591985,168.44268326601014,168.44268326601014,168.94287222716957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,0,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.94287222716957,168.94287222716957,168.94287222716957,168.94287222716957,168.94287222716957,168.94287222716957,168.94287222716957,168.94287222716957,168.94287222716957,168.94287222716957,l,0.6905559450387955,1,190,0,169.66060150321573,171.161524545867,171.161524545867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,1,37,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.6622191448696,171.6622191448696,171.6622191448696,171.6622191448696,171.6622191448696,171.6622191448696,171.6622191448696,171.6622191448696,171.6622191448696,171.6622191448696,a,0.26642611157149076,1,191,0,171.94687077216804,173.44716558791697,173.44716558791697,173.9474429851398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,2,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.9474429851398,173.9474429851398,173.9474429851398,173.9474429851398,173.9474429851398,173.9474429851398,173.9474429851398,173.9474429851398,173.9474429851398,173.9474429851398,a,0.08470145286992192,10,201,0,174.0641715642996,175.56352180195972,175.56352180195972,176.06375961611047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,3,39,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.06375961611047,176.06375961611047,176.06375961611047,176.06375961611047,176.06375961611047,176.06375961611047,176.06375961611047,176.06375961611047,176.06375961611047,176.06375961611047,a,0.27510085981339216,10,211,0,176.35495473910123,177.86736116325483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,4,40,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.36768172495067,178.36768172495067,178.36768172495067,178.36768172495067,178.36768172495067,178.36768172495067,178.36768172495067,178.36768172495067,178.36768172495067,178.36768172495067,l,0.4242922510020435,10,221,0,178.8177710310556,180.31841491395608,180.31841491395608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,5,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.81847631419078,180.81847631419078,180.81847631419078,180.81847631419078,180.81847631419078,180.81847631419078,180.81847631419078,180.81847631419078,180.81847631419078,180.81847631419078,l,0.2907513231039047,1,222,0,181.13724642107263,182.63770810421556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,6,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.1380420802161,183.1380420802161,183.1380420802161,183.1380420802161,183.1380420802161,183.1380420802161,183.1380420802161,183.1380420802161,183.1380420802161,183.1380420802161,a,0.2770544970408082,10,232,0,183.43886493798345,184.9547207611613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,7,43,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.4550144621171,185.4550144621171,185.4550144621171,185.4550144621171,185.4550144621171,185.4550144621171,185.4550144621171,185.4550144621171,185.4550144621171,185.4550144621171,a,0.35652899369597435,10,242,0,185.83868353487924,187.34093996603042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,8,44,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.84115098929033,187.84115098929033,187.84115098929033,187.84115098929033,187.84115098929033,187.84115098929033,187.84115098929033,187.84115098929033,187.84115098929033,187.84115098929033,a,0.5251597911119461,10,252,0,188.39160560816526,189.89177659712732,189.89177659712732,190.39205376105383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,9,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.39205376105383,190.39205376105383,190.39205376105383,190.39205376105383,190.39205376105383,190.39205376105383,190.39205376105383,190.39205376105383,190.39205376105383,190.39205376105383,a,1.2359633729793131,1,253,0,191.66137726604939,193.1617836439982,193.1617836439982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,10,46,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.66170753818005,193.66170753818005,193.66170753818005,193.66170753818005,193.66170753818005,193.66170753818005,193.66170753818005,193.66170753818005,193.66170753818005,193.66170753818005,a,0.6774809332564473,10,263,0,194.36451202398166,195.87845061998814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,11,47,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.36853457801044,196.36853457801044,196.36853457801044,196.36853457801044,196.36853457801044,196.36853457801044,196.36853457801044,196.36853457801044,196.36853457801044,196.36853457801044,l,0.3120439341291785,1,264,0,196.69931042799726,198.19774944800884,198.19774944800884,198.70592084387317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.79640435799956,205.79640435799956,205.79640435799956,205.79640435799956,205.79640435799956,205.79640435799956,205.79640435799956,205.79640435799956,205.79640435799956,205.79640435799956,l,1.4028253061696887,1,265,1,207.22178214415908,208.72207261621952,208.72207261621952,209.22230918891728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.22230918891728,209.22230918891728,209.22230918891728,209.22230918891728,209.22230918891728,209.22230918891728,209.22230918891728,209.22230918891728,209.22230918891728,209.22230918891728,a,1.0482938350178301,10,275,1,210.29109225329012,211.7914176620543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.2915864130482,212.2915864130482,212.2915864130482,212.2915864130482,212.2915864130482,212.2915864130482,212.2915864130482,212.2915864130482,212.2915864130482,212.2915864130482,a,0.6117791458964348,10,285,1,212.9267863142304,214.4263383182697,214.4263383182697,214.92670163000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.92670163000003,214.92670163000003,214.92670163000003,214.92670163000003,214.92670163000003,214.92670163000003,214.92670163000003,214.92670163000003,214.92670163000003,214.92670163000003,l,0.6094182739034295,10,295,1,215.5605682041496,217.06269459519535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.56294567603618,217.56294567603618,217.56294567603618,217.56294567603618,217.56294567603618,217.56294567603618,217.56294567603618,217.56294567603618,217.56294567603618,217.56294567603618,a,1.5275174952112138,10,305,1,219.1137014720589,220.61423725588247,220.61423725588247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.11410449026152,221.11410449026152,221.11410449026152,221.11410449026152,221.11410449026152,221.11410449026152,221.11410449026152,221.11410449026152,221.11410449026152,221.11410449026152,a,1.0592148378491402,10,315,1,222.1988073908724,223.69941787794232,223.69941787794232,224.19940257584676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.19940257584676,224.19940257584676,224.19940257584676,224.19940257584676,224.19940257584676,224.19940257584676,224.19940257584676,224.19940257584676,224.19940257584676,224.19940257584676,l,1.3041031835600734,1,316,1,225.53635417111218,227.0357693019323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.53599517513067,227.53599517513067,227.53599517513067,227.53599517513067,227.53599517513067,227.53599517513067,227.53599517513067,227.53599517513067,227.53599517513067,227.53599517513067,l,0.8819220708683133,1,317,1,228.436400026083,229.93698785128072,229.93698785128072,230.43678254494444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.43678254494444,230.43678254494444,230.43678254494444,230.43678254494444,230.43678254494444,230.43678254494444,230.43678254494444,230.43678254494444,230.43678254494444,230.43678254494444,l,1.030027068220079,10,327,1,231.50426001427695,233.00684269797057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,9,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.50741557823494,233.50741557823494,233.50741557823494,233.50741557823494,233.50741557823494,233.50741557823494,233.50741557823494,233.50741557823494,233.50741557823494,233.50741557823494,a,0.9298826800659299,10,337,1,234.45823967410251,235.9584825350903,235.9584825350903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,10,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.46053390204906,236.46053390204906,236.46053390204906,236.46053390204906,236.46053390204906,236.46053390204906,236.46053390204906,236.46053390204906,236.46053390204906,236.46053390204906,l,2.430833903606981,10,347,1,238.9115738621913,240.4120686268434,240.4120686268434,240.9121430418454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.9121430418454,240.9121430418454,240.9121430418454,240.9121430418454,240.9121430418454,240.9121430418454,240.9121430418454,240.9121430418454,240.9121430418454,240.9121430418454,l,2.041544971987605,1,348,1,242.98296307213604,244.49826928321272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,0,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.9986590682529,244.9986590682529,244.9986590682529,244.9986590682529,244.9986590682529,244.9986590682529,244.9986590682529,244.9986590682529,244.9986590682529,244.9986590682529,a,0.5190611281432211,10,358,1,245.55143169686198,247.0502472119406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,1,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.5505395969376,247.5505395969376,247.5505395969376,247.5505395969376,247.5505395969376,247.5505395969376,247.5505395969376,247.5505395969376,247.5505395969376,247.5505395969376,a,0.6796477907337248,1,359,1,248.2529773390852,249.751472807955,249.751472807955,250.25127619784325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,2,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.25127619784325,250.25127619784325,250.25127619784325,250.25127619784325,250.25127619784325,250.25127619784325,250.25127619784325,250.25127619784325,250.25127619784325,250.25127619784325,a,1.004994300659746,10,369,1,251.28851454891264,252.78880189917982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,3,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.28887907322496,253.28887907322496,253.28887907322496,253.28887907322496,253.28887907322496,253.28887907322496,253.28887907322496,253.28887907322496,253.28887907322496,253.28887907322496,l,0.3295919927768409,1,370,1,253.6398227699101,255.15588615927845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,4,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.63974001305178,255.63974001305178,255.63974001305178,255.63974001305178,255.63974001305178,255.63974001305178,255.63974001305178,255.63974001305178,255.63974001305178,255.63974001305178,a,0.2179185221903026,10,380,1,255.88995337905362,257.39192279288545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,5,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.89221087424085,257.89221087424085,257.89221087424085,257.89221087424085,257.89221087424085,257.89221087424085,257.89221087424085,257.89221087424085,257.89221087424085,257.89221087424085,a,1.239766817074269,10,390,1,259.1584102069028,260.65885935910046,260.65885935910046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,6,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.15887463325635,261.15887463325635,261.15887463325635,261.15887463325635,261.15887463325635,261.15887463325635,261.15887463325635,261.15887463325635,261.15887463325635,261.15887463325635,l,1.021262840833515,1,391,1,262.21227530017495,263.71280364505947,263.71280364505947,264.2129714251496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,7,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.2129714251496,264.2129714251496,264.2129714251496,264.2129714251496,264.2129714251496,264.2129714251496,264.2129714251496,264.2129714251496,264.2129714251496,264.2129714251496,a,0.5214131488464773,1,392,1,264.76368376100436,266.26373895211145,266.26373895211145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,8,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.7647224320099,266.7647224320099,266.7647224320099,266.7647224320099,266.7647224320099,266.7647224320099,266.7647224320099,266.7647224320099,266.7647224320099,266.7647224320099,l,0.2533768671564758,10,402,1,267.05132979899645,268.56549300812185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,9,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.0496822600253,269.0496822600253,269.0496822600253,269.0496822600253,269.0496822600253,269.0496822600253,269.0496822600253,269.0496822600253,269.0496822600253,269.0496822600253,a,3.9982166467234492,1,403,1,273.07241905713454,274.5858372589573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,10,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0862225499004,275.0862225499004,275.0862225499004,275.0862225499004,275.0862225499004,275.0862225499004,275.0862225499004,275.0862225499004,275.0862225499004,275.0862225499004,l,0.48211453994736075,1,404,1,275.58670322597027,277.0898867631331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,11,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.59018460288644,277.59018460288644,277.59018460288644,277.59018460288644,277.59018460288644,277.59018460288644,277.59018460288644,277.59018460288644,277.59018460288644,277.59018460288644,a,0.23967254301533103,10,414,1,277.8586919400841,279.37304133409634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,2,0,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.87331281322986,279.87331281322986,279.87331281322986,279.87331281322986,279.87331281322986,279.87331281322986,279.87331281322986,279.87331281322986,279.87331281322986,279.87331281322986,l,1.5237147556617856,1,415,1,281.42047876585275,282.92692162888125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
