LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,10,950,,,1822.8312961919873,,132,B,triangle,0.0017271669930778444,,,,,,,,,1,0,,,,,,,,,,,,,1819.2743999389932,1819.2743999389932,1819.2743999389932,1819.2743999389932,1820.779052183003,1820.779052183003,1820.779052183003,1820.779052183003,1820.779052183003,1820.779052183003,1820.779052183003,1820.779052183003,repeat,number,numRpt,d,0.5318299020000268,Hi,,0,,,,high,1821.3299897029938,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,0,950,,,1827.4530691469845,,146,S,hexagon,0.0017762370116543025,,,,,,,,,1,0,,,,,,,,,,,,,1823.8106576889986,1823.8106576889986,1823.8106576889986,1823.8106576889986,1825.3175623209972,1825.3175623209972,1825.3175623209972,1825.3175623209972,1825.3175623209972,1825.3175623209972,1825.3175623209972,1825.3175623209972,switch,letter,lettSwt,k,0.6060927789949346,Hi,,0,,,,high,1825.9530085290025,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,1,951,,,1832.024948559003,,160,F,circle,0.0014709099777974188,,,,,,,,,1,0,,,,,,,,,,,,,1828.4342791289964,1828.4342791289964,1828.4342791289964,1828.4342791289964,1829.9392467360012,1829.9392467360012,1829.9392467360012,1829.9392467360012,1829.9392467360012,1829.9392467360012,1829.9392467360012,1829.9392467360012,repeat,letter,lettRpt,j,0.561981734004803,Lo,,0,,,,high,1830.5236853109964,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,10,961,,,1836.780028537003,,139,D,star,0.001596182002685964,,,,,,,,,1,0,,,,,,,,,,,,,1833.0033324199903,1833.0033324199903,1833.0033324199903,1833.0033324199903,1834.510974289995,1834.510974289995,1834.510974289995,1834.510974289995,1834.510974289995,1834.510974289995,1834.510974289995,1834.510974289995,repeat,letter,lettRpt,j,0.7390883130137809,Lo,,0,,,,high,1835.2790341519867,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,0,961,,,1841.5353030219849,,181,Y,triangle,0.001380463974783197,,,,,,,,,1,0,,,,,,,,,,,,,1837.7581728789955,1837.7581728789955,1837.7581728789955,1837.7581728789955,1839.2660353679967,1839.2660353679967,1839.2660353679967,1839.2660353679967,1839.2660353679967,1839.2660353679967,1839.2660353679967,1839.2660353679967,switch,number,numSwt,f,0.7426370110188145,Hi,,0,,,,high,1840.0349261009833,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,1,962,,,1846.2237817639834,,125,U,circle,0.0014168650086503476,,,,,,,,,1,0,,,,,,,,,,,,,1842.516866816004,1842.516866816004,1842.516866816004,1842.516866816004,1844.0215507709945,1844.0215507709945,1844.0215507709945,1844.0215507709945,1844.0215507709945,1844.0215507709945,1844.0215507709945,1844.0215507709945,repeat,number,numRpt,d,0.6678131720109377,Lo,,0,,,,high,1844.7222791159875,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,1,963,,,1850.912160161999,,174,W,hexagon,0.0012380800035316497,,,,,,,,,1,0,,,,,,,,,,,,,1847.2030116969836,1847.2030116969836,1847.2030116969836,1847.2030116969836,1848.7098162290058,1848.7098162290058,1848.7098162290058,1848.7098162290058,1848.7098162290058,1848.7098162290058,1848.7098162290058,1848.7098162290058,repeat,number,numRpt,f,0.6815714810218196,Hi,,0,,,,high,1849.4107738620078,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,963,,,1929.1151954109955,,146,H,hexagon,0.0020343759970273823,,,,,,,,,1,0,,,,,,,,,,,,,1925.4729163459851,1925.4729163459851,1925.4729163459851,1925.4729163459851,1926.9794608319935,1926.9794608319935,1926.9794608319935,1926.9794608319935,1926.9794608319935,1926.9794608319935,1926.9794608319935,1926.9794608319935,switch,letter,lettSwt,j,0.601851120009087,Hi,,1,,space,24.71981957598473,high,1927.61354522701,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,1,964,,,1933.5700800649938,,125,B,triangle,0.0014929810131434351,,,,,,,,,1,0,,,,,,,,,,,,,1930.0963513540046,1930.0963513540046,1930.0963513540046,1930.0963513540046,1931.6012314189866,1931.6012314189866,1931.6012314189866,1931.6012314189866,1931.6012314189866,1931.6012314189866,1931.6012314189866,1931.6012314189866,repeat,letter,lettRpt,j,0.43478017902816646,Hi,,1,,,,high,1932.0683101020113,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,1,965,,,1937.9250548249984,,167,Y,star,0.0014718790189363062,,,,,,,,,1,0,,,,,,,,,,,,,1934.5490357360104,1934.5490357360104,1934.5490357360104,1934.5490357360104,1936.0562465999974,1936.0562465999974,1936.0562465999974,1936.0562465999974,1936.0562465999974,1936.0562465999974,1936.0562465999974,1936.0562465999974,repeat,letter,lettRpt,k,0.3444587579870131,Lo,,1,,,,high,1936.4233459589886,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,1,966,,,1942.4466527279874,,139,S,circle,0.001645115000428632,,,,,,,,,1,0,,,,,,,,,,,,,1938.9032662840036,1938.9032662840036,1938.9032662840036,1938.9032662840036,1940.4111588909873,1940.4111588909873,1940.4111588909873,1940.4111588909873,1940.4111588909873,1940.4111588909873,1940.4111588909873,1940.4111588909873,switch,number,numSwt,d,0.5129799410060514,Lo,,1,,,,high,1940.9451853439969,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,1,967,,,1946.8516394670005,,160,D,circle,0.0014516880037263036,,,,,,,,,1,0,,,,,,,,,,,,,1943.4280360369885,1943.4280360369885,1943.4280360369885,1943.4280360369885,1944.932654275006,1944.932654275006,1944.932654275006,1944.932654275006,1944.932654275006,1944.932654275006,1944.932654275006,1944.932654275006,repeat,number,numRpt,f,0.39054983502137475,Lo,,1,,,,high,1945.3499212779861,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,0,967,,,1951.4399191949924,,132,U,triangle,0.0016168500005733222,,,,,,,,,1,0,,,,,,,,,,,,,1947.8309717710072,1947.8309717710072,1947.8309717710072,1947.8309717710072,1949.3375371450093,1949.3375371450093,1949.3375371450093,1949.3375371450093,1949.3375371450093,1949.3375371450093,1949.3375371450093,1949.3375371450093,repeat,number,numRpt,d,0.5757502830238082,Hi,,1,,,,high,1949.9394765410107,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,1,968,,,1956.1450584859995,,174,F,star,0.0016060640045907348,,,,,,,,,1,0,,,,,,,,,,,,,1952.4212168479862,1952.4212168479862,1952.4212168479862,1952.4212168479862,1953.926106733008,1953.926106733008,1953.926106733008,1953.926106733008,1953.926106733008,1953.926106733008,1953.926106733008,1953.926106733008,switch,letter,lettSwt,j,0.6898968619934749,Lo,,1,,,,high,1954.6439513989899,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,10,978,,,1960.6166515740042,,181,W,hexagon,0.001516549993539229,,,,,,,,,1,0,,,,,,,,,,,,,1957.1243476390082,1957.1243476390082,1957.1243476390082,1957.1243476390082,1958.6311053239915,1958.6311053239915,1958.6311053239915,1958.6311053239915,1958.6311053239915,1958.6311053239915,1958.6311053239915,1958.6311053239915,repeat,letter,lettRpt,k,0.46243317701737396,Hi,,1,,,,high,1959.1154391499877,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,1,979,,,1965.0381231690117,,146,H,hexagon,0.0019356270204298198,,,,,,,,,1,0,,,,,,,,,,,,,1961.5971434449893,1961.5971434449893,1961.5971434449893,1961.5971434449893,1963.1028577529942,1963.1028577529942,1963.1028577529942,1963.1028577529942,1963.1028577529942,1963.1028577529942,1963.1028577529942,1963.1028577529942,repeat,letter,lettRpt,j,0.4008895239967387,Hi,,1,,,,high,1963.5366042520036,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,0,979,,,1969.4931197219994,,125,B,triangle,0.0014852070016786456,,,,,,,,,0,0,,,,,,,,,,,,,1966.019705032988,1966.019705032988,1966.019705032988,1966.019705032988,1967.5241287350073,1967.5241287350073,1967.5241287350073,1967.5241287350073,1967.5241287350073,1967.5241287350073,1967.5241287350073,1967.5241287350073,repeat,letter,NA,k,0.43476359502528794,Hi,,1,,,,high,1967.991374868987,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,0,979,,,1973.9813675500045,,167,Y,circle,0.0015919800207484514,,,,,,,,,0,1,,,,,,,,,,,,,1970.4724633719889,1970.4724633719889,1970.4724633719889,1970.4724633719889,1971.9792688169982,1971.9792688169982,1971.9792688169982,1971.9792688169982,1971.9792688169982,1971.9792688169982,1971.9792688169982,1971.9792688169982,switch,number,NA,d,0.4799649940105155,Hi,,1,,,,high,1972.4799246019975,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,1,980,,,1978.5698360349925,,139,S,star,0.001535486982902512,,,,,,,,,1,1,,,,,,,,,,,,,1974.9626638400077,1974.9626638400077,1974.9626638400077,1974.9626638400077,1976.4673203509883,1976.4673203509883,1976.4673203509883,1976.4673203509883,1976.4673203509883,1976.4673203509883,1976.4673203509883,1976.4673203509883,repeat,number,numRpt,d,0.5825219480320811,Lo,,1,,,,high,1977.068716681999,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,0,980,,,1983.3917569559999,,160,D,hexagon,0.001533321017632261,,,,,,,,,1,0,,,,,,,,,,,,,1979.5490052599926,1979.5490052599926,1979.5490052599926,1979.5490052599926,1981.0559386370005,1981.0559386370005,1981.0559386370005,1981.0559386370005,1981.0559386370005,1981.0559386370005,1981.0559386370005,1981.0559386370005,repeat,number,numRpt,f,0.8069434790231753,Hi,,1,,,,high,1981.8916054310102,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,1,981,,,1987.896628833987,,132,U,circle,0.001677819003816694,,,,,,,,,1,0,,,,,,,,,,,,,1984.37127087501,1984.37127087501,1984.37127087501,1984.37127087501,1985.8777678019833,1985.8777678019833,1985.8777678019833,1985.8777678019833,1985.8777678019833,1985.8777678019833,1985.8777678019833,1985.8777678019833,repeat,number,numRpt,d,0.48609402700094506,Lo,,1,,,,high,1986.3948603449971,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,0,981,,,1992.5018477569974,,174,F,triangle,0.001492933981353417,,,,,,,,,1,0,,,,,,,,,,,,,1988.8758170820074,1988.8758170820074,1988.8758170820074,1988.8758170820074,1990.3827877969889,1990.3827877969889,1990.3827877969889,1990.3827877969889,1990.3827877969889,1990.3827877969889,1990.3827877969889,1990.3827877969889,repeat,number,numRpt,f,0.5940993390104268,Hi,,1,,,,high,1991.0018160309992,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,10,991,,,1997.0902245629986,,181,W,star,0.00157409900566563,,,,,,,,,1,0,,,,,,,,,,,,,1993.4833898349898,1993.4833898349898,1993.4833898349898,1993.4833898349898,1994.9879375569872,1994.9879375569872,1994.9879375569872,1994.9879375569872,1994.9879375569872,1994.9879375569872,1994.9879375569872,1994.9879375569872,switch,letter,lettSwt,k,0.5781654920137953,Lo,,1,,,,high,1995.5890871869924,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,1,992,,,2001.728701813001,,139,Y,circle,0.0017665470077190548,,,,,,,,,1,0,,,,,,,,,,,,,1998.0697892250028,1998.0697892250028,1998.0697892250028,1998.0697892250028,1999.5764802719932,1999.5764802719932,1999.5764802719932,1999.5764802719932,1999.5764802719932,1999.5764802719932,1999.5764802719932,1999.5764802719932,repeat,letter,lettRpt,k,0.6250739099923521,Lo,,1,,,,high,2000.2277783259924,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,0,992,,,2006.583919820987,,167,D,triangle,0.001616658002603799,,,,,,,,,1,0,,,,,,,,,,,,,2002.710173038009,2002.710173038009,2002.710173038009,2002.710173038009,2004.2148196839844,2004.2148196839844,2004.2148196839844,2004.2148196839844,2004.2148196839844,2004.2148196839844,2004.2148196839844,2004.2148196839844,switch,number,numSwt,f,0.8467322630167473,Hi,,1,,,,high,2005.0839100239973,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,10,1002,,,2011.489634241996,,132,S,star,0.0015267879934981465,,,,,,,,,1,0,,,,,,,,,,,,,2007.5653773399827,2007.5653773399827,2007.5653773399827,2007.5653773399827,2009.0699431289977,2009.0699431289977,2009.0699431289977,2009.0699431289977,2009.0699431289977,2009.0699431289977,2009.0699431289977,2009.0699431289977,switch,letter,lettSwt,k,0.8970421609992627,Lo,,1,,,,high,2009.9889594049891,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,0,1002,,,2016.4282070480112,,146,W,hexagon,0.0013297580007929355,,,,,,,,,1,0,,,,,,,,,,,,,2012.4685126440017,2012.4685126440017,2012.4685126440017,2012.4685126440017,2013.9755375949899,2013.9755375949899,2013.9755375949899,2013.9755375949899,2013.9755375949899,2013.9755375949899,2013.9755375949899,2013.9755375949899,switch,number,numSwt,d,0.9190878469962627,Hi,,1,,,,high,2014.9264831960027,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,10,1012,,,2020.8332018879883,,174,F,hexagon,0.001840771990828216,,,,,,,,,1,0,,,,,,,,,,,,,2017.4077098559937,2017.4077098559937,2017.4077098559937,2017.4077098559937,2018.9141920399852,2018.9141920399852,2018.9141920399852,2018.9141920399852,2018.9141920399852,2018.9141920399852,2018.9141920399852,2018.9141920399852,repeat,number,numRpt,f,0.39134677199763246,Hi,,1,,,,high,2019.3321548810054,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,0,1012,,,2025.471624984988,,125,B,triangle,0.0016756129916757345,,,,,,,,,1,0,,,,,,,,,,,,,2021.8125823919836,2021.8125823919836,2021.8125823919836,2021.8125823919836,2023.3191598989943,2023.3191598989943,2023.3191598989943,2023.3191598989943,2023.3191598989943,2023.3191598989943,2023.3191598989943,2023.3191598989943,repeat,number,numRpt,d,0.6332282570074312,Hi,,1,,,,high,2023.9704740539892,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,10,1022,,,2030.3261405710073,,160,U,star,0.0014825290127191693,,,,,,,,,1,0,,,,,,,,,,,,,2026.452717756998,2026.452717756998,2026.452717756998,2026.452717756998,2027.957701981999,2027.957701981999,2027.957701981999,2027.957701981999,2027.957701981999,2027.957701981999,2027.957701981999,2027.957701981999,switch,letter,lettSwt,k,0.8423280809947755,Lo,,1,,,,high,2028.8260757270036,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,1,1023,,,2035.0655500529974,,181,H,circle,0.0015284850087482482,,,,,,,,,1,0,,,,,,,,,,,,,2031.3082277450012,2031.3082277450012,2031.3082277450012,2031.3082277450012,2032.8131134040013,2032.8131134040013,2032.8131134040013,2032.8131134040013,2032.8131134040013,2032.8131134040013,2032.8131134040013,2032.8131134040013,repeat,letter,lettRpt,j,0.7235513080086093,Lo,,1,,,,high,2033.5645608699997,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,1,1024,,,2039.6705490059976,,132,U,circle,0.0016706899914424866,,,,,,,,,1,0,,,,,,,,,,,,,2036.0444033219828,2036.0444033219828,2036.0444033219828,2036.0444033219828,2037.5517569099902,2037.5517569099902,2037.5517569099902,2037.5517569099902,2037.5517569099902,2037.5517569099902,2037.5517569099902,2037.5517569099902,repeat,letter,lettRpt,k,0.5978170479938854,Lo,,1,,,,high,2038.1690411879972,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,0,1024,,,2044.3255816710007,,160,H,hexagon,0.0015055090188980103,,,,,,,,,1,0,,,,,,,,,,,,,2040.6505138769862,2040.6505138769862,2040.6505138769862,2040.6505138769862,2042.1566862530017,2042.1566862530017,2042.1566862530017,2042.1566862530017,2042.1566862530017,2042.1566862530017,2042.1566862530017,2042.1566862530017,repeat,letter,lettRpt,j,0.6393119660206139,Hi,,1,,,,high,2042.825551262009,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,10,1034,,,2048.847338916996,,167,D,triangle,0.001534922979772091,,,,,,,,,1,0,,,,,,,,,,,,,2045.3043133429892,2045.3043133429892,2045.3043133429892,2045.3043133429892,2046.8117236210092,2046.8117236210092,2046.8117236210092,2046.8117236210092,2046.8117236210092,2046.8117236210092,2046.8117236210092,2046.8117236210092,repeat,letter,lettRpt,j,0.5073227260145359,Hi,,1,,,,high,2047.3466378489975,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,1,1035,,,2053.4357436560094,,174,Y,star,0.0015027770132292062,,,,,,,,,1,0,,,,,,,,,,,,,2049.8265272539866,2049.8265272539866,2049.8265272539866,2049.8265272539866,2051.333549564006,2051.333549564006,2051.333549564006,2051.333549564006,2051.333549564006,2051.333549564006,2051.333549564006,2051.333549564006,switch,number,numSwt,f,0.5752857289917301,Lo,,1,,,,high,2051.9348223039997,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
