LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,trainBlock,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.started,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,points_trial,points_cumul,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,0,2,11,35,8,710.1023602,710.1023602,710.1023602,710.1023602,710.1023602,710.1023602,710.1023602,710.1023602,710.1023602,710.1023602,l,1.270806874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,161,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,0,3,0,36,9,713.4062905,713.4062905,713.4062905,713.4062905,713.4062905,713.4062905,713.4062905,713.4062905,713.4062905,713.4062905,a,2.08675159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,171,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,0,3,1,37,3,717.5274021,717.5274021,717.5274021,717.5274021,717.5274021,717.5274021,717.5274021,717.5274021,717.5274021,717.5274021,l,1.125390959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,172,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,0,3,2,38,0,720.6806304,720.6806304,720.6806304,720.6806304,720.6806304,720.6806304,720.6806304,720.6806304,720.6806304,720.6806304,l,1.444206799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,173,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,0,3,3,39,2,724.1514762,724.1514762,724.1514762,724.1514762,724.1514762,724.1514762,724.1514762,724.1514762,724.1514762,724.1514762,a,1.062001444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,183,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,0,3,4,40,11,727.2381939,727.2381939,727.2381939,727.2381939,727.2381939,727.2381939,727.2381939,727.2381939,727.2381939,727.2381939,a,2.447699742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,184,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,0,3,5,41,6,731.7099648,731.7099648,731.7099648,731.7099648,731.7099648,731.7099648,731.7099648,731.7099648,731.7099648,731.7099648,a,0.992347573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,194,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,0,3,6,42,10,734.7297544,734.7297544,734.7297544,734.7297544,734.7297544,734.7297544,734.7297544,734.7297544,734.7297544,734.7297544,l,0.771406936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,195,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,0,3,7,43,5,737.5329106,737.5329106,737.5329106,737.5329106,737.5329106,737.5329106,737.5329106,737.5329106,737.5329106,737.5329106,l,0.42498629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,205,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,0,3,8,44,1,739.9857552,739.9857552,739.9857552,739.9857552,739.9857552,739.9857552,739.9857552,739.9857552,739.9857552,739.9857552,a,1.155025554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,206,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,0,3,9,45,4,743.172417,743.172417,743.172417,743.172417,743.172417,743.172417,743.172417,743.172417,743.172417,743.172417,l,2.529268358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,207,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,0,3,10,46,8,747.7275662,747.7275662,747.7275662,747.7275662,747.7275662,747.7275662,747.7275662,747.7275662,747.7275662,747.7275662,l,1.358098145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,217,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,0,3,11,47,7,751.1146414,751.1146414,751.1146414,751.1146414,751.1146414,751.1146414,751.1146414,751.1146414,751.1146414,751.1146414,l,1.978629587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,218,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
1,0,0,0,0,0,1,0,triangle,hexagon,1,1,0,1,0,0,0,0,1,768.7672243,768.7672243,768.7672243,768.7672243,768.7672243,768.7672243,768.7672243,768.7672243,768.7672243,768.7672243,a,3.021651276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,219,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,1,0,0,1,0,0,0,circle,triangle,1,1,0,1,0,0,1,1,3,773.8229032,773.8229032,773.8229032,773.8229032,773.8229032,773.8229032,773.8229032,773.8229032,773.8229032,773.8229032,a,2.029975623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,229,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
1,0,0,0,0,1,0,0,triangle,circle,1,1,0,1,0,0,2,2,0,777.8772818,777.8772818,777.8772818,777.8772818,777.8772818,777.8772818,777.8772818,777.8772818,777.8772818,777.8772818,a,1.719893444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,239,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,0,0,1,0,0,1,0,star,hexagon,1,1,0,1,0,0,3,3,11,781.6316501,781.6316501,781.6316501,781.6316501,781.6316501,781.6316501,781.6316501,781.6316501,781.6316501,781.6316501,l,1.477924516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,249,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,0,0,1,1,0,0,0,star,triangle,1,1,0,1,0,0,4,4,9,785.1354136,785.1354136,785.1354136,785.1354136,785.1354136,785.1354136,785.1354136,785.1354136,785.1354136,785.1354136,l,2.478037481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,250,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,0,1,0,0,0,0,1,hexagon,star,1,1,0,1,0,0,5,5,8,789.6402471,789.6402471,789.6402471,789.6402471,789.6402471,789.6402471,789.6402471,789.6402471,789.6402471,789.6402471,a,1.341597591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,251,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,1,0,0,0,0,0,1,circle,star,1,1,0,1,0,0,6,6,5,793.0106402,793.0106402,793.0106402,793.0106402,793.0106402,793.0106402,793.0106402,793.0106402,793.0106402,793.0106402,a,1.468958137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,252,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,0,0,1,0,1,0,0,star ,circle,1,1,0,1,0,0,7,7,10,796.5145367,796.5145367,796.5145367,796.5145367,796.5145367,796.5145367,796.5145367,796.5145367,796.5145367,796.5145367,a,0.916175164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,253,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,0,1,0,0,1,0,0,hexagon,circle,1,1,0,1,0,0,8,8,7,799.4510662,799.4510662,799.4510662,799.4510662,799.4510662,799.4510662,799.4510662,799.4510662,799.4510662,799.4510662,a,1.810772231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,263,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,1,0,0,0,0,1,0,circle,hexagon,1,1,0,1,0,0,9,9,4,803.2886547,803.2886547,803.2886547,803.2886547,803.2886547,803.2886547,803.2886547,803.2886547,803.2886547,803.2886547,l,1.709018145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,273,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
1,0,0,0,0,0,0,1,triangle,star,1,1,0,1,0,0,10,10,2,807.0262379,807.0262379,807.0262379,807.0262379,807.0262379,807.0262379,807.0262379,807.0262379,807.0262379,807.0262379,l,0.707616349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,274,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,0,1,0,1,0,0,0,hexagon,triangle,1,1,0,1,0,0,11,11,6,809.7625271,809.7625271,809.7625271,809.7625271,809.7625271,809.7625271,809.7625271,809.7625271,809.7625271,809.7625271,a,2.068272307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,284,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
1,0,0,0,0,0,1,0,triangle,hexagon,1,1,0,1,0,1,0,12,1,813.8502997,813.8502997,813.8502997,813.8502997,813.8502997,813.8502997,813.8502997,813.8502997,813.8502997,813.8502997,a,2.252565477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,285,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
1,0,0,0,0,0,0,1,triangle,star,1,1,0,1,0,1,1,13,2,818.1216501,818.1216501,818.1216501,818.1216501,818.1216501,818.1216501,818.1216501,818.1216501,818.1216501,818.1216501,a,1.48529647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,286,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,0,1,0,0,1,0,0,hexagon,circle,1,1,0,1,0,1,2,14,7,821.6258058,821.6258058,821.6258058,821.6258058,821.6258058,821.6258058,821.6258058,821.6258058,821.6258058,821.6258058,a,1.524219042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,287,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,0,1,0,0,0,0,1,hexagon,star,1,1,0,1,0,1,3,15,8,825.1795342,825.1795342,825.1795342,825.1795342,825.1795342,825.1795342,825.1795342,825.1795342,825.1795342,825.1795342,l,0.585247237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,297,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,0,1,0,1,0,0,0,hexagon,triangle,1,1,0,1,0,1,4,16,6,827.7990492,827.7990492,827.7990492,827.7990492,827.7990492,827.7990492,827.7990492,827.7990492,827.7990492,827.7990492,l,1.39817894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,298,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,1,0,0,0,0,0,1,circle,star,1,1,0,1,0,1,5,17,5,831.2196347,831.2196347,831.2196347,831.2196347,831.2196347,831.2196347,831.2196347,831.2196347,831.2196347,831.2196347,l,1.521751073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,299,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,0,0,1,0,1,0,0,star ,circle,1,1,0,1,0,1,6,18,10,834.7736049,834.7736049,834.7736049,834.7736049,834.7736049,834.7736049,834.7736049,834.7736049,834.7736049,834.7736049,a,0.687589714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,300,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,1,0,0,1,0,0,0,circle,triangle,1,1,0,1,0,1,7,19,3,837.4932931,837.4932931,837.4932931,837.4932931,837.4932931,837.4932931,837.4932931,837.4932931,837.4932931,837.4932931,a,2.336397405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,301,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
1,0,0,0,0,1,0,0,triangle,circle,1,1,0,1,0,1,8,20,0,841.8646729,841.8646729,841.8646729,841.8646729,841.8646729,841.8646729,841.8646729,841.8646729,841.8646729,841.8646729,l,0.701612792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,311,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,1,0,0,0,0,1,0,circle,hexagon,1,1,0,1,0,1,9,21,4,844.6008535,844.6008535,844.6008535,844.6008535,844.6008535,844.6008535,844.6008535,844.6008535,844.6008535,844.6008535,l,6.541573828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,312,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,0,0,1,0,0,1,0,star,hexagon,1,1,0,1,0,1,10,22,11,853.1769907,853.1769907,853.1769907,853.1769907,853.1769907,853.1769907,853.1769907,853.1769907,853.1769907,853.1769907,a,2.627833864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,322,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,0,0,1,1,0,0,0,star,triangle,1,1,0,1,0,1,11,23,9,857.8324476,857.8324476,857.8324476,857.8324476,857.8324476,857.8324476,857.8324476,857.8324476,857.8324476,857.8324476,l,1.365595025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,332,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
1,0,0,0,0,1,0,0,triangle,circle,1,1,0,1,0,2,0,24,0,861.2193103,861.2193103,861.2193103,861.2193103,861.2193103,861.2193103,861.2193103,861.2193103,861.2193103,861.2193103,a,1.506313027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,333,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,0,0,1,0,1,0,0,star ,circle,1,1,0,1,0,2,1,25,10,864.7563227,864.7563227,864.7563227,864.7563227,864.7563227,864.7563227,864.7563227,864.7563227,864.7563227,864.7563227,a,4.106011999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,334,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,1,0,0,0,0,0,1,circle,star,1,1,0,1,0,2,2,26,5,870.8966505,870.8966505,870.8966505,870.8966505,870.8966505,870.8966505,870.8966505,870.8966505,870.8966505,870.8966505,a,1.828737859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,335,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
1,0,0,0,0,0,1,0,triangle,hexagon,1,1,0,1,0,2,3,27,1,874.7508999,874.7508999,874.7508999,874.7508999,874.7508999,874.7508999,874.7508999,874.7508999,874.7508999,874.7508999,a,1.302750797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,336,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,0,0,1,1,0,0,0,star,triangle,1,1,0,1,0,2,4,28,9,878.0881816,878.0881816,878.0881816,878.0881816,878.0881816,878.0881816,878.0881816,878.0881816,878.0881816,878.0881816,a,0.877540587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,346,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,1,0,0,0,0,1,0,circle,hexagon,1,1,0,1,0,2,5,29,4,880.9911677,880.9911677,880.9911677,880.9911677,880.9911677,880.9911677,880.9911677,880.9911677,880.9911677,880.9911677,l,2.551168029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,356,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,0,0,1,0,0,1,0,star,hexagon,1,1,0,1,0,2,6,30,11,885.5630501,885.5630501,885.5630501,885.5630501,885.5630501,885.5630501,885.5630501,885.5630501,885.5630501,885.5630501,a,1.426797979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,357,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
0,0,1,0,1,0,0,0,hexagon,triangle,1,1,0,1,0,2,7,31,6,889.0167927,889.0167927,889.0167927,889.0167927,889.0167927,889.0167927,889.0167927,889.0167927,889.0167927,889.0167927,a,0.773076609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,358,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
1,0,0,0,0,0,0,1,triangle,star,1,1,0,1,0,2,8,32,2,891.8198092,891.8198092,891.8198092,891.8198092,891.8198092,891.8198092,891.8198092,891.8198092,891.8198092,891.8198092,a,1.586091841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,368,,,,,,,,,,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
