LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,fix.stopped,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,5,29,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.49937807499373,443.49937807499373,443.49937807499373,443.49937807499373,443.49937807499373,443.49937807499373,443.49937807499373,443.49937807499373,443.49937807499373,443.49937807499373,l,0.7186837160115829,10,156,0,444.25027219399635,445.7519298249972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,6,30,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.2525465390063,446.2525465390063,446.2525465390063,446.2525465390063,446.2525465390063,446.2525465390063,446.2525465390063,446.2525465390063,446.2525465390063,446.2525465390063,l,1.2512813900102628,1,157,0,447.52045842600637,449.0222397799953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,7,31,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.52272940399416,449.52272940399416,449.52272940399416,449.52272940399416,449.52272940399416,449.52272940399416,449.52272940399416,449.52272940399416,449.52272940399416,449.52272940399416,l,2.2686432790069375,10,167,0,451.8086817040021,453.3101644970011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,8,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.81070167399594,453.81070167399594,453.81070167399594,453.81070167399594,453.81070167399594,453.81070167399594,453.81070167399594,453.81070167399594,453.81070167399594,453.81070167399594,a,1.5355974769918248,10,177,0,455.37928476999514,456.88107152500015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,9,33,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.3814476260013,457.3814476260013,457.3814476260013,457.3814476260013,457.3814476260013,457.3814476260013,457.3814476260013,457.3814476260013,457.3814476260013,457.3814476260013,l,0.7418901229975745,10,187,0,458.14872741000727,459.6505955839966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,10,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.1510684459936,460.1510684459936,460.1510684459936,460.1510684459936,460.1510684459936,460.1510684459936,460.1510684459936,460.1510684459936,460.1510684459936,460.1510684459936,a,1.1916336169961141,1,188,0,461.36912866399507,462.87076145299943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,11,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.3713345099968,463.3713345099968,463.3713345099968,463.3713345099968,463.3713345099968,463.3713345099968,463.3713345099968,463.3713345099968,463.3713345099968,463.3713345099968,l,2.358607660004054,1,189,0,465.7573794100026,467.2588707100076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,0,36,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.75936645000183,467.75936645000183,467.75936645000183,467.75936645000183,467.75936645000183,467.75936645000183,467.75936645000183,467.75936645000183,467.75936645000183,467.75936645000183,a,0.907525278016692,1,190,0,468.6938836390036,470.1955625099945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,1,37,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.696087823002,470.696087823002,470.696087823002,470.696087823002,470.696087823002,470.696087823002,470.696087823002,470.696087823002,470.696087823002,470.696087823002,l,0.5806667199940421,1,191,0,471.29651209099393,472.79831769100565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,2,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.2988931090076,473.2988931090076,473.2988931090076,473.2988931090076,473.2988931090076,473.2988931090076,473.2988931090076,473.2988931090076,473.2988931090076,473.2988931090076,a,1.4195808840013342,10,201,0,474.75044935899496,476.2522834310075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,3,39,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.7526509099989,476.7526509099989,476.7526509099989,476.7526509099989,476.7526509099989,476.7526509099989,476.7526509099989,476.7526509099989,476.7526509099989,476.7526509099989,a,2.0840791540103965,10,211,0,478.85518641500676,480.35683830300695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,4,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.8572433710069,480.8572433710069,480.8572433710069,480.8572433710069,480.8572433710069,480.8572433710069,480.8572433710069,480.8572433710069,480.8572433710069,480.8572433710069,a,2.2875156620139023,1,212,0,483.17649680499744,484.6781752620009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,5,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.17867600200407,485.17867600200407,485.17867600200407,485.17867600200407,485.17867600200407,485.17867600200407,485.17867600200407,485.17867600200407,485.17867600200407,485.17867600200407,a,1.1844748960138531,10,222,0,486.3801459209935,487.8815943910013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,6,42,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.38214286199945,488.38214286199945,488.38214286199945,488.38214286199945,488.38214286199945,488.38214286199945,488.38214286199945,488.38214286199945,488.38214286199945,488.38214286199945,l,3.593821692003985,10,232,0,492.00284921200364,493.5045394280023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,7,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.00525188799656,494.00525188799656,494.00525188799656,494.00525188799656,494.00525188799656,494.00525188799656,494.00525188799656,494.00525188799656,494.00525188799656,494.00525188799656,a,2.5052586880046874,10,242,0,496.54112097699544,498.04283420799766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,8,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.5434935030062,498.5434935030062,498.5434935030062,498.5434935030062,498.5434935030062,498.5434935030062,498.5434935030062,498.5434935030062,498.5434935030062,498.5434935030062,l,3.704547076005838,10,252,0,502.2808950059989,503.78251551199355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,9,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.2830733169976,504.2830733169976,504.2830733169976,504.2830733169976,504.2830733169976,504.2830733169976,504.2830733169976,504.2830733169976,504.2830733169976,504.2830733169976,l,2.229096964991186,1,253,0,506.5356672880007,508.0371970010019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,10,46,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.5377277259977,508.5377277259977,508.5377277259977,508.5377277259977,508.5377277259977,508.5377277259977,508.5377277259977,508.5377277259977,508.5377277259977,508.5377277259977,l,1.1468079290061723,10,263,0,509.7055896189995,511.20725954500085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,11,47,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.70788030300173,511.70788030300173,511.70788030300173,511.70788030300173,511.70788030300173,511.70788030300173,511.70788030300173,511.70788030300173,511.70788030300173,511.70788030300173,l,1.7110486260062316,10,273,0,513.4431651339983,514.9449112290022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.3605350529979,523.3605350529979,523.3605350529979,523.3605350529979,523.3605350529979,523.3605350529979,523.3605350529979,523.3605350529979,523.3605350529979,523.3605350529979,a,0.9947972530062543,1,274,1,524.3718942080013,525.8735255630017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.3739468830026,526.3739468830026,526.3739468830026,526.3739468830026,526.3739468830026,526.3739468830026,526.3739468830026,526.3739468830026,526.3739468830026,526.3739468830026,a,1.1423643850139342,10,284,1,527.5419686189998,529.0438953550038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.5444041430019,529.5444041430019,529.5444041430019,529.5444041430019,529.5444041430019,529.5444041430019,529.5444041430019,529.5444041430019,529.5444041430019,529.5444041430019,l,1.2801994850015035,10,294,1,530.8457596630033,532.3473319879995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.8480089009972,532.8480089009972,532.8480089009972,532.8480089009972,532.8480089009972,532.8480089009972,532.8480089009972,532.8480089009972,532.8480089009972,532.8480089009972,a,1.0356052270071814,10,304,1,533.9158614040061,535.4175483849976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.9179648069985,535.9179648069985,535.9179648069985,535.9179648069985,535.9179648069985,535.9179648069985,535.9179648069985,535.9179648069985,535.9179648069985,535.9179648069985,l,0.8583196149993455,10,314,1,536.8022411480051,538.3038699150056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.8043962740048,538.8043962740048,538.8043962740048,538.8043962740048,538.8043962740048,538.8043962740048,538.8043962740048,538.8043962740048,538.8043962740048,538.8043962740048,a,0.9078852160018869,1,315,1,539.738922457007,541.2405965890066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.7409961109952,541.7409961109952,541.7409961109952,541.7409961109952,541.7409961109952,541.7409961109952,541.7409961109952,541.7409961109952,541.7409961109952,541.7409961109952,a,1.4693223420035793,10,325,1,543.2427208989975,544.7443078950018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.2450634230045,545.2450634230045,545.2450634230045,545.2450634230045,545.2450634230045,545.2450634230045,545.2450634230045,545.2450634230045,545.2450634230045,545.2450634230045,l,0.57525509900006,10,335,1,545.8455710739945,547.347322097994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.8478905119991,547.8478905119991,547.8478905119991,547.8478905119991,547.8478905119991,547.8478905119991,547.8478905119991,547.8478905119991,547.8478905119991,547.8478905119991,l,0.8862473990011495,1,336,1,548.7656156059966,550.2672534839949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,9,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.7677547210042,550.7677547210042,550.7677547210042,550.7677547210042,550.7677547210042,550.7677547210042,550.7677547210042,550.7677547210042,550.7677547210042,550.7677547210042,l,0.6435219560080441,1,337,1,551.4351980460051,552.936840067996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,10,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.4374588039936,553.4374588039936,553.4374588039936,553.4374588039936,553.4374588039936,553.4374588039936,553.4374588039936,553.4374588039936,553.4374588039936,553.4374588039936,l,1.1576769789971877,10,347,1,554.6218862639944,556.1236510070012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,11,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.6240429979953,556.6240429979953,556.6240429979953,556.6240429979953,556.6240429979953,556.6240429979953,556.6240429979953,556.6240429979953,556.6240429979953,556.6240429979953,a,0.9855986309994478,10,357,1,557.6420394099987,559.1436185009952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,0,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.6441386109946,559.6441386109946,559.6441386109946,559.6441386109946,559.6441386109946,559.6441386109946,559.6441386109946,559.6441386109946,559.6441386109946,559.6441386109946,a,0.8477632690046448,10,367,1,560.5118201019941,562.0134138249996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,1,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.5139262430021,562.5139262430021,562.5139262430021,562.5139262430021,562.5139262430021,562.5139262430021,562.5139262430021,562.5139262430021,562.5139262430021,562.5139262430021,a,0.8912081370071974,1,368,1,563.4317266330036,564.933368375001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,2,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.4338116069994,565.4338116069994,565.4338116069994,565.4338116069994,565.4338116069994,565.4338116069994,565.4338116069994,565.4338116069994,565.4338116069994,565.4338116069994,a,0.7506669819995295,10,378,1,566.201320609005,567.7030816519982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,3,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.2036430760054,568.2036430760054,568.2036430760054,568.2036430760054,568.2036430760054,568.2036430760054,568.2036430760054,568.2036430760054,568.2036430760054,568.2036430760054,l,0.9843146970088128,1,379,1,569.2048272950051,570.7065320569964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,4,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.2068067770015,571.2068067770015,571.2068067770015,571.2068067770015,571.2068067770015,571.2068067770015,571.2068067770015,571.2068067770015,571.2068067770015,571.2068067770015,l,0.5905950460146414,10,389,1,571.82429366,573.3259439770045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,5,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.8267168629973,573.8267168629973,573.8267168629973,573.8267168629973,573.8267168629973,573.8267168629973,573.8267168629973,573.8267168629973,573.8267168629973,573.8267168629973,a,0.9965587720071198,1,390,1,574.8442874830071,576.3460287930066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,6,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.8464849339944,576.8464849339944,576.8464849339944,576.8464849339944,576.8464849339944,576.8464849339944,576.8464849339944,576.8464849339944,576.8464849339944,576.8464849339944,a,0.9817886980017647,1,391,1,577.8475794209953,579.3492590980022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,7,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.8498536469997,579.8498536469997,579.8498536469997,579.8498536469997,579.8498536469997,579.8498536469997,579.8498536469997,579.8498536469997,579.8498536469997,579.8498536469997,l,1.7355341670045163,1,392,1,581.6184296220017,583.1201011030062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,8,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.620649746008,583.620649746008,583.620649746008,583.620649746008,583.620649746008,583.620649746008,583.620649746008,583.620649746008,583.620649746008,583.620649746008,l,1.2166951520048315,1,393,1,584.855305264995,586.3569536370051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
