LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.7907660619821,631.290695499978,174,H,star,0.00037909403908997774,627.2658716250444,628.756589391036,628.756589391036,628.756589391036,1,0,f,0.5003508708905429,0,629.2899293589871,630.7907660619821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.8110763360746,636.3209459800273,181,B,triangle,4.833098500967026e-05,631.7862986359978,633.274906840059,633.274906840059,633.274906840059,1,0,f,1.013708264916204,0,634.3110674470663,635.8110763360746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.5619719499955,,174,S,star,0.0023653899552300572,,,,,1,0,,,1,658.0604600120569,,655.287757134065,656.7758564850083,656.7758564850083,656.7758564850083,k,1.2650336299557239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.6824134020135,,181,U,triangle,0.0018595600267872214,,,,,0,0,,,1,663.1834248380037,,660.5577054140158,662.046288165031,662.046288165031,662.046288165031,j,1.1068359188502654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.502768601058,,125,H,circle,0.0020806180546060205,,,,,1,1,,,1,668.9882267339854,,665.6783917020075,667.1666267390829,667.1666267390829,667.1666267390829,j,1.802210949943401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.9061595440144,,139,B,hexagon,0.0003108979435637593,,,,,1,0,,,1,673.4045041770441,,671.4821477209916,672.9705699790502,672.9705699790502,672.9705699790502,j,0.4067748138913885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.3930504170712,,132,Y,triangle,0.0017458850052207708,,,,,1,0,,,1,677.8915793040069,,675.902077812003,677.3906831400236,677.3906831400236,677.3906831400236,k,0.4824881299864501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.046703436994,,167,D,circle,0.001959030982106924,,,,,1,0,,,1,682.5445280700224,,680.3890694830334,681.8773515240755,681.8773515240755,681.8773515240755,j,0.6441425369121134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.7836780850776,,160,W,hexagon,0.0020202649757266045,,,,,1,0,,,1,687.2818993100664,,685.0415555940708,686.5308050010353,686.5308050010353,686.5308050010353,k,0.7338231708854437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.4184501640266,,146,F,star,0.0015821020351722836,,,,,1,0,,,1,691.918474584003,693.4184501640266,689.7788385520689,691.2677153570112,691.2677153570112,691.2677153570112,j,0.6213728878647089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.0885786250001,698.5887718090089,174,S,circle,0.0019163510296493769,,,,,1,0,,,1,696.588684597984,698.0885786250001,694.4151357810479,695.9046886740252,695.9046886740252,695.9046886740252,k,0.6644325079396367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.6405873550102,,181,U,star,0.00036107900086790323,,,,,1,0,,,1,702.1425452920375,703.6405873550102,699.0848965580808,700.5749375800369,700.5749375800369,700.5749375800369,k,1.5462178929010406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,771.2094023179961,,132,U,triangle,0.0025624579284340143,,,,,-1,0,,,2,,,,,,,,,765.2020869250409,765.2020869250409,765.2020869250409,765.2020869250409,766.6892309800023,766.6892309800023,766.6892309800023,766.6892309800023,766.705851022969,766.705851022969,766.705851022969,766.705851022969,769.6955831910018,769.6955831910018,769.6955831910018,769.6955831910018,-1,no_choice,NA,None,vtsPrac,769.6955831910018,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,776.6463616080582,,160,H,hexagon,0.006601138040423393,,,,,1,0,,,2,,,,,,,,,772.2056220370578,772.2056220370578,772.2056220370578,772.2056220370578,773.6913001430221,773.6913001430221,773.6913001430221,773.6913001430221,773.7028345239814,773.7028345239814,773.7028345239814,773.7028345239814,,,,,switch,number,numSwt,f,vtsPrac,775.1327163340757,1.413472449989058,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,781.8500084370608,,167,B,circle,0.01672443700954318,,,,,1,0,,,2,,,,,,,,,777.6430386060383,777.6430386060383,777.6430386060383,777.6430386060383,779.1157075340161,779.1157075340161,779.1157075340161,779.1157075340161,779.1488792720484,779.1488792720484,779.1488792720484,779.1488792720484,,,,,repeat,number,numRpt,f,vtsPrac,780.3362782279728,1.1889421518426389,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,787.3372273090063,787.8375245750649,146,F,star,0.01712248509284109,,,,,1,0,,,2,,,,,,,,,782.8469559940277,782.8469559940277,782.8469559940277,782.8469559940277,784.3194345700322,784.3194345700322,784.3194345700322,784.3194345700322,784.3529370020842,784.3529370020842,784.3529370020842,784.3529370020842,,,,,repeat,number,numRpt,d,vtsPrac,785.8374990089796,1.4972360979299992,787.3372273090063,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,792.4911666819826,792.991232154076,132,U,star,0.0005582779413089156,,,,,1,0,,,2,,,,,,,,,788.3338047730504,788.3338047730504,788.3338047730504,788.3338047730504,789.8231997300172,789.8231997300172,789.8231997300172,789.8231997300172,789.8398968530819,789.8398968530819,789.8398968530819,789.8398968530819,,,,,repeat,number,numRpt,d,vtsPrac,790.9911469210638,1.1378798689693213,792.4911666819826,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,798.2448139680782,,160,H,triangle,0.0003580779302865267,,,,,1,0,,,2,,,,,,,,,793.4867425820557,793.4867425820557,793.4867425820557,793.4867425820557,794.9770649600541,794.9770649600541,794.9770649600541,794.9770649600541,794.9937317260774,794.9937317260774,794.9937317260774,794.9937317260774,,,,,repeat,number,numRpt,f,vtsPrac,796.7448379780399,1.7443404268706217,798.2448139680782,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,803.131669708062,,167,B,triangle,0.004978645010851324,,,,,0,0,,,2,,,,,,,,,799.2437978640664,799.2437978640664,799.2437978640664,799.2437978640664,800.7306912869681,800.7306912869681,800.7306912869681,800.7306912869681,800.747426919057,800.747426919057,800.747426919057,800.747426919057,,,,,repeat,number,NA,d,vtsPrac,801.6180646290304,0.8621661940123886,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,808.55225091998,,146,F,circle,0.016987557988613844,,,,,0,1,,,2,,,,,,,,,804.1281819000142,804.1281819000142,804.1281819000142,804.1281819000142,805.6012836130103,805.6012836130103,805.6012836130103,805.6012836130103,805.6345723740524,805.6345723740524,805.6345723740524,805.6345723740524,,,,,switch,letter,NA,k,vtsPrac,807.038264351082,1.4079809879185632,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,813.6222389769973,,160,B,triangle,0.0019343600142747164,,,,,1,1,,,2,,,,,,,,,809.5329776189756,809.5329776189756,809.5329776189756,809.5329776189756,811.0214882500004,811.0214882500004,811.0214882500004,811.0214882500004,811.0383878459688,811.0383878459688,811.0383878459688,811.0383878459688,,,,,switch,number,numSwt,f,vtsPrac,812.1209479219979,1.0594405049923807,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,819.0115271050017,,146,S,star,0.0018589479150250554,,,,,1,0,,,2,,,,,,,,,814.6032555879792,814.6032555879792,814.6032555879792,814.6032555879792,816.092006345978,816.092006345978,816.092006345978,816.092006345978,816.1085531450808,816.1085531450808,816.1085531450808,816.1085531450808,,,,,repeat,number,numRpt,d,vtsPrac,817.5098965939833,1.3891221039230004,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,824.131859219051,,139,Y,hexagon,0.002024188986979425,,,,,1,0,,,2,,,,,,,,,820.0075883429963,820.0075883429963,820.0075883429963,820.0075883429963,821.495785871055,821.495785871055,821.495785871055,821.495785871055,821.5123111070134,821.5123111070134,821.5123111070134,821.5123111070134,,,,,repeat,number,numRpt,d,vtsPrac,822.6304326910758,1.1133417339297011,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,829.1355433290591,,181,D,circle,0.0021139190066605806,,,,,1,0,,,2,,,,,,,,,825.1277265510289,825.1277265510289,825.1277265510289,825.1277265510289,826.6161863669986,826.6161863669986,826.6161863669986,826.6161863669986,826.6328222029842,826.6328222029842,826.6328222029842,826.6328222029842,,,,,repeat,number,numRpt,f,vtsPrac,827.6340278859716,0.9927147019188851,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,834.305704363971,,181,U,circle,0.0018200279446318746,,,,,1,0,,,2,,,,,,,,,830.1305672590388,830.1305672590388,830.1305672590388,830.1305672590388,831.6195361840073,831.6195361840073,831.6195361840073,831.6195361840073,831.636297530029,831.636297530029,831.636297530029,831.636297530029,,,,,repeat,number,numRpt,f,vtsPrac,832.804615185014,1.1658029789105058,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,839.4927208790323,,167,S,hexagon,0.0017483810661360621,,,,,1,0,,,2,,,,,,,,,835.301424906007,835.301424906007,835.301424906007,835.301424906007,836.7899758920539,836.7899758920539,836.7899758920539,836.7899758920539,836.8066881530685,836.8066881530685,836.8066881530685,836.8066881530685,,,,,repeat,number,numRpt,f,vtsPrac,837.9918355969712,1.1787906938698143,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,844.1797118140385,,132,H,hexagon,0.0016930950805544853,,,,,1,0,,,2,,,,,,,,,840.4885832760483,840.4885832760483,840.4885832760483,840.4885832760483,841.9771537440829,841.9771537440829,841.9771537440829,841.9771537440829,841.993591299979,841.993591299979,841.993591299979,841.993591299979,,,,,repeat,number,numRpt,d,vtsPrac,842.6784213749925,0.6725834629032761,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,849.1665716120042,,125,D,triangle,0.0017116139642894268,,,,,1,0,,,2,,,,,,,,,845.1754108370515,845.1754108370515,845.1754108370515,845.1754108370515,846.6639242280507,846.6639242280507,846.6639242280507,846.6639242280507,846.6805917089805,846.6805917089805,846.6805917089805,846.6805917089805,,,,,repeat,number,numRpt,d,vtsPrac,847.6655260740081,0.9766834808979183,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,865.3279642940033,,181,S,hexagon,0.0025811530649662018,,,,,1,0,,,3,,,,,,,,,861.1202768040821,861.1202768040821,861.1202768040821,861.1202768040821,862.6085221180692,862.6085221180692,862.6085221180692,862.6085221180692,862.6252481980482,862.6252481980482,862.6252481980482,862.6252481980482,,,,,repeat,number,numRpt,f,vtsPrac,863.828463029,1.2007418188732117,865.3279642940033,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,870.4983878959902,870.9985242250841,139,D,circle,0.00041290302760899067,,,,,1,0,,,3,,,,,,,,,866.3239174300106,866.3239174300106,866.3239174300106,866.3239174300106,867.8122254860355,867.8122254860355,867.8122254860355,867.8122254860355,867.8288823720068,867.8288823720068,867.8288823720068,867.8288823720068,,,,,repeat,number,numRpt,d,vtsPrac,868.9990422379924,1.1654643509536982,870.4983878959902,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,875.4354227960575,,174,B,hexagon,0.0003948219818994403,,,,,1,0,,,3,,,,,,,,,871.4944134850521,871.4944134850521,871.4944134850521,871.4944134850521,872.9826758590061,872.9826758590061,872.9826758590061,872.9826758590061,872.9993307309924,872.9993307309924,872.9993307309924,872.9993307309924,,,,,repeat,number,numRpt,f,vtsPrac,873.9355142780114,0.9224541248986498,875.4354227960575,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,880.8058189720614,,132,F,triangle,0.00032564601860940456,,,,,0,0,,,3,,,,,,,,,876.4311821999727,876.4311821999727,876.4311821999727,876.4311821999727,877.9195289550116,877.9195289550116,877.9195289550116,877.9195289550116,877.9362445999868,877.9362445999868,877.9362445999868,877.9362445999868,,,,,switch,letter,NA,k,vtsPrac,879.2916275659809,1.3457150178728625,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,886.1431626030244,,181,S,circle,0.00044069101568311453,,,,,1,1,,,3,,,,,,,,,881.7844115319895,881.7844115319895,881.7844115319895,881.7844115319895,883.2732248869725,883.2732248869725,883.2732248869725,883.2732248869725,883.2900117849931,883.2900117849931,883.2900117849931,883.2900117849931,,,,,switch,number,numSwt,f,vtsPrac,884.6287703400012,1.320370513945818,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,891.0465936820256,891.5464692390524,139,D,triangle,0.01596802705898881,,,,,1,0,,,3,,,,,,,,,887.1389025340322,887.1389025340322,887.1389025340322,887.1389025340322,888.6103720390238,888.6103720390238,888.6103720390238,888.6103720390238,888.643749664072,888.643749664072,888.643749664072,888.643749664072,,,,,repeat,number,numRpt,d,vtsPrac,889.5469199700747,0.9110187939368188,891.0465936820256,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,895.8000012109987,896.300501078018,174,B,triangle,0.0006045699119567871,,,,,1,0,,,3,,,,,,,,,892.0422334569739,892.0422334569739,892.0422334569739,892.0422334569739,893.5305185440229,893.5305185440229,893.5305185440229,893.5305185440229,893.5470674959943,893.5470674959943,893.5470674959943,893.5470674959943,,,,,repeat,number,numRpt,f,vtsPrac,894.300440881052,0.7421318269334733,895.8000012109987,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,900.6201358929975,,132,F,circle,0.0007269079796969891,,,,,1,0,,,3,,,,,,,,,896.7959442520514,896.7959442520514,896.7959442520514,896.7959442520514,898.2841333840042,898.2841333840042,898.2841333840042,898.2841333840042,898.3008943640161,898.3008943640161,898.3008943640161,898.3008943640161,,,,,repeat,number,numRpt,d,vtsPrac,899.1207821740536,0.8045969509985298,900.6201358929975,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,906.140799230081,,167,W,star,0.00041238998528569937,,,,,1,0,,,3,,,,,,,,,901.6163783560041,901.6163783560041,901.6163783560041,901.6163783560041,903.1045155819738,903.1045155819738,903.1045155819738,903.1045155819738,903.1211916280445,903.1211916280445,903.1211916280445,903.1211916280445,,,,,switch,letter,lettSwt,k,vtsPrac,904.641414212063,1.51233398495242,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,,911.7278534159996,,139,S,triangle,0.0003259050427004695,,,,,0,0,,,3,,,,,,,,,907.1365351689747,907.1365351689747,907.1365351689747,907.1365351689747,908.6249741220381,908.6249741220381,908.6249741220381,908.6249741220381,908.6418276129989,908.6418276129989,908.6418276129989,908.6418276129989,,,,,switch,number,NA,f,vtsPrac,910.2142460619798,1.568166661891155,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
