LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,3,39,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.0630325919774,1203.0630325919774,1203.0630325919774,1203.0630325919774,1203.0630325919774,1203.0630325919774,1203.0630325919774,1203.0630325919774,1203.0630325919774,1203.0630325919774,a,0.8088268330029678,10,910,2,1203.8977887659858,1205.3991059550026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,4,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.8997626519995,1205.8997626519995,1205.8997626519995,1205.8997626519995,1205.8997626519995,1205.8997626519995,1205.8997626519995,1205.8997626519995,1205.8997626519995,1205.8997626519995,a,0.9191763070120942,10,920,2,1206.8508903890033,1208.3526588749955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,5,41,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.8528048119915,1208.8528048119915,1208.8528048119915,1208.8528048119915,1208.8528048119915,1208.8528048119915,1208.8528048119915,1208.8528048119915,1208.8528048119915,1208.8528048119915,l,1.0938761980214622,10,930,2,1209.9707919639768,1211.4723297899764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,6,42,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.9728753849922,1211.9728753849922,1211.9728753849922,1211.9728753849922,1211.9728753849922,1211.9728753849922,1211.9728753849922,1211.9728753849922,1211.9728753849922,1211.9728753849922,l,0.5518585320096463,10,940,2,1212.5569226229854,1214.0587060899998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,7,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.559390171984,1214.559390171984,1214.559390171984,1214.559390171984,1214.559390171984,1214.559390171984,1214.559390171984,1214.559390171984,1214.559390171984,1214.559390171984,l,1.158953462028876,1,941,2,1215.7437232740049,1217.2454393709777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,8,44,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217.745922357979,1217.745922357979,1217.745922357979,1217.745922357979,1217.745922357979,1217.745922357979,1217.745922357979,1217.745922357979,1217.745922357979,1217.745922357979,l,0.7191317470278591,10,951,2,1218.4968219900038,1219.9985503240023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,9,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.4990284849773,1220.4990284849773,1220.4990284849773,1220.4990284849773,1220.4990284849773,1220.4990284849773,1220.4990284849773,1220.4990284849773,1220.4990284849773,1220.4990284849773,l,0.641986924019875,10,961,2,1221.166393233987,1222.6680344359775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,3,10,46,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.1685770819895,1223.1685770819895,1223.1685770819895,1223.1685770819895,1223.1685770819895,1223.1685770819895,1223.1685770819895,1223.1685770819895,1223.1685770819895,1223.1685770819895,a,1.05605741601903,10,971,2,1224.2531134969904,1225.7548177059798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,11,47,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226.255270966998,1226.255270966998,1226.255270966998,1226.255270966998,1226.255270966998,1226.255270966998,1226.255270966998,1226.255270966998,1226.255270966998,1226.255270966998,a,0.5897175070131198,10,981,2,1226.8727464919793,1228.37437878098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.4129981099977,,,Y,132,star,0.0020759020117111504,1258.5527507149964,1260.0592806649802,1260.0592806649802,1260.0592806649802,1,0,f,1.8304947240103502,0,1261.911656436976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268.2017140550015,,,D,167,circle,0.00151792899123393,1264.3920725100033,1265.899107766978,1265.899107766978,1265.899107766978,1,0,d,0.7728708400391042,0,1266.7002882499946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272.9736718509812,,,U,125,triangle,0.0015845089801587164,1269.1813876199885,1270.6877800729999,1270.6877800729999,1270.6877800729999,1,0,f,0.765347175009083,0,1271.4718318459927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277.7788275599887,,,S,146,hexagon,0.000815723993582651,1273.9591716830037,1275.4596722099814,1275.4596722099814,1275.4596722099814,1,0,f,0.7850289960042574,0,1276.277208538988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282.4842372779967,,,W,181,star,0.0014248979859985411,1278.7584843929799,1280.2664059179951,1280.2664059179951,1280.2664059179951,1,0,f,0.6835442610026803,0,1280.9826691329945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287.6564823380031,,,F,139,hexagon,0.0013925000093877316,1283.4624767939968,1284.9701003149967,1284.9701003149967,1284.9701003149967,1,0,d,1.1524017449992243,0,1286.1547411259962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292.3450641770032,,,H,174,triangle,0.001847672974690795,1288.6347229579987,1290.1425212429895,1290.1425212429895,1290.1425212429895,1,0,d,0.6732883540098555,0,1290.8433227729984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.0501829679997,,,B,160,circle,0.001311669999267906,1293.3234049379826,1294.8312322690035,1294.8312322690035,1294.8312322690035,1,0,d,0.6858872840239201,0,1295.5486084379954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301.671952787001,,,Y,132,star,0.0016568620048929006,1298.0267035089782,1299.536332475982,1299.536332475982,1299.536332475982,0,0,d,0.618140625039814,0,1300.1703536109999,1301.671952787001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.2771082159888,,,D,167,circle,0.0006203209923114628,1302.6571478029946,1304.158060663991,1304.158060663991,1304.158060663991,1,1,d,0.5951456020120531,0,1304.7753331739805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.7943529589975,,,S,125,hexagon,0.001977089006686583,,,,,1,0,,,1,1320.2925535799877,,1318.2006920219865,1319.7086589270039,1319.7086589270039,1319.7086589270039,j,0.5588238979980815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.7995770940033,,,B,167,circle,0.001185870001791045,,,,,1,0,,,1,1325.298024579999,,1322.7726540209842,1324.2800752999901,1324.2800752999901,1324.2800752999901,k,0.99406680802349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.6883975689998,,,U,132,star,0.0014487279986497015,,,,,1,0,,,1,1330.1867534749908,1331.6883975689998,1327.7759456310014,1329.2858772529871,1329.2858772529871,1329.2858772529871,j,0.8838373690086883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.3269400050049,,,F,181,triangle,0.000701651006238535,,,,,1,0,,,1,1334.825525569002,,1332.6656293909764,1334.1745091209887,1334.1745091209887,1334.1745091209887,k,0.6292161200253759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.0819799779856,,,Y,174,circle,0.001906646997667849,,,,,1,0,,,1,1339.5803967889806,,1337.304214215983,1338.8129345669877,1338.8129345669877,1338.8129345669877,k,0.7395976500120014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.9544761249854,,,H,139,triangle,0.0017429940053261817,,,,,1,0,,,1,1344.4525732589827,1345.9544761249854,1342.0598492849967,1343.568116562994,1343.568116562994,1343.568116562994,j,0.8664090160164051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.5770759699808,,,W,146,star,0.0006833270017523319,,,,,1,0,,,1,1350.0753251760034,,1346.9395267899963,1348.440206351981,1348.440206351981,1348.440206351981,j,1.6074931329931132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356.3321527549997,,,D,160,hexagon,0.0015597309975419194,,,,,1,0,,,1,1354.8305571730016,,1352.5547346259991,1354.0634156570013,1354.0634156570013,1354.0634156570013,k,0.743196010007523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361.0708826049813,,,S,125,hexagon,0.0015044889878481627,,,,,1,0,,,1,1359.5692124589987,,1357.3086571609892,1358.8182734400034,1358.8182734400034,1358.8182734400034,j,0.7247338520246558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.926067170978,,,B,167,circle,0.0017054550116881728,,,,,1,0,,,1,1364.424512084981,,1362.0480950459896,1363.5570038669975,1363.5570038669975,1363.5570038669975,k,0.8353374820144381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1400.914878562995,,,U,132,hexagon,0.0021669119887519628,,,,,1,0,,,2,,,,,,,,,1395.4378930349776,1395.4378930349776,1395.4378930349776,1395.4378930349776,1396.9436501569871,1396.9436501569871,1396.9436501569871,1396.9436501569871,1396.9436501569871,1396.9436501569871,1396.9436501569871,1396.9436501569871,-1,letter,NA,f,2.447597719001351,vtsPrac,1399.413319794985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1405.9204095909954,,,Y,181,star,0.001400370994815603,,,,,1,0,,,2,,,,,,,,,1401.8944667149917,1401.8944667149917,1401.8944667149917,1401.8944667149917,1403.4008383839973,1403.4008383839973,1403.4008383839973,1403.4008383839973,1403.4008383839973,1403.4008383839973,1403.4008383839973,1403.4008383839973,repeat,letter,lettRpt,f,0.9859705880226102,vtsPrac,1404.4186834009888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1410.9258226169914,,,W,167,triangle,0.0015986079815775156,,,,,1,0,,,2,,,,,,,,,1406.8998921969905,1406.8998921969905,1406.8998921969905,1406.8998921969905,1408.4065284709795,1408.4065284709795,1408.4065284709795,1408.4065284709795,1408.4065284709795,1408.4065284709795,1408.4065284709795,1408.4065284709795,switch,number,numSwt,k,0.9863068929989822,vtsPrac,1409.4244871400006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1416.3817905089818,,,F,146,hexagon,0.0012771009933203459,,,,,1,0,,,2,,,,,,,,,1411.9046177550044,1411.9046177550044,1411.9046177550044,1411.9046177550044,1413.4119743269985,1413.4119743269985,1413.4119743269985,1413.4119743269985,1413.4119743269985,1413.4119743269985,1413.4119743269985,1413.4119743269985,switch,letter,lettSwt,d,1.4502461780211888,vtsPrac,1414.8803429160034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1421.3708782029862,,,U,132,star,0.0009123939962591976,,,,,1,0,,,2,,,,,,,,,1417.359702226997,1417.359702226997,1417.359702226997,1417.359702226997,1418.8681465889968,1418.8681465889968,1418.8681465889968,1418.8681465889968,1418.8681465889968,1418.8681465889968,1418.8681465889968,1418.8681465889968,switch,number,numSwt,j,0.9760552530060522,vtsPrac,1419.8690987509908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1426.4763661899779,,,Y,181,hexagon,0.0016820409800857306,,,,,1,0,,,2,,,,,,,,,1422.3492100519943,1422.3492100519943,1422.3492100519943,1422.3492100519943,1423.8569775899814,1423.8569775899814,1423.8569775899814,1423.8569775899814,1423.8569775899814,1423.8569775899814,1423.8569775899814,1423.8569775899814,repeat,number,numRpt,k,1.096162170986645,vtsPrac,1424.9746657209762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1431.7987890869845,,,W,167,hexagon,0.0016508910048287362,,,,,1,0,,,2,,,,,,,,,1427.4538994379982,1427.4538994379982,1427.4538994379982,1427.4538994379982,1428.9623085089843,1428.9623085089843,1428.9623085089843,1428.9623085089843,1428.9623085089843,1428.9623085089843,1428.9623085089843,1428.9623085089843,repeat,number,numRpt,k,1.3115161140158307,vtsPrac,1430.2970838399779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1436.5694742689957,,,F,146,star,0.0017112189962062985,,,,,1,0,,,2,,,,,,,,,1432.7766856939998,1432.7766856939998,1432.7766856939998,1432.7766856939998,1434.2836182309838,1434.2836182309838,1434.2836182309838,1434.2836182309838,1434.2836182309838,1434.2836182309838,1434.2836182309838,1434.2836182309838,switch,letter,lettSwt,d,0.7598240360093769,vtsPrac,1435.0677757060039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1442.2757848530018,,,U,181,hexagon,0.001242849015397951,,,,,1,0,,,2,,,,,,,,,1437.5467893579917,1437.5467893579917,1437.5467893579917,1437.5467893579917,1439.055471700005,1439.055471700005,1439.055471700005,1439.055471700005,1439.055471700005,1439.055471700005,1439.055471700005,1439.055471700005,switch,number,numSwt,k,1.6919485090184025,vtsPrac,1440.7742158899782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1447.0475059349847,,,S,139,circle,0.0012504199985414743,,,,,1,0,,,2,,,,,,,,,1443.2548751479771,1443.2548751479771,1443.2548751479771,1443.2548751479771,1444.7617214689963,1444.7617214689963,1444.7617214689963,1444.7617214689963,1444.7617214689963,1444.7617214689963,1444.7617214689963,1444.7617214689963,switch,letter,lettSwt,f,0.756566621013917,vtsPrac,1445.5459915229876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,981,,,1452.0698561779864,,,W,160,star,0.0012801410048268735,,,,,1,0,,,2,,,,,,,,,1448.0259578379919,1448.0259578379919,1448.0259578379919,1448.0259578379919,1449.5337457959831,1449.5337457959831,1449.5337457959831,1449.5337457959831,1449.5337457959831,1449.5337457959831,1449.5337457959831,1449.5337457959831,repeat,letter,lettRpt,f,1.0015803370042704,vtsPrac,1450.568226478994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
