LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,target_resp.rt,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,0,821,,,1551.994289,,D,139,star,0.00152936,,,,,0,0,,,,,,,,,,,1548.35091,1548.35091,1548.35091,1548.35091,1549.858491,1549.858491,1549.858491,1549.858491,1549.858491,1549.858491,1549.858491,1549.858491,,,,,repeat,letter,NA,f,Hi,,,,0.606721648,1,,,,low,1550.492829,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,1,822,,,1556.682703,,H,132,circle,0.001632709,,,,,1,1,,,,,,,,,,,1552.97549,1552.97549,1552.97549,1552.97549,1554.480213,1554.480213,1554.480213,1554.480213,1554.480213,1554.480213,1554.480213,1554.480213,,,,,repeat,letter,lettRpt,d,Lo,,,,0.675093571,1,,,,low,1555.181577,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,1,823,,,1561.304542,,Y,174,triangle,0.001324051,,,,,1,0,,,,,,,,,,,1557.661074,1557.661074,1557.661074,1557.661074,1559.16875,1559.16875,1559.16875,1559.16875,1559.16875,1559.16875,1559.16875,1559.16875,,,,,repeat,letter,lettRpt,f,Lo,,,,0.611511876,1,,,,low,1559.802717,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,10,833,,,1565.792636,,B,125,triangle,0.001525358,,,,,1,0,,,,,,,,,,,1562.283551,1562.283551,1562.283551,1562.283551,1563.790425,1563.790425,1563.790425,1563.790425,1563.790425,1563.790425,1563.790425,1563.790425,,,,,repeat,letter,lettRpt,d,Lo,,,,0.477373485,1,,,,low,1564.291343,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,0,833,,,1570.581294,,W,160,hexagon,0.00149436,,,,,1,0,,,,,,,,,,,1566.771981,1566.771981,1566.771981,1566.771981,1568.278815,1568.278815,1568.278815,1568.278815,1568.278815,1568.278815,1568.278815,1568.278815,,,,,switch,number,numSwt,k,Hi,,,,0.770270436,1,,,,low,1569.080314,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,10,843,,,1575.119668,,U,181,star,0.00153837,,,,,1,0,,,,,,,,,,,1571.561439,1571.561439,1571.561439,1571.561439,1573.067527,1573.067527,1573.067527,1573.067527,1573.067527,1573.067527,1573.067527,1573.067527,,,,,repeat,number,numRpt,k,Hi,,,,0.517406061,1,,,,low,1573.617931,1575.119668,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,1,844,,,1579.624653,,S,167,circle,0.000602427,,,,,1,0,,,,,,,,,,,1576.098837,1576.098837,1576.098837,1576.098837,1577.605737,1577.605737,1577.605737,1577.605737,1577.605737,1577.605737,1577.605737,1577.605737,,,,,repeat,number,numRpt,k,Lo,,,,0.489964832,1,,,,low,1578.123403,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,0,844,,,1589.952736,,D,174,hexagon,0.001878836,,,,,1,0,,,,,,,,,,,1585.509306,1585.509306,1585.509306,1585.509306,1587.016192,1587.016192,1587.016192,1587.016192,1587.016192,1587.016192,1587.016192,1587.016192,,,,,switch,letter,lettSwt,d,Hi,,,,1.408023723,2,,space,0.922968827,low,1588.451892,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,0,844,,,1594.557905,,S,146,star,0.00147883,,,,,1,0,,,,,,,,,,,1590.930945,1590.930945,1590.930945,1590.930945,1592.438511,1592.438511,1592.438511,1592.438511,1592.438511,1592.438511,1592.438511,1592.438511,,,,,repeat,letter,lettRpt,f,Hi,,,,0.58554479,2,,,,low,1593.056056,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,1,845,,,1599.146192,,F,160,circle,0.001630408,,,,,1,0,,,,,,,,,,,1595.536494,1595.536494,1595.536494,1595.536494,1597.044045,1597.044045,1597.044045,1597.044045,1597.044045,1597.044045,1597.044045,1597.044045,,,,,repeat,letter,lettRpt,d,Lo,,,,0.57085741,2,,,,low,1597.645366,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,1,846,,,1603.600929,,U,125,triangle,0.001735033,,,,,1,0,,,,,,,,,,,1600.125491,1600.125491,1600.125491,1600.125491,1601.632377,1601.632377,1601.632377,1601.632377,1601.632377,1601.632377,1601.632377,1601.632377,,,,,repeat,letter,lettRpt,f,Lo,,,,0.449024798,2,,,,low,1602.099565,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,1,847,,,1608.08939,,Y,181,triangle,0.001824543,,,,,1,0,,,,,,,,,,,1604.580195,1604.580195,1604.580195,1604.580195,1606.087118,1606.087118,1606.087118,1606.087118,1606.087118,1606.087118,1606.087118,1606.087118,,,,,repeat,letter,lettRpt,f,Lo,,,,0.483115874,2,,,,low,1606.58778,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,10,857,,,1612.577591,,B,132,hexagon,0.001623972,,,,,1,0,,,,,,,,,,,1609.069053,1609.069053,1609.069053,1609.069053,1610.575627,1610.575627,1610.575627,1610.575627,1610.575627,1610.575627,1610.575627,1610.575627,,,,,repeat,letter,lettRpt,d,Hi,,,,0.483484491,2,,,,low,1611.076406,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,1,858,,,1617.149301,,W,139,circle,0.00134964,,,,,1,0,,,,,,,,,,,1613.557631,1613.557631,1613.557631,1613.557631,1615.063682,1615.063682,1615.063682,1615.063682,1615.063682,1615.063682,1615.063682,1615.063682,,,,,repeat,letter,lettRpt,f,Lo,,,,0.561996768,2,,,,low,1615.648014,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,0,858,,,1621.804606,,H,167,star,0.001569363,,,,,1,0,,,,,,,,,,,1618.128587,1618.128587,1618.128587,1618.128587,1619.63541,1619.63541,1619.63541,1619.63541,1619.63541,1619.63541,1619.63541,1619.63541,,,,,repeat,letter,lettRpt,d,Hi,,,,0.636439083,2,,,,low,1620.303711,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,1,859,,,1626.376152,,D,174,circle,0.001551818,,,,,1,0,,,,,,,,,,,1622.783743,1622.783743,1622.783743,1622.783743,1624.290804,1624.290804,1624.290804,1624.290804,1624.290804,1624.290804,1624.290804,1624.290804,,,,,repeat,letter,lettRpt,d,Lo,,,,0.560409982,2,,,,low,1624.874883,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,0,859,,,1631.198346,,S,146,star,0.001639486,,,,,1,0,,,,,,,,,,,1627.355537,1627.355537,1627.355537,1627.355537,1628.862505,1628.862505,1628.862505,1628.862505,1628.862505,1628.862505,1628.862505,1628.862505,,,,,switch,number,numSwt,j,Hi,,,,0.804055486,2,,,,low,1629.697963,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,10,869,,,1635.786557,,F,160,triangle,0.001615446,,,,,1,0,,,,,,,,,,,1632.17685,1632.17685,1632.17685,1632.17685,1633.684307,1633.684307,1633.684307,1633.684307,1633.684307,1633.684307,1633.684307,1633.684307,,,,,repeat,number,numRpt,k,Lo,,,,0.573060632,2,,,,low,1634.285388,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,10,879,,,1640.22492,,U,125,hexagon,0.001442054,,,,,1,0,,,,,,,,,,,1636.765655,1636.765655,1636.765655,1636.765655,1638.272852,1638.272852,1638.272852,1638.272852,1638.272852,1638.272852,1638.272852,1638.272852,,,,,repeat,number,numRpt,j,Hi,,,,0.427107383,2,,,,low,1638.723244,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,12,0,12,0,,,,,,,,,,,,,,,,1,880,,,1644.679723,,Y,181,triangle,0.001604466,,,,,1,0,,,,,,,,,,,1641.203966,1641.203966,1641.203966,1641.203966,1642.711048,1642.711048,1642.711048,1642.711048,1642.711048,1642.711048,1642.711048,1642.711048,,,,,repeat,number,numRpt,k,Lo,,,,0.443989632,2,,,,low,1643.178767,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,0,880,,,1649.301492,,B,132,star,0.001400717,,,,,1,0,,,,,,,,,,,1645.659014,1645.659014,1645.659014,1645.659014,1647.16596,1647.16596,1647.16596,1647.16596,1647.16596,1647.16596,1647.16596,1647.16596,,,,,repeat,number,numRpt,j,Hi,,,,0.612874484,2,,,,low,1647.800801,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,14,0,14,0,,,,,,,,,,,,,,,,10,890,,,1654.14026,,W,139,circle,0.001399378,,,,,1,0,,,,,,,,,,,1650.280176,1650.280176,1650.280176,1650.280176,1651.787671,1651.787671,1651.787671,1651.787671,1651.787671,1651.787671,1651.787671,1651.787671,,,,,repeat,number,numRpt,j,Lo,,,,0.828783336,2,,,,low,1652.639616,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,0,15,0,,,,,,,,,,,,,,,,10,900,,,1658.628485,,H,167,hexagon,0.001594211,,,,,1,0,,,,,,,,,,,1655.119464,1655.119464,1655.119464,1655.119464,1656.626403,1656.626403,1656.626403,1656.626403,1656.626403,1656.626403,1656.626403,1656.626403,,,,,switch,letter,lettSwt,d,Hi,,,,0.479564066,2,,,,low,1657.126928,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,16,0,16,0,,,,,,,,,,,,,,,,1,901,,,1663.116744,,B,160,hexagon,0.001500454,,,,,1,0,,,,,,,,,,,1659.609635,1659.609635,1659.609635,1659.609635,1661.114693,1661.114693,1661.114693,1661.114693,1661.114693,1661.114693,1661.114693,1661.114693,,,,,repeat,letter,lettRpt,d,Hi,,,,0.469398569,2,,,,low,1661.61558,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,17,0,17,0,,,,,,,,,,,,,,,,10,911,,,1667.771817,,H,125,triangle,0.001672324,,,,,1,0,,,,,,,,,,,1664.096684,1664.096684,1664.096684,1664.096684,1665.602838,1665.602838,1665.602838,1665.602838,1665.602838,1665.602838,1665.602838,1665.602838,,,,,repeat,letter,lettRpt,d,Lo,,,,0.639152118,2,,,,low,1666.2706,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,18,0,18,0,,,,,,,,,,,,,,,,0,911,,,1672.477207,,W,139,star,0.001432897,,,,,1,0,,,,,,,,,,,1668.75184,1668.75184,1668.75184,1668.75184,1670.258047,1670.258047,1670.258047,1670.258047,1670.258047,1670.258047,1670.258047,1670.258047,,,,,switch,number,numSwt,j,Hi,,,,0.686228341,2,,,,low,1670.976121,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,19,0,19,0,,,,,,,,,,,,,,,,10,921,,,1677.015512,,F,167,circle,0.001758865,,,,,1,0,,,,,,,,,,,1673.456173,1673.456173,1673.456173,1673.456173,1674.963135,1674.963135,1674.963135,1674.963135,1674.963135,1674.963135,1674.963135,1674.963135,,,,,repeat,number,numRpt,k,Lo,,,,0.526177604,2,,,,low,1675.514201,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,20,0,20,0,,,,,,,,,,,,,,,,0,921,,,1681.687319,,Y,146,hexagon,0.00168809,,,,,1,0,,,,,,,,,,,1677.995664,1677.995664,1677.995664,1677.995664,1679.501539,1679.501539,1679.501539,1679.501539,1679.501539,1679.501539,1679.501539,1679.501539,,,,,repeat,number,numRpt,j,Hi,,,,0.656691381,2,,,,low,1680.186319,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,21,0,21,0,,,,,,,,,,,,,,,,0,921,,,1686.308954,,D,132,star,0.001561486,,,,,1,0,,,,,,,,,,,1682.665332,1682.665332,1682.665332,1682.665332,1684.173513,1684.173513,1684.173513,1684.173513,1684.173513,1684.173513,1684.173513,1684.173513,,,,,repeat,number,numRpt,j,Hi,,,,0.608552722,2,,,,low,1684.807348,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,22,0,22,0,,,,,,,,,,,,,,,,0,921,,,1690.563742,,S,181,triangle,0.00155308,,,,,0,0,,,,,,,,,,,1687.290024,1687.290024,1687.290024,1687.290024,1688.795062,1688.795062,1688.795062,1688.795062,1688.795062,1688.795062,1688.795062,1688.795062,,,,,repeat,number,NA,j,Hi,,,,0.250557424,2,,,,low,1689.063065,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,23,0,23,0,,,,,,,,,,,,,,,,1,922,,,1695.502408,,U,174,circle,0.001237175,,,,,1,1,,,,,,,,,,,1691.542899,1691.542899,1691.542899,1691.542899,1693.049996,1693.049996,1693.049996,1693.049996,1693.049996,1693.049996,1693.049996,1693.049996,,,,,repeat,number,numRpt,k,Lo,,,,0.92415465,2,,,,low,1694.001261,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,24,0,24,0,,,,,,,,,,,,,,,,1,923,,,1700.37486,,S,139,circle,0.001589564,,,,,1,0,,,,,,,,,,,1696.483569,1696.483569,1696.483569,1696.483569,1697.988589,1697.988589,1697.988589,1697.988589,1697.988589,1697.988589,1697.988589,1697.988589,,,,,repeat,number,numRpt,j,Lo,,,,0.85692196,2,,,,low,1698.873029,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,25,0,25,0,,,,,,,,,,,,,,,,0,923,,,1704.99625,,U,146,hexagon,0.001525216,,,,,1,0,,,,,,,,,,,1701.353735,1701.353735,1701.353735,1701.353735,1702.860567,1702.860567,1702.860567,1702.860567,1702.860567,1702.860567,1702.860567,1702.860567,,,,,repeat,number,numRpt,j,Hi,,,,0.607418676,2,,,,low,1703.495705,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,26,0,26,0,,,,,,,,,,,,,,,,10,933,,,1709.684826,,B,132,triangle,0.001530396,,,,,1,0,,,,,,,,,,,1705.975515,1705.975515,1705.975515,1705.975515,1707.482495,1707.482495,1707.482495,1707.482495,1707.482495,1707.482495,1707.482495,1707.482495,,,,,switch,letter,lettSwt,d,Lo,,,,0.677246226,2,,,,low,1708.183745,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,27,0,27,0,,,,,,,,,,,,,,,,0,933,,,1714.323207,,H,125,star,0.001522661,,,,,1,0,,,,,,,,,,,1710.664719,1710.664719,1710.664719,1710.664719,1712.170854,1712.170854,1712.170854,1712.170854,1712.170854,1712.170854,1712.170854,1712.170854,,,,,repeat,letter,lettRpt,d,Hi,,,,0.62414908,2,,,,low,1712.822815,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,28,0,28,0,,,,,,,,,,,,,,,,0,933,,,1718.928339,,F,181,hexagon,0.001472407,,,,,1,0,,,,,,,,,,,1715.302496,1715.302496,1715.302496,1715.302496,1716.809292,1716.809292,1716.809292,1716.809292,1716.809292,1716.809292,1716.809292,1716.809292,,,,,repeat,letter,lettRpt,d,Hi,,,,0.586339871,2,,,,low,1717.426682,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,29,0,29,0,,,,,,,,,,,,,,,,0,933,,,1722.999563,,D,160,circle,0.00167144,,,,,0,0,,,,,,,,,,,1719.909451,1719.909451,1719.909451,1719.909451,1721.414459,1721.414459,1721.414459,1721.414459,1721.414459,1721.414459,1721.414459,1721.414459,,,,,repeat,letter,NA,f,Hi,,,,0.066701728,2,,,,low,1721.499037,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,30,0,30,0,,,,,,,,,,,,,,,,0,933,,,1727.320899,,W,174,triangle,0.001196565,,,,,0,1,,,,,,,,,,,1723.978666,1723.978666,1723.978666,1723.978666,1725.485697,1725.485697,1725.485697,1725.485697,1725.485697,1725.485697,1725.485697,1725.485697,,,,,repeat,letter,NA,d,Hi,,,,0.304347131,2,,,,low,1725.819384,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,31,0,31,0,,,,,,,,,,,,,,,,1,934,,,1731.842362,,Y,167,star,0.00152668,,,,,1,1,,,,,,,,,,,1728.3005,1728.3005,1728.3005,1728.3005,1729.807067,1729.807067,1729.807067,1729.807067,1729.807067,1729.807067,1729.807067,1729.807067,,,,,repeat,letter,lettRpt,f,Hi,,,,0.506399534,2,,,,low,1730.341322,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,1,935,,,1740.618948,,U,181,triangle,0.001942627,,,,,1,0,,,,,,,,,,,1736.911694,1736.911694,1736.911694,1736.911694,1738.416554,1738.416554,1738.416554,1738.416554,1738.416554,1738.416554,1738.416554,1738.416554,,,,,repeat,letter,lettRpt,f,Lo,,,,0.682803707,3,,space,0.595637379,low,1739.117314,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,10,945,,,1745.107252,,S,132,circle,0.00174055,,,,,1,0,,,,,,,,,,,1741.597355,1741.597355,1741.597355,1741.597355,1743.104895,1743.104895,1743.104895,1743.104895,1743.104895,1743.104895,1743.104895,1743.104895,,,,,switch,number,numSwt,j,Lo,,,,0.483835705,3,,,,low,1743.606353,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
