LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.9907735990128,F,167,hexagon,0.0014157599944155663,627.3971851030074,628.9049804990063,628.9049804990063,628.9049804990063,,,,,1,0,d,0,629.488750457007,,,0.5626018670009216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.7458779800072,H,132,hexagon,0.0018300070078112185,631.9703219840012,633.4766189690126,633.4766189690126,633.4766189690126,,,,,1,0,d,0,634.2442841380107,,,0.7354175450018374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.3342174740101,B,125,triangle,0.0016420510073658079,636.7247232850059,638.2319513450057,638.2319513450057,638.2319513450057,,,,,1,0,d,0,638.8326106440072,,,0.5715142140106764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.8212797060114,B,160,triangle,0.002319686987902969,,,,,,,,,1,0,,1,657.31963025601,,,,654.4478609680082,655.9513995720044,655.9513995720044,655.9513995720044,k,1.3484482209896669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.7275927930023,F,146,star,0.0013743419985985383,,,,,,,,,1,0,,1,663.2260999700084,,,,659.8002291230077,661.3072187850048,661.3072187850048,661.3072187850048,j,1.8956716359971324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.4162800780032,D,125,hexagon,0.0015678519994253293,,,,,,,,,1,0,,1,667.9145688170101,,,,665.7089061340084,667.2139895670116,667.2139895670116,667.2139895670116,j,0.6780415859975619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.0381854920124,U,139,circle,0.0016928540135268122,,,,,,,,,1,0,,1,672.5364624890062,,,,670.397785580004,671.9023380040016,671.9023380040016,671.9023380040016,j,0.613291254005162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.9601762689999,S,132,circle,0.0014510890032397583,,,,,,,,,1,0,,1,677.4585565410089,,,,675.0164317430026,676.5243379770109,676.5243379770109,676.5243379770109,j,0.9031606119970093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.9656119710125,W,167,triangle,0.0019339709979249164,,,,,,,,,1,0,,1,682.4639675200015,,,,679.9420289950067,681.4462752890104,681.4462752890104,681.4462752890104,k,0.9976922779896995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.3560622600053,H,174,star,0.0015781759866513312,,,,,,,,,1,0,,1,688.8543729060038,,,,684.9441846219997,686.4516004030011,686.4516004030011,686.4516004030011,k,2.375804926996352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.9778921070101,Y,181,hexagon,0.0016743460000725463,,,,,,,,,1,0,,1,693.47615743801,,,,691.3352620500082,692.8420925550017,692.8420925550017,692.8420925550017,k,0.6097752310015494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.750782862,B,160,triangle,0.0015341889957198873,,,,,,,,,1,0,,1,699.249366434,,,,695.9574156529998,697.4637967010058,697.4637967010058,697.4637967010058,k,1.7551021570106968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.4727409879997,F,146,circle,0.0018084229959640652,,,,,,,,,1,0,,1,703.9710728400096,705.4727409879997,705.9734036230075,,701.7290672920062,703.2369168840087,703.2369168840087,703.2369168840087,j,0.701885055997991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,753.442196035001,D,181,star,0.002203121010097675,,,,,,,,,1,0,,2,,,,,,,,,,,748.9516946160002,748.9516946160002,748.9516946160002,748.9516946160002,750.4555544620089,750.4555544620089,750.4555544620089,750.4555544620089,750.4555544620089,750.4555544620089,750.4555544620089,750.4555544620089,-1,letter,NA,d,1.468338987993775,vtsPrac,751.9420701840136,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,758.3145414050086,W,132,hexagon,0.0012925719929626212,,,,,,,,,1,0,,2,,,,,,,,,,,754.4244531130098,754.4244531130098,754.4244531130098,754.4244531130098,755.9282833820034,755.9282833820034,755.9282833820034,755.9282833820034,755.9282833820034,755.9282833820034,755.9282833820034,755.9282833820034,switch,number,numSwt,j,0.8678794849984115,vtsPrac,756.8126952820021,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,764.3542183910031,S,167,triangle,0.001377998007228598,,,,,,,,,1,0,,2,,,,,,,,,,,759.2979587430018,759.2979587430018,759.2979587430018,759.2979587430018,760.8003623250115,760.8003623250115,760.8003623250115,760.8003623250115,760.8003623250115,760.8003623250115,760.8003623250115,760.8003623250115,switch,letter,lettSwt,f,2.0355912069935584,vtsPrac,762.8525057670049,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,769.1262577270099,Y,125,hexagon,0.0011618439893936738,,,,,,,,,1,0,,2,,,,,,,,,,,765.3366710060072,765.3366710060072,765.3366710060072,765.3366710060072,766.8403909960034,766.8403909960034,766.8403909960034,766.8403909960034,766.8403909960034,766.8403909960034,766.8403909960034,766.8403909960034,switch,number,numSwt,j,0.7551675970025826,vtsPrac,767.6248042160005,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,774.0817905740114,D,181,triangle,0.0014992229989729822,,,,,,,,,1,0,,2,,,,,,,,,,,770.1076906390081,770.1076906390081,770.1076906390081,770.1076906390081,771.6123121810087,771.6123121810087,771.6123121810087,771.6123121810087,771.6123121810087,771.6123121810087,771.6123121810087,771.6123121810087,repeat,number,numRpt,k,0.934768224004074,vtsPrac,772.580104986002,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,779.5710862929991,W,132,circle,0.0017125029989983886,,,,,,,,,1,0,,2,,,,,,,,,,,775.063080322012,775.063080322012,775.063080322012,775.063080322012,776.5679935160006,776.5679935160006,776.5679935160006,776.5679935160006,776.5679935160006,776.5679935160006,776.5679935160006,776.5679935160006,repeat,number,numRpt,j,1.4837094389949925,vtsPrac,778.0695096770069,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,784.3932466050028,S,167,circle,0.0013475909945555031,,,,,,,,,1,0,,2,,,,,,,,,,,780.5504700930032,780.5504700930032,780.5504700930032,780.5504700930032,782.0570594000019,782.0570594000019,782.0570594000019,782.0570594000019,782.0570594000019,782.0570594000019,782.0570594000019,782.0570594000019,switch,letter,lettSwt,f,0.8020322209922597,vtsPrac,782.8913960150094,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,789.9660065170028,Y,125,star,0.0011844340042443946,,,,,,,,,1,0,,2,,,,,,,,,,,785.374569342006,785.374569342006,785.374569342006,785.374569342006,786.8791917400085,786.8791917400085,786.8791917400085,786.8791917400085,786.8791917400085,786.8791917400085,786.8791917400085,786.8791917400085,repeat,letter,lettRpt,f,1.564151219004998,vtsPrac,788.4642316050013,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,794.6377324200002,D,181,triangle,0.0016107709961943328,,,,,,,,,1,0,,2,,,,,,,,,,,790.9451787660073,790.9451787660073,790.9451787660073,790.9451787660073,792.4520492280135,792.4520492280135,792.4520492280135,792.4520492280135,792.4520492280135,792.4520492280135,792.4520492280135,792.4520492280135,switch,number,numSwt,k,0.6636274759948719,vtsPrac,793.1360177530005,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,799.6265157720045,U,174,circle,0.001412508005159907,,,,,,,,,1,0,,2,,,,,,,,,,,795.6206139460119,795.6206139460119,795.6206139460119,795.6206139460119,797.1237464090082,797.1237464090082,797.1237464090082,797.1237464090082,797.1237464090082,797.1237464090082,797.1237464090082,797.1237464090082,switch,letter,lettSwt,f,0.9837783249968197,vtsPrac,798.1245898540074,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,804.6821285070037,H,125,triangle,0.0015819100080989301,,,,,,,,,1,0,,2,,,,,,,,,,,800.6064555000048,800.6064555000048,800.6064555000048,800.6064555000048,802.1127680930076,802.1127680930076,802.1127680930076,802.1127680930076,802.1127680930076,802.1127680930076,802.1127680930076,802.1127680930076,repeat,letter,lettRpt,d,1.0429992629942717,vtsPrac,803.1805454550049,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,809.3539662010007,B,146,circle,0.0017502940027043223,,,,,,,,,1,0,,2,,,,,,,,,,,805.6621037350124,805.6621037350124,805.6621037350124,805.6621037350124,807.1683965620032,807.1683965620032,807.1683965620032,807.1683965620032,807.1683965620032,807.1683965620032,807.1683965620032,807.1683965620032,switch,number,numSwt,j,0.6516483449959196,vtsPrac,807.8524848450033,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,814.2092679210036,H,146,circle,0.0017014010081766173,,,,,,,,,1,0,,2,,,,,,,,,,,810.3330533810076,810.3330533810076,810.3330533810076,810.3330533810076,811.8400715460011,811.8400715460011,811.8400715460011,811.8400715460011,811.8400715460011,811.8400715460011,811.8400715460011,811.8400715460011,switch,letter,lettSwt,d,0.8438109160051681,vtsPrac,812.7078847840021,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,818.8645719699998,U,139,star,0.0017271010001422837,,,,,,,,,1,0,,2,,,,,,,,,,,815.1886072600028,815.1886072600028,815.1886072600028,815.1886072600028,816.6954911979992,816.6954911979992,816.6954911979992,816.6954911979992,816.6954911979992,816.6954911979992,816.6954911979992,816.6954911979992,switch,number,numSwt,j,0.6351889759971527,vtsPrac,817.3628660190006,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,823.4361999480025,D,181,circle,0.001446940004825592,,,,,,,,,1,0,,2,,,,,,,,,,,819.8440344070113,819.8440344070113,819.8440344070113,819.8440344070113,821.3505878290016,821.3505878290016,821.3505878290016,821.3505878290016,821.3505878290016,821.3505878290016,821.3505878290016,821.3505878290016,switch,letter,lettSwt,d,0.5652452149952296,vtsPrac,821.9344805040018,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,827.9911318750092,W,167,star,0.0016821040044305846,,,,,,,,,1,0,,2,,,,,,,,,,,824.4157482190058,824.4157482190058,824.4157482190058,824.4157482190058,825.9222570040001,825.9222570040001,825.9222570040001,825.9222570040001,825.9222570040001,825.9222570040001,825.9222570040001,825.9222570040001,switch,number,numSwt,k,0.5366268600046169,vtsPrac,826.4894168900064,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,865.0987580040091,S,139,circle,0.0023868660064181313,,,,,,,,,1,0,,,,,,,,,,,,,860.1067527760024,860.1067527760024,860.1067527760024,860.1067527760024,861.6117194670078,861.6117194670078,861.6117194670078,861.6117194670078,861.6117194670078,861.6117194670078,861.6117194670078,861.6117194670078,repeat,number,numRpt,j,1.967850474989973,noRew,,0,863.5973429420119,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,869.8876261469995,D,160,star,0.0011304679937893525,,,,,,,,,1,0,,,,,,,,,,,,,866.0780142520089,866.0780142520089,866.0780142520089,866.0780142520089,867.5848941510048,867.5848941510048,867.5848941510048,867.5848941510048,867.5848941510048,867.5848941510048,867.5848941510048,867.5848941510048,switch,letter,lettSwt,d,0.7700771660020109,noRew,,0,868.3856589630013,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,874.7092215430021,W,181,star,0.0014768879918847233,,,,,,,,,1,0,,,,,,,,,,,,,870.8655319200043,870.8655319200043,870.8655319200043,870.8655319200043,872.3733518030058,872.3733518030058,872.3733518030058,872.3733518030058,872.3733518030058,872.3733518030058,872.3733518030058,872.3733518030058,repeat,letter,lettRpt,f,0.8143149779934902,noRew,,0,873.2077710320009,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,879.8817194950097,H,146,circle,0.0014635609986726195,,,,,,,,,1,0,,,,,,,,,,,,,875.6906140210049,875.6906140210049,875.6906140210049,875.6906140210049,877.1955151380098,877.1955151380098,877.1955151380098,877.1955151380098,877.1955151380098,877.1955151380098,877.1955151380098,877.1955151380098,switch,number,numSwt,j,1.1596886790066492,noRew,,0,878.3791498100036,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,884.803960973004,S,139,circle,0.0015883629966992885,,,,,,,,,1,0,,,,,,,,,,,,,880.8616196580115,880.8616196580115,880.8616196580115,880.8616196580115,882.3678992200003,882.3678992200003,882.3678992200003,882.3678992200003,882.3678992200003,882.3678992200003,882.3678992200003,882.3678992200003,switch,letter,lettSwt,f,0.9076871449942701,noRew,,0,883.3021563580114,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,889.9263580760016,D,160,hexagon,0.0016638530069030821,,,,,,,,,1,0,,,,,,,,,,,,,885.7829934940091,885.7829934940091,885.7829934940091,885.7829934940091,887.2901185619994,887.2901185619994,887.2901185619994,887.2901185619994,887.2901185619994,887.2901185619994,887.2901185619994,887.2901185619994,switch,number,numSwt,k,1.113810023991391,noRew,,0,888.4246401270066,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,895.0820372440066,W,181,circle,0.0013589110021712258,,,,,,,,,1,0,,,,,,,,,,,,,890.9054672820057,890.9054672820057,890.9054672820057,890.9054672820057,892.4122504510015,892.4122504510015,892.4122504510015,892.4122504510015,892.4122504510015,892.4122504510015,892.4122504510015,892.4122504510015,repeat,number,numRpt,k,1.135092276002979,noRew,,0,893.5802572810062,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,899.9371852410113,H,146,star,0.0015343019913416356,,,,,,,,,1,0,,,,,,,,,,,,,896.0601736940007,896.0601736940007,896.0601736940007,896.0601736940007,897.5678560980014,897.5678560980014,897.5678560980014,897.5678560980014,897.5678560980014,897.5678560980014,897.5678560980014,897.5678560980014,switch,letter,lettSwt,d,0.8351566710043699,noRew,,0,898.4354406330094,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,904.5924231900135,W,125,triangle,0.0015542379987891763,,,,,,,,,1,0,,,,,,,,,,,,,900.9184128500056,900.9184128500056,900.9184128500056,900.9184128500056,902.4234187750117,902.4234187750117,902.4234187750117,902.4234187750117,902.4234187750117,902.4234187750117,902.4234187750117,902.4234187750117,switch,number,numSwt,j,0.6361706489988137,noRew,,0,903.0905771399994,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,0,801,,,909.4812186830095,F,146,hexagon,0.0016578460054006428,,,,,,,,,0,0,,,,,,,,,,,,,905.5723965830111,905.5723965830111,905.5723965830111,905.5723965830111,907.0785760819999,907.0785760819999,907.0785760819999,907.0785760819999,907.0785760819999,907.0785760819999,907.0785760819999,907.0785760819999,switch,letter,NA,f,0.8688207419909304,noRew,,0,907.9793878830096,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
