LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,7,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.61721024895087,166.61721024895087,166.61721024895087,166.61721024895087,166.61721024895087,166.61721024895087,166.61721024895087,166.61721024895087,166.61721024895087,166.61721024895087,l,0.5772982310736552,1,194,0,167.21788886399008,,168.71941894700285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,8,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.22012320894282,169.22012320894282,169.22012320894282,169.22012320894282,169.22012320894282,169.22012320894282,169.22012320894282,169.22012320894282,169.22012320894282,169.22012320894282,l,1.6432336160214618,10,204,0,170.8884650389664,,172.39017973397858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,9,33,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.89079670398496,172.89079670398496,172.89079670398496,172.89079670398496,172.89079670398496,172.89079670398496,172.89079670398496,172.89079670398496,172.89079670398496,172.89079670398496,l,0.8413500171154737,10,214,0,173.75855648494326,,175.26012425299268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,10,34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.76052524498664,175.76052524498664,175.76052524498664,175.76052524498664,175.76052524498664,175.76052524498664,175.76052524498664,175.76052524498664,175.76052524498664,175.76052524498664,l,0.8517098420998082,1,215,0,176.64506544696633,,178.14669777301606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,11,35,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.64723806199618,178.64723806199618,178.64723806199618,178.64723806199618,178.64723806199618,178.64723806199618,178.64723806199618,178.64723806199618,178.64723806199618,178.64723806199618,l,0.6758652291027829,10,225,0,179.3480799079407,,180.84975626692176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,0,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.35035263292957,181.35035263292957,181.35035263292957,181.35035263292957,181.35035263292957,181.35035263292957,181.35035263292957,181.35035263292957,181.35035263292957,181.35035263292957,l,0.6267170291393995,10,235,0,182.00079939491116,,183.50252371199895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,1,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.00301186495926,184.00301186495926,184.00301186495926,184.00301186495926,184.00301186495926,184.00301186495926,184.00301186495926,184.00301186495926,184.00301186495926,184.00301186495926,l,0.6292478151153773,10,245,0,184.65370339492802,,186.15549778891727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,2,38,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.65585310198367,186.65585310198367,186.65585310198367,186.65585310198367,186.65585310198367,186.65585310198367,186.65585310198367,186.65585310198367,186.65585310198367,186.65585310198367,l,0.40827730007003993,1,246,0,187.08989108493552,,188.59157101390883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,3,39,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.09210911300033,189.09210911300033,189.09210911300033,189.09210911300033,189.09210911300033,189.09210911300033,189.09210911300033,189.09210911300033,189.09210911300033,189.09210911300033,l,0.5145882411161438,1,247,0,189.626005367958,,191.12764009297825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,4,40,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.62799311697017,191.62799311697017,191.62799311697017,191.62799311697017,191.62799311697017,191.62799311697017,191.62799311697017,191.62799311697017,191.62799311697017,191.62799311697017,l,0.6011616570176557,10,257,0,192.2454318399541,193.74709410395008,193.74709410395008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,5,41,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.24760781496298,194.24760781496298,194.24760781496298,194.24760781496298,194.24760781496298,194.24760781496298,194.24760781496298,194.24760781496298,194.24760781496298,194.24760781496298,a,0.5684540061047301,10,267,0,194.8484103520168,,196.35008693498094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,6,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.85052114201244,196.85052114201244,196.85052114201244,196.85052114201244,196.85052114201244,196.85052114201244,196.85052114201244,196.85052114201244,196.85052114201244,196.85052114201244,a,0.47508132504299283,10,277,0,197.35109737992752,,198.85275576391723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,7,43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.35319857194554,199.35319857194554,199.35319857194554,199.35319857194554,199.35319857194554,199.35319857194554,199.35319857194554,199.35319857194554,199.35319857194554,199.35319857194554,a,0.6595484960125759,10,287,0,200.03736346797086,,201.5389621539507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,8,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0395802470157,202.0395802470157,202.0395802470157,202.0395802470157,202.0395802470157,202.0395802470157,202.0395802470157,202.0395802470157,202.0395802470157,202.0395802470157,l,0.5380224990658462,1,288,0,202.60694844194222,,204.1083448129939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,9,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.6089826169191,204.6089826169191,204.6089826169191,204.6089826169191,204.6089826169191,204.6089826169191,204.6089826169191,204.6089826169191,204.6089826169191,204.6089826169191,l,0.9955418240278959,1,289,0,205.62697118800133,,207.12857883493416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,10,46,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.62909830198623,207.62909830198623,207.62909830198623,207.62909830198623,207.62909830198623,207.62909830198623,207.62909830198623,207.62909830198623,207.62909830198623,207.62909830198623,a,0.6530029240529984,10,299,0,208.31304663501214,,209.81472295697313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,11,47,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.31530590192415,210.31530590192415,210.31530590192415,210.31530590192415,210.31530590192415,210.31530590192415,210.31530590192415,210.31530590192415,210.31530590192415,210.31530590192415,l,0.8019204260781407,1,300,0,211.14957302901894,,212.6514800050063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.86658940196503,271.86658940196503,271.86658940196503,271.86658940196503,271.86658940196503,271.86658940196503,271.86658940196503,271.86658940196503,271.86658940196503,271.86658940196503,a,1.1642348560271785,10,310,1,273.0513321469771,274.5528325489722,274.5528325489722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.05347148492,275.05347148492,275.05347148492,275.05347148492,275.05347148492,275.05347148492,275.05347148492,275.05347148492,275.05347148492,275.05347148492,a,0.9818407241255045,10,320,1,276.0545705839759,,277.55627403897233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.05679111997597,278.05679111997597,278.05679111997597,278.05679111997597,278.05679111997597,278.05679111997597,278.05679111997597,278.05679111997597,278.05679111997597,278.05679111997597,l,0.5431211651302874,1,321,1,278.6239055219339,,280.12567295797635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,3,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.62617031892296,280.62617031892296,280.62617031892296,280.62617031892296,280.62617031892296,280.62617031892296,280.62617031892296,280.62617031892296,280.62617031892296,280.62617031892296,l,0.5946291341679171,1,322,1,281.2437209569616,,282.74542456201743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.2458402919583,283.2458402919583,283.2458402919583,283.2458402919583,283.2458402919583,283.2458402919583,283.2458402919583,283.2458402919583,283.2458402919583,283.2458402919583,l,0.5083560050697997,1,323,1,283.7796867589932,,285.28152727195993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.7819320539711,285.7819320539711,285.7819320539711,285.7819320539711,285.7819320539711,285.7819320539711,285.7819320539711,285.7819320539711,285.7819320539711,285.7819320539711,a,0.6598476321669295,1,324,1,286.46610647498164,287.967654432985,287.967654432985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.46836108493153,288.46836108493153,288.46836108493153,288.46836108493153,288.46836108493153,288.46836108493153,288.46836108493153,288.46836108493153,288.46836108493153,288.46836108493153,a,0.6513333860784769,10,334,1,289.1526296879165,,290.65402392297983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.1547518079169,291.1547518079169,291.1547518079169,291.1547518079169,291.1547518079169,291.1547518079169,291.1547518079169,291.1547518079169,291.1547518079169,291.1547518079169,l,0.9015536610968411,10,344,1,292.089036579011,,293.590728375013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.0912463419372,294.0912463419372,294.0912463419372,294.0912463419372,294.0912463419372,294.0912463419372,294.0912463419372,294.0912463419372,294.0912463419372,294.0912463419372,a,0.5752821890637279,10,354,1,294.69191981398035,,296.1934787839418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.69405533000827,296.69405533000827,296.69405533000827,296.69405533000827,296.69405533000827,296.69405533000827,296.69405533000827,296.69405533000827,296.69405533000827,296.69405533000827,l,0.8751427390379831,10,364,1,297.5951217499096,,299.09671186399646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.5972456089221,299.5972456089221,299.5972456089221,299.5972456089221,299.5972456089221,299.5972456089221,299.5972456089221,299.5972456089221,299.5972456089221,299.5972456089221,l,0.8854264960391447,10,374,1,300.515003148932,,302.0167423549574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,11,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.5171239239862,302.5171239239862,302.5171239239862,302.5171239239862,302.5171239239862,302.5171239239862,302.5171239239862,302.5171239239862,302.5171239239862,302.5171239239862,a,0.6328909990843385,10,384,1,303.1678279619664,304.66947161697317,304.66947161697317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,0,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.17002583900467,305.17002583900467,305.17002583900467,305.17002583900467,305.17002583900467,305.17002583900467,305.17002583900467,305.17002583900467,305.17002583900467,305.17002583900467,a,0.5102518610656261,10,394,1,305.7042063239496,,307.2057474569883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,1,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.70611486793496,307.70611486793496,307.70611486793496,307.70611486793496,307.70611486793496,307.70611486793496,307.70611486793496,307.70611486793496,307.70611486793496,307.70611486793496,l,0.5276323590660468,10,404,1,308.25673109292984,,309.75851980398875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,2,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.25905058393255,310.25905058393255,310.25905058393255,310.25905058393255,310.25905058393255,310.25905058393255,310.25905058393255,310.25905058393255,310.25905058393255,310.25905058393255,l,0.5960270571522415,10,414,1,310.8762336699292,,312.37799790292047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,3,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.8788516349159,312.8788516349159,312.8788516349159,312.8788516349159,312.8788516349159,312.8788516349159,312.8788516349159,312.8788516349159,312.8788516349159,312.8788516349159,a,0.5872625140473247,10,424,1,313.4958280249266,,314.99758264794946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,4,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.4983246299671,315.4983246299671,315.4983246299671,315.4983246299671,315.4983246299671,315.4983246299671,315.4983246299671,315.4983246299671,315.4983246299671,315.4983246299671,l,0.5547105690930039,1,425,1,316.0822756639682,,317.58389339898713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,5,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.08424287999514,318.08424287999514,318.08424287999514,318.08424287999514,318.08424287999514,318.08424287999514,318.08424287999514,318.08424287999514,318.08424287999514,318.08424287999514,l,0.8509702880401164,10,435,1,318.9519255339401,320.45349180395715,320.45349180395715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,6,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.9541260449914,320.9541260449914,320.9541260449914,320.9541260449914,320.9541260449914,320.9541260449914,320.9541260449914,320.9541260449914,320.9541260449914,320.9541260449914,a,0.6256113700801507,10,445,1,321.6049574139761,,323.1065454969648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,7,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.6072703199461,323.6072703199461,323.6072703199461,323.6072703199461,323.6072703199461,323.6072703199461,323.6072703199461,323.6072703199461,323.6072703199461,323.6072703199461,l,0.6598754400620237,10,455,1,324.29132475994993,,325.79296201397665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,8,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.2935797619866,326.2935797619866,326.2935797619866,326.2935797619866,326.2935797619866,326.2935797619866,326.2935797619866,326.2935797619866,326.2935797619866,326.2935797619866,a,0.5176929220324382,10,465,1,326.8440621239133,,328.3455775550101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,9,21,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.8461997929262,328.8461997929262,328.8461997929262,328.8461997929262,328.8461997929262,328.8461997929262,328.8461997929262,328.8461997929262,328.8461997929262,328.8461997929262,l,0.484376130043529,10,475,1,329.3635329370154,,330.8648636479629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,10,22,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.36583793198224,331.36583793198224,331.36583793198224,331.36583793198224,331.36583793198224,331.36583793198224,331.36583793198224,331.36583793198224,331.36583793198224,331.36583793198224,l,0.6981530691264197,10,485,1,332.08297774300445,,333.5849080379121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
