LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.5384376400034,,,Y,167,triangle,0.0018334219930693507,616.9151043829916,618.4043670009996,618.4043670009996,618.4043670009996,,,,1,0,f,0,619.0393454229925,0.6167252400191501,620.5384376400034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.1084515149996,,,H,139,triangle,0.001955522981006652,621.5349672889861,623.0242978500028,623.0242978500028,623.0242978500028,,,,1,0,d,0,623.6093731699802,0.5568416810419876,625.1084515149996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.9622068780009,,,W,160,hexagon,0.0003403919981792569,626.1037382420036,627.594567047985,627.594567047985,627.594567047985,,,,1,0,f,0,628.4466263439972,0.8263764910225291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.5603503870079,,,Y,146,triangle,0.002180965995648876,,,,,,,,1,0,,1,649.0609097999986,,,646.6874391959864,648.175859385985,648.175859385985,648.175859385985,j,0.8531531810294837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.1970902750036,,655.697238296998,D,132,circle,0.0022536000178661197,,,,,,,,1,0,,1,653.6979570499971,,655.1970902750036,651.5572395240015,653.0465095730033,653.0465095730033,653.0465095730033,j,0.6219753550249152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.6172655249829,,660.1174154850014,S,181,star,0.0006062430038582534,,,,,,,,1,0,,1,658.1168525679968,,659.6172655249829,656.1934460499906,657.6829042559839,657.6829042559839,657.6829042559839,k,0.40143355302279815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.2706955949834,,,B,160,hexagon,0.014496796997264028,,,,,,,,1,0,,1,662.7551927159948,,,660.6296614779858,662.1031764459913,662.1031764459913,662.1031764459913,k,0.6223293570219539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.0940709649876,,,F,174,hexagon,0.01656840299256146,,,,,,,,1,0,,1,667.5918556819961,,,665.2663078089827,666.7396688729932,666.7396688729932,666.7396688729932,k,0.8258371640404221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.5945851400029,,,H,125,star,0.016938337997999042,,,,,,,,1,0,,1,672.0791508499824,,,670.1030857849983,671.5768718110048,671.5768718110048,671.5768718110048,j,0.48354118803399615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.2311502319935,,,U,167,circle,0.016415187012171373,,,,,,,,1,0,,1,676.7153731279832,,,674.5898342799919,676.0637563919881,676.0637563919881,676.0637563919881,k,0.6296875450352672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.8014910439961,,,W,139,triangle,0.016778288001660258,,,,,,,,1,0,,1,681.2858179939794,,,679.2269943089923,680.698598160001,680.698598160001,680.698598160001,j,0.5547218170249835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.3714526859985,,,Y,146,hexagon,0.016927576012676582,,,,,,,,1,0,,1,685.8707002479932,,,683.796703289001,685.2690547879902,685.2690547879902,685.2690547879902,j,0.5759421590191778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.9583576660079,,,D,132,triangle,0.0020195409888401628,,,,,,,,1,0,,1,690.4575502229854,,,688.3666581040015,689.8554798609985,689.8554798609985,689.8554798609985,j,0.5735925539920572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,746.2980285479862,,,H,181,circle,0.0024986199859995395,,,,,,,,1,0,,2,,,,,,,,,,742.5578208119841,742.5578208119841,742.5578208119841,742.5578208119841,744.0454565350083,744.0454565350083,744.0454565350083,744.0454565350083,744.0620076640043,744.0620076640043,744.0620076640043,744.0620076640043,-1,letter,NA,d,0.7272783250082284,vtsPrac,744.8013158749964,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,750.9497959949949,,,B,132,hexagon,0.0018090690136887133,,,,,,,,1,0,,2,,,,,,,,,,747.2941100460012,747.2941100460012,747.2941100460012,747.2941100460012,748.7822708530002,748.7822708530002,748.7822708530002,748.7822708530002,748.7988468229887,748.7988468229887,748.7988468229887,748.7988468229887,repeat,letter,lettRpt,d,0.630376758024795,vtsPrac,749.4343212359818,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,755.519974099996,,,W,174,triangle,0.0019699980039149523,,,,,,,,1,0,,2,,,,,,,,,,751.9307735599868,751.9307735599868,751.9307735599868,751.9307735599868,753.4190953409998,753.4190953409998,753.4190953409998,753.4190953409998,753.435669937986,753.435669937986,753.435669937986,753.435669937986,switch,number,numSwt,k,0.554088614997454,vtsPrac,754.004713014001,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,760.6237283079827,,,S,125,circle,0.0003239359939470887,,,,,,,,1,0,,2,,,,,,,,,,756.4998046690016,756.4998046690016,756.4998046690016,756.4998046690016,757.9891618499823,757.9891618499823,757.9891618499823,757.9891618499823,758.0059964759857,758.0059964759857,758.0059964759857,758.0059964759857,repeat,number,numRpt,j,1.0877441830234602,vtsPrac,759.1082747909823,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,765.5938616659842,,,H,181,star,0.0023636510013602674,,,,,,,,1,0,,2,,,,,,,,,,761.6041758499923,761.6041758499923,761.6041758499923,761.6041758499923,763.0929487799876,763.0929487799876,763.0929487799876,763.0929487799876,763.1096820289968,763.1096820289968,763.1096820289968,763.1096820289968,repeat,number,numRpt,k,0.9594858810305595,vtsPrac,764.0783670959936,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,770.2473549059941,,,B,132,triangle,0.009312823007348925,,,,,,,,1,0,,2,,,,,,,,,,766.5762924680021,766.5762924680021,766.5762924680021,766.5762924680021,768.0632046099927,768.0632046099927,768.0632046099927,768.0632046099927,768.0798930960009,768.0798930960009,768.0798930960009,768.0798930960009,switch,letter,lettSwt,d,0.6372641260386445,vtsPrac,768.7320967369888,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,775.017546210991,,,W,174,hexagon,0.01691514701815322,,,,,,,,1,0,,2,,,,,,,,,,771.2433703049901,771.2433703049901,771.2433703049901,771.2433703049901,772.7168590719812,772.7168590719812,772.7168590719812,772.7168590719812,772.750125969993,772.750125969993,772.750125969993,772.750125969993,repeat,letter,lettRpt,f,0.7602234090154525,vtsPrac,773.5021798499802,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,779.637781509984,,,S,125,triangle,0.00037313401116989553,,,,,,,,1,0,,2,,,,,,,,,,775.996705447993,775.996705447993,775.996705447993,775.996705447993,777.4868826709862,777.4868826709862,777.4868826709862,777.4868826709862,777.5036536940024,777.5036536940024,777.5036536940024,777.5036536940024,repeat,letter,lettRpt,f,0.605607550998684,vtsPrac,778.1224254419794,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,784.1746566839865,,,U,146,circle,0.01690371401491575,,,,,,,,1,0,,2,,,,,,,,,,780.6335295169847,780.6335295169847,780.6335295169847,780.6335295169847,782.1068475759821,782.1068475759821,782.1068475759821,782.1068475759821,782.1403486210038,782.1403486210038,782.1403486210038,782.1403486210038,switch,number,numSwt,j,0.5225130570179317,vtsPrac,782.6593993830029,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,788.8278215139871,,,Y,160,hexagon,0.016877992980880663,,,,,,,,1,0,,2,,,,,,,,,,785.1705961909902,785.1705961909902,785.1705961909902,785.1705961909902,786.6435632630019,786.6435632630019,786.6435632630019,786.6435632630019,786.6771712400077,786.6771712400077,786.6771712400077,786.6771712400077,repeat,number,numRpt,k,0.6415263180097099,vtsPrac,787.3126503920066,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,793.381414145988,,,W,181,triangle,0.016894813015824184,,,,,,,,1,0,,2,,,,,,,,,,789.8237430169829,789.8237430169829,789.8237430169829,789.8237430169829,791.2973407289828,791.2973407289828,791.2973407289828,791.2973407289828,791.3307731690002,791.3307731690002,791.3307731690002,791.3307731690002,repeat,number,numRpt,k,0.5476110970193986,vtsPrac,791.8660436589853,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,798.8352483669878,,,S,174,star,0.00044257298577576876,,,,,,,,1,0,,2,,,,,,,,,,794.3605037530069,794.3605037530069,794.3605037530069,794.3605037530069,795.8491452559829,795.8491452559829,795.8491452559829,795.8491452559829,795.8658754079952,795.8658754079952,795.8658754079952,795.8658754079952,repeat,number,numRpt,k,1.4436239280330483,vtsPrac,797.3203391160059,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,804.038728665997,,,H,160,triangle,0.016621690010651946,,,,,,,,1,0,,2,,,,,,,,,,799.8308691849816,799.8308691849816,799.8308691849816,799.8308691849816,801.3045491999947,801.3045491999947,801.3045491999947,801.3045491999947,801.3377971129958,801.3377971129958,801.3377971129958,801.3377971129958,switch,letter,lettSwt,d,1.1878969200188294,vtsPrac,802.5236374590022,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,809.0926034479926,,,D,132,hexagon,0.01660167600493878,,,,,,,,1,0,,2,,,,,,,,,,805.0351061699912,805.0351061699912,805.0351061699912,805.0351061699912,806.508197549003,806.508197549003,806.508197549003,806.508197549003,806.5417917140003,806.5417917140003,806.5417917140003,806.5417917140003,repeat,letter,lettRpt,d,1.0402763110178057,vtsPrac,807.5774739919871,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,813.7961233469832,,814.2964363530045,F,167,circle,0.01694514899281785,,,,,,,,1,0,,2,,,,,,,,,,810.0886928969994,810.0886928969994,810.0886928969994,810.0886928969994,811.5621780660003,811.5621780660003,811.5621780660003,811.5621780660003,811.5954493689933,811.5954493689933,811.5954493689933,811.5954493689933,repeat,letter,lettRpt,d,0.7146739630261436,vtsPrac,812.2949166869803,813.7961233469832,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,819.6001438039821,,,U,125,hexagon,0.00023762599448673427,,,,,,,,1,0,,2,,,,,,,,,,814.791868337983,814.791868337983,814.791868337983,814.791868337983,816.282240836008,816.282240836008,816.282240836008,816.282240836008,816.2990673239983,816.2990673239983,816.2990673239983,816.2990673239983,repeat,letter,lettRpt,f,1.770940505026374,vtsPrac,818.0848663639918,,,,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,876.5759884789877,,,U,167,circle,0.0027216180169489235,,,,,,,,1,0,,,,,,,,,,,,872.950770320982,872.950770320982,872.950770320982,872.950770320982,874.4400623689871,874.4400623689871,874.4400623689871,874.4400623689871,874.4566129529849,874.4566129529849,874.4566129529849,874.4566129529849,switch,number,numSwt,k,0.6133574250270613,noRew,,,0,875.0770283539896,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,881.1532728759921,,,S,125,hexagon,0.002089655987219885,,,,,,,,1,0,,,,,,,,,,,,877.5716006940056,877.5716006940056,877.5716006940056,877.5716006940056,879.0600343259866,879.0600343259866,879.0600343259866,879.0600343259866,879.0770269350032,879.0770269350032,879.0770269350032,879.0770269350032,repeat,number,numRpt,j,0.5523245830263477,noRew,,,0,879.6462680829864,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,885.8811747499858,,,B,139,hexagon,0.001905083016026765,,,,,,,,1,0,,,,,,,,,,,,882.1418498249841,882.1418498249841,882.1418498249841,882.1418498249841,883.6302893959801,883.6302893959801,883.6302893959801,883.6302893959801,883.6472912379832,883.6472912379832,883.6472912379832,883.6472912379832,switch,letter,lettSwt,d,0.7107489700138103,noRew,,,0,884.3663747679966,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,890.5847085109854,,,Y,146,star,0.0020248990040272474,,,,,,,,1,0,,,,,,,,,,,,886.8613364189805,886.8613364189805,886.8613364189805,886.8613364189805,888.3506821659976,888.3506821659976,888.3506821659976,888.3506821659976,888.367252461001,888.367252461001,888.367252461001,888.367252461001,repeat,letter,lettRpt,f,0.6859483270091005,noRew,,,0,889.0697459259827,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,895.5384707310004,,,U,167,triangle,0.01723058900097385,,,,,,,,1,0,,,,,,,,,,,,891.5807817959867,891.5807817959867,891.5807817959867,891.5807817959867,893.0541071509942,893.0541071509942,893.0541071509942,893.0541071509942,893.0875712209963,893.0875712209963,893.0875712209963,893.0875712209963,repeat,letter,lettRpt,f,0.950477975042304,noRew,,,0,894.0235915170051,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,900.141752800002,,,S,125,star,0.016528406005818397,,,,,,,,1,0,,,,,,,,,,,,896.5346002779843,896.5346002779843,896.5346002779843,896.5346002779843,898.0078709969821,898.0078709969821,898.0078709969821,898.0078709969821,898.041221980995,898.041221980995,898.041221980995,898.041221980995,repeat,letter,lettRpt,f,0.5970082370040473,noRew,,,0,898.627075122,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,904.828584945004,,,B,139,star,0.01656827999977395,,,,,,,,1,0,,,,,,,,,,,,901.1379390509974,901.1379390509974,901.1379390509974,901.1379390509974,902.6112184140075,902.6112184140075,902.6112184140075,902.6112184140075,902.6446332070045,902.6446332070045,902.6446332070045,902.6446332070045,repeat,letter,lettRpt,d,0.6732030400307849,noRew,,,0,903.3137292619795,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,909.4321227289911,,,Y,146,circle,0.017131194996181875,,,,,,,,0,0,,,,,,,,,,,,905.8248377749987,905.8248377749987,905.8248377749987,905.8248377749987,907.2982462969958,907.2982462969958,907.2982462969958,907.2982462969958,907.3314686589874,907.3314686589874,907.3314686589874,907.3314686589874,switch,number,NA,k,0.5871588760055602,noRew,,,0,907.9180587939918,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,914.0522806789959,,,Y,174,hexagon,0.016580566996708512,,,,,,,,1,1,,,,,,,,,,,,910.4274818220001,910.4274818220001,910.4274818220001,910.4274818220001,911.9015380939818,911.9015380939818,911.9015380939818,911.9015380939818,911.934933099983,911.934933099983,911.934933099983,911.934933099983,repeat,number,numRpt,k,0.6153987309953663,noRew,,,0,912.5383849279897,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,0,810,,,918.9557135629875,,,F,160,triangle,0.01669283799128607,,,,,,,,1,0,,,,,,,,,,,,915.0481993620051,915.0481993620051,915.0481993620051,915.0481993620051,916.5217288229906,916.5217288229906,916.5217288229906,916.5217288229906,916.5551360959944,916.5551360959944,916.5551360959944,916.5551360959944,repeat,number,numRpt,k,0.8995685430127196,noRew,,,0,917.4410681659938,,,,,,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
