LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,fix.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,0,1384,,,2519.799237102008,,139,W,hexagon,0.0015346860163845122,,,,,1,0,,,,,,,,,,,,,,,,,2516.0571717389976,2516.0571717389976,2516.0571717389976,2516.0571717389976,2517.5628397350083,2517.5628397350083,2517.5628397350083,2517.5628397350083,2517.5628397350083,2517.5628397350083,2517.5628397350083,2517.5628397350083,,,,,repeat,number,numRpt,d,Hi,,,0.7075543829996604,5,,,,,high,2518.3000407920044,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,1,1385,,,2524.521295941988,,181,H,circle,0.001365855016047135,,,,,1,0,,,,,,,,,,,,,,,,,2520.7784335319884,2520.7784335319884,2520.7784335319884,2520.7784335319884,2522.2845866800053,2522.2845866800053,2522.2845866800053,2522.2845866800053,2522.2845866800053,2522.2845866800053,2522.2845866800053,2522.2845866800053,,,,,switch,letter,lettSwt,j,Lo,,,0.7111266030115075,5,,,,,high,2523.0212195460044,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,10,1395,,,2529.2590176439844,,146,U,hexagon,0.0015820820117369294,,,,,1,0,,,,,,,,,,,,,,,,,2525.501147031988,2525.501147031988,2525.501147031988,2525.501147031988,2527.007374223991,2527.007374223991,2527.007374223991,2527.007374223991,2527.007374223991,2527.007374223991,2527.007374223991,2527.007374223991,,,,,switch,number,numSwt,d,Hi,,,0.7137593969819136,5,,,,,high,2527.743462443992,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,1,1396,,,2533.8314184379997,,174,Y,circle,0.0011062550183851272,,,,,1,0,,,,,,,,,,,,,,,,,2530.222425482003,2530.222425482003,2530.222425482003,2530.222425482003,2531.729233113001,2531.729233113001,2531.729233113001,2531.729233113001,2531.729233113001,2531.729233113001,2531.729233113001,2531.729233113001,,,,,repeat,number,numRpt,f,Lo,,,0.5837954950111452,5,,,,,high,2532.331854226999,2533.8314184379997,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,1,1397,,,2538.669978541002,,139,S,star,0.0014400850050151348,,,,,1,0,,,,,,,,,,,,,,,,,2534.8117482610105,2534.8117482610105,2534.8117482610105,2534.8117482610105,2536.3175450449926,2536.3175450449926,2536.3175450449926,2536.3175450449926,2536.3175450449926,2536.3175450449926,2536.3175450449926,2536.3175450449926,,,,,switch,letter,lettSwt,k,Lo,,,0.8204775130143389,5,,,,,high,2537.170516540995,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,0,1397,,,2543.4085735149856,,181,W,triangle,0.0014482019760180265,,,,,1,0,,,,,,,,,,,,,,,,,2539.650471216999,2539.650471216999,2539.650471216999,2539.650471216999,2541.155176351982,2541.155176351982,2541.155176351982,2541.155176351982,2541.155176351982,2541.155176351982,2541.155176351982,2541.155176351982,,,,,repeat,letter,lettRpt,k,Hi,,,0.7312182830064557,5,,,,,high,2541.909517090011,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,1,1398,,,2547.979739634,,125,B,star,0.0013107220001984388,,,,,1,0,,,,,,,,,,,,,,,,,2544.3885693080083,2544.3885693080083,2544.3885693080083,2544.3885693080083,2545.894748955994,2545.894748955994,2545.894748955994,2545.894748955994,2545.894748955994,2545.894748955994,2545.894748955994,2545.894748955994,,,,,repeat,letter,lettRpt,j,Lo,,,0.5580252039944753,5,,,,,high,2546.4805185000005,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,1,1399,,,2552.935864672996,,160,D,circle,0.0018110040109604597,,,,,1,0,,,,,,,,,,,,,,,,,2548.962011959986,2548.962011959986,2548.962011959986,2548.962011959986,2550.4655454699823,2550.4655454699823,2550.4655454699823,2550.4655454699823,2550.4655454699823,2550.4655454699823,2550.4655454699823,2550.4655454699823,,,,,switch,number,numSwt,f,Lo,,,0.938023950002389,5,,,,,high,2551.4353047969926,2552.935864672996,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,0,1399,,,2557.8239325239847,,167,F,hexagon,0.0014548659964930266,,,,,1,0,,,,,,,,,,,,,,,,,2553.915262655006,2553.915262655006,2553.915262655006,2553.915262655006,2555.421907395008,2555.421907395008,2555.421907395008,2555.421907395008,2555.421907395008,2555.421907395008,2555.421907395008,2555.421907395008,,,,,switch,letter,lettSwt,j,Hi,,,0.8747645039984491,5,,,,,high,2556.3248619310034,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,0,1399,,,2562.679021349002,,132,H,triangle,0.0007239379920065403,,,,,1,0,,,,,,,,,,,,,,,,,2558.802897771995,2558.802897771995,2558.802897771995,2558.802897771995,2560.310683140997,2560.310683140997,2560.310683140997,2560.310683140997,2560.310683140997,2560.310683140997,2560.310683140997,2560.310683140997,,,,,switch,number,numSwt,d,Hi,,,0.8470016889914405,5,,,,,high,2561.180164135003,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,1,1400,,,2570.8398111730057,,167,H,star,0.0018670620047487319,,,,,1,0,,,,,,,,,,,,,,,,,2567.7967688729987,2567.7967688729987,2567.7967688729987,2567.7967688729987,2569.3034657239914,2569.3034657239914,2569.3034657239914,2569.3034657239914,2569.3034657239914,2569.3034657239914,2569.3034657239914,2569.3034657239914,,,,,switch,letter,lettSwt,j,Lo,,,0.010518146998947486,6,,,space,0.630048672988778,high,2569.339560141001,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,1,1401,,,2574.859598852985,,139,S,hexagon,0.0008080860134214163,,,,,1,0,,,,,,,,,,,,,,,,,2571.8210441099945,2571.8210441099945,2571.8210441099945,2571.8210441099945,2573.3240515709913,2573.3240515709913,2573.3240515709913,2573.3240515709913,2573.3240515709913,2573.3240515709913,2573.3240515709913,2573.3240515709913,,,,,switch,number,numSwt,d,Hi,,,0.006958462006878108,6,,,,,high,2573.3616987630085,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,1,1402,,,2578.9135921449924,,125,F,triangle,0.0017525340081192553,,,,,1,0,,,,,,,,,,,,,,,,,2575.8405569870083,2575.8405569870083,2575.8405569870083,2575.8405569870083,2577.3454658270057,2577.3454658270057,2577.3454658270057,2577.3454658270057,2577.3454658270057,2577.3454658270057,2577.3454658270057,2577.3454658270057,,,,,switch,letter,lettSwt,j,Hi,,,0.02338219599914737,6,,,,,high,2577.398749102984,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,1,1403,,,2582.9689924639824,,174,W,circle,0.0014796240138821304,,,,,1,0,,,,,,,,,,,,,,,,,2579.8778913689894,2579.8778913689894,2579.8778913689894,2579.8778913689894,2581.383953101991,2581.383953101991,2581.383953101991,2581.383953101991,2581.383953101991,2581.383953101991,2581.383953101991,2581.383953101991,,,,,switch,number,numSwt,f,Lo,,,0.05727234200458042,6,,,,,high,2581.468750786007,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,0,1403,,,2587.4405379770033,,132,U,circle,0.0015518770087510347,,,,,0,0,,,,,,,,,,,,,,,,,2583.9471007490065,2583.9471007490065,2583.9471007490065,2583.9471007490065,2585.455217848008,2585.455217848008,2585.455217848008,2585.455217848008,2585.455217848008,2585.455217848008,2585.455217848008,2585.455217848008,,,,,switch,letter,NA,j,Lo,,,0.46408895301283337,6,,,,,high,2585.942823949008,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,1,1404,,,2592.1123851239972,,181,Y,star,0.0016087309923022985,,,,,1,1,,,,,,,,,,,,,,,,2592.6122053529834,2588.4187523919973,2588.4187523919973,2588.4187523919973,2588.4187523919973,2589.926740534982,2589.926740534982,2589.926740534982,2589.926740534982,2589.926740534982,2589.926740534982,2589.926740534982,2589.926740534982,,,,,repeat,letter,lettRpt,k,Lo,,,0.6512260109884664,6,,,,,high,2590.609860447992,2592.1123851239972,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,0,1404,,,2596.8335435329936,,160,B,hexagon,0.013813947007292882,,,,,1,0,,,,,,,,,,,,,,,,,2593.106919724989,2593.106919724989,2593.106919724989,2593.106919724989,2594.615130874008,2594.615130874008,2594.615130874008,2594.615130874008,2594.5979103389836,2594.5979103389836,2594.5979103389836,2594.5979103389836,,,,,repeat,letter,lettRpt,j,Hi,,,0.6933922160242219,6,,,,,high,2595.3216437200026,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,0,1404,,,2600.8712786019896,,146,D,triangle,0.001134304009610787,,,,,0,0,,,,,,,,,,,,,,,,,2597.796539562987,2597.796539562987,2597.796539562987,2597.796539562987,2599.303548283002,2599.303548283002,2599.303548283002,2599.303548283002,2599.303548283002,2599.303548283002,2599.303548283002,2599.303548283002,,,,,repeat,letter,NA,k,Hi,,,0.038485960016259924,6,,,,,high,2599.3876630989835,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,10,1414,,,2604.909890662995,,167,H,hexagon,0.0016906879900489002,,,,,1,1,,,,,,,,,,,,,,,,,2601.8592486839916,2601.8592486839916,2601.8592486839916,2601.8592486839916,2603.374820964993,2603.374820964993,2603.374820964993,2603.374820964993,2603.3574280790053,2603.3574280790053,2603.3574280790053,2603.3574280790053,,,,,switch,number,numSwt,f,Hi,,,0.023475846013752744,6,,,,,high,2603.4252610440017,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,0,1414,,,2608.997661362984,,139,S,triangle,0.0013123919779900461,,,,,0,0,,,,,,,,,,,,,,,,2609.498227893986,2605.8911619790015,2605.8911619790015,2605.8911619790015,2605.8911619790015,2607.400078514009,2607.400078514009,2607.400078514009,2607.400078514009,2607.400078514009,2607.400078514009,2607.400078514009,2607.400078514009,,,,,repeat,number,NA,f,Hi,,,0.0632153750048019,6,,,,,high,2607.4962970449997,2608.997661362984,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,10,1424,,,2613.151693428983,,125,F,circle,0.013342686026589945,,,,,1,1,,,,,,,,,,,,,,,,,2609.9938859129907,2609.9938859129907,2609.9938859129907,2609.9938859129907,2611.4997189620044,2611.4997189620044,2611.4997189620044,2611.4997189620044,2611.4997189620044,2611.4997189620044,2611.4997189620044,2611.4997189620044,,,,,repeat,number,numRpt,d,Lo,,,0.11546871397877112,6,,,,,high,2611.6392615349905,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,1,1425,,,2617.624093805003,,174,W,star,0.0012015240208711475,,,,,1,0,,,,,,,,,,,,,,,,,2614.113475819002,2614.113475819002,2614.113475819002,2614.113475819002,2615.621653899987,2615.621653899987,2615.621653899987,2615.621653899987,2615.621653899987,2615.621653899987,2615.621653899987,2615.621653899987,,,,,repeat,number,numRpt,f,Lo,,,0.4837560890009627,6,,,,,high,2616.1280267949915,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,12,0,,,,,,,,,,,,,,,,10,1435,,,2621.6783464610053,,132,U,triangle,0.0015826460148673505,,,,,1,0,,,,,,,,,,,,,,,,,2618.6041674359876,2618.6041674359876,2618.6041674359876,2618.6041674359876,2620.1090088789933,2620.1090088789933,2620.1090088789933,2620.1090088789933,2620.1090088789933,2620.1090088789933,2620.1090088789933,2620.1090088789933,,,,,repeat,number,numRpt,d,Hi,,,0.034723896998912096,6,,,,,high,2620.1661602979875,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,13,0,,,,,,,,,,,,,,,,0,1435,,,2626.0832568240003,,181,Y,circle,0.0010871970152948052,,,,,0,0,,,,,,,,,,,,,,,,,2622.6408596629917,2622.6408596629917,2622.6408596629917,2622.6408596629917,2624.147064008983,2624.147064008983,2624.147064008983,2624.147064008983,2624.147064008983,2624.147064008983,2624.147064008983,2624.147064008983,,,,,repeat,number,NA,d,Hi,,,0.40643771400209516,6,,,,,high,2624.623008741997,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,0,14,0,,,,,,,,,,,,,,,,10,1445,,,2630.8545345049934,,160,B,star,0.001290120999328792,,,,,1,1,,,,,,,,,,,,,,,,,2627.063041952002,2627.063041952002,2627.063041952002,2627.063041952002,2628.5692973459954,2628.5692973459954,2628.5692973459954,2628.5692973459954,2628.5692973459954,2628.5692973459954,2628.5692973459954,2628.5692973459954,,,,,repeat,number,numRpt,f,Lo,,,0.766412055992987,6,,,,,high,2629.3601419029874,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,0,15,0,,,,,,,,,,,,,,,,10,1455,,,2635.527027940989,,146,D,hexagon,0.0014903230185154825,,,,,1,0,,,,,,,,,,,,,,,,2636.027735012991,2631.8351679469924,2631.8351679469924,2631.8351679469924,2631.8351679469924,2633.341526195989,2633.341526195989,2633.341526195989,2633.341526195989,2633.341526195989,2633.341526195989,2633.341526195989,2633.341526195989,,,,,switch,letter,lettSwt,j,Hi,,,0.6515336210140958,6,,,,,high,2634.025266142009,2635.527027940989,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,0,16,0,,,,,,,,,,,,,,,,0,1455,,,2640.2816461879993,,160,F,hexagon,0.013688281993381679,,,,,1,0,,,,,,,,,,,,,,,,,2636.5226669179974,2636.5226669179974,2636.5226669179974,2636.5226669179974,2638.0289320900047,2638.0289320900047,2638.0289320900047,2638.0289320900047,2638.0289320900047,2638.0289320900047,2638.0289320900047,2638.0289320900047,,,,,repeat,letter,lettRpt,j,Hi,,,0.7105707020091359,6,,,,,high,2638.7699378999823,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,0,17,0,,,,,,,,,,,,,,,,0,1455,,,2644.9366670099844,,139,Y,triangle,0.0017013959877658635,,,,,1,0,,,,,,,,,,,,,,,,,2641.2451515519933,2641.2451515519933,2641.2451515519933,2641.2451515519933,2642.75162866601,2642.75162866601,2642.75162866601,2642.75162866601,2642.75162866601,2642.75162866601,2642.75162866601,2642.75162866601,,,,,repeat,letter,lettRpt,k,Hi,,,0.6565809710009489,6,,,,,high,2643.4408071310027,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,18,0,18,0,,,,,,,,,,,,,,,,0,1455,,,2648.9588687159994,,146,H,circle,0.0014321590133477002,,,,,0,0,,,,,,,,,,,,,,,,,2645.9163325229893,2645.9163325229893,2645.9163325229893,2645.9163325229893,2647.409156042995,2647.409156042995,2647.409156042995,2647.409156042995,2647.422659123986,2647.422659123986,2647.422659123986,2647.422659123986,,,,,switch,number,NA,f,Hi,,,0.002062415995169431,6,,,,,high,2647.4581143409887,2648.9588687159994,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,19,0,19,0,,,,,,,,,,,,,,,,10,1465,,,2653.1128310580098,,174,B,star,0.013293313008034602,,,,,1,1,,,,,,,,,,,,,,,,,2649.9807049809897,2649.9807049809897,2649.9807049809897,2649.9807049809897,2651.494535134989,2651.494535134989,2651.494535134989,2651.494535134989,2651.461304700002,2651.461304700002,2651.461304700002,2651.461304700002,,,,,repeat,number,numRpt,f,Lo,,,0.12550642000860535,6,,,,,high,2651.6586896659865,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,20,0,20,0,,,,,,,,,,,,,,,,10,1475,,,2657.1674296869896,,181,U,triangle,0.0015058709832374007,,,,,1,0,,,,,,,,,,,,,,,,,2654.096192363999,2654.096192363999,2654.096192363999,2654.096192363999,2655.5991424649837,2655.5991424649837,2655.5991424649837,2655.5991424649837,2655.5991424649837,2655.5991424649837,2655.5991424649837,2655.5991424649837,,,,,switch,letter,lettSwt,k,Hi,,,0.03879961802158505,6,,,,,high,2655.713745387009,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,21,0,21,0,,,,,,,,,,,,,,,,0,1475,,,2661.2478976429848,,132,S,circle,0.007065770012559369,,,,,0,0,,,,,,,,,,,,,,,,,2658.156893685984,2658.156893685984,2658.156893685984,2658.156893685984,2659.693612353003,2659.693612353003,2659.693612353003,2659.693612353003,2659.653733329993,2659.653733329993,2659.653733329993,2659.653733329993,,,,,switch,number,NA,f,Hi,,,0.01071820899960585,6,,,,,high,2659.706238829007,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,22,0,22,0,,,,,,,,,,,,,,,,10,1485,,,2665.259708748985,,125,D,hexagon,0.011448942997958511,,,,,1,1,,,,,,,,,,,,,,,,,2662.200889234984,2662.200889234984,2662.200889234984,2662.200889234984,2663.7079696489964,2663.7079696489964,2663.7079696489964,2663.7079696489964,2663.7079696489964,2663.7079696489964,2663.7079696489964,2663.7079696489964,,,,,switch,letter,lettSwt,j,Hi,,,0.029009605990722775,6,,,,,high,2663.766345565993,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,23,0,23,0,,,,,,,,,,,,,,,,1,1486,,,2669.581143101008,,167,W,star,0.001550394983496517,,,,,1,0,,,,,,,,,,,,,,,,2670.0815134049917,2666.2399285759893,2666.2399285759893,2666.2399285759893,2666.2399285759893,2667.745290646999,2667.745290646999,2667.745290646999,2667.745290646999,2667.745290646999,2667.745290646999,2667.745290646999,2667.745290646999,,,,,repeat,letter,lettRpt,k,Lo,,,0.3018489769892767,6,,,,,high,2668.0818413289962,2669.581143101008,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,24,0,24,0,,,,,,,,,,,,,,,,1,1487,,,2674.1695873459976,,125,F,circle,0.009209820971591398,,,,,1,0,,,,,,,,,,,,,,,,,2670.5770670830098,2670.5770670830098,2670.5770670830098,2670.5770670830098,2672.0839323700056,2672.0839323700056,2672.0839323700056,2672.0839323700056,2672.0839323700056,2672.0839323700056,2672.0839323700056,2672.0839323700056,,,,,switch,number,numSwt,d,Lo,,,0.5534288689959794,6,,,,,high,2672.6753243540006,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,25,0,25,0,,,,,,,,,,,,,,,,0,1487,,,2679.024208618008,,167,Y,star,0.0015563129854854196,,,,,0,0,,,,,,,,,,,,,,,,,2675.149047304003,2675.149047304003,2675.149047304003,2675.149047304003,2676.655816309998,2676.655816309998,2676.655816309998,2676.655816309998,2676.655816309998,2676.655816309998,2676.655816309998,2676.655816309998,,,,,repeat,number,NA,d,Lo,,,0.8415509240003303,6,,,,,high,2677.532996372989,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
