LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,0,939,,,1830.1026827001479,,,H,125,triangle,0.0017525460571050644,,,,,1,0,,,,,,,,,,,1826.0797596080229,1826.0797596080229,1826.0797596080229,1826.0797596080229,1827.568442766089,1827.568442766089,1827.568442766089,1827.568442766089,1827.5850635271054,1827.5850635271054,1827.5850635271054,1827.5850635271054,repeat,letter,lettRpt,d,0.9998183629941195,Hi,,,,,,,2,,,,,low,1828.5923683331348,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,10,949,,,1834.9396842939314,,,B,146,circle,0.00187251390889287,,,,,1,0,,,,,,,,,,,1831.083533367142,1831.083533367142,1831.083533367142,1831.083533367142,1832.5720483181067,1832.5720483181067,1832.5720483181067,1832.5720483181067,1832.5888595259748,1832.5888595259748,1832.5888595259748,1832.5888595259748,repeat,letter,lettRpt,d,0.8235865330789238,Lo,,,,,,,2,,,,,low,1833.428319384111,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,12,0,12,0,,,,,,,,,,,,,,,,1,950,,,1839.826434375951,,,S,181,star,0.004850866971537471,,,,,1,0,,,,,,,,,,,1835.921418257989,1835.921418257989,1835.921418257989,1835.921418257989,1837.4091685870662,1837.4091685870662,1837.4091685870662,1837.4091685870662,1837.4258683191147,1837.4258683191147,1837.4258683191147,1837.4258683191147,repeat,letter,lettRpt,f,0.868134138174355,Hi,,,,,,,2,,,,,low,1838.3123582289554,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,1,951,,,1844.6970597370528,,,Y,167,hexagon,0.012973932083696127,,,,,1,0,,,,,,,,,,,1840.8231271819677,1840.8231271819677,1840.8231271819677,1840.8231271819677,1842.3126272771042,1842.3126272771042,1842.3126272771042,1842.3126272771042,1842.3292773021385,1842.3292773021385,1842.3292773021385,1842.3292773021385,repeat,letter,lettRpt,f,0.8361827682238072,Lo,,,,,,,2,,,,,low,1843.183321113931,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,14,0,14,0,,,,,,,,,,,,,,,,10,961,,,1851.1028284430504,,,F,132,circle,0.01693274499848485,,,,,1,0,,,,,,,,,,,1845.6934679530095,1845.6934679530095,1845.6934679530095,1845.6934679530095,1847.1662654241081,1847.1662654241081,1847.1662654241081,1847.1662654241081,1847.1997045639437,1847.1997045639437,1847.1997045639437,1847.1997045639437,repeat,letter,lettRpt,d,2.406869387952611,Lo,,,,,,,2,,,,,low,1849.6060700810049,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,0,15,0,,,,,,,,,,,,,,,,0,961,,,1856.1064963401295,,,U,139,triangle,0.0021146428771317005,,,,,1,0,,,,,,,,,,,1852.0983389171306,1852.0983389171306,1852.0983389171306,1852.0983389171306,1853.5870846339967,1853.5870846339967,1853.5870846339967,1853.5870846339967,1853.6034996390808,1853.6034996390808,1853.6034996390808,1853.6034996390808,repeat,letter,lettRpt,f,0.9925542981363833,Hi,,,,,,,2,,,,,low,1854.6106764369179,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,16,0,16,0,,,,,,,,,,,,,,,,1,962,,,1861.793626118917,,,W,160,circle,0.0020276419818401337,,,,,1,0,,,,,,,,,,,1857.1021144380793,1857.1021144380793,1857.1021144380793,1857.1021144380793,1858.5908074830659,1858.5908074830659,1858.5908074830659,1858.5908074830659,1858.6073178141378,1858.6073178141378,1858.6073178141378,1858.6073178141378,repeat,letter,lettRpt,f,1.6712809791788459,Lo,,,,,,,2,,,,,low,1860.2970726040658,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,17,0,17,0,,,,,,,,,,,,,,,,10,972,,,1866.513781313086,,,D,139,triangle,0.0018854979425668716,,,,,1,0,,,,,,,,,,,1862.7896661451086,1862.7896661451086,1862.7896661451086,1862.7896661451086,1864.2779230109882,1864.2779230109882,1864.2779230109882,1864.2779230109882,1864.2945197720546,1864.2945197720546,1864.2945197720546,1864.2945197720546,repeat,letter,lettRpt,d,0.7091714269481599,Hi,,,,,,,2,,,,,low,1865.0176702421159,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,18,0,18,0,,,,,,,,,,,,,,,,10,982,,,1871.367598508019,,,Y,125,hexagon,0.0019369539804756641,,,,,1,0,,,,,,,,,,,1867.5092749500182,1867.5092749500182,1867.5092749500182,1867.5092749500182,1868.9980814489536,1868.9980814489536,1868.9980814489536,1868.9980814489536,1869.0148393041454,1869.0148393041454,1869.0148393041454,1869.0148393041454,repeat,letter,lettRpt,f,0.837178137851879,Lo,,,,,,,2,,,,,low,1869.8689700630493,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,19,0,19,0,,,,,,,,,,,,,,,,10,992,,,1876.237452177098,,,U,174,star,0.0024669510312378407,,,,,1,0,,,,,,,,,,,1872.3632067609578,1872.3632067609578,1872.3632067609578,1872.3632067609578,1873.8517563729547,1873.8517563729547,1873.8517563729547,1873.8517563729547,1873.8683439791203,1873.8683439791203,1873.8683439791203,1873.8683439791203,repeat,letter,lettRpt,f,0.8669521568808705,Hi,,,,,,,2,,,,,low,1874.7398067889735,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,20,0,20,0,,,,,,,,,,,,,,,,10,1002,,,1880.840950180078,,,B,132,circle,0.0016026960220187902,,,,,1,0,,,,,,,,,,,1877.233357792953,1877.233357792953,1877.233357792953,1877.233357792953,1878.7219778469298,1878.7219778469298,1878.7219778469298,1878.7219778469298,1878.7383976441342,1878.7383976441342,1878.7383976441342,1878.7383976441342,repeat,letter,lettRpt,d,0.5870744339190423,Lo,,,,,,,2,,,,,low,1879.342581083998,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,21,0,21,0,,,,,,,,,,,,,,,,10,1012,,,1885.9948689860757,,,F,146,hexagon,0.0021914599929004908,,,,,1,0,,,,,,,,,,,1881.8369657669682,1881.8369657669682,1881.8369657669682,1881.8369657669682,1883.3254541379865,1883.3254541379865,1883.3254541379865,1883.3254541379865,1883.341919603059,1883.341919603059,1883.341919603059,1883.341919603059,repeat,letter,lettRpt,d,1.1478234650567174,Lo,,,,,,,2,,,,,low,1884.4964657539967,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,22,0,22,0,,,,,,,,,,,,,,,,1,1013,,,1890.781551324064,,,H,167,star,0.001520408084616065,,,,,1,0,,,,,,,,,,,1886.9902568841353,1886.9902568841353,1886.9902568841353,1886.9902568841353,1888.4790604219306,1888.4790604219306,1888.4790604219306,1888.4790604219306,1888.495649999939,1888.495649999939,1888.495649999939,1888.495649999939,repeat,letter,lettRpt,d,0.7749129489529878,Hi,,,,,,,2,,,,,low,1889.285613608081,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,23,0,23,0,,,,,,,,,,,,,,,,1,1014,,,1895.6020209679846,,,S,181,triangle,0.0018619999755173922,,,,,1,0,,,,,,,,,,,1891.777277796995,1891.777277796995,1891.777277796995,1891.777277796995,1893.266119082924,1893.266119082924,1893.266119082924,1893.266119082924,1893.282443988137,1893.282443988137,1893.282443988137,1893.282443988137,repeat,letter,lettRpt,f,0.8143024889286608,Hi,,,,,,,2,,,,,low,1894.1034539369866,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,24,0,24,0,,,,,,,,,,,,,,,,0,1014,,,1901.2727340799756,,,B,167,star,0.0021886921022087336,,,,,1,0,,,,,,,,,,,1896.5974367270246,1896.5974367270246,1896.5974367270246,1896.5974367270246,1898.0864339589607,1898.0864339589607,1898.0864339589607,1898.0864339589607,1898.1027236159425,1898.1027236159425,1898.1027236159425,1898.1027236159425,repeat,letter,lettRpt,d,1.6528957460541278,Hi,,,,,,,2,,,,,low,1899.7767894749995,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,25,0,25,0,,,,,,,,,,,,,,,,0,1014,,,1906.8432901059277,,,H,146,triangle,0.0022903750650584698,,,,,1,0,,,,,,,,,,,1902.2682024501264,1902.2682024501264,1902.2682024501264,1902.2682024501264,1903.7567110059317,1903.7567110059317,1903.7567110059317,1903.7567110059317,1903.7735927030444,1903.7735927030444,1903.7735927030444,1903.7735927030444,switch,number,numSwt,j,1.5632889170665294,Hi,,,,,,,2,,,,,low,1905.345002054004,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,26,0,26,0,,,,,,,,,,,,,,,,0,1014,,,1911.7964677601121,,,U,181,circle,0.0017980749253183603,,,,,0,0,,,,,,,,,,,1907.8388007511385,1907.8388007511385,1907.8388007511385,1907.8388007511385,1909.3272837870754,1909.3272837870754,1909.3272837870754,1909.3272837870754,1909.343792712083,1909.343792712083,1909.343792712083,1909.343792712083,repeat,number,NA,j,0.9435847459826618,Hi,,,,,,,2,,,,,low,1910.3003951420542,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,27,0,27,0,,,,,,,,,,,,,,,,10,1024,,,1916.5333617320284,,,W,139,hexagon,0.002048388123512268,,,,,1,1,,,,,,,,,,,1912.7920667361468,1912.7920667361468,1912.7920667361468,1912.7920667361468,1914.2808640869334,1914.2808640869334,1914.2808640869334,1914.2808640869334,1914.2973664430901,1914.2973664430901,1914.2973664430901,1914.2973664430901,repeat,number,numRpt,j,0.7257948778569698,Lo,,,,,,,2,,,,,low,1915.0373031599447,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,28,0,28,0,,,,,,,,,,,,,,,,1,1025,,,1921.2538973910268,,,Y,132,star,0.0018199291080236435,,,,,1,0,,,,,,,,,,,1917.5289504739922,1917.5289504739922,1917.5289504739922,1917.5289504739922,1919.0177196441218,1919.0177196441218,1919.0177196441218,1919.0177196441218,1919.0340550520923,1919.0340550520923,1919.0340550520923,1919.0340550520923,repeat,number,numRpt,j,0.7143177178222686,Hi,,,,,,,2,,,,,low,1919.7571912901476,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,29,0,29,0,,,,,,,,,,,,,,,,0,1025,,,1926.14068283909,,,D,174,triangle,0.0020314098801463842,,,,,1,0,,,,,,,,,,,1922.249355996959,1922.249355996959,1922.249355996959,1922.249355996959,1923.7379211999942,1923.7379211999942,1923.7379211999942,1923.7379211999942,1923.7544225601014,1923.7544225601014,1923.7544225601014,1923.7544225601014,repeat,number,numRpt,k,0.8768379159737378,Hi,,,,,,,2,,,,,low,1924.6448479280807,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,30,0,30,0,,,,,,,,,,,,,,,,1,1026,,,1931.277434675023,,,S,160,hexagon,0.002119678072631359,,,,,1,0,,,,,,,,,,,1927.1363740749657,1927.1363740749657,1927.1363740749657,1927.1363740749657,1928.6248459490016,1928.6248459490016,1928.6248459490016,1928.6248459490016,1928.6414607060142,1928.6414607060142,1928.6414607060142,1928.6414607060142,repeat,number,numRpt,k,1.1205936179030687,Lo,,,,,,,2,,,,,low,1929.7811430920847,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,31,0,31,0,,,,,,,,,,,,,,,,1,1027,,,1936.1978870520834,,,F,125,circle,0.00231721717864275,,,,,1,0,,,,,,,,,,,1932.2730621739756,1932.2730621739756,1932.2730621739756,1932.2730621739756,1933.7620383140165,1933.7620383140165,1933.7620383140165,1933.7620383140165,1933.77840301604,1933.77840301604,1933.77840301604,1933.77840301604,repeat,number,numRpt,j,0.9104948020540178,Lo,,,,,,,2,,,,,low,1934.6996520389803,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,0,1027,,,1944.886284127133,,,H,174,triangle,0.017054466996341944,,,,,0,0,,,,,,,,,,,1940.9459614930674,1940.9459614930674,1940.9459614930674,1940.9459614930674,1942.4186865710653,1942.4186865710653,1942.4186865710653,1942.4186865710653,1942.4517837860622,1942.4517837860622,1942.4517837860622,1942.4517837860622,repeat,number,NA,j,0.9289402540307492,Lo,,,,,,,3,,,space,0.4387383908033371,low,1943.3756810270716,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,0,1027,,,1949.6392993470654,,,F,167,star,0.016369519056752324,,,,,0,1,,,,,,,,,,,1945.8823384549469,1945.8823384549469,1945.8823384549469,1945.8823384549469,1947.3559369340073,1947.3559369340073,1947.3559369340073,1947.3559369340073,1947.3890408971347,1947.3890408971347,1947.3890408971347,1947.3890408971347,repeat,number,NA,j,0.7501398210879415,Lo,,,,,,,3,,,,,low,1948.1273408459965,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,1,1028,,,1954.326493774075,,,B,132,hexagon,0.016545356018468738,,,,,1,1,,,,,,,,,,,1950.6360390789341,1950.6360390789341,1950.6360390789341,1950.6360390789341,1952.1089355179574,1952.1089355179574,1952.1089355179574,1952.1089355179574,1952.142469186103,1952.142469186103,1952.142469186103,1952.142469186103,repeat,number,numRpt,j,0.6771235889755189,Lo,,,,,,,3,,,,,low,1952.8151489049196,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,1,1029,,,1959.1134029601235,,,D,139,circle,0.016912526916712523,,,,,1,0,,,,,,,,,,,1955.322905681096,1955.322905681096,1955.322905681096,1955.322905681096,1956.7961642059963,1956.7961642059963,1956.7961642059963,1956.7961642059963,1956.8293460011482,1956.8293460011482,1956.8293460011482,1956.8293460011482,repeat,number,numRpt,j,0.7713580180425197,Lo,,,,,,,3,,,,,low,1957.600457889028,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,4,0,4,0,,,,,,,,,,,,,,,,10,1039,,,1964.067018541973,,,U,146,hexagon,0.0004381819162517786,,,,,1,0,,,,,,,,,,,1960.092925934121,1960.092925934121,1960.092925934121,1960.092925934121,1961.5828630460892,1961.5828630460892,1961.5828630460892,1961.5828630460892,1961.5994808019605,1961.5994808019605,1961.5994808019605,1961.5994808019605,repeat,number,numRpt,j,0.946215390926227,Lo,,,,,,,3,,,,,low,1962.5561776200775,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,5,0,5,0,,,,,,,,,,,,,,,,1,1040,,,1969.2209092280827,,,Y,181,triangle,0.01694008195772767,,,,,1,0,,,,,,,,,,,1965.0634311710019,1965.0634311710019,1965.0634311710019,1965.0634311710019,1966.5363540700637,1966.5363540700637,1966.5363540700637,1966.5363540700637,1966.5699427640066,1966.5699427640066,1966.5699427640066,1966.5699427640066,switch,letter,lettSwt,f,1.1347098050173372,Hi,,,,,,,3,,,,,low,1967.7069082460366,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,6,0,6,0,,,,,,,,,,,,,,,,0,1040,,,1976.2101769561414,,,S,160,star,0.013000411912798882,,,,,-1,0,,,,,,,,,,,1970.2171609541401,1970.2171609541401,1970.2171609541401,1970.2171609541401,1971.7067699080799,1971.7067699080799,1971.7067699080799,1971.7067699080799,1971.7235495380592,1971.7235495380592,1971.7235495380592,1971.7235495380592,switch,no_choice,NA,None,,Hi,,,1974.7092986451462,1974.7092986451462,1974.7092986451462,1974.7092986451462,3,,,,,low,1974.7092986451462,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,7,0,7,0,,,,,,,,,,,,,,,,1,1041,,,1981.6475481831003,,,W,125,circle,0.002407612046226859,,,,,1,0,,,,,,,,,,,1977.2062780121341,1977.2062780121341,1977.2062780121341,1977.2062780121341,1978.6943952799775,1978.6943952799775,1978.6943952799775,1978.6943952799775,1978.7110890890472,1978.7110890890472,1978.7110890890472,1978.7110890890472,switch,letter,lettSwt,f,1.4306660920847207,Lo,,,,,,,3,,,,,low,1980.1511714321095,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,8,0,8,0,,,,,,,,,,,,,,,,1,1042,,,1986.4844640430529,,,H,174,triangle,0.002189998049288988,,,,,1,0,,,,,,,,,,,1982.6427642831113,1982.6427642831113,1982.6427642831113,1982.6427642831113,1984.1314076890703,1984.1314076890703,1984.1314076890703,1984.1314076890703,1984.1485009130556,1984.1485009130556,1984.1485009130556,1984.1485009130556,repeat,letter,lettRpt,d,0.8198809139430523,Hi,,,,,,,3,,,,,low,1984.9866306369659,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,9,0,9,0,,,,,,,,,,,,,,,,0,1042,,,1991.5881789170671,,,F,167,circle,0.0018126380164176226,,,,,0,0,,,,,,,,,,,1987.4800458929967,1987.4800458929967,1987.4800458929967,1987.4800458929967,1988.9687168239616,1988.9687168239616,1988.9687168239616,1988.9687168239616,1988.9854339531157,1988.9854339531157,1988.9854339531157,1988.9854339531157,repeat,letter,NA,f,1.0911905949469656,Hi,,,,,,,3,,,,,low,1990.0926662581041,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,10,0,10,0,,,,,,,,,,,,,,,,0,1042,,,1996.4749419421423,,,B,132,star,0.0020361619535833597,,,,,1,1,,,,,,,,,,,1992.583880071994,1992.583880071994,1992.583880071994,1992.583880071994,1994.072064080974,1994.072064080974,1994.072064080974,1994.072064080974,1994.0890069319867,1994.0890069319867,1994.0890069319867,1994.0890069319867,repeat,letter,lettRpt,d,0.8822304729837924,Hi,,,,,,,3,,,,,low,1994.9794588200748,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,11,0,11,0,,,,,,,,,,,,,,,,10,1052,,,2001.8786528620403,,,D,139,hexagon,0.002047548070549965,,,,,1,0,,,,,,,,,,,1997.4704482809175,1997.4704482809175,1997.4704482809175,1997.4704482809175,1998.9593018561136,1998.9593018561136,1998.9593018561136,1998.9593018561136,1998.9758191241417,1998.9758191241417,1998.9758191241417,1998.9758191241417,repeat,letter,lettRpt,d,1.3954363530501723,Lo,,,,,,,3,,,,,low,2000.3828685390763,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,12,0,12,0,,,,,,,,,,,,,,,,10,1062,,,2006.6823307999875,,,U,146,hexagon,0.0019496299792081118,,,,,1,0,,,,,,,,,,,2002.8745070339646,2002.8745070339646,2002.8745070339646,2002.8745070339646,2004.3629790609702,2004.3629790609702,2004.3629790609702,2004.3629790609702,2004.3795717640314,2004.3795717640314,2004.3795717640314,2004.3795717640314,repeat,letter,lettRpt,f,0.7947081930469722,Lo,,,,,,,3,,,,,low,2005.1840191381052,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
