LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,1,1164,,,1938.2640414609923,,,132,U,star,0.0019420729950070381,,,,,1,0,,,,,,,,,,,,1934.4229024889937,1934.4229024889937,1934.4229024889937,1934.4229024889937,1935.9117594919953,1935.9117594919953,1935.9117594919953,1935.9117594919953,1935.9283297139918,1935.9283297139918,1935.9283297139918,1935.9283297139918,repeat,number,numRpt,d,0.83188659400912,Lo,,,2,,,,,high,1936.766114320999,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,14,0,14,0,,,,,,,,,,,,,,,,0,1164,,,1942.7483631949872,,,160,F,hexagon,0.002864965994376689,,,,,0,0,,,,,,,,,,,,1939.2592922799959,1939.2592922799959,1939.2592922799959,1939.2592922799959,1940.7488763149886,1940.7488763149886,1940.7488763149886,1940.7488763149886,1940.7652651489916,1940.7652651489916,1940.7652651489916,1940.7652651489916,repeat,number,NA,d,0.4503957940178225,Lo,,,2,,,,,high,1941.2359562509955,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,0,15,0,,,,,,,,,,,,,,,,10,1174,,,1947.335399825999,,,181,B,circle,0.01133717899210751,,,,,1,1,,,,,,,,,,,,1943.74439685799,1943.74439685799,1943.74439685799,1943.74439685799,1945.2354542799876,1945.2354542799876,1945.2354542799876,1945.2354542799876,1945.2517100499972,1945.2517100499972,1945.2517100499972,1945.2517100499972,repeat,number,numRpt,f,0.5639782070065849,Lo,,,2,,,,,high,1945.8229687279963,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,16,0,16,0,,,,,,,,,,,,,,,,0,1174,,,1952.0236926519865,,,125,W,triangle,0.017769782993127592,,,,,1,0,,,,,,,,,,,,1948.332457581986,1948.332457581986,1948.332457581986,1948.332457581986,1949.805240592992,1949.805240592992,1949.805240592992,1949.805240592992,1949.8388039629936,1949.8388039629936,1949.8388039629936,1949.8388039629936,repeat,number,numRpt,d,0.6740443600137951,Hi,,,2,,,,,high,1950.511367285988,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,17,0,17,0,,,,,,,,,,,,,,,,10,1184,,,1957.0604284319998,,,146,S,circle,0.016272979002678767,,,,,1,0,,,,,,,,,,,,1953.0182665699976,1953.0182665699976,1953.0182665699976,1953.0182665699976,1954.4921706449968,1954.4921706449968,1954.4921706449968,1954.4921706449968,1954.5259094539942,1954.5259094539942,1954.5259094539942,1954.5259094539942,repeat,number,numRpt,d,1.0270763090084074,Lo,,,2,,,,,high,1955.5466814699903,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,18,0,18,0,,,,,,,,,,,,,,,,1,1185,,,1962.0796518199932,,,160,D,star,0.016372241007047705,,,,,1,0,,,,,,,,,,,,1958.0559026329865,1958.0559026329865,1958.0559026329865,1958.0559026329865,1959.5285774359945,1959.5285774359945,1959.5285774359945,1959.5285774359945,1959.5634810749907,1959.5634810749907,1959.5634810749907,1959.5634810749907,repeat,number,numRpt,f,1.0072988510073628,Lo,,,2,,,,,high,1960.5670455619984,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,19,0,19,0,,,,,,,,,,,,,,,,10,1195,,,1966.683709726989,,,132,Y,hexagon,0.01746007199108135,,,,,1,0,,,,,,,,,,,,1963.0762106549955,1963.0762106549955,1963.0762106549955,1963.0762106549955,1964.549622800987,1964.549622800987,1964.549622800987,1964.549622800987,1964.5831100519863,1964.5831100519863,1964.5831100519863,1964.5831100519863,repeat,number,numRpt,d,0.5936685390188359,Hi,,,2,,,,,high,1965.1698887889943,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,20,0,20,0,,,,,,,,,,,,,,,,1,1196,,,1971.7374445449968,,,139,H,circle,0.016592817002674565,,,,,1,0,,,,,,,,,,,,1967.6794794669986,1967.6794794669986,1967.6794794669986,1967.6794794669986,1969.1529527029925,1969.1529527029925,1969.1529527029925,1969.1529527029925,1969.1865420819959,1969.1865420819959,1969.1865420819959,1969.1865420819959,repeat,number,numRpt,d,1.046739345008973,Lo,,,2,,,,,high,1970.2236906839971,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,21,0,21,0,,,,,,,,,,,,,,,,10,1206,,,1976.5409829669952,,,174,F,star,0.016533339003217407,,,,,1,0,,,,,,,,,,,,1972.7333221419976,1972.7333221419976,1972.7333221419976,1972.7333221419976,1974.2066987259896,1974.2066987259896,1974.2066987259896,1974.2066987259896,1974.2400982789986,1974.2400982789986,1974.2400982789986,1974.2400982789986,repeat,number,numRpt,f,0.7852601750055328,Lo,,,2,,,,,high,1975.02711111799,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,22,0,22,0,,,,,,,,,,,,,,,,0,1206,,,1981.0783388369891,,,167,B,hexagon,0.00038913699972908944,,,,,0,0,,,,,,,,,,,,1977.5203065969981,1977.5203065969981,1977.5203065969981,1977.5203065969981,1979.0100654469861,1979.0100654469861,1979.0100654469861,1979.0100654469861,1979.0276062219928,1979.0276062219928,1979.0276062219928,1979.0276062219928,repeat,number,NA,d,0.5332529220031574,Lo,,,2,,,,,high,1979.5642263779882,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,23,0,23,0,,,,,,,,,,,,,,,,0,1206,,,1985.947073231,,,181,U,triangle,0.016677753999829292,,,,,1,1,,,,,,,,,,,,1982.073324300989,1982.073324300989,1982.073324300989,1982.073324300989,1983.5464458239876,1983.5464458239876,1983.5464458239876,1983.5464458239876,1983.5809365149908,1983.5809365149908,1983.5809365149908,1983.5809365149908,repeat,number,numRpt,f,0.8526003410079284,Hi,,,2,,,,,high,1984.4349791229906,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,24,0,24,0,,,,,,,,,,,,,,,,10,1216,,,1991.2177045339922,,,132,D,circle,0.017802973990910687,,,,,1,0,,,,,,,,,,,,1986.9440288449987,1986.9440288449987,1986.9440288449987,1986.9440288449987,1988.4175077589898,1988.4175077589898,1988.4175077589898,1988.4175077589898,1988.4510786979954,1988.4510786979954,1988.4510786979954,1988.4510786979954,repeat,number,numRpt,d,1.2542673030111473,Lo,,,2,,,,,high,1989.705116809986,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,25,0,25,0,,,,,,,,,,,,,,,,0,1216,,,1996.5222071549942,,,125,S,hexagon,0.017534161001094617,,,,,1,0,,,,,,,,,,,,1992.2140444619872,1992.2140444619872,1992.2140444619872,1992.2140444619872,1993.6883368889976,1993.6883368889976,1993.6883368889976,1993.6883368889976,1993.7209728999878,1993.7209728999878,1993.7209728999878,1993.7209728999878,repeat,number,numRpt,d,1.2947919070138596,Hi,,,2,,,,,high,1995.010517125993,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,26,0,26,0,,,,,,,,,,,,,,,,0,1216,,,2001.575991877995,,,146,Y,triangle,0.015935873991111293,,,,,1,0,,,,,,,,,,,,1997.5175040319882,1997.5175040319882,1997.5175040319882,1997.5175040319882,1998.9921404729976,1998.9921404729976,1998.9921404729976,1998.9921404729976,1999.0245990559924,1999.0245990559924,1999.0245990559924,1999.0245990559924,repeat,number,numRpt,d,1.039529355999548,Hi,,,2,,,,,high,2000.0612737449992,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,27,0,27,0,,,,,,,,,,,,,,,,1,1217,,,2006.4117386069993,,,181,B,star,0.015829073992790654,,,,,1,0,,,,,,,,,,,,2002.5712037789926,2002.5712037789926,2002.5712037789926,2002.5712037789926,2004.0456361059914,2004.0456361059914,2004.0456361059914,2004.0456361059914,2004.0781216029864,2004.0781216029864,2004.0781216029864,2004.0781216029864,repeat,number,numRpt,f,0.825963193012285,Lo,,,2,,,,,high,2004.8994591579976,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,28,0,28,0,,,,,,,,,,,,,,,,0,1217,,,2011.1319260429882,,,174,F,triangle,0.01790649899339769,,,,,0,0,,,,,,,,,,,,2007.4089553709928,2007.4089553709928,2007.4089553709928,2007.4089553709928,2008.8819021959935,2008.8819021959935,2008.8819021959935,2008.8819021959935,2008.9155078979966,2008.9155078979966,2008.9155078979966,2008.9155078979966,switch,letter,NA,k,0.7017013170116115,Lo,,,2,,,,,high,2009.6195190149883,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,29,0,29,0,,,,,,,,,,,,,,,,0,1217,,,2018.1046685669862,,2018.6055056689947,139,W,circle,0.01469218400598038,,,,,-1,1,,,,,,,,,,,,2012.1286726729886,2012.1286726729886,2012.1286726729886,2012.1286726729886,2013.602878714999,2013.602878714999,2013.602878714999,2013.602878714999,2013.6353223999904,2013.6353223999904,2013.6353223999904,2013.6353223999904,switch,no_choice,NA,None,,Lo,,,2,,,,,high,2016.6040738789889,2018.1046685669862,2016.6040738789889,2016.6040738789889,2016.6040738789889,2016.6040738789889,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,30,0,30,0,,,,,,,,,,,,,,,,0,1217,,,2023.0076593609992,,,160,U,hexagon,0.0027439770055934787,,,,,1,0,,,,,,,,,,,,2019.1174040339974,2019.1174040339974,2019.1174040339974,2019.1174040339974,2020.6069175679877,2020.6069175679877,2020.6069175679877,2020.6069175679877,2020.6233447309933,2020.6233447309933,2020.6233447309933,2020.6233447309933,switch,number,numSwt,f,0.8564369070227258,Hi,,,2,,,,,high,2021.4932564169867,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,31,0,31,0,,,,,,,,,,,,,,,,1,1218,,,2027.8615293189941,,,167,H,star,0.0021772510081063956,,,,,1,0,,,,,,,,,,,,2023.9878427739895,2023.9878427739895,2023.9878427739895,2023.9878427739895,2025.4770615549933,2025.4770615549933,2025.4770615549933,2025.4770615549933,2025.4938432639901,2025.4938432639901,2025.4938432639901,2025.4938432639901,repeat,number,numRpt,f,0.8419998790195677,Lo,,,2,,,,,high,2026.3479924759886,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,1,1219,,,2054.6476814569905,,,160,W,hexagon,0.003139150998322293,,,,,1,0,,,,,,,,,,,,2050.390517066,2050.390517066,2050.390517066,2050.390517066,2051.8791152799968,2051.8791152799968,2051.8791152799968,2051.8791152799968,2051.8951516349916,2051.8951516349916,2051.8951516349916,2051.8951516349916,switch,letter,lettSwt,k,1.2398024990106933,Hi,,,3,,,space,0.7675023280025925,high,2053.1489879309956,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,1,1220,,,2059.234791416995,,,139,B,star,0.001733273995341733,,,,,1,0,,,,,,,,,,,,2055.6439012939954,2055.6439012939954,2055.6439012939954,2055.6439012939954,2057.1327671779873,2057.1327671779873,2057.1327671779873,2057.1327671779873,2057.149129957994,2057.149129957994,2057.149129957994,2057.149129957994,repeat,letter,lettRpt,j,0.5707849490136141,Lo,,,3,,,,,high,2057.7366358729923,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,1,1221,,,2063.7389804899867,,,132,S,triangle,0.0023888499999884516,,,,,1,0,,,,,,,,,,,,2060.2305035399913,2060.2305035399913,2060.2305035399913,2060.2305035399913,2061.7184294799954,2061.7184294799954,2061.7184294799954,2061.7184294799954,2061.735636971993,2061.735636971993,2061.735636971993,2061.735636971993,repeat,letter,lettRpt,k,0.4885525959980441,Hi,,,3,,,,,high,2062.2394846539974,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,1,1222,,,2068.392638098987,,,167,H,circle,0.0023372599971480668,,,,,1,0,,,,,,,,,,,,2064.7340284989914,2064.7340284989914,2064.7340284989914,2064.7340284989914,2066.222913059988,2066.222913059988,2066.222913059988,2066.222913059988,2066.2395240909973,2066.2395240909973,2066.2395240909973,2066.2395240909973,repeat,letter,lettRpt,j,0.6401237360114465,Lo,,,3,,,,,high,2066.8927508999914,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,4,0,4,0,,,,,,,,,,,,,,,,1,1223,,,2073.2277399289887,,,181,F,circle,0.0016112900048028678,,,,,1,0,,,,,,,,,,,,2069.387407271992,2069.387407271992,2069.387407271992,2069.387407271992,2070.8766991539887,2070.8766991539887,2070.8766991539887,2070.8766991539887,2070.892865289992,2070.892865289992,2070.892865289992,2070.892865289992,repeat,letter,lettRpt,j,0.8112089260102948,Lo,,,3,,,,,high,2071.713019619987,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,5,0,5,0,,,,,,,,,,,,,,,,1,1224,,,2078.1814650069864,,,125,U,hexagon,0.002554247999796644,,,,,1,0,,,,,,,,,,,,2074.208076195995,2074.208076195995,2074.208076195995,2074.208076195995,2075.6970203269884,2075.6970203269884,2075.6970203269884,2075.6970203269884,2075.7133104869863,2075.7133104869863,2075.7133104869863,2075.7133104869863,repeat,letter,lettRpt,k,0.9423869020101847,Hi,,,3,,,,,high,2076.6664923869976,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,6,0,6,0,,,,,,,,,,,,,,,,1,1225,,,2082.885002267998,,,174,Y,triangle,0.0025636759964982048,,,,,1,0,,,,,,,,,,,,2079.161133086993,2079.161133086993,2079.161133086993,2079.161133086993,2080.6504240069917,2080.6504240069917,2080.6504240069917,2080.6504240069917,2080.6670604949904,2080.6670604949904,2080.6670604949904,2080.6670604949904,repeat,letter,lettRpt,k,0.6855396510072751,Hi,,,3,,,,,high,2081.370326820994,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,7,0,7,0,,,,,,,,,,,,,,,,1,1226,,,2088.0388133629895,,,146,D,star,0.00513325200881809,,,,,1,0,,,,,,,,,,,,2083.8662155229977,2083.8662155229977,2083.8662155229977,2083.8662155229977,2085.354010878,2085.354010878,2085.354010878,2085.354010878,2085.3702843189967,2085.3702843189967,2085.3702843189967,2085.3702843189967,repeat,letter,lettRpt,j,1.1490273300005356,Lo,,,3,,,,,high,2086.523662931999,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,8,0,8,0,,,,,,,,,,,,,,,,0,1226,,,2093.0242928659864,,,160,W,star,0.002694009992410429,,,,,0,0,,,,,,,,,,,,2089.018817045988,2089.018817045988,2089.018817045988,2089.018817045988,2090.5078050339944,2090.5078050339944,2090.5078050339944,2090.5078050339944,2090.523967955989,2090.523967955989,2090.523967955989,2090.523967955989,repeat,letter,NA,j,0.9717516240052646,Lo,,,3,,,,,high,2091.5124638209963,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,9,0,9,0,,,,,,,,,,,,,,,,10,1236,,,2097.611999249988,,,139,B,triangle,0.0020121519919484854,,,,,1,1,,,,,,,,,,,,2094.0054627579957,2094.0054627579957,2094.0054627579957,2094.0054627579957,2095.493753693998,2095.493753693998,2095.493753693998,2095.493753693998,2095.5108535909967,2095.5108535909967,2095.5108535909967,2095.5108535909967,repeat,letter,lettRpt,j,0.577812970004743,Hi,,,3,,,,,high,2096.100006400986,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,10,0,10,0,,,,,,,,,,,,,,,,10,1246,,,2102.464473623986,,,132,S,hexagon,0.01554450299590826,,,,,1,0,,,,,,,,,,,,2098.6071393149905,2098.6071393149905,2098.6071393149905,2098.6071393149905,2100.080797363,2100.080797363,2100.080797363,2100.080797363,2100.1145093389932,2100.1145093389932,2100.1145093389932,2100.1145093389932,repeat,letter,lettRpt,k,0.8393374770093942,Hi,,,3,,,,,high,2100.9522949449893,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,11,0,11,0,,,,,,,,,,,,,,,,10,1256,,,2107.1682992959977,,,167,H,circle,0.01778931901208125,,,,,1,0,,,,,,,,,,,,2103.461233867987,2103.461233867987,2103.461233867987,2103.461233867987,2104.934772028995,2104.934772028995,2104.934772028995,2104.934772028995,2104.968119799989,2104.968119799989,2104.968119799989,2104.968119799989,repeat,letter,lettRpt,j,0.688819354007137,Lo,,,3,,,,,high,2105.655977068993,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,12,0,12,0,,,,,,,,,,,,,,,,1,1257,,,2111.8883456589974,,,181,F,star,0.018026436999207363,,,,,1,0,,,,,,,,,,,,2108.165354700992,2108.165354700992,2108.165354700992,2108.165354700992,2109.637656246996,2109.637656246996,2109.637656246996,2109.637656246996,2109.6724673449935,2109.6724673449935,2109.6724673449935,2109.6724673449935,repeat,letter,lettRpt,j,0.7061372150055831,Lo,,,3,,,,,high,2110.375870659991,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,13,0,13,0,,,,,,,,,,,,,,,,0,1257,,,2116.543089335988,,,125,U,hexagon,0.01765914999123197,,,,,0,0,,,,,,,,,,,,2112.885296016,2112.885296016,2112.885296016,2112.885296016,2114.358433289992,2114.358433289992,2114.358433289992,2114.358433289992,2114.392020569998,2114.392020569998,2114.392020569998,2114.392020569998,repeat,letter,NA,j,0.6495161310158437,Lo,,,3,,,,,high,2115.0301289869967,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,14,0,14,0,,,,,,,,,,,,,,,,1,1258,,,2121.146284094997,,,174,Y,circle,0.0166489600087516,,,,,1,1,,,,,,,,,,,,2117.5377953279967,2117.5377953279967,2117.5377953279967,2117.5377953279967,2119.012012836989,2119.012012836989,2119.012012836989,2119.012012836989,2119.0452968499885,2119.0452968499885,2119.0452968499885,2119.0452968499885,repeat,letter,lettRpt,k,0.5876606910023838,Lo,,,3,,,,,high,2119.6337727459904,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,15,0,15,0,,,,,,,,,,,,,,,,10,1268,,,2125.8004905439884,,,146,D,triangle,0.016130103002069518,,,,,1,0,,,,,,,,,,,,2122.141780717997,2122.141780717997,2122.141780717997,2122.141780717997,2123.6156334609987,2123.6156334609987,2123.6156334609987,2123.6156334609987,2123.6490890689893,2123.6490890689893,2123.6490890689893,2123.6490890689893,repeat,letter,lettRpt,j,0.6401947100093821,Hi,,,3,,,,,high,2124.2871170699946,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
