LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,10,1844,,,,2176.4472275860026,,D,139,star,0.0009119949827436358,,,,,1,0,,,,,,,,,,,,2172.0756427749875,2172.0756427749875,2172.0756427749875,2172.0756427749875,2173.577090510982,2173.577090510982,2173.577090510982,2173.577090510982,2173.577090510982,2173.577090510982,2173.577090510982,2173.577090510982,repeat,letter,lettRpt,d,1.3381119690020569,Lo,,,5,,,,,low,2174.9622017240035,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,10,1854,,,,2181.0187575639866,,F,160,hexagon,0.001243259001057595,,,,,1,0,,,,,,,,,,,,2177.4314813359815,2177.4314813359815,2177.4314813359815,2177.4314813359815,2178.933170639997,2178.933170639997,2178.933170639997,2178.933170639997,2178.933170639997,2178.933170639997,2178.933170639997,2178.933170639997,repeat,letter,lettRpt,d,0.5607867760118097,Hi,,,5,,,,,low,2179.5339087759785,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,10,1864,,,,2185.556878739997,,B,174,circle,0.0011626239866018295,,,,,1,0,,,,,,,,,,,,2182.003125346004,2182.003125346004,2182.003125346004,2182.003125346004,2183.5047278899874,2183.5047278899874,2183.5047278899874,2183.5047278899874,2183.5047278899874,2183.5047278899874,2183.5047278899874,2183.5047278899874,repeat,letter,lettRpt,d,0.5014257720322348,Lo,,,5,,,,,low,2184.0553491189785,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,10,1874,,,,2190.0119381849945,,Y,125,triangle,0.0013650059991050512,,,,,1,0,,,,,,,,,,,,2186.54137567,2186.54137567,2186.54137567,2186.54137567,2188.0432486810023,2188.0432486810023,2188.0432486810023,2188.0432486810023,2188.0432486810023,2188.0432486810023,2188.0432486810023,2188.0432486810023,repeat,letter,lettRpt,f,0.41770985201583244,Hi,,,5,,,,,low,2188.510472900991,2190.0119381849945,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,0,1874,,,,2194.6005381699943,,D,160,star,0.0010534379980526865,,,,,0,0,,,,,,,,,,,,2190.996349469002,2190.996349469002,2190.996349469002,2190.996349469002,2192.498234637984,2192.498234637984,2192.498234637984,2192.498234637984,2192.498234637984,2192.498234637984,2192.498234637984,2192.498234637984,repeat,letter,NA,f,0.5529442770057358,Hi,,,5,,,,,low,2193.098816409998,2194.6005381699943,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,1,1875,,,,2199.1889913359773,,Y,174,triangle,0.001135834987508133,,,,,1,1,,,,,,,,,,,,2195.584821324999,2195.584821324999,2195.584821324999,2195.584821324999,2197.0864368639886,2197.0864368639886,2197.0864368639886,2197.0864368639886,2197.0864368639886,2197.0864368639886,2197.0864368639886,2197.0864368639886,repeat,letter,lettRpt,f,0.5553142190037761,Hi,,,5,,,,,low,2197.687421843002,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,10,1885,,,,2203.860688489978,,U,139,circle,0.001347390003502369,,,,,1,0,,,,,,,,,,,,2200.1564083679987,2200.1564083679987,2200.1564083679987,2200.1564083679987,2201.6582129309827,2201.6582129309827,2201.6582129309827,2201.6582129309827,2201.6582129309827,2201.6582129309827,2201.6582129309827,2201.6582129309827,repeat,letter,lettRpt,f,0.6519321250088979,Lo,,,5,,,,,low,2202.359128422977,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,10,1895,,,,2208.499114504986,,S,167,hexagon,0.0011852020106744021,,,,,1,0,,,,,,,,,,,,2204.8452071249776,2204.8452071249776,2204.8452071249776,2204.8452071249776,2206.3465700880042,2206.3465700880042,2206.3465700880042,2206.3465700880042,2206.3465700880042,2206.3465700880042,2206.3465700880042,2206.3465700880042,repeat,letter,lettRpt,f,0.6014183820225298,Hi,,,5,,,,,low,2206.9972765029815,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,1,1896,,,,2213.170747957978,,H,132,hexagon,0.0009879159915726632,,,,,1,0,,,,,,,,,,,,2209.4834029039775,2209.4834029039775,2209.4834029039775,2209.4834029039775,2210.985075083998,2210.985075083998,2210.985075083998,2210.985075083998,2210.985075083998,2210.985075083998,2210.985075083998,2210.985075083998,repeat,letter,lettRpt,d,0.641370060009649,Hi,,,5,,,,,low,2211.669254204986,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,1,1897,,,,2218.9439302099927,,W,125,circle,0.001053632004186511,,,,,1,0,,,,,,,,,,,,2214.1386131289764,2214.1386131289764,2214.1386131289764,2214.1386131289764,2215.6401499249914,2215.6401499249914,2215.6401499249914,2215.6401499249914,2215.6401499249914,2215.6401499249914,2215.6401499249914,2215.6401499249914,repeat,letter,lettRpt,f,1.7808392630249728,Lo,,,5,,,,,low,2217.4591396329924,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,1,1898,,,,2223.6992508939875,,B,181,star,0.0014325809897854924,,,,,1,0,,,,,,,,,,,,2219.9282860939857,2219.9282860939857,2219.9282860939857,2219.9282860939857,2221.429980578978,2221.429980578978,2221.429980578978,2221.429980578978,2221.429980578978,2221.429980578978,2221.429980578978,2221.429980578978,repeat,letter,lettRpt,d,0.7385100590181537,Lo,,,5,,,,,low,2222.2145617479982,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,10,1908,,,,2228.337791899976,,F,146,triangle,0.0011775179882533848,,,,,1,0,,,,,,,,,,,,2224.683783547982,2224.683783547982,2224.683783547982,2224.683783547982,2226.1853977729916,2226.1853977729916,2226.1853977729916,2226.1853977729916,2226.1853977729916,2226.1853977729916,2226.1853977729916,2226.1853977729916,repeat,letter,lettRpt,d,0.6296593389997724,Hi,,,5,,,,,low,2226.8528244390036,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,1,1909,,,,2245.1230955889914,,D,139,star,0.0011303439969196916,,,,,1,0,,,,,,,,,,,,2241.3686916680017,2241.3686916680017,2241.3686916680017,2241.3686916680017,2242.8703234499844,2242.8703234499844,2242.8703234499844,2242.8703234499844,2242.8703234499844,2242.8703234499844,2242.8703234499844,2242.8703234499844,switch,number,numSwt,j,0.7310753430065233,Lo,,,6,,,space,1.2015473080100492,low,2243.638127643004,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,10,1919,,,,2249.7278886139975,,W,125,hexagon,0.0011862429964821786,,,,,1,0,,,,,,,,,,,,2246.107293349982,2246.107293349982,2246.107293349982,2246.107293349982,2247.608858341002,2247.608858341002,2247.608858341002,2247.608858341002,2247.608858341002,2247.608858341002,2247.608858341002,2247.608858341002,repeat,number,numRpt,j,0.5844202649896033,Hi,,,6,,,,,low,2248.2263765999814,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,1,1920,,,,2254.449932403979,,H,174,circle,0.016947412979789078,,,,,1,0,,,,,,,,,,,,2250.7121728759957,2250.7121728759957,2250.7121728759957,2250.7121728759957,2252.197153877991,2252.197153877991,2252.197153877991,2252.197153877991,2252.213767909998,2252.213767909998,2252.213767909998,2252.213767909998,repeat,number,numRpt,k,0.7081992250168696,Lo,,,6,,,,,low,2252.9483946699766,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,10,1930,,,,2259.0214232360013,,B,181,triangle,0.000716590991942212,,,,,1,0,,,,,,,,,,,,2255.417425836,2255.417425836,2255.417425836,2255.417425836,2256.91932633298,2256.91932633298,2256.91932633298,2256.91932633298,2256.91932633298,2256.91932633298,2256.91932633298,2256.91932633298,repeat,number,numRpt,k,0.5762665260117501,Hi,,,6,,,,,low,2257.5366500599775,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,10,1940,,,,2263.4428776489804,,S,160,triangle,0.0013107820122968405,,,,,1,0,,,,,,,,,,,,2260.0061543599877,2260.0061543599877,2260.0061543599877,2260.0061543599877,2261.507491142984,2261.507491142984,2261.507491142984,2261.507491142984,2261.507491142984,2261.507491142984,2261.507491142984,2261.507491142984,repeat,number,numRpt,k,0.4007695830077864,Hi,,,6,,,,,low,2261.941404723999,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,10,1950,,,,2267.9145803029824,,U,132,hexagon,0.0007278209959622473,,,,,1,0,,,,,,,,,,,,2264.410677432985,2264.410677432985,2264.410677432985,2264.410677432985,2265.912350489991,2265.912350489991,2265.912350489991,2265.912350489991,2265.912350489991,2265.912350489991,2265.912350489991,2265.912350489991,repeat,number,numRpt,j,0.4722439010220114,Hi,,,6,,,,,low,2266.4294693349802,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,1,1951,,,,2272.503007080988,,F,167,star,0.0011565210006665438,,,,,1,0,,,,,,,,,,,,2268.8988351049775,2268.8988351049775,2268.8988351049775,2268.8988351049775,2270.4009319979814,2270.4009319979814,2270.4009319979814,2270.4009319979814,2270.4009319979814,2270.4009319979814,2270.4009319979814,2270.4009319979814,repeat,number,numRpt,k,0.5514902670111042,Lo,,,6,,,,,low,2271.001350769977,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,1,1952,,,,2277.0912384259864,,Y,146,circle,0.0011898039956577122,,,,,1,0,,,,,,,,,,,,2273.487472612993,2273.487472612993,2273.487472612993,2273.487472612993,2274.989080113999,2274.989080113999,2274.989080113999,2274.989080113999,2274.989080113999,2274.989080113999,2274.989080113999,2274.989080113999,repeat,number,numRpt,j,0.5750196170120034,Lo,,,6,,,,,low,2275.6064989239967,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,1,1953,,,,2281.796641225985,,D,139,circle,0.0011732550046872348,,,,,1,0,,,,,,,,,,,,2278.075857021002,2278.075857021002,2278.075857021002,2278.075857021002,2279.577370129002,2279.577370129002,2279.577370129002,2279.577370129002,2279.577370129002,2279.577370129002,2279.577370129002,2279.577370129002,repeat,number,numRpt,j,0.6681914759974461,Lo,,,6,,,,,low,2280.29477931399,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,1,1954,,,,2286.6020146230003,2287.1024731149955,W,125,triangle,0.001452806987799704,,,,,1,0,,,,,,,,,,,,2282.7809973459807,2282.7809973459807,2282.7809973459807,2282.7809973459807,2284.282655365998,2284.282655365998,2284.282655365998,2284.282655365998,2284.282655365998,2284.282655365998,2284.282655365998,2284.282655365998,repeat,number,numRpt,j,0.7686237530142535,Hi,,,6,,,,,low,2285.100241379987,2286.6020146230003,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,1,1955,,,,2291.473832792981,,H,174,star,0.0008144350140355527,,,,,1,0,,,,,,,,,,,,2287.6031767090026,2287.6031767090026,2287.6031767090026,2287.6031767090026,2289.0880849239766,2289.0880849239766,2289.0880849239766,2289.0880849239766,2289.1046396009915,2289.1046396009915,2289.1046396009915,2289.1046396009915,repeat,number,numRpt,k,0.8547175730054732,Lo,,,6,,,,,low,2289.989106262976,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,1,1956,,,,2295.9622772540024,,B,181,hexagon,0.0008739499899093062,,,,,1,0,,,,,,,,,,,,2292.458259748004,2292.458259748004,2292.458259748004,2292.458259748004,2293.960165745986,2293.960165745986,2293.960165745986,2293.960165745986,2293.960165745986,2293.960165745986,2293.960165745986,2293.960165745986,repeat,number,numRpt,k,0.45138588501140475,Hi,,,6,,,,,low,2294.460557215003,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,12,0,,,,,,,,,,,,,,,,10,1966,,,,2300.7175847280014,,S,160,triangle,0.00116669200360775,,,,,1,0,,,,,,,,,,,,2296.946675168001,2296.946675168001,2296.946675168001,2296.946675168001,2298.4482490959927,2298.4482490959927,2298.4482490959927,2298.4482490959927,2298.4482490959927,2298.4482490959927,2298.4482490959927,2298.4482490959927,repeat,number,numRpt,k,0.7207139090169221,Hi,,,6,,,,,low,2299.2157470200036,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,13,0,,,,,,,,,,,,,,,,1,1967,,,,2305.6228373399936,,U,132,hexagon,0.001308803999563679,,,,,1,0,,,,,,,,,,,,2301.702003235987,2301.702003235987,2301.702003235987,2301.702003235987,2303.2035774809774,2303.2035774809774,2303.2035774809774,2303.2035774809774,2303.2035774809774,2303.2035774809774,2303.2035774809774,2303.2035774809774,repeat,number,numRpt,j,0.8832261250063311,Hi,,,6,,,,,low,2304.1214346199995,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,0,14,0,,,,,,,,,,,,,,,,10,1977,,,,2310.544855074986,,F,167,star,0.001137551007559523,,,,,1,0,,,,,,,,,,,,2306.590731545002,2306.590731545002,2306.590731545002,2306.590731545002,2308.0922257539933,2308.0922257539933,2308.0922257539933,2308.0922257539933,2308.0922257539933,2308.0922257539933,2308.0922257539933,2308.0922257539933,repeat,number,numRpt,k,0.9211294779961463,Lo,,,6,,,,,low,2309.0602826149843,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,0,15,0,,,,,,,,,,,,,,,,1,1978,,,,2315.7839925089793,,Y,146,circle,0.001309362007305026,,,,,1,0,,,,,,,,,,,,2311.5294749399764,2311.5294749399764,2311.5294749399764,2311.5294749399764,2313.0309057749982,2313.0309057749982,2313.0309057749982,2313.0309057749982,2313.0309057749982,2313.0309057749982,2313.0309057749982,2313.0309057749982,repeat,number,numRpt,j,1.2134064760175534,Lo,,,6,,,,,low,2314.282294003002,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,0,16,0,,,,,,,,,,,,,,,,1,1979,,,,2320.589457738999,,W,181,star,0.0009760360117070377,,,,,1,0,,,,,,,,,,,,2316.751929080987,2316.751929080987,2316.751929080987,2316.751929080987,2318.253589728003,2318.253589728003,2318.253589728003,2318.253589728003,2318.253589728003,2318.253589728003,2318.253589728003,2318.253589728003,repeat,number,numRpt,k,0.8072019670216832,Lo,,,6,,,,,low,2319.1045159279893,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,0,17,0,,,,,,,,,,,,,,,,1,1980,,,,2325.3113125039963,,H,160,hexagon,0.00129448898951523,,,,,1,0,,,,,,,,,,,,2321.5738033629896,2321.5738033629896,2321.5738033629896,2321.5738033629896,2323.075436394982,2323.075436394982,2323.075436394982,2323.075436394982,2323.075436394982,2323.075436394982,2323.075436394982,2323.075436394982,repeat,number,numRpt,k,0.7009158250293694,Hi,,,6,,,,,low,2323.80968419899,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,18,0,18,0,,,,,,,,,,,,,,,,1,1981,,,,2330.016583524004,,D,125,circle,0.0007459649932570755,,,,,1,0,,,,,,,,,,,,2326.2788456029957,2326.2788456029957,2326.2788456029957,2326.2788456029957,2327.7806655379827,2327.7806655379827,2327.7806655379827,2327.7806655379827,2327.7806655379827,2327.7806655379827,2327.7806655379827,2327.7806655379827,repeat,number,numRpt,j,0.707360154017806,Lo,,,6,,,,,low,2328.5315667059913,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,19,0,19,0,,,,,,,,,,,,,,,,10,1991,,,,2334.888417987997,,B,132,triangle,0.0012403749860823154,,,,,1,0,,,,,,,,,,,,2331.0010511959845,2331.0010511959845,2331.0010511959845,2331.0010511959845,2332.5023743249767,2332.5023743249767,2332.5023743249767,2332.5023743249767,2332.5023743249767,2332.5023743249767,2332.5023743249767,2332.5023743249767,repeat,number,numRpt,j,0.8578414170187898,Hi,,,6,,,,,low,2333.403477858985,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,20,0,20,0,,,,,,,,,,,,,,,,1,1992,,,,2339.6604398199997,,F,139,triangle,0.0016255059745162725,,,,,1,0,,,,,,,,,,,,2335.8731083709863,2335.8731083709863,2335.8731083709863,2335.8731083709863,2337.3744885129854,2337.3744885129854,2337.3744885129854,2337.3744885129854,2337.3744885129854,2337.3744885129854,2337.3744885129854,2337.3744885129854,repeat,number,numRpt,j,0.7447949380148202,Hi,,,6,,,,,low,2338.1588939589856,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,21,0,21,0,,,,,,,,,,,,,,,,1,1993,,,,2344.1986042709905,,Y,174,hexagon,0.0010213819914497435,,,,,1,0,,,,,,,,,,,,2340.628025404003,2340.628025404003,2340.628025404003,2340.628025404003,2342.129888147989,2342.129888147989,2342.129888147989,2342.129888147989,2342.129888147989,2342.129888147989,2342.129888147989,2342.129888147989,repeat,number,numRpt,k,0.545162544993218,Hi,,,6,,,,,low,2342.7140399259806,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,22,0,22,0,,,,,,,,,,,,,,,,1,1994,,,,2348.770503709995,,S,167,circle,0.0014856760099064559,,,,,1,0,,,,,,,,,,,,2345.1831397659844,2345.1831397659844,2345.1831397659844,2345.1831397659844,2346.6847270180006,2346.6847270180006,2346.6847270180006,2346.6847270180006,2346.6847270180006,2346.6847270180006,2346.6847270180006,2346.6847270180006,repeat,number,numRpt,k,0.5364874560036696,Lo,,,6,,,,,low,2347.268874439993,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
