LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,0,15,0,,,,,,,,,,,,,,,,10,1258,,,1995.1451633960241,,,S,125,star,0.0020337399328127503,,,,,,,,1,0,,,,,,,,,,,,1991.6708927639993,1991.6708927639993,1991.6708927639993,1991.6708927639993,1993.159279178013,1993.159279178013,1993.159279178013,1993.159279178013,1993.1758613630664,1993.1758613630664,1993.1758613630664,1993.1758613630664,repeat,number,numRpt,j,0.46475350798573345,Lo,,,2,,,,,high,1993.6465072430437,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,16,0,16,0,,,,,,,,,,,,,,,,10,1268,,,1999.5968336600345,,,B,132,triangle,0.0016440069302916527,,,,,,,,1,0,,,,,,,,,,,,1996.1400874480605,1996.1400874480605,1996.1400874480605,1996.1400874480605,1997.62942608702,1997.62942608702,1997.62942608702,1997.62942608702,1997.645945508033,1997.645945508033,1997.645945508033,1997.645945508033,repeat,number,numRpt,j,0.4257916120113805,Lo,,,2,,,,,high,1998.0828519780189,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,17,0,17,0,,,,,,,,,,,,,,,,0,1268,,,2004.6838540669996,,,U,139,hexagon,0.001610717037692666,,,,,,,,0,0,,,,,,,,,,,,2000.5770942810923,2000.5770942810923,2000.5770942810923,2000.5770942810923,2002.066165582044,2002.066165582044,2002.066165582044,2002.066165582044,2002.0830244090175,2002.0830244090175,2002.0830244090175,2002.0830244090175,repeat,number,NA,k,1.06868183799088,Lo,,,2,,,,,high,2003.169957621023,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,18,0,18,0,,,,,,,,,,,,,,,,0,1268,,,2009.7042044250993,,,S,167,circle,0.015292068012058735,,,,,,,,1,1,,,,,,,,,,,,2005.6810551140225,2005.6810551140225,2005.6810551140225,2005.6810551140225,2007.1532489630627,2007.1532489630627,2007.1532489630627,2007.1532489630627,2007.186593031045,2007.186593031045,2007.186593031045,2007.186593031045,repeat,number,numRpt,k,1.005636140005663,Hi,,,2,,,,,high,2008.1914288540138,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,19,0,19,0,,,,,,,,,,,,,,,,1,1269,,,2014.2241333320271,,,D,181,star,0.0020479229278862476,,,,,,,,1,0,,,,,,,,,,,,2010.6847440460697,2010.6847440460697,2010.6847440460697,2010.6847440460697,2012.1738193210913,2012.1738193210913,2012.1738193210913,2012.1738193210913,2012.1901985030854,2012.1901985030854,2012.1901985030854,2012.1901985030854,switch,letter,lettSwt,d,0.5140300600323826,Lo,,,2,,,,,high,2012.7101613531122,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,20,0,20,0,,,,,,,,,,,,,,,,0,1269,,,2018.911159482086,,,W,146,hexagon,0.00043408398050814867,,,,,,,,1,0,,,,,,,,,,,,2015.2039759840118,2015.2039759840118,2015.2039759840118,2015.2039759840118,2016.6938527690945,2016.6938527690945,2016.6938527690945,2016.6938527690945,2016.7102652540198,2016.7102652540198,2016.7102652540198,2016.7102652540198,switch,number,numSwt,j,0.6815079429652542,Hi,,,2,,,,,high,2017.3979271190474,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,21,0,21,0,,,,,,,,,,,,,,,,1,1270,,,2023.4309430100257,,,H,160,star,0.016882015042938292,,,,,,,,1,0,,,,,,,,,,,,2019.9070609650807,2019.9070609650807,2019.9070609650807,2019.9070609650807,2021.3806878270116,2021.3806878270116,2021.3806878270116,2021.3806878270116,2021.413935892051,2021.413935892051,2021.413935892051,2021.413935892051,switch,letter,lettSwt,d,0.5071325430180877,Lo,,,2,,,,,high,2021.917418572004,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,22,0,22,0,,,,,,,,,,,,,,,,1,1271,,,2027.9178304440575,,,F,174,triangle,0.016974202007986605,,,,,,,,1,0,,,,,,,,,,,,2024.4272241319995,2024.4272241319995,2024.4272241319995,2024.4272241319995,2025.900748189073,2025.900748189073,2025.900748189073,2025.900748189073,2025.9338922400493,2025.9338922400493,2025.9338922400493,2025.9338922400493,switch,number,numSwt,k,0.4747430559946224,Lo,,,2,,,,,high,2026.4039735631086,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,23,0,23,0,,,,,,,,,,,,,,,,0,1271,,,2032.487885577022,,,Y,125,circle,0.016482381033711135,,,,,,,,1,0,,,,,,,,,,,,2028.9134815310827,2028.9134815310827,2028.9134815310827,2028.9134815310827,2030.387236335082,2030.387236335082,2030.387236335082,2030.387236335082,2030.4208995410008,2030.4208995410008,2030.4208995410008,2030.4208995410008,repeat,number,numRpt,j,0.5557424559956416,Hi,,,2,,,,,high,2030.975207880023,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,24,0,24,0,,,,,,,,,,,,,,,,0,1271,,,2037.1749640670605,,,W,160,hexagon,0.016824540100060403,,,,,,,,1,0,,,,,,,,,,,,2033.4839312350377,2033.4839312350377,2033.4839312350377,2033.4839312350377,2034.9575422200141,2034.9575422200141,2034.9575422200141,2034.9575422200141,2034.9909473700682,2034.9909473700682,2034.9909473700682,2034.9909473700682,switch,letter,lettSwt,f,0.6824099560035393,Hi,,,2,,,,,high,2035.6611565140774,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,25,0,25,0,,,,,,,,,,,,,,,,0,1271,,,2041.628505652072,,,F,174,triangle,0.01697353203780949,,,,,,,,0,0,,,,,,,,,,,,2038.1705018780194,2038.1705018780194,2038.1705018780194,2038.1705018780194,2039.6426582700806,2039.6426582700806,2039.6426582700806,2039.6426582700806,2039.67583233607,2039.67583233607,2039.67583233607,2039.67583233607,repeat,letter,NA,f,0.444280821015127,Hi,,,2,,,,,high,2040.11552884907,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,26,0,26,0,,,,,,,,,,,,,,,,10,1281,,,2046.298763911007,,,U,139,star,0.016907528042793274,,,,,,,,1,1,,,,,,,,,,,,2042.6239565981086,2042.6239565981086,2042.6239565981086,2042.6239565981086,2044.0960718180286,2044.0960718180286,2044.0960718180286,2044.0960718180286,2044.1295378711075,2044.1295378711075,2044.1295378711075,2044.1295378711075,switch,number,numSwt,j,0.670829811017029,Lo,,,2,,,,,high,2044.7999700510409,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,27,0,27,0,,,,,,,,,,,,,,,,0,1281,,,2050.985675166012,,,H,146,circle,0.002063906053081155,,,,,,,,1,0,,,,,,,,,,,,2047.2941514390986,2047.2941514390986,2047.2941514390986,2047.2941514390986,2048.7829741981113,2048.7829741981113,2048.7829741981113,2048.7829741981113,2048.799538382096,2048.799538382096,2048.799538382096,2048.799538382096,repeat,number,numRpt,j,0.6720478140050545,Hi,,,2,,,,,high,2049.48767924204,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,28,0,28,0,,,,,,,,,,,,,,,,0,1281,,,2055.422285958077,,,D,125,hexagon,0.002084526000544429,,,,,,,,0,0,,,,,,,,,,,,2051.9811679030536,2051.9811679030536,2051.9811679030536,2051.9811679030536,2053.469930913998,2053.469930913998,2053.469930913998,2053.469930913998,2053.486521471059,2053.486521471059,2053.486521471059,2053.486521471059,switch,letter,NA,f,0.43342070397920907,Hi,,,2,,,,,high,2053.924592902069,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,29,0,29,0,,,,,,,,,,,,,,,,0,1281,,,2060.4258414410288,,,Y,167,triangle,0.0016928859986364841,,,,,,,,0,1,,,,,,,,,,,,2056.4174314551055,2056.4174314551055,2056.4174314551055,2056.4174314551055,2057.9063518170733,2057.9063518170733,2057.9063518170733,2057.9063518170733,2057.9229762390023,2057.9229762390023,2057.9229762390023,2057.9229762390023,switch,number,NA,j,0.9969319179654121,Hi,,,2,,,,,high,2058.9266584090656,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,30,0,30,0,,,,,,,,,,,,,,,,0,1281,,,2064.9625944350846,,,B,181,circle,0.00168689398560673,,,,,,,,1,1,,,,,,,,,,,,2061.4215473680524,2061.4215473680524,2061.4215473680524,2061.4215473680524,2062.9100746860495,2062.9100746860495,2062.9100746860495,2062.9100746860495,2062.9268105250085,2062.9268105250085,2062.9268105250085,2062.9268105250085,repeat,number,numRpt,k,0.5208960259333253,Hi,,,2,,,,,high,2063.4649630890926,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,31,0,31,0,,,,,,,,,,,,,,,,1,1282,,,2069.38114391407,,,S,132,star,0.0019408209482207894,,,,,,,,1,0,,,,,,,,,,,,2065.957974694087,2065.957974694087,2065.957974694087,2065.957974694087,2067.447166669066,2067.447166669066,2067.447166669066,2067.447166669066,2067.463414745056,2067.463414745056,2067.463414745056,2067.463414745056,switch,letter,lettSwt,f,0.39987839898094535,Lo,,,2,,,,,high,2067.8677359060384,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,1,1283,,,2089.7457221141085,,,U,146,star,0.002573093050159514,,,,,,,,1,0,,,,,,,,,,,,2086.122918250039,2086.122918250039,2086.122918250039,2086.122918250039,2087.6116279790876,2087.6116279790876,2087.6116279790876,2087.6116279790876,2087.628140684101,2087.628140684101,2087.628140684101,2087.628140684101,repeat,letter,lettRpt,f,0.5876573970308527,Lo,,,3,,,space,4.0247516529634595,high,2088.231768499012,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,0,1283,,,2094.2492179850815,,,Y,160,hexagon,0.0016218250384554267,,,,,,,,1,0,,,,,,,,,,,,2090.726047400036,2090.726047400036,2090.726047400036,2090.726047400036,2092.215203522006,2092.215203522006,2092.215203522006,2092.215203522006,2092.2317329900106,2092.2317329900106,2092.2317329900106,2092.2317329900106,switch,number,numSwt,k,0.49631158204283565,Hi,,,3,,,,,high,2092.7361193260876,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,0,1283,,,2098.7693414971,,,F,139,circle,0.00039759697392582893,,,,,,,,1,0,,,,,,,,,,,,2095.2288281820947,2095.2288281820947,2095.2288281820947,2095.2288281820947,2096.718326123082,2096.718326123082,2096.718326123082,2096.718326123082,2096.735183099052,2096.735183099052,2096.735183099052,2096.735183099052,repeat,number,numRpt,j,0.5131763129029423,Hi,,,3,,,,,high,2097.255421948037,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,10,1293,,,2103.2059861660236,,,S,167,triangle,0.00041251699440181255,,,,,,,,1,0,,,,,,,,,,,,2099.748891113093,2099.748891113093,2099.748891113093,2099.748891113093,2101.2386232661083,2101.2386232661083,2101.2386232661083,2101.2386232661083,2101.2554152180674,2101.2554152180674,2101.2554152180674,2101.2554152180674,repeat,number,numRpt,k,0.42597069300245494,Lo,,,3,,,,,high,2101.6925877830945,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,4,0,4,0,,,,,,,,,,,,,,,,10,1303,,,2107.6260332930833,,,D,174,circle,0.016685059992596507,,,,,,,,1,0,,,,,,,,,,,,2104.201770066051,2104.201770066051,2104.201770066051,2104.201770066051,2105.675393676036,2105.675393676036,2105.675393676036,2105.675393676036,2105.70868039201,2105.70868039201,2105.70868039201,2105.70868039201,repeat,number,numRpt,k,0.4115691789193079,Hi,,,3,,,,,high,2106.1123307630187,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,5,0,5,0,,,,,,,,,,,,,,,,10,1313,,,2112.0295973370085,,,W,125,hexagon,0.016806094092316926,,,,,,,,1,0,,,,,,,,,,,,2108.621864357032,2108.621864357032,2108.621864357032,2108.621864357032,2110.095464920043,2110.095464920043,2110.095464920043,2110.095464920043,2110.128733991063,2110.128733991063,2110.128733991063,2110.128733991063,repeat,number,numRpt,j,0.39135784399695694,Hi,,,3,,,,,high,2110.5154991340823,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,6,0,6,0,,,,,,,,,,,,,,,,1,1314,,,2116.432980894111,,,B,132,star,0.016614801017567515,,,,,,,,1,0,,,,,,,,,,,,2113.0253704680363,2113.0253704680363,2113.0253704680363,2113.0253704680363,2114.4970419571036,2114.4970419571036,2114.4970419571036,2114.4970419571036,2114.5303345310967,2114.5303345310967,2114.5303345310967,2114.5303345310967,switch,letter,lettSwt,d,0.4064660099102184,Lo,,,3,,,,,high,2114.934399647056,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,7,0,7,0,,,,,,,,,,,,,,,,1,1315,,,2121.136376446113,,,H,181,triangle,0.0016022359486669302,,,,,,,,1,0,,,,,,,,,,,,2117.428243401111,2117.428243401111,2117.428243401111,2117.428243401111,2118.9172208890086,2118.9172208890086,2118.9172208890086,2118.9172208890086,2118.9338373800274,2118.9338373800274,2118.9338373800274,2118.9338373800274,repeat,letter,lettRpt,d,0.697578268009238,Lo,,,3,,,,,high,2119.6374911121093,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,8,0,8,0,,,,,,,,,,,,,,,,10,1325,,,2125.6065551619977,,2126.1066585720982,U,146,circle,0.00204159296117723,,,,,,,,1,0,,,,,,,,,,,,2122.1319775130833,2122.1319775130833,2122.1319775130833,2122.1319775130833,2123.6207104400964,2123.6207104400964,2123.6207104400964,2123.6207104400964,2123.6374077550136,2123.6374077550136,2123.6374077550136,2123.6374077550136,repeat,letter,lettRpt,f,0.45129120897036046,Hi,,,3,,,,,high,2124.10750788101,2125.6065551619977,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,9,0,9,0,,,,,,,,,,,,,,,,1,1326,,,2130.0763585810782,,,Y,160,star,0.014551704050973058,,,,,,,,1,0,,,,,,,,,,,,2126.6186594030587,2126.6186594030587,2126.6186594030587,2126.6186594030587,2128.1072497540154,2128.1072497540154,2128.1072497540154,2128.1072497540154,2128.1241576190805,2128.1241576190805,2128.1241576190805,2128.1241576190805,repeat,letter,lettRpt,f,0.4441490429453552,Lo,,,3,,,,,high,2128.578201344004,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,10,0,10,0,,,,,,,,,,,,,,,,1,1327,,,2134.6617161860922,,,F,139,triangle,0.0018348000012338161,,,,,,,,1,0,,,,,,,,,,,,2131.071727114031,2131.071727114031,2131.071727114031,2131.071727114031,2132.5608827940887,2132.5608827940887,2132.5608827940887,2132.5608827940887,2132.577647026046,2132.577647026046,2132.577647026046,2132.577647026046,switch,number,numSwt,j,0.5666399599285796,Lo,,,3,,,,,high,2133.147785197012,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,11,0,11,0,,,,,,,,,,,,,,,,10,1337,,,2139.0652445401065,,,S,167,hexagon,0.0019713720539584756,,,,,,,,1,0,,,,,,,,,,,,2135.641905853059,2135.641905853059,2135.641905853059,2135.641905853059,2137.131088473019,2137.131088473019,2137.131088473019,2137.131088473019,2137.147824114072,2137.147824114072,2137.147824114072,2137.147824114072,repeat,number,numRpt,k,0.39637630502693355,Hi,,,3,,,,,high,2137.551479923073,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,12,0,12,0,,,,,,,,,,,,,,,,0,1337,,,2143.651948806015,,,D,174,circle,0.01671681401785463,,,,,,,,1,0,,,,,,,,,,,,2140.0611111600883,2140.0611111600883,2140.0611111600883,2140.0611111600883,2141.5346905180486,2141.5346905180486,2141.5346905180486,2141.5346905180486,2141.5678533330793,2141.5678533330793,2141.5678533330793,2141.5678533330793,repeat,number,numRpt,k,0.5769787420285866,Hi,,,3,,,,,high,2142.1392820581095,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,13,0,13,0,,,,,,,,,,,,,,,,0,1337,,,2148.1719699850073,,,W,125,hexagon,0.01697478792630136,,,,,,,,1,0,,,,,,,,,,,,2144.64787428407,2144.64787428407,2144.64787428407,2144.64787428407,2146.1212932791095,2146.1212932791095,2146.1212932791095,2146.1212932791095,2146.154483901104,2146.154483901104,2146.154483901104,2146.154483901104,switch,letter,lettSwt,f,0.5023482609540224,Hi,,,3,,,,,high,2146.658485552063,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,14,0,14,0,,,,,,,,,,,,,,,,1,1338,,,2152.5921241430333,,,B,132,triangle,0.016708355979062617,,,,,,,,1,0,,,,,,,,,,,,2149.1680108290166,2149.1680108290166,2149.1680108290166,2149.1680108290166,2150.641488055,2150.641488055,2150.641488055,2150.641488055,2150.6748396770563,2150.6748396770563,2150.6748396770563,2150.6748396770563,switch,number,numSwt,j,0.41449329699389637,Lo,,,3,,,,,high,2151.0788434100104,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,15,0,15,0,,,,,,,,,,,,,,,,1,1339,,,2157.012531134067,,,H,181,star,0.016626579104922712,,,,,,,,1,0,,,,,,,,,,,,2153.5878597070696,2153.5878597070696,2153.5878597070696,2153.5878597070696,2155.061769561027,2155.061769561027,2155.061769561027,2155.061769561027,2155.0948373890715,2155.0948373890715,2155.0948373890715,2155.0948373890715,switch,letter,lettSwt,d,0.4092148339841515,Lo,,,3,,,,,high,2155.497895661043,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,16,0,16,0,,,,,,,,,,,,,,,,0,1339,,,2161.549091122113,,,D,160,circle,0.017093586968258023,,,,,,,,0,0,,,,,,,,,,,,2158.007661772077,2158.007661772077,2158.007661772077,2158.007661772077,2159.4795631880406,2159.4795631880406,2159.4795631880406,2159.4795631880406,2159.512997859041,2159.512997859041,2159.512997859041,2159.512997859041,switch,number,NA,j,0.528591166017577,Lo,,,3,,,,,high,2160.039067331003,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,17,0,17,0,,,,,,,,,,,,,,,,1,1340,,,2166.1025408330606,,,U,132,triangle,0.013583812047727406,,,,,,,,1,1,,,,,,,,,,,,2162.5447992020054,2162.5447992020054,2162.5447992020054,2162.5447992020054,2164.033358878107,2164.033358878107,2164.033358878107,2164.033358878107,2164.0499564401107,2164.0499564401107,2164.0499564401107,2164.0499564401107,repeat,number,numRpt,j,0.5499745369888842,Lo,,,3,,,,,high,2164.605125023052,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
