LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,827.6144393789873,146,F,circle,0.0019734849920496345,,,,,1,0,,,,,,,,,,,,,823.8603730229952,823.8603730229952,823.8603730229952,823.8603730229952,825.361915794987,825.361915794987,825.361915794987,825.361915794987,825.361915794987,825.361915794987,825.361915794987,825.361915794987,,,,,repeat,number,numRpt,d,noRew,,0.7207464819948655,,0,826.1146628650022,827.6144393789873,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,832.2029605300049,132,S,triangle,0.001166102010756731,,,,,1,0,,,,,,,,,,,,,828.5988524789864,828.5988524789864,828.5988524789864,828.5988524789864,830.1004184689955,830.1004184689955,830.1004184689955,830.1004184689955,830.1004184689955,830.1004184689955,830.1004184689955,830.1004184689955,,,,,repeat,number,numRpt,d,noRew,,0.5844019219803158,,0,830.7015950919886,832.2029605300049,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,836.8246617300028,174,Y,circle,0.0007259029953274876,,,,,1,0,,,,,,,,,,,,,833.187083131983,833.187083131983,833.187083131983,833.187083131983,834.6888792919926,834.6888792919926,834.6888792919926,834.6888792919926,834.6888792919926,834.6888792919926,834.6888792919926,834.6888792919926,,,,,switch,letter,lettSwt,k,noRew,,0.6019209139922168,,0,835.3228886699944,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,842.1636806669994,160,W,star,0.001154142984887585,,,,,1,0,,,,,,,,,,,,,837.8090445919952,837.8090445919952,837.8090445919952,837.8090445919952,839.3106490570062,839.3106490570062,839.3106490570062,839.3106490570062,839.3106490570062,839.3106490570062,839.3106490570062,839.3106490570062,,,,,switch,number,numSwt,f,noRew,,1.3028833039861638,,0,840.6621999880008,842.1636806669994,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,847.3195084889885,146,F,hexagon,0.017545021983096376,,,,,1,0,,,,,,,,,,,,,843.16476920899,843.16476920899,843.16476920899,843.16476920899,844.6497569549829,844.6497569549829,844.6497569549829,844.6497569549829,844.6665868069977,844.6665868069977,844.6665868069977,844.6665868069977,,,,,switch,letter,lettSwt,j,noRew,,1.1452852909860667,,0,845.8178809189994,847.3195084889885,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,851.8745697989943,132,S,circle,0.0010355129779782146,,,,,1,0,,,,,,,,,,,,,848.3040622829867,848.3040622829867,848.3040622829867,848.3040622829867,849.8056381249917,849.8056381249917,849.8056381249917,849.8056381249917,849.8056381249917,849.8056381249917,849.8056381249917,849.8056381249917,,,,,repeat,letter,lettRpt,k,noRew,,0.5409996389935259,,0,850.3728283550008,851.8745697989943,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,856.746438896982,174,Y,star,0.0010788329818751663,,,,,1,0,,,,,,,,,,,,,852.8590848819877,852.8590848819877,852.8590848819877,852.8590848819877,854.3604765039927,854.3604765039927,854.3604765039927,854.3604765039927,854.3604765039927,854.3604765039927,854.3604765039927,854.3604765039927,,,,,repeat,letter,lettRpt,k,noRew,,0.8586784949875437,,0,855.2449414689909,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,861.2346509780036,160,W,triangle,0.0013793479884043336,,,,,1,0,,,,,,861.7352505720046,,,,,,,857.7308688379999,857.7308688379999,857.7308688379999,857.7308688379999,859.2325348629965,859.2325348629965,859.2325348629965,859.2325348629965,859.2325348629965,859.2325348629965,859.2325348629965,859.2325348629965,,,,,switch,number,numSwt,f,noRew,,0.4840328819991555,,0,859.7332430539827,861.2346509780036,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,865.7398828029982,181,B,hexagon,0.0011535419907886535,,,,,1,0,,,,,,,,,,,,,862.2192649669887,862.2192649669887,862.2192649669887,862.2192649669887,863.7208541400032,863.7208541400032,863.7208541400032,863.7208541400032,863.7208541400032,863.7208541400032,863.7208541400032,863.7208541400032,,,,,repeat,number,numRpt,f,noRew,,0.4901082100113854,,0,864.2380998180015,865.7398828029982,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,870.4285057969973,167,S,triangle,0.0013028300018049777,,,,,1,0,,,,,,,,,,,,,866.7241786539962,866.7241786539962,866.7241786539962,866.7241786539962,868.2258127999958,868.2258127999958,868.2258127999958,868.2258127999958,868.2258127999958,868.2258127999958,868.2258127999958,868.2258127999958,,,,,repeat,number,numRpt,f,noRew,,0.6821107489813585,,0,868.92675228999,870.4285057969973,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,875.5173015100008,160,U,triangle,0.0011966000020038337,,,,,1,0,,,,,,,,,,,,,871.4126293289883,871.4126293289883,871.4126293289883,871.4126293289883,872.914521942992,872.914521942992,872.914521942992,872.914521942992,872.914521942992,872.914521942992,872.914521942992,872.914521942992,,,,,repeat,number,numRpt,f,noRew,,1.0807427839899901,,0,874.0154021939961,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,880.1223903500068,146,F,hexagon,0.0012118539889343083,,,,,1,0,,,,,,,,,,,,,876.5016752989904,876.5016752989904,876.5016752989904,876.5016752989904,878.003185916983,878.003185916983,878.003185916983,878.003185916983,878.003185916983,878.003185916983,878.003185916983,878.003185916983,,,,,switch,letter,lettSwt,j,noRew,,0.5852221089880913,,0,878.6205179370008,880.1223903500068,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,884.8943819729902,174,D,star,0.0012313799816183746,,,,,1,0,,,,,,,,,,,,,881.1067781579914,881.1067781579914,881.1067781579914,881.1067781579914,882.6084410350013,882.6084410350013,882.6084410350013,882.6084410350013,882.6084410350013,882.6084410350013,882.6084410350013,882.6084410350013,,,,,repeat,letter,lettRpt,j,noRew,,0.7538098309887573,,0,883.3927836100047,884.8943819729902,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,890.1666915800015,167,W,hexagon,0.001056353998137638,,,,,1,0,,,,,,,,,,,,,885.8788264379837,885.8788264379837,885.8788264379837,885.8788264379837,887.3805963449995,887.3805963449995,887.3805963449995,887.3805963449995,887.3805963449995,887.3805963449995,887.3805963449995,887.3805963449995,,,,,switch,number,numSwt,f,noRew,,1.253646511991974,,0,888.6651584540086,890.1666915800015,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,894.6716969789995,181,H,circle,0.0008055680082179606,,,,,1,0,,,,,,,,,,,,,891.1512175149983,891.1512175149983,891.1512175149983,891.1512175149983,892.6529220219818,892.6529220219818,892.6529220219818,892.6529220219818,892.6529220219818,892.6529220219818,892.6529220219818,892.6529220219818,,,,,repeat,number,numRpt,f,noRew,,0.49397209798917174,,0,893.170227983006,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,899.3603172040021,139,U,hexagon,0.0012958110019098967,,,,,1,0,,,,,,,,,,,,,895.6561480569944,895.6561480569944,895.6561480569944,895.6561480569944,897.1579019869969,897.1579019869969,897.1579019869969,897.1579019869969,897.1579019869969,897.1579019869969,897.1579019869969,897.1579019869969,,,,,switch,letter,lettSwt,k,noRew,,0.6689180539979134,,0,897.8586058650108,899.3603172040021,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,903.8318456030102,146,D,star,0.0012375199876260012,,,,,1,0,,,,,,,,,,,,,900.3446127839852,900.3446127839852,900.3446127839852,900.3446127839852,901.8462609020062,901.8462609020062,901.8462609020062,901.8462609020062,901.8462609020062,901.8462609020062,901.8462609020062,901.8462609020062,,,,,repeat,letter,lettRpt,j,noRew,,0.4601083169982303,,0,902.3301498749934,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,908.5539117000008,132,H,hexagon,0.0012238560011610389,,,,,1,0,,,,,,,,,,,,,904.8161979319993,904.8161979319993,904.8161979319993,904.8161979319993,906.3178801139875,906.3178801139875,906.3178801139875,906.3178801139875,906.3178801139875,906.3178801139875,906.3178801139875,906.3178801139875,,,,,switch,number,numSwt,d,noRew,,0.709031034988584,,0,907.0521690099849,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,913.0587098099932,125,Y,hexagon,0.001204280008096248,,,,,1,0,,,,,,,,,,,,,909.538153239002,909.538153239002,909.538153239002,909.538153239002,911.039862028003,911.039862028003,911.039862028003,911.039862028003,911.039862028003,911.039862028003,911.039862028003,911.039862028003,,,,,repeat,number,numRpt,d,noRew,,0.484802574996138,,0,911.55720238699,913.0587098099932,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,917.7971316629846,160,F,star,0.0011116070090793073,,,,,1,0,,,,,,,,,,,,,914.0430514239997,914.0430514239997,914.0430514239997,914.0430514239997,915.544742625003,915.544742625003,915.544742625003,915.544742625003,915.544742625003,915.544742625003,915.544742625003,915.544742625003,,,,,switch,letter,lettSwt,j,noRew,,0.7236400099936873,,0,916.2956090040097,917.7971316629846,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,922.3189922269958,160,D,hexagon,0.001138154009822756,,,,,1,0,,,,,,,,,,,,,918.7815825520083,918.7815825520083,918.7815825520083,918.7815825520083,920.2834385129972,920.2834385129972,920.2834385129972,920.2834385129972,920.2834385129972,920.2834385129972,920.2834385129972,920.2834385129972,,,,,repeat,letter,lettRpt,j,noRew,,0.50361818599049,,0,920.8173035469954,922.3189922269958,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,927.0241395019984,125,W,triangle,0.0012906490010209382,,,,,1,0,,,,,,,,,,,,,923.303324448003,923.303324448003,923.303324448003,923.303324448003,924.804866838007,924.804866838007,924.804866838007,924.804866838007,924.804866838007,924.804866838007,924.804866838007,924.804866838007,,,,,repeat,letter,lettRpt,k,noRew,,0.6939162939961534,,0,925.5225453629973,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,931.6625373389979,174,H,triangle,0.0012193370203021914,,,,,1,0,,,,,,,,,,,,,928.0086453520053,928.0086453520053,928.0086453520053,928.0086453520053,929.5102117839851,929.5102117839851,929.5102117839851,929.5102117839851,929.5102117839851,929.5102117839851,929.5102117839851,929.5102117839851,,,,,switch,number,numSwt,f,noRew,,0.6042624560068361,,0,930.1610470489832,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,936.2842135829851,146,Y,star,0.0009767980081960559,,,,,0,0,,,,,,,,,,,,,932.6305063499894,932.6305063499894,932.6305063499894,932.6305063499894,934.1318272979988,934.1318272979988,934.1318272979988,934.1318272979988,934.1318272979988,934.1318272979988,934.1318272979988,934.1318272979988,,,,,repeat,number,NA,f,noRew,,0.6236518030054867,,0,934.7995196779957,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,941.4565399889834,146,H,star,0.0012188740074634552,,,,,1,1,,,,,,,,,,,,,937.2686739240016,937.2686739240016,937.2686739240016,937.2686739240016,938.7703448969987,938.7703448969987,938.7703448969987,938.7703448969987,938.7703448969987,938.7703448969987,938.7703448969987,938.7703448969987,,,,,switch,letter,lettSwt,j,noRew,,1.152476724004373,,0,939.9550812449888,941.4565399889834,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,945.9783461490006,167,S,triangle,0.0010359250009059906,,,,,1,0,,,,,,,,,,,,,942.4410288519866,942.4410288519866,942.4410288519866,942.4410288519866,943.9427923879994,943.9427923879994,943.9427923879994,943.9427923879994,943.9427923879994,943.9427923879994,943.9427923879994,943.9427923879994,,,,,repeat,letter,lettRpt,k,noRew,,0.5084298529836815,,0,944.4768324730103,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,950.7835508589924,181,U,triangle,0.001457995007513091,,,,,1,0,,,,,,,,,,,,,946.9627292479854,946.9627292479854,946.9627292479854,946.9627292479854,948.4643064739939,948.4643064739939,948.4643064739939,948.4643064739939,948.4643064739939,948.4643064739939,948.4643064739939,948.4643064739939,,,,,repeat,letter,lettRpt,k,noRew,,0.7857545629958622,,0,949.2821069839993,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,955.3052848679945,139,Y,circle,0.0012941979803144932,,,,,1,0,,,,,,,,,,,,,951.7681148730044,951.7681148730044,951.7681148730044,951.7681148730044,953.2697346420027,953.2697346420027,953.2697346420027,953.2697346420027,953.2697346420027,953.2697346420027,953.2697346420027,953.2697346420027,,,,,repeat,letter,lettRpt,k,noRew,,0.5013570979936048,,0,953.8036010219948,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,960.0940558389993,160,U,star,0.001370703976135701,,,,,1,0,,,,,,,,,,,,,956.2898411439965,956.2898411439965,956.2898411439965,956.2898411439965,957.7913464349986,957.7913464349986,957.7913464349986,957.7913464349986,957.7913464349986,957.7913464349986,957.7913464349986,957.7913464349986,,,,,switch,number,numSwt,f,noRew,,0.7796596449916251,,0,958.5922218640044,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,964.9159005039837,146,B,triangle,0.0012415570090524852,,,,,1,0,,,,,,,,,,,,,961.0782323339954,961.0782323339954,961.0782323339954,961.0782323339954,962.5799142899923,962.5799142899923,962.5799142899923,962.5799142899923,962.5799142899923,962.5799142899923,962.5799142899923,962.5799142899923,,,,,repeat,number,numRpt,d,noRew,,0.8080744629842229,,0,963.4142943370098,964.9159005039837,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,969.4875907099922,174,W,hexagon,0.0010738330020103604,,,,,1,0,,,,,,,,,,,,,965.9004697939963,965.9004697939963,965.9004697939963,965.9004697939963,967.4019524230098,967.4019524230098,967.4019524230098,967.4019524230098,967.4019524230098,967.4019524230098,967.4019524230098,967.4019524230098,,,,,switch,letter,lettSwt,k,noRew,,0.5527844149910379,,0,967.9861042799894,969.4875907099922,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,974.076150776993,167,Y,triangle,0.000704374018823728,,,,,1,0,,,,,,,,,,,,,970.4720141220023,970.4720141220023,970.4720141220023,970.4720141220023,971.9737483829958,971.9737483829958,971.9737483829958,971.9737483829958,971.9737483829958,971.9737483829958,971.9737483829958,971.9737483829958,,,,,repeat,letter,lettRpt,k,noRew,,0.5818381050194148,,0,972.5744169699901,974.076150776993,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,978.5475374489906,181,Y,circle,0.0011643579928204417,,,,,1,0,,,,,,,,,,,,,975.0604764799937,975.0604764799937,975.0604764799937,975.0604764799937,976.5620740719896,976.5620740719896,976.5620740719896,976.5620740719896,976.5620740719896,976.5620740719896,976.5620740719896,976.5620740719896,,,,,repeat,letter,lettRpt,k,noRew,,0.46552823201636784,,0,977.0459575330024,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,983.4198291119828,160,F,triangle,0.0013055820018053055,,,,,1,0,,,,,,,,,,,,,979.5321648000099,979.5321648000099,979.5321648000099,979.5321648000099,981.0336622849863,981.0336622849863,981.0336622849863,981.0336622849863,981.0336622849863,981.0336622849863,981.0336622849863,981.0336622849863,,,,,switch,number,numSwt,f,noRew,,0.8665273409860674,,0,981.918223162007,983.4198291119828,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,988.1248365140054,132,H,circle,0.001170250994618982,,,,,1,0,,,,,,,,,,,,,984.4042360289895,984.4042360289895,984.4042360289895,984.4042360289895,985.9057483240031,985.9057483240031,985.9057483240031,985.9057483240031,985.9057483240031,985.9057483240031,985.9057483240031,985.9057483240031,,,,,repeat,number,numRpt,d,noRew,,0.696446374990046,,0,986.6231073389936,988.1248365140054,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,992.8966622540029,125,B,star,0.0013519780186470598,,,,,1,0,,,,,,,,,,,,,989.1093106940098,989.1093106940098,989.1093106940098,989.1093106940098,990.6108458919916,990.6108458919916,990.6108458919916,990.6108458919916,990.6108458919916,990.6108458919916,990.6108458919916,990.6108458919916,,,,,repeat,number,numRpt,d,noRew,,0.7519264240108896,,0,991.3950473849836,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,0,747,,,,998.1025020449888,132,B,circle,0.0012034109968226403,,,,,0,0,,,,,,,,,,,,,993.8813542799908,993.8813542799908,993.8813542799908,993.8813542799908,995.3828227089834,995.3828227089834,995.3828227089834,995.3828227089834,995.3828227089834,995.3828227089834,995.3828227089834,995.3828227089834,,,,,repeat,number,NA,f,noRew,,1.1880329580162652,,0,996.617597281991,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
