LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,10,1542,,,4416.184430836001,,Y,160,star,0.0012546558864414692,,,,,,,,,1,0,,,,,,,,,,,,,4412.847326887073,4412.847326887073,4412.847326887073,4412.847326887073,4414.34876030311,4414.34876030311,4414.34876030311,4414.34876030311,4414.34876030311,4414.34876030311,4414.34876030311,4414.34876030311,repeat,number,numRpt,k,0.2850159408990294,Hi,,,5,,,,,low,4414.682440240169,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,0,1542,,,4420.572469766019,,F,146,circle,0.0011719379108399153,,,,,,,,,0,0,,,,,,,,,,,,,4417.168628666084,4417.168628666084,4417.168628666084,4417.168628666084,4418.670379721094,4418.670379721094,4418.670379721094,4418.670379721094,4418.670379721094,4418.670379721094,4418.670379721094,4418.670379721094,repeat,number,NA,k,0.351588272722438,Hi,,,5,,,,,low,4419.070690658176,4420.572469766019,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,1,1543,,,4424.994250907097,,B,125,triangle,0.0008297229651361704,,,,,,,,,1,1,,,,,,,,,,,,,4421.556886520004,4421.556886520004,4421.556886520004,4421.556886520004,4423.058489543153,4423.058489543153,4423.058489543153,4423.058489543153,4423.058489543153,4423.058489543153,4423.058489543153,4423.058489543153,repeat,number,numRpt,j,0.4070849579293281,Lo,,,5,,,,,low,4423.508831628133,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,0,1543,,,4429.365315058036,,W,167,hexagon,0.0012429291382431984,,,,,,,,,1,0,,,,,,,,,,,,,4425.978202695027,4425.978202695027,4425.978202695027,4425.978202695027,4427.47985291318,4427.47985291318,4427.47985291318,4427.47985291318,4427.47985291318,4427.47985291318,4427.47985291318,4427.47985291318,repeat,number,numRpt,k,0.362283221911639,Hi,,,5,,,,,low,4427.880425503012,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,1,1544,,,4438.025122960098,,D,132,circle,0.0014707280788570642,,,,,,,,,1,0,,,,,,,,,,,,,4434.637845796999,4434.637845796999,4434.637845796999,4434.637845796999,4436.139604537981,4436.139604537981,4436.139604537981,4436.139604537981,4436.139604537981,4436.139604537981,4436.139604537981,4436.139604537981,repeat,number,numRpt,j,0.33470662077888846,Lo,,,6,,,space,0.8950930768623948,low,4436.523454246111,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,0,1544,,,4442.479915570002,,Y,125,star,0.0009317619260400534,,,,,,,,,1,0,,,,,,,,,,,,,4439.009575956967,4439.009575956967,4439.009575956967,4439.009575956967,4440.510891830083,4440.510891830083,4440.510891830083,4440.510891830083,4440.510891830083,4440.510891830083,4440.510891830083,4440.510891830083,repeat,number,numRpt,j,0.4181039019022137,Hi,,,6,,,,,low,4440.978044115007,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,0,1544,,,4446.851248555118,,H,139,hexagon,0.001982257002964616,,,,,,,,,1,0,,,,,,,,,,,,,4443.464365916094,4443.464365916094,4443.464365916094,4443.464365916094,4444.965796604985,4444.965796604985,4444.965796604985,4444.965796604985,4444.965796604985,4444.965796604985,4444.965796604985,4444.965796604985,repeat,number,numRpt,j,0.3508070297539234,Hi,,,6,,,,,low,4445.349731472088,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,10,1554,,,4451.1559861921705,,F,167,triangle,0.0007470049895346165,,,,,,,,,1,0,,,,,,,,,,,,,4447.819027522113,4447.819027522113,4447.819027522113,4447.819027522113,4449.320724832127,4449.320724832127,4449.320724832127,4449.320724832127,4449.320724832127,4449.320724832127,4449.320724832127,4449.320724832127,repeat,number,numRpt,k,0.2923550808336586,Lo,,,6,,,,,low,4449.654390590964,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,1,1555,,,4455.494439843111,,S,146,triangle,0.0010759218130260706,,,,,,,,,1,0,,,,,,,,,,,,,4452.123698838055,4452.123698838055,4452.123698838055,4452.123698838055,4453.625532350969,4453.625532350969,4453.625532350969,4453.625532350969,4453.625532350969,4453.625532350969,4453.625532350969,4453.625532350969,repeat,number,numRpt,j,0.3411558298394084,Lo,,,6,,,,,low,4454.009362185141,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,10,1565,,,4459.798926162068,,W,160,circle,0.001277154078707099,,,,,,,,,1,0,,,,,,,,,,,,,4456.47867263807,4456.47867263807,4456.47867263807,4456.47867263807,4457.980135116959,4457.980135116959,4457.980135116959,4457.980135116959,4457.980135116959,4457.980135116959,4457.980135116959,4457.980135116959,repeat,number,numRpt,k,0.29553592880256474,Lo,,,6,,,,,low,4458.314037017059,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,0,1565,,,4464.203901051078,,U,181,hexagon,0.001439007930457592,,,,,,,,,0,0,,,,,,,,,,,,,4460.783449840965,4460.783449840965,4460.783449840965,4460.783449840965,4462.285046120174,4462.285046120174,4462.285046120174,4462.285046120174,4462.285046120174,4462.285046120174,4462.285046120174,4462.285046120174,switch,letter,NA,d,0.3682704397942871,Lo,,,6,,,,,low,4462.70219064597,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,10,1575,,,4468.541841593105,,B,174,star,0.0011579410638660192,,,,,,,,,1,1,,,,,,,,,,,,,4465.18834183109,4465.18834183109,4465.18834183109,4465.18834183109,4466.689845849993,4466.689845849993,4466.689845849993,4466.689845849993,4466.689845849993,4466.689845849993,4466.689845849993,4466.689845849993,repeat,letter,lettRpt,d,0.32774742087349296,Hi,,,6,,,,,low,4467.056940505048,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,0,1575,,,4472.997055547079,,D,132,hexagon,0.0011897990480065346,,,,,,,,,1,0,,,,,,,,,,,,,4469.526328930166,4469.526328930166,4469.526328930166,4469.526328930166,4471.028213932179,4471.028213932179,4471.028213932179,4471.028213932179,4471.028213932179,4471.028213932179,4471.028213932179,4471.028213932179,repeat,letter,lettRpt,d,0.4452123688533902,Hi,,,6,,,,,low,4471.511887066998,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,1,1576,,,4477.285414368147,,Y,125,triangle,0.001335803186520934,,,,,,,,,1,0,,,,,,,,,,,,,4473.981326986104,4473.981326986104,4473.981326986104,4473.981326986104,4475.482892325148,4475.482892325148,4475.482892325148,4475.482892325148,4475.482892325148,4475.482892325148,4475.482892325148,4475.482892325148,repeat,letter,lettRpt,f,0.2771996308583766,Lo,,,6,,,,,low,4475.80025262502,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,0,1576,,,4481.706627722131,,H,139,star,0.0013029379770159721,,,,,,,,,1,0,,,,,,,,,,,,,4478.269529930083,4478.269529930083,4478.269529930083,4478.269529930083,4479.770946477074,4479.770946477074,4479.770946477074,4479.770946477074,4479.770946477074,4479.770946477074,4479.770946477074,4479.770946477074,repeat,letter,lettRpt,d,0.4102638147305697,Hi,,,6,,,,,low,4480.221539278049,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,10,1586,,,4486.111281097168,,F,167,circle,0.0010769080836325884,,,,,,,,,1,0,,,,,,,,,,,,,4482.690920500085,4482.690920500085,4482.690920500085,4482.690920500085,4484.192550545093,4484.192550545093,4484.192550545093,4484.192550545093,4484.192550545093,4484.192550545093,4484.192550545093,4484.192550545093,repeat,letter,lettRpt,d,0.37626969488337636,Lo,,,6,,,,,low,4484.60978912306,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,12,0,,,,,,,,,,,,,,,,1,1587,,,4490.6165523759555,,S,146,triangle,0.0010269379708915949,,,,,,,,,1,0,,,,,,,,,,,,,4487.079049127176,4487.079049127176,4487.079049127176,4487.079049127176,4488.580768767046,4488.580768767046,4488.580768767046,4488.580768767046,4488.580768767046,4488.580768767046,4488.580768767046,4488.580768767046,repeat,letter,lettRpt,f,0.5114925608504564,Lo,,,6,,,,,low,4489.1314834579825,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,13,0,,,,,,,,,,,,,,,,1,1588,,,4495.037886513164,,W,160,circle,0.001422567991539836,,,,,,,,,1,0,,,,,,,,,,,,,4491.600974837085,4491.600974837085,4491.600974837085,4491.600974837085,4493.102436433081,4493.102436433081,4493.102436433081,4493.102436433081,4493.102436433081,4493.102436433081,4493.102436433081,4493.102436433081,repeat,letter,lettRpt,f,0.4109051029663533,Lo,,,6,,,,,low,4493.55326299998,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,0,14,0,,,,,,,,,,,,,,,,0,1588,,,4499.609703611117,,U,181,hexagon,0.0010703741572797298,,,,,,,,,1,0,,,,,,,,,,,,,4496.022501165047,4496.022501165047,4496.022501165047,4496.022501165047,4497.52398431208,4497.52398431208,4497.52398431208,4497.52398431208,4497.52398431208,4497.52398431208,4497.52398431208,4497.52398431208,repeat,letter,lettRpt,f,0.5349789478350431,Hi,,,6,,,,,low,4498.1079865819775,4499.609703611117,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,0,15,0,,,,,,,,,,,,,,,,10,1598,,,4503.997885585064,,B,174,star,0.0010753560345619917,,,,,,,,,1,0,,,,,,,,,,,,,4500.593897606013,4500.593897606013,4500.593897606013,4500.593897606013,4502.095610787161,4502.095610787161,4502.095610787161,4502.095610787161,4502.095610787161,4502.095610787161,4502.095610787161,4502.095610787161,repeat,letter,lettRpt,d,0.37372886668890715,Hi,,,6,,,,,low,4502.512770753121,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,0,16,0,,,,,,,,,,,,,,,,1,1599,,,4508.486030840082,,D,125,circle,0.0013697817921638489,,,,,,,,,1,0,,,,,,,,,,,,,4504.98220624309,4504.98220624309,4504.98220624309,4504.98220624309,4506.483708602143,4506.483708602143,4506.483708602143,4506.483708602143,4506.483708602143,4506.483708602143,4506.483708602143,4506.483708602143,repeat,letter,lettRpt,d,0.47427922394126654,Lo,,,6,,,,,low,4507.001020167954,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,0,17,0,,,,,,,,,,,,,,,,1,1600,,,4512.841055267956,,S,132,triangle,0.0011332009453326464,,,,,,,,,1,0,,,,,,,,,,,,,4509.470439644996,4509.470439644996,4509.470439644996,4509.470439644996,4510.972127457149,4510.972127457149,4510.972127457149,4510.972127457149,4510.972127457149,4510.972127457149,4510.972127457149,4510.972127457149,repeat,letter,lettRpt,f,0.34034725185483694,Lo,,,6,,,,,low,4511.356010222109,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,18,0,18,0,,,,,,,,,,,,,,,,0,1600,,,4517.245566062164,,H,167,hexagon,0.0014066498260945082,,,,,,,,,0,0,,,,,,,,,,,,,4513.825414752122,4513.825414752122,4513.825414752122,4513.825414752122,4515.327012421098,4515.327012421098,4515.327012421098,4515.327012421098,4515.327012421098,4515.327012421098,4515.327012421098,4515.327012421098,repeat,letter,NA,f,0.3960069299209863,Lo,,,6,,,,,low,4515.760740646161,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,19,0,19,0,,,,,,,,,,,,,,,,0,1600,,,4521.684223168064,,W,181,star,0.0008228591177612543,,,,,,,,,0,1,,,,,,,,,,,,,4518.230034323176,4518.230034323176,4518.230034323176,4518.230034323176,4519.731828846969,4519.731828846969,4519.731828846969,4519.731828846969,4519.731828846969,4519.731828846969,4519.731828846969,4519.731828846969,switch,number,NA,j,0.4015367717947811,Lo,,,6,,,,,low,4520.182271055179,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,20,0,20,0,,,,,,,,,,,,,,,,1,1601,,,4526.038842118112,,Y,139,star,0.0013564189430326223,,,,,,,,,1,1,,,,,,,,,,,,,4522.668548617046,4522.668548617046,4522.668548617046,4522.668548617046,4524.1700111769605,4524.1700111769605,4524.1700111769605,4524.1700111769605,4524.1700111769605,4524.1700111769605,4524.1700111769605,4524.1700111769605,repeat,number,numRpt,j,0.3181081910151988,Hi,,,6,,,,,low,4524.537173822988,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,21,0,21,0,,,,,,,,,,,,,,,,0,1601,,,4530.343718620017,,B,146,hexagon,0.0011267929803580046,,,,,,,,,0,0,,,,,,,,,,,,,4527.023340902058,4527.023340902058,4527.023340902058,4527.023340902058,4528.524840455968,4528.524840455968,4528.524840455968,4528.524840455968,4528.524840455968,4528.524840455968,4528.524840455968,4528.524840455968,repeat,number,NA,k,0.2940913918428123,Hi,,,6,,,,,low,4528.85863754712,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,22,0,22,0,,,,,,,,,,,,,,,,0,1601,,,4534.815327797085,,U,160,circle,0.001293801935389638,,,,,,,,,0,1,,,,,,,,,,,,,4531.32816597796,4531.32816597796,4531.32816597796,4531.32816597796,4532.8296327670105,4532.8296327670105,4532.8296327670105,4532.8296327670105,4532.8296327670105,4532.8296327670105,4532.8296327670105,4532.8296327670105,repeat,number,NA,j,0.45683144172653556,Hi,,,6,,,,,low,4533.330284028081,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,23,0,23,0,,,,,,,,,,,,,,,,10,1611,,,4539.30319481506,,F,174,triangle,0.0011840281076729298,,,,,,,,,1,1,,,,,,,,,,,,,4535.799447730184,4535.799447730184,4535.799447730184,4535.799447730184,4537.301250096178,4537.301250096178,4537.301250096178,4537.301250096178,4537.301250096178,4537.301250096178,4537.301250096178,4537.301250096178,repeat,number,numRpt,k,0.45104418275877833,Lo,,,6,,,,,low,4537.801702996017,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,24,0,24,0,,,,,,,,,,,,,,,,0,1611,,,4543.824927893002,,Y,132,hexagon,0.0012807410676032305,,,,,,,,,1,0,,,,,,,,,,,,,4540.287822815124,4540.287822815124,4540.287822815124,4540.287822815124,4541.78934017499,4541.78934017499,4541.78934017499,4541.78934017499,4541.78934017499,4541.78934017499,4541.78934017499,4541.78934017499,repeat,number,numRpt,j,0.4850120828486979,Hi,,,6,,,,,low,4542.323416883126,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,25,0,25,0,,,,,,,,,,,,,,,,0,1611,,,4548.279970169999,,S,160,star,0.0011832572054117918,,,,,,,,,1,0,,,,,,,,,,,,,4544.80940753012,4544.80940753012,4544.80940753012,4544.80940753012,4546.311035687104,4546.311035687104,4546.311035687104,4546.311035687104,4546.311035687104,4546.311035687104,4546.311035687104,4546.311035687104,repeat,number,numRpt,k,0.4188444069586694,Hi,,,6,,,,,low,4546.778274007142,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,26,0,26,0,,,,,,,,,,,,,,,,10,1621,,,4552.71828508703,,W,181,triangle,0.00140514993108809,,,,,,,,,1,0,,,,,,,,,,,,,4549.264480926096,4549.264480926096,4549.264480926096,4549.264480926096,4550.766132096993,4550.766132096993,4550.766132096993,4550.766132096993,4550.766132096993,4550.766132096993,4550.766132096993,4550.766132096993,repeat,number,numRpt,k,0.4312907848507166,Lo,,,6,,,,,low,4551.233419565018,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,27,0,27,0,,,,,,,,,,,,,,,,1,1622,,,4557.156238617143,,D,174,circle,0.0012849848717451096,,,,,,,,,1,0,,,,,,,,,,,,,4553.702538082143,4553.702538082143,4553.702538082143,4553.702538082143,4555.204240545165,4555.204240545165,4555.204240545165,4555.204240545165,4555.204240545165,4555.204240545165,4555.204240545165,4555.204240545165,repeat,number,numRpt,k,0.42461305274628103,Lo,,,6,,,,,low,4555.671322632115,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,28,0,28,0,,,,,,,,,,,,,,,,0,1622,,,4561.494494131068,,H,146,triangle,0.0013107620179653168,,,,,,,,,0,0,,,,,,,,,,,,,4558.140950531,4558.140950531,4558.140950531,4558.140950531,4559.642553073121,4559.642553073121,4559.642553073121,4559.642553073121,4559.642553073121,4559.642553073121,4559.642553073121,4559.642553073121,repeat,number,NA,k,0.33098856173455715,Lo,,,6,,,,,low,4560.0096697101835,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,29,0,29,0,,,,,,,,,,,,,,,,10,1632,,,4565.882538550068,,B,167,hexagon,0.0014663799665868282,,,,,,,,,1,1,,,,,,,,,,,,,4562.479123057099,4562.479123057099,4562.479123057099,4562.479123057099,4563.980620824965,4563.980620824965,4563.980620824965,4563.980620824965,4563.980620824965,4563.980620824965,4563.980620824965,4563.980620824965,switch,letter,lettSwt,d,0.37895686482079327,Hi,,,6,,,,,low,4564.39769967203,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,30,0,30,0,,,,,,,,,,,,,,,,0,1632,,,4570.271031029988,,F,139,star,0.0012773119378834963,,,,,,,,,1,0,,,,,,,,,,,,,4566.867171961116,4566.867171961116,4566.867171961116,4566.867171961116,4568.368621803122,4568.368621803122,4568.368621803122,4568.368621803122,4568.368621803122,4568.368621803122,4568.368621803122,4568.368621803122,repeat,letter,lettRpt,d,0.3787106170784682,Hi,,,6,,,,,low,4568.785876106005,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,31,0,31,0,,,,,,,,,,,,,,,,10,1642,,,4574.625761405099,,U,125,circle,0.00114541407674551,,,,,,,,,1,0,,,,,,,,,,,,,4571.255275556119,4571.255275556119,4571.255275556119,4571.255275556119,4572.757136431057,4572.757136431057,4572.757136431057,4572.757136431057,4572.757136431057,4572.757136431057,4572.757136431057,4572.757136431057,repeat,letter,lettRpt,f,0.34451049589551985,Lo,,,6,,,,,low,4573.140610197093,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
