LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,5,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.8729653680057,1570.8729653680057,1570.8729653680057,1570.8729653680057,1570.8729653680057,1570.8729653680057,1570.8729653680057,1570.8729653680057,1570.8729653680057,1570.8729653680057,a,1.2382650380022824,10,732,2,1572.1411018400104,,1573.6427770450246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,6,42,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.1434702970146,1574.1434702970146,1574.1434702970146,1574.1434702970146,1574.1434702970146,1574.1434702970146,1574.1434702970146,1574.1434702970146,1574.1434702970146,1574.1434702970146,l,1.5791759479907341,10,742,2,1575.7451632530137,,1577.2466205100063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,7,43,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.7471492020122,1577.7471492020122,1577.7471492020122,1577.7471492020122,1577.7471492020122,1577.7471492020122,1577.7471492020122,1577.7471492020122,1577.7471492020122,1577.7471492020122,a,2.25330123398453,10,752,2,1580.033108447009,,1581.5346846930042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,8,44,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582.0351237010036,1582.0351237010036,1582.0351237010036,1582.0351237010036,1582.0351237010036,1582.0351237010036,1582.0351237010036,1582.0351237010036,1582.0351237010036,1582.0351237010036,a,1.4189890730194747,1,753,2,1583.486894695001,,1584.9884885350184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,9,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.4890076200245,1585.4890076200245,1585.4890076200245,1585.4890076200245,1585.4890076200245,1585.4890076200245,1585.4890076200245,1585.4890076200245,1585.4890076200245,1585.4890076200245,l,0.6749664579983801,1,754,2,1586.189728377998,,1587.6918327120075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,10,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1588.1921729050227,1588.1921729050227,1588.1921729050227,1588.1921729050227,1588.1921729050227,1588.1921729050227,1588.1921729050227,1588.1921729050227,1588.1921729050227,1588.1921729050227,a,1.9775886810093652,10,764,2,1590.194808197004,1591.6959556180227,1591.6959556180227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,3,11,47,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.1964383730083,1592.1964383730083,1592.1964383730083,1592.1964383730083,1592.1964383730083,1592.1964383730083,1592.1964383730083,1592.1964383730083,1592.1964383730083,1592.1964383730083,l,1.3362834980071057,1,765,2,1593.5646503800235,,1595.0664602130128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657.8855662000133,1658.386356795003,132,U,hexagon,0.002062187995761633,1651.8800783450133,1653.3808784730209,1653.3808784730209,1653.3808784730209,1656.3841328319977,1656.3841328319977,1656.3841328319977,1656.3841328319977,0,0,None,0,1656.3841328319977,1657.8855662000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.9912455660233,,174,W,triangle,0.009155171981547028,1658.8870335200045,1660.3884607350046,1660.3884607350046,1660.3884607350046,,,,,1,1,f,0,1661.489456787007,,1.0682883070257958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.5141354380175,,181,Y,star,0.0012136389850638807,1663.9756312060053,1665.4774231100164,1665.4774231100164,1665.4774231100164,,,,,1,0,f,0,1667.0122203470091,,1.512459157005651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.6699499899987,,160,D,circle,0.0014191740192472935,1669.4988443019975,1671.0000627880218,1671.0000627880218,1671.0000627880218,,,,,1,0,f,0,1672.1679982269998,,1.142550916003529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678.7085946720035,,125,H,hexagon,0.001717828999971971,1674.6543351610017,1676.1558996160165,1676.1558996160165,1676.1558996160165,,,,,1,0,d,0,1677.2071111859987,,1.026641981996363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1683.9478990880016,,167,F,triangle,0.00135710698668845,1679.693174576998,1681.194724777015,1681.194724777015,1681.194724777015,,,,,1,0,f,0,1682.4458551720018,,1.2201891610166058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688.8199116870237,,139,B,star,0.0010825979989022017,1684.9324892930163,1686.4337642320024,1686.4337642320024,1686.4337642320024,,,,,1,0,d,0,1687.318231532001,,0.8643362979928497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.8587017760146,,146,S,circle,0.0009659070055931807,1689.804440937005,1691.3058235800127,1691.3058235800127,1691.3058235800127,,,,,1,0,d,0,1692.3569926610216,1693.8587017760146,1.0333902680140454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.114566862001,,132,U,hexagon,0.0010461219935677946,1694.8431239900237,1696.344961373019,1696.344961373019,1696.344961373019,,,,,1,0,d,0,1697.612825595017,,1.2469411339843646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704.3535795580246,,174,W,circle,0.0011719010071828961,1700.0990804170142,1701.6005682109972,1701.6005682109972,1701.6005682109972,,,,,1,0,f,0,1702.852054220013,,1.224147859000368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734.2865840680024,,174,D,star,0.0018844610021915287,,,,,,,,,1,0,,1,1732.7849791420158,,,1729.6317710810108,1731.133175251016,1731.133175251016,1731.133175251016,j,1.6190413369913585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739.0253033120243,,132,U,circle,0.001103135000448674,,,,,,,,,1,0,,1,1737.5232919550035,,,1735.2711342170078,1736.7723846480076,1736.7723846480076,1736.7723846480076,k,0.72580245800782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744.1644331980206,,167,Y,triangle,0.001182831998448819,,,,,,,,,1,0,,1,1742.6626185050118,,,1740.0094894450158,1741.5114211580076,1741.5114211580076,1741.5114211580076,k,1.1187008950219024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.9530498850218,,181,B,hexagon,0.0013214159989729524,,,,,,,,,1,0,,1,1747.4513959820033,,,1745.148740923003,1746.6502856920124,1746.6502856920124,1746.6502856920124,j,0.7724995149765164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753.7580606430129,,125,F,triangle,0.0012451930087991059,,,,,,,,,1,0,,1,1752.2566667460196,,,1749.9372649830184,1751.4391405460192,1751.4391405460192,1751.4391405460192,j,0.7862755070091225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758.4965215270058,,139,H,circle,0.0012781829864252359,,,,,,,,,1,0,,1,1756.995050152007,,,1754.742574436008,1756.244139101007,1756.244139101007,1756.244139101007,j,0.7186263149778824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.9349252270185,,146,S,star,0.001361591974273324,,,,,,,,,1,0,,1,1761.4331304510124,,,1759.4811080850195,1760.9826163950202,1760.9826163950202,1760.9826163950202,k,0.42407726499368437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767.8237718180171,,160,W,hexagon,0.0016648200107738376,,,,,,,,,1,0,,1,1766.3221280500002,,,1763.919593307015,1765.4208903030085,1765.4208903030085,1765.4208903030085,k,0.8801338280027267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772.6624942799972,,174,D,triangle,0.0012971769901923835,,,,,,,,,1,0,,1,1771.1603274750232,,,1768.808127021999,1770.3093974680232,1770.3093974680232,1770.3093974680232,j,0.8286810010031331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777.4009113950015,,132,U,star,0.0017683070036582649,,,,,,,,,1,0,,1,1775.899186005001,,,1773.6467359850067,1775.1484864719969,1775.1484864719969,1775.1484864719969,k,0.7267345759901218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,,1815.409309203009,,174,U,triangle,0.0007340009906329215,,,,,,,,,1,0,,2,,,,,,,,,,1809.653239406005,1809.653239406005,1809.653239406005,1809.653239406005,1811.138205226016,1811.138205226016,1811.138205226016,1811.138205226016,1811.1549111350032,1811.1549111350032,1811.1549111350032,1811.1549111350032,-1,number,NA,f,2.7315631009987555,vtsPrac,1813.9078377850237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,,1821.8330847800244,,160,W,circle,0.001067559001967311,,,,,,,,,1,0,,2,,,,,,,,,,1816.378520327009,1816.378520327009,1816.378520327009,1816.378520327009,1817.8790252480248,1817.8790252480248,1817.8790252480248,1817.8790252480248,1817.8790252480248,1817.8790252480248,1817.8790252480248,1817.8790252480248,repeat,number,numRpt,f,2.4256778779963497,vtsPrac,1820.3317086910247,1821.8330847800244,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,,1826.855315325025,,125,B,star,0.0012679740029852837,,,,,,,,,1,0,,2,,,,,,,,,,1822.818090202025,1822.818090202025,1822.818090202025,1822.818090202025,1824.3192647770047,1824.3192647770047,1824.3192647770047,1824.3192647770047,1824.3192647770047,1824.3192647770047,1824.3192647770047,1824.3192647770047,switch,letter,lettSwt,j,1.0031165819964372,vtsPrac,1825.3536268160096,1826.855315325025,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,,1833.8632090860046,,146,S,triangle,0.0011284270149189979,,,,,,,,,-1,0,,2,,,,,,,,,,1827.8400419870159,1827.8400419870159,1827.8400419870159,1827.8400419870159,1829.3416144700022,1829.3416144700022,1829.3416144700022,1829.3416144700022,1829.3416144700022,1829.3416144700022,1829.3416144700022,1829.3416144700022,switch,no_choice,NA,None,,vtsPrac,1832.3618063610047,,1832.3618063610047,1832.3618063610047,1832.3618063610047,1832.3618063610047,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,,1839.0520932229992,,174,U,triangle,0.008921828994061798,,,,,,,,,1,0,,2,,,,,,,,,,1834.8475310600188,1834.8475310600188,1834.8475310600188,1834.8475310600188,1836.3491946430004,1836.3491946430004,1836.3491946430004,1836.3491946430004,1836.3491946430004,1836.3491946430004,1836.3491946430004,1836.3491946430004,switch,letter,lettSwt,k,1.1690955070080236,vtsPrac,1837.550567487022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,,1843.7572825649986,,160,W,circle,0.0012452499940991402,,,,,,,,,1,0,,2,,,,,,,,,,1840.0365446210199,1840.0365446210199,1840.0365446210199,1840.0365446210199,1841.5382092049986,1841.5382092049986,1841.5382092049986,1841.5382092049986,1841.5382092049986,1841.5382092049986,1841.5382092049986,1841.5382092049986,repeat,letter,lettRpt,k,0.6852585870074108,vtsPrac,1842.2556248000183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,,1848.5629605450085,,125,B,triangle,0.0012627349933609366,,,,,,,,,1,0,,2,,,,,,,,,,1844.7419156150136,1844.7419156150136,1844.7419156150136,1844.7419156150136,1846.2435492680233,1846.2435492680233,1846.2435492680233,1846.2435492680233,1846.2435492680233,1846.2435492680233,1846.2435492680233,1846.2435492680233,switch,number,numSwt,d,0.7930645830056164,vtsPrac,1847.061159281002,1848.5629605450085,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,,1853.1844521599996,,146,S,hexagon,0.0013016779848840088,,,,,,,,,1,0,,2,,,,,,,,,,1849.5469996730099,1849.5469996730099,1849.5469996730099,1849.5469996730099,1851.048756268021,1851.048756268021,1851.048756268021,1851.048756268021,1851.048756268021,1851.048756268021,1851.048756268021,1851.048756268021,switch,letter,lettSwt,k,0.6018970810109749,vtsPrac,1851.6829959310126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,,1857.939620248013,,160,F,triangle,0.0012340579996816814,,,,,,,,,1,0,,2,,,,,,,,,,1854.168819270999,1854.168819270999,1854.168819270999,1854.168819270999,1855.6707085950184,1855.6707085950184,1855.6707085950184,1855.6707085950184,1855.6707085950184,1855.6707085950184,1855.6707085950184,1855.6707085950184,switch,number,numSwt,f,0.7510321100126021,vtsPrac,1856.4380650250241,1857.939620248013,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,,1862.9117946510087,,139,S,circle,0.000670409994199872,,,,,,,,,1,0,,2,,,,,,,,,,1858.9240108400118,1858.9240108400118,1858.9240108400118,1858.9240108400118,1860.4257253370015,1860.4257253370015,1860.4257253370015,1860.4257253370015,1860.4257253370015,1860.4257253370015,1860.4257253370015,1860.4257253370015,repeat,number,numRpt,d,0.9572189890022855,vtsPrac,1861.4101524970029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,,1867.4837273380253,,181,U,hexagon,0.001308273000176996,,,,,,,,,1,0,,2,,,,,,,,,,1863.8964697600168,1863.8964697600168,1863.8964697600168,1863.8964697600168,1865.398040893022,1865.398040893022,1865.398040893022,1865.398040893022,1865.398040893022,1865.398040893022,1865.398040893022,1865.398040893022,repeat,number,numRpt,f,0.5519349869864527,vtsPrac,1865.9818443930126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,765,,,,1872.689302415005,,132,D,star,0.001323665987001732,,,,,,,,,1,0,,2,,,,,,,,,,1868.4680346750247,1868.4680346750247,1868.4680346750247,1868.4680346750247,1869.9699544080067,1869.9699544080067,1869.9699544080067,1869.9699544080067,1869.9699544080067,1869.9699544080067,1869.9699544080067,1869.9699544080067,switch,letter,lettSwt,j,1.1882341550081037,vtsPrac,1871.1876075020118,1872.689302415005,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
