LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,5,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.4447849439457,1659.4447849439457,1659.4447849439457,1659.4447849439457,1659.4447849439457,1659.4447849439457,1659.4447849439457,1659.4447849439457,1659.4447849439457,1659.4447849439457,l,2.117005255073309,1,147,0,1661.578945101006,1663.0795803389046,1663.0795803389046,1663.5797237989027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,6,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663.5797237989027,1663.5797237989027,1663.5797237989027,1663.5797237989027,1663.5797237989027,1663.5797237989027,1663.5797237989027,1663.5797237989027,1663.5797237989027,1663.5797237989027,a,3.7311241880524904,10,157,0,1667.334617746994,,1668.8352196128108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,7,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.3353948169388,1669.3353948169388,1669.3353948169388,1669.3353948169388,1669.3353948169388,1669.3353948169388,1669.3353948169388,1669.3353948169388,1669.3353948169388,1669.3353948169388,a,2.769123262958601,10,167,0,1672.1365567119792,,1673.6395522609819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,8,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.138968686806,1674.138968686806,1674.138968686806,1674.138968686806,1674.138968686806,1674.138968686806,1674.138968686806,1674.138968686806,1674.138968686806,1674.138968686806,a,2.2624799120239913,10,177,0,1676.4230024099816,1677.9237257649656,1677.9237257649656,1678.4238801428583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,9,33,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678.4238801428583,1678.4238801428583,1678.4238801428583,1678.4238801428583,1678.4238801428583,1678.4238801428583,1678.4238801428583,1678.4238801428583,1678.4238801428583,1678.4238801428583,a,1.8477187878452241,1,178,0,1680.2951604048721,,1681.8102197030094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,10,34,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1682.310374579858,1682.310374579858,1682.310374579858,1682.310374579858,1682.310374579858,1682.310374579858,1682.310374579858,1682.310374579858,1682.310374579858,1682.310374579858,l,1.6513037190306932,10,188,0,1683.9815507659223,,1685.496944669867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,11,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.9969321899116,1685.9969321899116,1685.9969321899116,1685.9969321899116,1685.9969321899116,1685.9969321899116,1685.9969321899116,1685.9969321899116,1685.9969321899116,1685.9969321899116,a,3.770163163077086,1,189,0,1689.8005560180172,1691.3009465599898,1691.3009465599898,1691.8008135198615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,0,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1691.8008135198615,1691.8008135198615,1691.8008135198615,1691.8008135198615,1691.8008135198615,1691.8008135198615,1691.8008135198615,1691.8008135198615,1691.8008135198615,1691.8008135198615,l,1.55596690508537,10,199,0,1693.3869289348368,,1694.8871913189068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,1,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.3874432339799,1695.3874432339799,1695.3874432339799,1695.3874432339799,1695.3874432339799,1695.3874432339799,1695.3874432339799,1695.3874432339799,1695.3874432339799,1695.3874432339799,l,4.989489802159369,10,209,0,1700.407774362946,1701.907980012009,1701.907980012009,1702.4085536848288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,2,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1702.4085536848288,1702.4085536848288,1702.4085536848288,1702.4085536848288,1702.4085536848288,1702.4085536848288,1702.4085536848288,1702.4085536848288,1702.4085536848288,1702.4085536848288,a,1.3659079999197274,10,219,0,1703.7944405358285,1705.2946951659396,1705.2946951659396,1705.7950007589534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,3,39,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705.7950007589534,1705.7950007589534,1705.7950007589534,1705.7950007589534,1705.7950007589534,1705.7950007589534,1705.7950007589534,1705.7950007589534,1705.7950007589534,1705.7950007589534,l,1.1413433889392763,1,220,0,1706.9638357078657,,1708.479315741919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,4,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708.9643669789657,1708.9643669789657,1708.9643669789657,1708.9643669789657,1708.9643669789657,1708.9643669789657,1708.9643669789657,1708.9643669789657,1708.9643669789657,1708.9643669789657,a,3.4166437280364335,1,221,0,1712.3988969798665,,1713.9014418399893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,5,41,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714.401541372994,1714.401541372994,1714.401541372994,1714.401541372994,1714.401541372994,1714.401541372994,1714.401541372994,1714.401541372994,1714.401541372994,1714.401541372994,a,2.9073924580588937,10,231,0,1717.3377093018498,,1718.8382033028174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,6,42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719.3384801580105,1719.3384801580105,1719.3384801580105,1719.3384801580105,1719.3384801580105,1719.3384801580105,1719.3384801580105,1719.3384801580105,1719.3384801580105,1719.3384801580105,l,2.8980981789063662,1,232,0,1722.2576623589266,,1723.7585577229038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,7,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.2597972129006,1724.2597972129006,1724.2597972129006,1724.2597972129006,1724.2597972129006,1724.2597972129006,1724.2597972129006,1724.2597972129006,1724.2597972129006,1724.2597972129006,a,1.216730770887807,10,242,0,1725.5102939929347,1727.0097446530126,1727.0097446530126,1727.5099086198024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,8,44,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727.5099086198024,1727.5099086198024,1727.5099086198024,1727.5099086198024,1727.5099086198024,1727.5099086198024,1727.5099086198024,1727.5099086198024,1727.5099086198024,1727.5099086198024,a,2.4454391500912607,1,243,0,1729.981559512904,,1731.496830635937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,9,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.9966591878328,1731.9966591878328,1731.9966591878328,1731.9966591878328,1731.9966591878328,1731.9966591878328,1731.9966591878328,1731.9966591878328,1731.9966591878328,1731.9966591878328,a,1.141544610960409,10,253,0,1733.1659436039627,,1734.6662668338977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,10,46,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735.1664656118955,1735.1664656118955,1735.1664656118955,1735.1664656118955,1735.1664656118955,1735.1664656118955,1735.1664656118955,1735.1664656118955,1735.1664656118955,1735.1664656118955,l,1.9327544190455228,10,263,0,1737.1170232510194,,1738.617550117895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,11,47,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739.119559573941,1739.119559573941,1739.119559573941,1739.119559573941,1739.119559573941,1739.119559573941,1739.119559573941,1739.119559573941,1739.119559573941,1739.119559573941,a,0.9837185789365321,10,273,0,1740.1205297028646,1741.6204448679928,1741.6204448679928,1742.126872858964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.585383537924,1814.585383537924,1814.585383537924,1814.585383537924,1814.585383537924,1814.585383537924,1814.585383537924,1814.585383537924,1814.585383537924,1814.585383537924,l,2.505033708177507,10,283,1,1817.1084876279347,1818.609123928938,1818.609123928938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1819.1112285088748,1819.1112285088748,1819.1112285088748,1819.1112285088748,1819.1112285088748,1819.1112285088748,1819.1112285088748,1819.1112285088748,1819.1112285088748,1819.1112285088748,a,1.8505075089633465,1,284,1,1820.9807388118934,,1822.4957832898945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822.9957041810267,1822.9957041810267,1822.9957041810267,1822.9957041810267,1822.9957041810267,1822.9957041810267,1822.9957041810267,1822.9957041810267,1822.9957041810267,1822.9957041810267,l,1.2499078561086208,1,285,1,1824.26480489783,1825.765507848002,1825.765507848002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1826.2655303128995,1826.2655303128995,1826.2655303128995,1826.2655303128995,1826.2655303128995,1826.2655303128995,1826.2655303128995,1826.2655303128995,1826.2655303128995,1826.2655303128995,l,1.0403987930621952,1,286,1,1827.3326497059315,,1828.835178483976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829.3348891229834,1829.3348891229834,1829.3348891229834,1829.3348891229834,1829.3348891229834,1829.3348891229834,1829.3348891229834,1829.3348891229834,1829.3348891229834,1829.3348891229834,a,1.1786044042091817,1,287,1,1830.535536764888,,1832.0361637559254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832.5364249688573,1832.5364249688573,1832.5364249688573,1832.5364249688573,1832.5364249688573,1832.5364249688573,1832.5364249688573,1832.5364249688573,1832.5364249688573,1832.5364249688573,a,1.6216925580520183,10,297,1,1834.1906405088957,,1835.7061054429505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836.189555218909,1836.189555218909,1836.189555218909,1836.189555218909,1836.189555218909,1836.189555218909,1836.189555218909,1836.189555218909,1836.189555218909,1836.189555218909,a,2.513176721986383,1,298,1,1838.7230286810081,,1840.226280304836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840.7263194588013,1840.7263194588013,1840.7263194588013,1840.7263194588013,1840.7263194588013,1840.7263194588013,1840.7263194588013,1840.7263194588013,1840.7263194588013,1840.7263194588013,l,2.6910589628387243,1,299,1,1843.4444495909847,,1844.9462956609204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845.4464478648733,1845.4464478648733,1845.4464478648733,1845.4464478648733,1845.4464478648733,1845.4464478648733,1845.4464478648733,1845.4464478648733,1845.4464478648733,1845.4464478648733,a,1.8185698192100972,1,300,1,1847.2973284539767,,1848.7995500399265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849.299715835834,1849.299715835834,1849.299715835834,1849.299715835834,1849.299715835834,1849.299715835834,1849.299715835834,1849.299715835834,1849.299715835834,1849.299715835834,l,1.4634988068137318,10,310,1,1850.7857491718605,,1852.3007979418617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,10,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852.800814548973,1852.800814548973,1852.800814548973,1852.800814548973,1852.800814548973,1852.800814548973,1852.800814548973,1852.800814548973,1852.800814548973,1852.800814548973,a,0.9557748551014811,10,320,1,1853.7731893199962,,1855.2870754548348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,11,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1855.7875493818428,1855.7875493818428,1855.7875493818428,1855.7875493818428,1855.7875493818428,1855.7875493818428,1855.7875493818428,1855.7875493818428,1855.7875493818428,1855.7875493818428,l,1.5130311460234225,10,330,1,1857.3212710069492,,1858.823567437008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,0,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859.3235797309317,1859.3235797309317,1859.3235797309317,1859.3235797309317,1859.3235797309317,1859.3235797309317,1859.3235797309317,1859.3235797309317,1859.3235797309317,1859.3235797309317,l,2.3188528339378536,10,340,1,1861.6745664619375,1863.1750371379312,1863.1750371379312,1863.6754006478004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,1,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863.6754006478004,1863.6754006478004,1863.6754006478004,1863.6754006478004,1863.6754006478004,1863.6754006478004,1863.6754006478004,1863.6754006478004,1863.6754006478004,1863.6754006478004,a,0.9149437448941171,10,350,1,1864.6109594418667,1866.1114238239825,1866.1114238239825,1866.6114823748358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,2,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866.6114823748358,1866.6114823748358,1866.6114823748358,1866.6114823748358,1866.6114823748358,1866.6114823748358,1866.6114823748358,1866.6114823748358,1866.6114823748358,1866.6114823748358,a,3.4696083560120314,1,351,1,1870.1003045819234,,1871.6151518949773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,3,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1872.115082749864,1872.115082749864,1872.115082749864,1872.115082749864,1872.115082749864,1872.115082749864,1872.115082749864,1872.115082749864,1872.115082749864,1872.115082749864,a,1.0379107589833438,10,361,1,1873.1848044698127,,1874.68490603799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,4,16,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875.1849995139055,1875.1849995139055,1875.1849995139055,1875.1849995139055,1875.1849995139055,1875.1849995139055,1875.1849995139055,1875.1849995139055,1875.1849995139055,1875.1849995139055,a,0.8927295480389148,10,371,1,1876.1022210929077,1877.6023499639705,1877.6023499639705,1878.1025975989178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,5,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.1025975989178,1878.1025975989178,1878.1025975989178,1878.1025975989178,1878.1025975989178,1878.1025975989178,1878.1025975989178,1878.1025975989178,1878.1025975989178,1878.1025975989178,l,1.4396939910948277,10,381,1,1879.5715513138566,1881.0720358998515,1881.0720358998515,1881.5725636240095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,6,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881.5725636240095,1881.5725636240095,1881.5725636240095,1881.5725636240095,1881.5725636240095,1881.5725636240095,1881.5725636240095,1881.5725636240095,1881.5725636240095,1881.5725636240095,a,2.3020633729174733,10,391,1,1883.8919567419216,1885.392275615828,1885.392275615828,1885.8925559909549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
