LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,0,1077,,,,1754.674952327041,1755.1754872559104,H,139,triangle,0.0009928280487656593,,,,,1,0,,,,,,,,,,,,,,,,,,,,1750.787153380923,1750.787153380923,1750.787153380923,1750.787153380923,1752.2887441900093,1752.2887441900093,1752.2887441900093,1752.2887441900093,1752.2887441900093,1752.2887441900093,1752.2887441900093,1752.2887441900093,repeat,number,numRpt,j,0.8530565609689802,Hi,,,1,,,,,,,,,low,1753.1738984319381,1754.674952327041,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,0,1077,,,,1759.696957284119,,B,174,hexagon,-1.968303695321083e-05,,,,,0,0,,,,,,,,,,,,,,,,,,,,1755.6761641839985,1755.6761641839985,1755.6761641839985,1755.6761641839985,1757.1609278840479,1757.1609278840479,1757.1609278840479,1757.1609278840479,1757.1774683110416,1757.1774683110416,1757.1774683110416,1757.1774683110416,repeat,number,NA,j,1.0095648288261145,Hi,,,1,,,,,,,,,low,1758.211998075014,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,10,1087,,,,1764.702521394007,,U,146,circle,0.0009555970318615437,,,,,1,1,,,,,,,,,,,,,,,,,,,,1760.681315226946,1760.681315226946,1760.681315226946,1760.681315226946,1762.183242026018,1762.183242026018,1762.183242026018,1762.183242026018,1762.183242026018,1762.183242026018,1762.183242026018,1762.183242026018,repeat,number,numRpt,j,0.971622688928619,Lo,,,1,,,,,,,,,low,1763.201038700994,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,10,1097,,,,1769.3243108410388,1769.824985919986,W,181,triangle,0.0011413090396672487,,,,,1,0,,,,,,,,,,,,,,,,,,,,1765.6701563270763,1765.6701563270763,1765.6701563270763,1765.6701563270763,1767.172071239911,1767.172071239911,1767.172071239911,1767.172071239911,1767.172071239911,1767.172071239911,1767.172071239911,1767.172071239911,repeat,number,numRpt,k,0.6180842309258878,Hi,,,1,,,,,,,,,low,1767.8227647889871,1769.3243108410388,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,0,1097,,,,1774.09626672999,1774.5966734560207,F,132,star,0.00018106307834386826,,,,,1,0,,,,,,,,,,,,,,,,,,,,1770.3086914711166,1770.3086914711166,1770.3086914711166,1770.3086914711166,1771.8102764859796,1771.8102764859796,1771.8102764859796,1771.8102764859796,1771.8102764859796,1771.8102764859796,1771.8102764859796,1771.8102764859796,switch,letter,lettSwt,d,0.7515482299495488,Hi,,,1,,,,,,,,,low,1772.5945481350645,1774.09626672999,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,10,1107,,,,1778.7346018999815,,B,167,circle,-0.0006626369431614876,,,,,1,0,,,,,,,,,,,,,,,,,,,,1775.0807883339003,1775.0807883339003,1775.0807883339003,1775.0807883339003,1776.582497680094,1776.582497680094,1776.582497680094,1776.582497680094,1776.582497680094,1776.582497680094,1776.582497680094,1776.582497680094,repeat,letter,lettRpt,d,0.6242062780074775,Lo,,,1,,,,,,,,,low,1777.2496623559855,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,0,1107,,,,1783.656755703967,,D,174,triangle,0.00102959293872118,,,,,1,0,,,,,,,,,,,,,,,,,,,,1779.719164279988,1779.719164279988,1779.719164279988,1779.719164279988,1781.2207276290283,1781.2207276290283,1781.2207276290283,1781.2207276290283,1781.2207276290283,1781.2207276290283,1781.2207276290283,1781.2207276290283,switch,number,numSwt,k,0.9136124600190669,Hi,,,1,,,,,,,,,low,1782.1720109209418,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,0,1107,,,,1788.3786676491145,,F,146,star,0.0012832339853048325,,,,,1,0,,,,,,,,,,,,,,,,,,,,1784.6412410601042,1784.6412410601042,1784.6412410601042,1784.6412410601042,1786.1428750969935,1786.1428750969935,1786.1428750969935,1786.1428750969935,1786.1428750969935,1786.1428750969935,1786.1428750969935,1786.1428750969935,repeat,number,numRpt,j,0.7073432439938188,Hi,,,1,,,,,,,,,low,1786.878866469022,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,1,1108,,,,1793.6678138710558,,S,139,hexagon,0.0011409411672502756,,,,,1,0,,,,,,,,,,,,,,,,,,,,1789.363107437035,1789.363107437035,1789.363107437035,1789.363107437035,1790.8646358109545,1790.8646358109545,1790.8646358109545,1790.8646358109545,1790.8646358109545,1790.8646358109545,1790.8646358109545,1790.8646358109545,switch,letter,lettSwt,f,1.271547423908487,Lo,,,1,,,,,,,,,low,1792.1828241019975,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,1,1109,,,,1798.7232922469266,,U,160,hexagon,0.0011154429521411657,,,,,1,0,,,,,,,,,,,,,,,,,,,,1794.6521763110068,1794.6521763110068,1794.6521763110068,1794.6521763110068,1796.1538235400803,1796.1538235400803,1796.1538235400803,1796.1538235400803,1796.1538235400803,1796.1538235400803,1796.1538235400803,1796.1538235400803,switch,number,numSwt,k,1.045105443103239,Lo,,,1,,,,,,,,,low,1797.2234361721203,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,0,1109,,,,1803.4952357660513,,H,125,star,0.0011202350724488497,,,,,1,0,,,,,,,,,,,,,,,,,,,,1799.7075897660106,1799.7075897660106,1799.7075897660106,1799.7075897660106,1801.2094325199723,1801.2094325199723,1801.2094325199723,1801.2094325199723,1801.2094325199723,1801.2094325199723,1801.2094325199723,1801.2094325199723,repeat,number,numRpt,j,0.7508747121319175,Hi,,,1,,,,,,,,,low,1801.9937224700116,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,1,1110,,,,1808.0504308620002,,W,132,circle,0.017199243884533644,,,,,1,0,,,,,,,,,,,,,,,,,,,,1804.479860859923,1804.479860859923,1804.479860859923,1804.479860859923,1805.9646351870615,1805.9646351870615,1805.9646351870615,1805.9646351870615,1805.981369832065,1805.981369832065,1805.981369832065,1805.981369832065,repeat,number,numRpt,j,0.5612514349631965,Lo,,,1,,,,,,,,,low,1806.5656769119669,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,10,1120,,,,1812.6887051209342,,Y,181,triangle,0.0012607641983777285,,,,,1,0,,,,,,,,,,,,,,,,,,,,1809.03480034112,1809.03480034112,1809.03480034112,1809.03480034112,1810.5363879769575,1810.5363879769575,1810.5363879769575,1810.5363879769575,1810.5363879769575,1810.5363879769575,1810.5363879769575,1810.5363879769575,repeat,number,numRpt,k,0.6029308459255844,Hi,,,1,,,,,,,,,low,1811.1871309170965,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,0,1120,,,,1823.267154769972,,B,174,triangle,0.0017791339196264744,,,,,0,0,,,,,,,,,,,,,,,,,,,,1819.596288046101,1819.596288046101,1819.596288046101,1819.596288046101,1821.098015615018,1821.098015615018,1821.098015615018,1821.098015615018,1821.098015615018,1821.098015615018,1821.098015615018,1821.098015615018,repeat,number,NA,j,0.6280594801064581,Hi,,,2,,,,,,,space,1.182640704093501,low,1821.7654631489422,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,1,1121,,,,1827.9220988869201,,F,160,hexagon,0.001239554025232792,,,,,1,1,,,,,,,,,,,,,,,,,,,,1824.2349578649737,1824.2349578649737,1824.2349578649737,1824.2349578649737,1825.7365495190024,1825.7365495190024,1825.7365495190024,1825.7365495190024,1825.7365495190024,1825.7365495190024,1825.7365495190024,1825.7365495190024,repeat,number,numRpt,k,0.636483300011605,Lo,,,2,,,,,,,,,low,1826.420544469962,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,1,1122,,,,1832.4605514560826,,S,167,circle,0.0009284350089728832,,,,,1,0,,,,,,,,,,,,,,,,,,,,1828.906598781934,1828.906598781934,1828.906598781934,1828.906598781934,1830.4084370539058,1830.4084370539058,1830.4084370539058,1830.4084370539058,1830.4084370539058,1830.4084370539058,1830.4084370539058,1830.4084370539058,repeat,number,numRpt,k,0.521695434814319,Lo,,,2,,,,,,,,,low,1830.9757591199595,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,0,1122,,,,1837.2158746148925,,U,132,star,0.0013248450122773647,,,,,1,0,,,,,,,,,,,,,,,,,,,,1833.4451456149109,1833.4451456149109,1833.4451456149109,1833.4451456149109,1834.9468021090142,1834.9468021090142,1834.9468021090142,1834.9468021090142,1834.9468021090142,1834.9468021090142,1834.9468021090142,1834.9468021090142,switch,letter,lettSwt,f,0.7195266168564558,Hi,,,2,,,,,,,,,low,1835.7142680541147,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,10,1132,,,,1841.7042996010277,,W,139,star,0.0011887720320373774,,,,,1,0,,,,,,,,,,,,,,,,,,,,1838.200232146075,1838.200232146075,1838.200232146075,1838.200232146075,1839.7019852199592,1839.7019852199592,1839.7019852199592,1839.7019852199592,1839.7019852199592,1839.7019852199592,1839.7019852199592,1839.7019852199592,switch,number,numSwt,j,0.4652407569810748,Hi,,,2,,,,,,,,,low,1840.2025848499034,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,0,1132,,,,1846.6261156990658,,D,125,triangle,0.0007351499516516924,,,,,1,0,,,,,,,,,,,,,,,,,,,,1842.6717877669726,1842.6717877669726,1842.6717877669726,1842.6717877669726,1844.1736450591125,1844.1736450591125,1844.1736450591125,1844.1736450591125,1844.1736450591125,1844.1736450591125,1844.1736450591125,1844.1736450591125,switch,letter,lettSwt,d,0.9206514328252524,Hi,,,2,,,,,,,,,low,1845.1412012109067,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,1,1133,,,,1851.298155444907,,H,181,hexagon,0.001265076920390129,,,,,1,0,,,,,,,,,,,,,,,,,,,,1847.6104860550258,1847.6104860550258,1847.6104860550258,1847.6104860550258,1849.1122058539186,1849.1122058539186,1849.1122058539186,1849.1122058539186,1849.1122058539186,1849.1122058539186,1849.1122058539186,1849.1122058539186,repeat,letter,lettRpt,d,0.6625308671500534,Lo,,,2,,,,,,,,,low,1849.8129665039014,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,1,1134,,,,1855.936599692097,,Y,146,circle,0.0011619110591709614,,,,,1,0,,,,,,,,,,,,,,,,,,,,1852.2823887860868,1852.2823887860868,1852.2823887860868,1852.2823887860868,1853.7842533709481,1853.7842533709481,1853.7842533709481,1853.7842533709481,1853.7842533709481,1853.7842533709481,1853.7842533709481,1853.7842533709481,repeat,letter,lettRpt,f,0.6153752489481121,Lo,,,2,,,,,,,,,low,1854.4348883409984,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,10,1144,,,,1860.6584818148986,,B,174,triangle,0.0010951959993690252,,,,,1,0,,,,,,,,,,,,,,,,,,,,1856.9041573060676,1856.9041573060676,1856.9041573060676,1856.9041573060676,1858.4057938349433,1858.4057938349433,1858.4057938349433,1858.4057938349433,1858.4057938349433,1858.4057938349433,1858.4057938349433,1858.4057938349433,switch,number,numSwt,k,0.7298124379012734,Hi,,,2,,,,,,,,,low,1859.1735809189267,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,1,1145,,,,1865.3802047590725,,F,160,circle,0.0011947450693696737,,,,,1,0,,,,,,,,,,,,,,,,,,,,1861.642830179073,1861.642830179073,1861.642830179073,1861.642830179073,1863.1446700820234,1863.1446700820234,1863.1446700820234,1863.1446700820234,1863.1446700820234,1863.1446700820234,1863.1446700820234,1863.1446700820234,switch,letter,lettSwt,d,0.7046945290639997,Lo,,,2,,,,,,,,,low,1863.895182929933,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,10,1155,,,,1869.9519769500475,,S,167,star,0.0013990560546517372,,,,,1,0,,,,,,,,,,,,,,,,,,,,1866.3646982749924,1866.3646982749924,1866.3646982749924,1866.3646982749924,1867.866158236051,1867.866158236051,1867.866158236051,1867.866158236051,1867.866158236051,1867.866158236051,1867.866158236051,1867.866158236051,switch,number,numSwt,k,0.5623086388222873,Hi,,,2,,,,,,,,,low,1868.467067266116,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,1,1156,,,,1874.690661356086,,U,132,hexagon,0.0009793629869818687,,,,,1,0,,,,,,,,,,,,,,,,,,,,1870.936351207085,1870.936351207085,1870.936351207085,1870.936351207085,1872.4380089410115,1872.4380089410115,1872.4380089410115,1872.4380089410115,1872.4380089410115,1872.4380089410115,1872.4380089410115,1872.4380089410115,repeat,number,numRpt,j,0.7265793900005519,Lo,,,2,,,,,,,,,low,1873.2055325200781,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,12,0,12,0,,,,,,,,,,,,,,,,10,1166,,,,1879.2622346910648,,W,139,hexagon,0.001278537092730403,,,,,1,0,,,,,,,,,,,,,,,,,,,,1875.6747863909695,1875.6747863909695,1875.6747863909695,1875.6747863909695,1877.1767760359216,1877.1767760359216,1877.1767760359216,1877.1767760359216,1877.1767760359216,1877.1767760359216,1877.1767760359216,1877.1767760359216,switch,letter,lettSwt,f,0.557078423909843,Lo,,,2,,,,,,,,,low,1877.7775776719209,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,10,1176,,,,1883.9508093090262,,D,125,circle,0.0011475339997559786,,,,,1,0,,,,,,,,,,,,,,,,,,,,1880.246626721928,1880.246626721928,1880.246626721928,1880.246626721928,1881.7483522021212,1881.7483522021212,1881.7483522021212,1881.7483522021212,1881.7483522021212,1881.7483522021212,1881.7483522021212,1881.7483522021212,repeat,letter,lettRpt,d,0.6755829898174852,Lo,,,2,,,,,,,,,low,1882.4659890560433,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,14,0,14,0,,,,,,,,,,,,,,,,0,1176,,,,1888.672612868948,1889.1730134501122,H,181,triangle,0.001075071981176734,,,,,1,0,,,,,,,,,,,,,,,,,,,,1884.9350610289257,1884.9350610289257,1884.9350610289257,1884.9350610289257,1886.4367117760703,1886.4367117760703,1886.4367117760703,1886.4367117760703,1886.4367117760703,1886.4367117760703,1886.4367117760703,1886.4367117760703,repeat,letter,lettRpt,d,0.7019353718496859,Hi,,,2,,,,,,,,,low,1887.1709166760556,1888.672612868948,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,0,15,0,,,,,,,,,,,,,,,,0,1176,,,,1893.4778680449817,,Y,146,star,-0.0004912109579890966,,,,,1,0,,,,,,,,,,,,,,,,,,,,1889.6571952700615,1889.6571952700615,1889.6571952700615,1889.6571952700615,1891.1587200339418,1891.1587200339418,1891.1587200339418,1891.1587200339418,1891.1587200339418,1891.1587200339418,1891.1587200339418,1891.1587200339418,repeat,letter,lettRpt,f,0.7847097311168909,Hi,,,2,,,,,,,,,low,1891.9763637369033,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,16,0,16,0,,,,,,,,,,,,,,,,0,1176,,,,1898.4667875440791,,H,139,triangle,0.01710019796155393,,,,,1,0,,,,,,,,,,,,,,,,,,,,1894.46245000395,1894.46245000395,1894.46245000395,1894.46245000395,1895.9472869450692,1895.9472869450692,1895.9472869450692,1895.9472869450692,1895.964013261022,1895.964013261022,1895.964013261022,1895.964013261022,repeat,letter,lettRpt,d,0.9692293549887836,Hi,,,2,,,,,,,,,low,1896.965182598913,1898.4667875440791,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,17,0,17,0,,,,,,,,,,,,,,,,0,1176,,,,1903.0050951710436,,F,174,hexagon,0.0008269660174846649,,,,,0,0,,,,,,,,,,,,,,,,,,,,1899.4513764320873,1899.4513764320873,1899.4513764320873,1899.4513764320873,1900.9529207439627,1900.9529207439627,1900.9529207439627,1900.9529207439627,1900.9529207439627,1900.9529207439627,1900.9529207439627,1900.9529207439627,repeat,letter,NA,f,0.5314249130897224,Hi,,,2,,,,,,,,,low,1901.5201938371174,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,18,0,18,0,,,,,,,,,,,,,,,,0,1176,,,,1907.8604629558977,,S,125,star,0.0014380239881575108,,,,,0,1,,,,,,,,,,,,,,,,,,,,1903.9895679359324,1903.9895679359324,1903.9895679359324,1903.9895679359324,1905.4912150299642,1905.4912150299642,1905.4912150299642,1905.4912150299642,1905.4912150299642,1905.4912150299642,1905.4912150299642,1905.4912150299642,repeat,letter,NA,d,0.8188344747759402,Hi,,,2,,,,,,,,,low,1906.3589327009395,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,19,0,19,0,,,,,,,,,,,,,,,,1,1177,,,,1912.4654496109579,,D,181,circle,0.0014262390322983265,,,,,1,1,,,,,,,,,,,,,,,,,,,,1908.8450024009217,1908.8450024009217,1908.8450024009217,1908.8450024009217,1910.3467615661211,1910.3467615661211,1910.3467615661211,1910.3467615661211,1910.3467615661211,1910.3467615661211,1910.3467615661211,1910.3467615661211,switch,number,numSwt,k,0.5868126377463341,Lo,,,2,,,,,,,,,low,1910.9806537451223,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,20,0,20,0,,,,,,,,,,,,,,,,10,1187,,,,1917.354376197094,,W,146,hexagon,0.001346777891740203,,,,,1,0,,,,,,,,,,,,,,,,,,,,1913.449959686026,1913.449959686026,1913.449959686026,1913.449959686026,1914.951510522049,1914.951510522049,1914.951510522049,1914.951510522049,1914.951510522049,1914.951510522049,1914.951510522049,1914.951510522049,repeat,number,numRpt,j,0.8765539370942861,Lo,,,2,,,,,,,,,low,1915.869395401096,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
