LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,fix.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,1,1424,,,2253.5670971329964,,D,132,hexagon,0.001260083998204209,,,,,1,0,,,,,,,,,,,2249.824503113996,2249.824503113996,2249.824503113996,2249.824503113996,2251.3313436969984,2251.3313436969984,2251.3313436969984,2251.3313436969984,2251.3313436969984,2251.3313436969984,2251.3313436969984,2251.3313436969984,repeat,letter,lettRpt,d,0.7076878020016011,Lo,,5,,,,,high,2252.0682514590007,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,0,1424,,,2258.122261409997,,H,160,circle,0.0016127439957926981,,,,,1,0,,,,,,,,,,,2254.5460144710014,2254.5460144710014,2254.5460144710014,2254.5460144710014,2256.053319090999,2256.053319090999,2256.053319090999,2256.053319090999,2256.053319090999,2256.053319090999,2256.053319090999,2256.053319090999,repeat,letter,lettRpt,d,0.537948293997033,Hi,,5,,,,,high,2256.622799345001,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,1,1425,,,2262.5938064540023,,W,181,triangle,0.001559778000228107,,,,,1,0,,,,,,,,,,,2259.1021351140007,2259.1021351140007,2259.1021351140007,2259.1021351140007,2260.6083187859986,2260.6083187859986,2260.6083187859986,2260.6083187859986,2260.6083187859986,2260.6083187859986,2260.6083187859986,2260.6083187859986,repeat,letter,lettRpt,f,0.46310826200351585,Lo,,5,,,,,high,2261.093995848998,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,10,1435,,,2267.3657367869964,,Y,132,hexagon,0.0014632230013376102,,,,,1,0,,,,,,,,,,,2263.5727273739976,2263.5727273739976,2263.5727273739976,2263.5727273739976,2265.079937925999,2265.079937925999,2265.079937925999,2265.079937925999,2265.079937925999,2265.079937925999,2265.079937925999,2265.079937925999,repeat,letter,lettRpt,f,0.7672845900015091,Lo,,5,,,,,high,2265.8659363449988,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,0,1435,,,2272.0042283660005,,W,160,circle,0.0014955309961806051,,,,,1,0,,,,,,,,,,,2268.3446212400013,2268.3446212400013,2268.3446212400013,2268.3446212400013,2269.851842023003,2269.851842023003,2269.851842023003,2269.851842023003,2269.851842023003,2269.851842023003,2269.851842023003,2269.851842023003,repeat,letter,lettRpt,f,0.627818663000653,Hi,,5,,,,,high,2270.5044132589974,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,1,1436,,,2276.492447853998,,U,125,triangle,0.0015426419995492324,,,,,1,0,,,,,,,,,,,2272.983085038002,2272.983085038002,2272.983085038002,2272.983085038002,2274.4903410999977,2274.4903410999977,2274.4903410999977,2274.4903410999977,2274.4903410999977,2274.4903410999977,2274.4903410999977,2274.4903410999977,repeat,letter,lettRpt,f,0.47657620799873257,Lo,,5,,,,,high,2274.993668672003,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,0,1436,,,2281.531580092,,F,174,star,0.001724431996990461,,,,,1,0,,,,,,,,,,,2277.4717783239976,2277.4717783239976,2277.4717783239976,2277.4717783239976,2278.978621962997,2278.978621962997,2278.978621962997,2278.978621962997,2278.978621962997,2278.978621962997,2278.978621962997,2278.978621962997,repeat,letter,lettRpt,d,1.0277429449997726,Hi,,5,,,,,high,2280.0318566589995,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,10,1446,,,2286.203195189002,,H,139,triangle,0.001498921999882441,,,,,1,0,,,,,,,,,,,2282.511360035998,2282.511360035998,2282.511360035998,2282.511360035998,2284.017393684,2284.017393684,2284.017393684,2284.017393684,2284.017393684,2284.017393684,2284.017393684,2284.017393684,repeat,letter,lettRpt,d,0.6619299489975674,Lo,,5,,,,,high,2284.703412887,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,10,1456,,,2290.7082850989973,,D,146,hexagon,0.001302392003708519,,,,,1,0,,,,,,,,,,,2287.1824763900004,2287.1824763900004,2287.1824763900004,2287.1824763900004,2288.6893489950016,2288.6893489950016,2288.6893489950016,2288.6893489950016,2288.6893489950016,2288.6893489950016,2288.6893489950016,2288.6893489950016,repeat,letter,lettRpt,d,0.48523505099728936,Lo,,5,,,,,high,2289.206504171001,2290.7082850989973,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,0,1456,,,2295.246684120997,,B,167,circle,0.00041697200504131615,,,,,1,0,,,,,,,,,,,2291.689194006998,2291.689194006998,2291.689194006998,2291.689194006998,2293.1941890270027,2293.1941890270027,2293.1941890270027,2293.1941890270027,2293.1941890270027,2293.1941890270027,2293.1941890270027,2293.1941890270027,repeat,letter,lettRpt,d,0.5243797880029888,Hi,,5,,,,,high,2293.746851516,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,0,1456,,,2299.9518164969995,,S,181,star,0.001767462003044784,,,,,0,0,,,,,,,,,,,2296.2257661490003,2296.2257661490003,2296.2257661490003,2296.2257661490003,2297.7326956379984,2297.7326956379984,2297.7326956379984,2297.7326956379984,2297.7326956379984,2297.7326956379984,2297.7326956379984,2297.7326956379984,repeat,letter,NA,d,0.6904666409973288,Hi,,5,,,,,high,2298.4519929160015,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,0,1456,,,2304.5067237879994,,D,125,star,0.0016862720003700815,,,,,1,1,,,,,,,,,,,2300.9327956209963,2300.9327956209963,2300.9327956209963,2300.9327956209963,2302.4376921489966,2302.4376921489966,2302.4376921489966,2302.4376921489966,2302.4376921489966,2302.4376921489966,2302.4376921489966,2302.4376921489966,repeat,letter,lettRpt,d,0.5457040260007489,Hi,,5,,,,,high,2303.0072094170027,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,10,1466,,,2309.3953264459997,,S,146,triangle,0.0016108609997900203,,,,,1,0,,,,,,,,,,,2305.485540093003,2305.485540093003,2305.485540093003,2305.485540093003,2306.9927690719996,2306.9927690719996,2306.9927690719996,2306.9927690719996,2306.9927690719996,2306.9927690719996,2306.9927690719996,2306.9927690719996,repeat,letter,lettRpt,f,0.8701431309964391,Lo,,5,,,,,high,2307.8965138810017,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,1,1467,,,2313.8837101320023,,B,160,hexagon,0.0016150399969774298,,,,,1,0,,,,,,,,,,,2310.3765975569986,2310.3765975569986,2310.3765975569986,2310.3765975569986,2311.881528621998,2311.881528621998,2311.881528621998,2311.881528621998,2311.881528621998,2311.881528621998,2311.881528621998,2311.881528621998,repeat,letter,lettRpt,d,0.46982837899849983,Lo,,5,,,,,high,2312.3848454129984,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,0,1467,,,2318.422214787999,,Y,174,circle,0.0016811899986350909,,,,,1,0,,,,,,,,,,,2314.8629348640025,2314.8629348640025,2314.8629348640025,2314.8629348640025,2316.369939336997,2316.369939336997,2316.369939336997,2316.369939336997,2316.369939336997,2316.369939336997,2316.369939336997,2316.369939336997,repeat,letter,lettRpt,f,0.5333154769978137,Hi,,5,,,,,high,2316.922512580997,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,10,1477,,,2323.0104887339985,,W,167,hexagon,0.0015607789973728359,,,,,1,0,,,,,,,,,,,2319.4026946119993,2319.4026946119993,2319.4026946119993,2319.4026946119993,2320.908130916003,2320.908130916003,2320.908130916003,2320.908130916003,2320.908130916003,2320.908130916003,2320.908130916003,2320.908130916003,repeat,letter,lettRpt,f,0.5709517619980033,Lo,,5,,,,,high,2321.511559838,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,0,1477,,,2327.465303721001,,U,139,star,0.0016910769991227426,,,,,0,0,,,,,,,,,,,2323.98972682,2323.98972682,2323.98972682,2323.98972682,2325.496558120998,2325.496558120998,2325.496558120998,2325.496558120998,2325.496558120998,2325.496558120998,2325.496558120998,2325.496558120998,repeat,letter,NA,d,0.43926869700226234,Lo,,5,,,,,high,2325.966386603999,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,10,1487,,,2332.3041476860017,,H,181,triangle,0.0016246259983745404,,,,,1,1,,,,,,,,,,,2328.4432227849975,2328.4432227849975,2328.4432227849975,2328.4432227849975,2329.9513413929963,2329.9513413929963,2329.9513413929963,2329.9513413929963,2329.9513413929963,2329.9513413929963,2329.9513413929963,2329.9513413929963,repeat,letter,lettRpt,d,0.8239196349968552,Lo,,5,,,,,high,2330.804998204003,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,0,1487,,,2336.9091987369975,,F,132,circle,0.001867104998382274,,,,,1,0,,,,,,,,,,,2333.285234572999,2333.285234572999,2333.285234572999,2333.285234572999,2334.790091873998,2334.790091873998,2334.790091873998,2334.790091873998,2334.790091873998,2334.790091873998,2334.790091873998,2334.790091873998,repeat,letter,lettRpt,d,0.5848258420010097,Hi,,5,,,,,high,2335.4073872029985,2336.9091987369975,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,1,1488,,,2345.3518741200023,,D,174,star,0.0020134359947405756,,,,,1,0,,,,,,,,,,,2341.825333326,2341.825333326,2341.825333326,2341.825333326,2343.3330374430006,2343.3330374430006,2343.3330374430006,2343.3330374430006,2343.3330374430006,2343.3330374430006,2343.3330374430006,2343.3330374430006,repeat,letter,lettRpt,d,0.4895536420008284,Hi,,6,,,space,0.673424939996039,high,2343.8529176500015,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,1,1489,,,2349.8400391589967,,B,167,hexagon,0.0014116799939074554,,,,,1,0,,,,,,,,,,,2346.3319044039963,2346.3319044039963,2346.3319044039963,2346.3319044039963,2347.8380213339988,2347.8380213339988,2347.8380213339988,2347.8380213339988,2347.8380213339988,2347.8380213339988,2347.8380213339988,2347.8380213339988,repeat,letter,lettRpt,d,0.4823800649974146,Lo,,6,,,,,high,2348.339751114996,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,10,1499,,,2354.328252669002,,W,160,circle,0.0015618499965057708,,,,,1,0,,,,,,,,,,,2350.8200500039966,2350.8200500039966,2350.8200500039966,2350.8200500039966,2352.326145170002,2352.326145170002,2352.326145170002,2352.326145170002,2352.326145170002,2352.326145170002,2352.326145170002,2352.326145170002,repeat,letter,lettRpt,f,0.48139661299501313,Hi,,6,,,,,high,2352.8294322229995,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,1,1500,,,2358.966681674996,,U,132,triangle,0.0017179100032080896,,,,,1,0,,,,,,,,,,,2355.3094337110015,2355.3094337110015,2355.3094337110015,2355.3094337110015,2356.8145930179962,2356.8145930179962,2356.8145930179962,2356.8145930179962,2356.8145930179962,2356.8145930179962,2356.8145930179962,2356.8145930179962,repeat,letter,lettRpt,f,0.6331566979933996,Lo,,6,,,,,high,2357.467932489999,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,1,1501,,,2363.4385829599996,,Y,146,hexagon,0.0010926449976977892,,,,,1,0,,,,,,,,,,,2359.9454606739964,2359.9454606739964,2359.9454606739964,2359.9454606739964,2361.4529038819965,2361.4529038819965,2361.4529038819965,2361.4529038819965,2361.4529038819965,2361.4529038819965,2361.4529038819965,2361.4529038819965,repeat,letter,lettRpt,f,0.4582526029989822,Lo,,6,,,,,high,2361.938050630997,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,0,1501,,,2367.859860327997,,F,125,triangle,0.0016407319999416359,,,,,0,0,,,,,,,,,,,2364.4196004359983,2364.4196004359983,2364.4196004359983,2364.4196004359983,2365.924526406001,2365.924526406001,2365.924526406001,2365.924526406001,2365.924526406001,2365.924526406001,2365.924526406001,2365.924526406001,repeat,letter,NA,f,0.41077686199423624,Lo,,6,,,,,high,2366.3602403900004,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,0,1501,,,2372.5818622689985,,H,181,star,0.0016165819979505613,,,,,1,1,,,,,,,,,,,2368.839707239,2368.839707239,2368.839707239,2368.839707239,2370.3460334109986,2370.3460334109986,2370.3460334109986,2370.3460334109986,2370.3460334109986,2370.3460334109986,2370.3460334109986,2370.3460334109986,repeat,letter,lettRpt,d,0.7174053089984227,Hi,,6,,,,,high,2371.0837624289998,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,0,1501,,,2377.286940370999,,S,139,circle,0.001286083999730181,,,,,0,0,,,,,,,,,,,2373.5612073469965,2373.5612073469965,2373.5612073469965,2373.5612073469965,2375.0678885300003,2375.0678885300003,2375.0678885300003,2375.0678885300003,2375.0678885300003,2375.0678885300003,2375.0678885300003,2375.0678885300003,repeat,letter,NA,d,0.6998038619931322,Hi,,6,,,,,high,2375.787484086999,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,0,1501,,,2381.8920595750023,,D,174,star,0.001496523000241723,,,,,1,1,,,,,,,,,,,2378.2662937990026,2378.2662937990026,2378.2662937990026,2378.2662937990026,2379.773191979999,2379.773191979999,2379.773191979999,2379.773191979999,2379.773191979999,2379.773191979999,2379.773191979999,2379.773191979999,repeat,letter,lettRpt,d,0.5934455189926666,Hi,,6,,,,,high,2380.3929648880003,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,1,1502,,,2386.4304948770005,,B,167,hexagon,0.0014265170029830188,,,,,1,0,,,,,,,,,,,2382.8719673140004,2382.8719673140004,2382.8719673140004,2382.8719673140004,2384.3780202330017,2384.3780202330017,2384.3780202330017,2384.3780202330017,2384.3780202330017,2384.3780202330017,2384.3780202330017,2384.3780202330017,repeat,letter,lettRpt,d,0.5336459489917615,Lo,,6,,,,,high,2384.9303944279964,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,0,1502,,,2391.352536293998,,W,160,circle,0.0015842920038267039,,,,,1,0,,,,,,,,,,,2387.411527604003,2387.411527604003,2387.411527604003,2387.411527604003,2388.916489600997,2388.916489600997,2388.916489600997,2388.916489600997,2388.916489600997,2388.916489600997,2388.916489600997,2388.916489600997,repeat,letter,lettRpt,f,0.906538625000394,Hi,,6,,,,,high,2389.8531870610022,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,0,1502,,,2395.8408980910026,,U,132,triangle,0.0016029140024329536,,,,,0,0,,,,,,,,,,,2392.332422694999,2392.332422694999,2392.332422694999,2392.332422694999,2393.8386474360013,2393.8386474360013,2393.8386474360013,2393.8386474360013,2393.8386474360013,2393.8386474360013,2393.8386474360013,2393.8386474360013,repeat,letter,NA,d,0.4802197300014086,Hi,,6,,,,,high,2394.3411891560027,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,12,0,,,,,,,,,,,,,,,,1,1503,,,2400.3791161379995,,Y,146,hexagon,0.00175199999648612,,,,,1,1,,,,,,,,,,,2396.8191037459983,2396.8191037459983,2396.8191037459983,2396.8191037459983,2398.3268892100023,2398.3268892100023,2398.3268892100023,2398.3268892100023,2398.3268892100023,2398.3268892100023,2398.3268892100023,2398.3268892100023,repeat,letter,lettRpt,f,0.5282919219971518,Lo,,6,,,,,high,2398.8795393269975,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,13,0,,,,,,,,,,,,,,,,0,1503,,,2404.900793711997,,F,125,circle,0.001513037997938227,,,,,1,0,,,,,,,,,,,2401.360332174998,2401.360332174998,2401.360332174998,2401.360332174998,2402.865203182002,2402.865203182002,2402.865203182002,2402.865203182002,2402.865203182002,2402.865203182002,2402.865203182002,2402.865203182002,switch,number,numSwt,j,0.5105176659926656,Hi,,6,,,,,high,2403.4014904560026,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,0,14,0,,,,,,,,,,,,,,,,0,1503,,,2409.439182739996,,H,181,star,0.0018784479980240576,,,,,0,0,,,,,,,,,,,2405.8799887700006,2405.8799887700006,2405.8799887700006,2405.8799887700006,2407.3869310309965,2407.3869310309965,2407.3869310309965,2407.3869310309965,2407.3869310309965,2407.3869310309965,2407.3869310309965,2407.3869310309965,switch,letter,NA,f,0.5248233589954907,Hi,,6,,,,,high,2407.9398344739966,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,0,15,0,,,,,,,,,,,,,,,,1,1504,,,2413.994111344997,,S,139,triangle,0.0017336370001430623,,,,,1,1,,,,,,,,,,,2410.4202807010006,2410.4202807010006,2410.4202807010006,2410.4202807010006,2411.925150721996,2411.925150721996,2411.925150721996,2411.925150721996,2411.925150721996,2411.925150721996,2411.925150721996,2411.925150721996,repeat,letter,lettRpt,f,0.5380315159927704,Lo,,6,,,,,high,2412.4953219320014,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,0,16,0,,,,,,,,,,,,,,,,1,1505,,,2418.5991700800005,,F,174,hexagon,0.0015692180022597313,,,,,1,0,,,,,,,,,,,2414.973478785003,2414.973478785003,2414.973478785003,2414.973478785003,2416.480560896998,2416.480560896998,2416.480560896998,2416.480560896998,2416.480560896998,2416.480560896998,2416.480560896998,2416.480560896998,repeat,letter,lettRpt,d,0.598866017004184,Lo,,6,,,,,high,2417.098246636997,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
