LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,fix.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,0,948,,,3645.440761571983,,Y,160,star,0.000524536008015275,,,,,0,0,,,,,,,,,,,,,3642.120648890035,3642.120648890035,3642.120648890035,3642.120648890035,3643.62227665307,3643.62227665307,3643.62227665307,3643.62227665307,3643.62227665307,3643.62227665307,3643.62227665307,3643.62227665307,repeat,letter,NA,d,0.2676706847269088,Hi,,,2,,,,,,,,,low,3643.9391210889444,3645.440761571983,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,0,948,,,3650.0793484589085,,U,167,star,0.0011910810135304928,,,,,1,1,,,,,,,,,,,,,3646.425360084977,3646.425360084977,3646.425360084977,3646.425360084977,3647.92671090411,3647.92671090411,3647.92671090411,3647.92671090411,3647.92671090411,3647.92671090411,3647.92671090411,3647.92671090411,repeat,letter,lettRpt,f,0.6322575658559799,Hi,,,2,,,,,,,,,low,3648.594311377965,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,0,948,,,3654.6176668980625,,F,174,triangle,0.001172906020656228,,,,,1,0,,,,,,,,,,,,,3651.063730369089,3651.063730369089,3651.063730369089,3651.063730369089,3652.5655408389866,3652.5655408389866,3652.5655408389866,3652.5655408389866,3652.5655408389866,3652.5655408389866,3652.5655408389866,3652.5655408389866,switch,number,numSwt,k,0.526323425816372,Hi,,,2,,,,,,,,,low,3653.1179714330938,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,0,948,,,3658.9892134401016,,B,139,hexagon,0.0013274499215185642,,,,,0,0,,,,,,,,,,,,,3655.6021280719433,3655.6021280719433,3655.6021280719433,3655.6021280719433,3657.103881001938,3657.103881001938,3657.103881001938,3657.103881001938,3657.103881001938,3657.103881001938,3657.103881001938,3657.103881001938,repeat,number,NA,k,0.3533508430700749,Hi,,,2,,,,,,,,,low,3657.5041491840966,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,1,949,,,3663.5108223990537,,S,146,circle,0.001118627842515707,,,,,1,1,,,,,,,,,,,,,3659.973537360085,3659.973537360085,3659.973537360085,3659.973537360085,3661.4752035380807,3661.4752035380807,3661.4752035380807,3661.4752035380807,3661.4752035380807,3661.4752035380807,3661.4752035380807,3661.4752035380807,repeat,number,numRpt,j,0.4845494837500155,Lo,,,2,,,,,,,,,low,3662.009103048127,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,12,0,12,0,,,,,,,,,,,,,,,,10,959,,,3668.0492181170266,,D,181,triangle,0.0013648888561874628,,,,,1,0,,,,,,,,,,,,,3664.4952849040274,3664.4952849040274,3664.4952849040274,3664.4952849040274,3665.996779279085,3665.996779279085,3665.996779279085,3665.996779279085,3665.996779279085,3665.996779279085,3665.996779279085,3665.996779279085,repeat,number,numRpt,k,0.5288517188746482,Hi,,,2,,,,,,,,,low,3666.5640682829544,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,0,959,,,3672.7876561530866,,W,125,hexagon,0.001166334841400385,,,,,0,0,,,,,,,,,,,,,3669.033659491921,3669.033659491921,3669.033659491921,3669.033659491921,3670.5352503131144,3670.5352503131144,3670.5352503131144,3670.5352503131144,3670.5352503131144,3670.5352503131144,3670.5352503131144,3670.5352503131144,repeat,number,NA,k,0.7271235338412225,Hi,,,2,,,,,,,,,low,3671.303000018932,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,14,0,14,0,,,,,,,,,,,,,,,,0,959,,,3677.4761284429114,,H,132,star,0.0012637649197131395,,,,,1,1,,,,,,,,,,,,,3673.772028129082,3673.772028129082,3673.772028129082,3673.772028129082,3675.273624123074,3675.273624123074,3675.273624123074,3675.273624123074,3675.273624123074,3675.273624123074,3675.273624123074,3675.273624123074,repeat,number,numRpt,j,0.6582627079915255,Hi,,,2,,,,,,,,,low,3675.974575968925,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,0,15,0,,,,,,,,,,,,,,,,10,969,,,3681.9813191250432,,Y,160,circle,0.00106644700281322,,,,,1,0,,,,,,,,,,,,,3678.4439560999162,3678.4439560999162,3678.4439560999162,3678.4439560999162,3679.945560547989,3679.945560547989,3679.945560547989,3679.945560547989,3679.945560547989,3679.945560547989,3679.945560547989,3679.945560547989,repeat,number,numRpt,k,0.5079473757650703,Lo,,,2,,,,,,,,,low,3680.4962216780987,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,16,0,16,0,,,,,,,,,,,,,,,,1,970,,,3686.753063627053,,S,132,circle,0.0011968149337917566,,,,,1,0,,,,,,,,,,,,,3682.9657259141095,3682.9657259141095,3682.9657259141095,3682.9657259141095,3684.4674573200755,3684.4674573200755,3684.4674573200755,3684.4674573200755,3684.4674573200755,3684.4674573200755,3684.4674573200755,3684.4674573200755,switch,letter,lettSwt,f,0.7574561429210007,Lo,,,2,,,,,,,,,low,3685.268391359132,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,17,0,17,0,,,,,,,,,,,,,,,,10,980,,,3691.1744908920955,,W,167,hexagon,0.0011952409986406565,,,,,1,0,,,,,,,,,,,,,3687.7376252729446,3687.7376252729446,3687.7376252729446,3687.7376252729446,3689.2391427780967,3689.2391427780967,3689.2391427780967,3689.2391427780967,3689.2391427780967,3689.2391427780967,3689.2391427780967,3689.2391427780967,repeat,letter,lettRpt,f,0.3847144600003958,Lo,,,2,,,,,,,,,low,3689.673083973117,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,18,0,18,0,,,,,,,,,,,,,,,,1,981,,,3695.729652588023,,Y,174,star,0.0010482000652700663,,,,,1,0,,,,,,,,,,,,,3692.159029762959,3692.159029762959,3692.159029762959,3692.159029762959,3693.660658308072,3693.660658308072,3693.660658308072,3693.660658308072,3693.660658308072,3693.660658308072,3693.660658308072,3693.660658308072,repeat,letter,lettRpt,f,0.5195183679461479,Hi,,,2,,,,,,,,,low,3694.228022210067,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,19,0,19,0,,,,,,,,,,,,,,,,10,991,,,3700.2346209681127,,B,125,triangle,0.0012072909157723188,,,,,1,0,,,,,,,,,,,,,3696.714092910057,3696.714092910057,3696.714092910057,3696.714092910057,3698.215755617013,3698.215755617013,3698.215755617013,3698.215755617013,3698.215755617013,3698.215755617013,3698.215755617013,3698.215755617013,repeat,letter,lettRpt,d,0.4753337309230119,Hi,,,2,,,,,,,,,low,3698.7329449199606,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,20,0,20,0,,,,,,,,,,,,,,,,1,992,,,3704.6396544890013,,F,139,triangle,0.0010930260177701712,,,,,1,0,,,,,,,,,,,,,3701.2022150550038,3701.2022150550038,3701.2022150550038,3701.2022150550038,3702.7039689279627,3702.7039689279627,3702.7039689279627,3702.7039689279627,3702.7039689279627,3702.7039689279627,3702.7039689279627,3702.7039689279627,repeat,letter,lettRpt,d,0.3992731070611626,Hi,,,2,,,,,,,,,low,3703.137926900061,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,21,0,21,0,,,,,,,,,,,,,,,,0,992,,,3709.127956653945,,D,160,hexagon,0.0009414670057594776,,,,,0,0,,,,,,,,,,,,3709.628269162029,3705.6073136241175,3705.6073136241175,3705.6073136241175,3705.6073136241175,3707.108868769137,3707.108868769137,3707.108868769137,3707.108868769137,3707.108868769137,3707.108868769137,3707.108868769137,3707.108868769137,repeat,letter,NA,f,0.4849646289367229,Hi,,,2,,,,,,,,,low,3707.6260651070625,3709.127956653945,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,22,0,22,0,,,,,,,,,,,,,,,,1,993,,,3713.699638114078,,U,146,circle,7.811002433300018e-05,,,,,1,1,,,,,,,,,,,,,3710.112079038983,3710.112079038983,3710.112079038983,3710.112079038983,3711.6137278999668,3711.6137278999668,3711.6137278999668,3711.6137278999668,3711.6137278999668,3711.6137278999668,3711.6137278999668,3711.6137278999668,repeat,letter,lettRpt,f,0.5348887080326676,Lo,,,2,,,,,,,,,low,3712.197773325024,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,23,0,23,0,,,,,,,,,,,,,,,,10,1003,,,3718.187635749113,,H,181,star,0.0010753071401268244,,,,,1,0,,,,,,,,,,,,,3714.683817771962,3714.683817771962,3714.683817771962,3714.683817771962,3716.185498968931,3716.185498968931,3716.185498968931,3716.185498968931,3716.185498968931,3716.185498968931,3716.185498968931,3716.185498968931,repeat,letter,lettRpt,d,0.45187140977941453,Hi,,,2,,,,,,,,,low,3716.686002651928,3718.187635749113,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,24,0,24,0,,,,,,,,,,,,,,,,10,1013,,,3722.7427185419947,,B,160,star,0.000846299109980464,,,,,1,0,,,,,,,,,,,,,3719.172371129971,3719.172371129971,3719.172371129971,3719.172371129971,3720.6739199720323,3720.6739199720323,3720.6739199720323,3720.6739199720323,3720.6739199720323,3720.6739199720323,3720.6739199720323,3720.6739199720323,repeat,letter,lettRpt,d,0.5188940446823835,Hi,,,2,,,,,,,,,low,3721.2410615249537,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,25,0,25,0,,,,,,,,,,,,,,,,10,1023,,,3727.347858030116,,Y,174,circle,0.001219009980559349,,,,,1,0,,,,,,,,,,,,,3723.727329187095,3723.727329187095,3723.727329187095,3723.727329187095,3725.2289592190646,3725.2289592190646,3725.2289592190646,3725.2289592190646,3725.2289592190646,3725.2289592190646,3725.2289592190646,3725.2289592190646,repeat,letter,lettRpt,f,0.5678235739469528,Lo,,,2,,,,,,,,,low,3725.8460899700876,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,26,0,26,0,,,,,,,,,,,,,,,,10,1033,,,3731.8362518621143,,W,146,hexagon,0.0011061911936849356,,,,,1,0,,,,,,,,,,,,,3728.332377661951,3728.332377661951,3728.332377661951,3728.332377661951,3729.834124027984,3729.834124027984,3729.834124027984,3729.834124027984,3729.834124027984,3729.834124027984,3729.834124027984,3729.834124027984,repeat,letter,lettRpt,f,0.4737797628622502,Lo,,,2,,,,,,,,,low,3730.3513052379712,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,27,0,27,0,,,,,,,,,,,,,,,,10,1043,,,3736.341098848032,,D,132,triangle,0.0012906920164823532,,,,,1,0,,,,,,,,,,,,,3732.82082598703,3732.82082598703,3732.82082598703,3732.82082598703,3734.3222737340257,3734.3222737340257,3734.3222737340257,3734.3222737340257,3734.3222737340257,3734.3222737340257,3734.3222737340257,3734.3222737340257,repeat,letter,lettRpt,d,0.4736318439245224,Hi,,,2,,,,,,,,,low,3734.8395966929384,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,28,0,28,0,,,,,,,,,,,,,,,,0,1043,,,3740.696082046954,,H,125,hexagon,0.0009612240828573704,,,,,0,0,,,,,,,,,,,,,3737.3089482900687,3737.3089482900687,3737.3089482900687,3737.3089482900687,3738.810613292968,3738.810613292968,3738.810613292968,3738.810613292968,3738.810613292968,3738.810613292968,3738.810613292968,3738.810613292968,repeat,letter,NA,f,0.3615653640590608,Hi,,,2,,,,,,,,,low,3739.210882669082,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,29,0,29,0,,,,,,,,,,,,,,,,1,1044,,,3745.50116542913,,U,181,circle,0.0010961720254272223,,,,,1,1,,,,,,,,,,,,,3741.6802635421045,3741.6802635421045,3741.6802635421045,3741.6802635421045,3743.182093383046,3743.182093383046,3743.182093383046,3743.182093383046,3743.182093383046,3743.182093383046,3743.182093383046,3743.182093383046,switch,number,numSwt,k,0.7846010457724333,Lo,,,2,,,,,,,,,low,3743.999713649042,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,30,0,30,0,,,,,,,,,,,,,,,,0,1044,,,3750.1062386250123,,F,167,star,0.016967626055702567,,,,,1,0,,,,,,,,,,,,,3746.485558297951,3746.485558297951,3746.485558297951,3746.485558297951,3747.9872404329944,3747.9872404329944,3747.9872404329944,3747.9872404329944,3747.9707127450965,3747.9707127450965,3747.9707127450965,3747.9707127450965,repeat,number,numRpt,k,0.584968393901363,Hi,,,2,,,,,,,,,low,3748.604468632024,3750.1062386250123,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,31,0,31,0,,,,,,,,,,,,,,,,10,1054,,,3754.6113245580345,,S,139,triangle,0.0011598339769989252,,,,,1,0,,,,,,,,,,,,,3751.0904977091122,3751.0904977091122,3751.0904977091122,3751.0904977091122,3752.5923067799304,3752.5923067799304,3752.5923067799304,3752.5923067799304,3752.5923067799304,3752.5923067799304,3752.5923067799304,3752.5923067799304,repeat,number,numRpt,j,0.47502899169921875,Hi,,,2,,,,,,,,,low,3753.109658008907,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,0,1054,,,3778.504152072128,,U,132,star,0.0015774359926581383,,,,,1,0,,,,,,,,,,,,,3774.9669930730015,3774.9669930730015,3774.9669930730015,3774.9669930730015,3776.468594572041,3776.468594572041,3776.468594572041,3776.468594572041,3776.468594572041,3776.468594572041,3776.468594572041,3776.468594572041,switch,letter,lettSwt,f,0.5077222809195518,Hi,,,3,,,,,,,space,5.445756298722699,low,3777.019397750031,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,1,1055,,,3782.975981872063,,S,125,circle,0.001325465040281415,,,,,1,0,,,,,,,,,,,,,3779.4886261171196,3779.4886261171196,3779.4886261171196,3779.4886261171196,3780.9902375140227,3780.9902375140227,3780.9902375140227,3780.9902375140227,3780.9902375140227,3780.9902375140227,3780.9902375140227,3780.9902375140227,repeat,letter,lettRpt,f,0.4620119098108262,Lo,,,3,,,,,,,,,low,3781.4909386429936,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,0,1055,,,3787.4140202929266,,D,174,hexagon,0.0013816049322485924,,,,,0,0,,,,,,,,,,,,,3783.960236085113,3783.960236085113,3783.960236085113,3783.960236085113,3785.4619252840057,3785.4619252840057,3785.4619252840057,3785.4619252840057,3785.4619252840057,3785.4619252840057,3785.4619252840057,3785.4619252840057,repeat,letter,NA,f,0.40169048169627786,Lo,,,3,,,,,,,,,low,3785.9126629470848,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,0,1055,,,3791.9524955691304,,F,146,triangle,0.0012141140177845955,,,,,1,1,,,,,,,,,,,,,3788.39862743509,3788.39862743509,3788.39862743509,3788.39862743509,3789.900196138071,3789.900196138071,3789.900196138071,3789.900196138071,3789.900196138071,3789.900196138071,3789.900196138071,3789.900196138071,repeat,letter,lettRpt,d,0.5086148590780795,Hi,,,3,,,,,,,,,low,3790.4507373489905,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,4,0,4,0,,,,,,,,,,,,,,,,0,1055,,,3796.457473509945,,Y,160,star,0.0012147349771112204,,,,,1,0,,,,,,,,,,,,,3792.920412637992,3792.920412637992,3792.920412637992,3792.920412637992,3794.4219015799463,3794.4219015799463,3794.4219015799463,3794.4219015799463,3794.4219015799463,3794.4219015799463,3794.4219015799463,3794.4219015799463,repeat,letter,lettRpt,f,0.5086052168626338,Hi,,,3,,,,,,,,,low,3794.972628920106,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,5,0,5,0,,,,,,,,,,,,,,,,0,1055,,,3800.912312418921,,H,181,hexagon,0.0011016998905688524,,,,,0,0,,,,,,,,,,,,,3797.4418616730254,3797.4418616730254,3797.4418616730254,3797.4418616730254,3798.9434400089085,3798.9434400089085,3798.9434400089085,3798.9434400089085,3798.9434400089085,3798.9434400089085,3798.9434400089085,3798.9434400089085,switch,number,NA,j,0.4330468587577343,Hi,,,3,,,,,,,,,low,3799.4107999580447,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,6,0,6,0,,,,,,,,,,,,,,,,10,1065,,,3805.3006183221005,,W,167,circle,0.0009856480173766613,,,,,1,1,,,,,,,,,,,,,3801.880203514127,3801.880203514127,3801.880203514127,3801.880203514127,3803.381703574909,3803.381703574909,3803.381703574909,3803.381703574909,3803.381703574909,3803.381703574909,3803.381703574909,3803.381703574909,repeat,number,numRpt,k,0.3926482489332557,Lo,,,3,,,,,,,,,low,3803.8158679339103,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,7,0,7,0,,,,,,,,,,,,,,,,0,1065,,,3809.9557638219558,,B,139,triangle,0.0013142901007086039,,,,,1,0,,,,,,,,,,,,,3806.2850579770748,3806.2850579770748,3806.2850579770748,3806.2850579770748,3807.786585478112,3807.786585478112,3807.786585478112,3807.786585478112,3807.786585478112,3807.786585478112,3807.786585478112,3807.786585478112,repeat,number,numRpt,j,0.6449793190695345,Hi,,,3,,,,,,,,,low,3808.4707506031264,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,8,0,8,0,,,,,,,,,,,,,,,,10,1075,,,3814.4607319049537,,U,132,hexagon,0.0012036848347634077,,,,,1,0,,,,,,,,,,,,,3810.940101349959,3810.940101349959,3810.940101349959,3810.940101349959,3812.441843132954,3812.441843132954,3812.441843132954,3812.441843132954,3812.441843132954,3812.441843132954,3812.441843132954,3812.441843132954,repeat,number,numRpt,j,0.4910565980244428,Lo,,,3,,,,,,,,,low,3812.9757182640024,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,9,0,9,0,,,,,,,,,,,,,,,,0,1075,,,3819.048928213073,,S,125,star,0.0014424589462578297,,,,,1,0,,,,,,,,,,,,,3815.4451932879165,3815.4451932879165,3815.4451932879165,3815.4451932879165,3816.946765929926,3816.946765929926,3816.946765929926,3816.946765929926,3816.946765929926,3816.946765929926,3816.946765929926,3816.946765929926,repeat,number,numRpt,j,0.5654800699558109,Hi,,,3,,,,,,,,,low,3817.5474188139196,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
